asst,lhnf,sst,Evap,Tran,gp,at,tmax,tmin,dpt,FzSf,CbSf,TjzSf,LySf,GySf,runoff
288.76651,17.1687145,288.76651,0.00000696,0.00000122,951.48,16.19,18.48,11.64,13.34,45.375,101.71875,117.53125,465.125,732.25,2033.25
291.199005,94.9981537,291.199005,0.0000385,0.0000172,949.18,18.2,23.01,12.77,12.59,42.71875,96.765625,112.234375,438.125,687.9844,1941.7656
291.090424,67.8066101,291.090424,0.0000275,0.0000131,947.32,17.95,21.31,13.84,13.85,38.71875,88.09375,103.046875,417.8125,647.3125,1850.2656
291.652832,61.6576118,291.652832,0.000025,0.0000101,945.71,18.94,22.23,15.13,14.55,34.828125,79.1875,92.734375,386.67188,606.3203,1740.6875
290.886047,2.49235487,290.886047,0.00000101,0.000000342,945.19,17.35,19.05,15.11,15.47,31.671875,71.5,83.71094,352.15625,563.96875,1628.4531
292.533813,71.0228882,292.533813,0.0000288,0.0000122,945.55,19.47,24.25,15.77,15.82,34.164062,78.78906,89.17969,328.75,526.53906,1532.3203
293.045868,34.8837852,293.045868,0.0000141,0.00000472,944.85,19.91,23.14,17.19,16.99,32.359375,76.375,89.375,327.14062,493.03125,1452.7344
293.183594,10.3409328,293.183594,0.00000419,0.000000915,945.36,20.31,22.97,18.56,17.54,29.96875,70.84375,83.046875,315.5,468.25,1367.375
293.148804,0.824513316,293.148804,0.000000334,0.00000029,945.81,19.48,20.84,18.6,18.16,27.890625,66.65625,78.46875,305.23438,456.96875,1303.2344
291.521027,9.52712345,291.521027,0.00000386,0.000000154,948.83,18.9,19.75,17.92,15.17,29.75,77.28125,91.078125,325.3125,476.32812,1301.0625
291.094757,26.6391392,291.094757,0.0000108,0.0000027,951.9,18.63,21.59,16.6,15.79,36.875,97.390625,114.03125,417.85938,531.59375,1411.75
294.888977,86.1036148,294.888977,0.0000349,0.0000145,952.74,21.77,25.23,17.81,15.81,35.859375,95.375,115.28125,486.26562,609.75,1567.5938
293.864441,89.0879593,293.864441,0.0000361,0.000015,952.02,22.07,25.78,19.12,15.07,32.453125,86.3125,104.765625,472.4375,668.3594,1671.6875
293.442505,56.6620636,293.442505,0.000023,0.00000859,951.3,19.38,22.21,17.17,15.33,29.171875,77.546875,94.203125,434.32812,670.1875,1694.8594
292.379944,85.7946701,292.379944,0.0000348,0.000013,951.2,18.63,23.27,15.52,13.19,26.898438,72.32031,88.109375,410.96875,660.5547,1672.1172
293.998505,72.967392,293.998505,0.0000296,0.0000147,943.4,21.25,27.04,15.23,16.51,27.90625,67.9375,81.46875,491.375,672.9375,1831.9688
296.406189,125.235008,296.406189,0.0000508,0.0000279,942,23.23,28.57,18.35,16.93,24.84375,60.15625,72.28125,445.875,623.1875,1766.4062
296.530243,137.7742,296.530243,0.0000559,0.0000319,941.14,24.67,29.75,17.96,16.9,22.34375,53.46875,64.21875,400.6875,569.90625,1656.3125
298.144104,162.014069,298.144104,0.0000657,0.0000377,940.75,26.64,31.58,21.4,17.5,20.03125,47.75,57.375,359.65625,517.375,1531.9062
296.512268,65.0773926,296.512268,0.0000264,0.0000105,939.56,23.39,28.84,19.05,19.67,17.875,42.6875,51.3125,323.96875,470.28125,1416.9062
297.699341,139.516357,297.699341,0.0000566,0.000031,938.42,25.01,30.42,19.57,19.36,16.34375,39.1875,46.875,293.375,431.5625,1324.5625
298.929596,100.967255,298.929596,0.0000409,0.0000245,937.39,25.41,29.26,21.37,20.08,14.90625,36.09375,43.28125,273.59375,394.4375,1245.0312
295.232941,89.7281952,295.232941,0.0000364,0.0000101,937.76,23.14,27.09,19.72,16.93,13.40625,32.78125,39.5,262.0625,364.6875,1172.6562
292.320984,89.8324356,292.320984,0.0000364,0.00001,943.6,20.92,25.34,17.47,13.43,19.25,49.25,54.21875,272.90625,354.78125,1125.4062
293.469666,154.786621,293.469666,0.0000628,0.0000334,945.63,21.71,28.2,13.78,12.2,19.90625,52.96875,63.28125,344.09375,362.40625,1128.6562
295.453491,145.715576,295.453491,0.0000591,0.0000348,943.29,23.7,28.59,17.73,14.83,18.09375,47.46875,57.40625,376.875,391.78125,1192.9062
296.30069,148.352982,296.30069,0.0000601,0.0000337,940.67,24.4,29.05,19.8,15.77,16.15625,41.9375,50.84375,354.59375,428.65625,1253.5938
296.452148,90.4679718,296.452148,0.0000367,0.0000182,938.62,25.18,28.51,22.2,16.89,14.375,37.25,45.1875,320.5625,429.28125,1257.0312
296.626648,68.8898087,296.626648,0.0000279,0.0000116,938.53,23.88,28.81,20.63,17.87,14.84375,35.625,42.21875,288.84375,404.46875,1209.7812
298.19101,109.902023,298.19101,0.0000446,0.0000237,937.34,26.45,30.6,22.7,19.12,14.84375,34.65625,41.25,263.6875,375.46875,1150.1875
299.457886,137.525543,299.457886,0.0000558,0.0000338,936.77,26.87,31.67,21.56,19.89,13.75,32.96875,39.625,244.5,347.84375,1095.0938
300.814026,110.908318,300.814026,0.000045,0.0000291,932.99,28.28,31.97,24.22,21.85,12.5,30.71875,37.34375,230.84375,323.40625,1041.25
301.950195,109.582047,301.950195,0.0000444,0.0000271,930.96,28.63,33.53,23.89,22.99,11.34375,29.125,35.53125,219.40625,303.3125,990.65625
300.858368,82.0898285,300.858368,0.0000333,0.0000164,932.48,26.23,30.96,23.43,23.46,10.6875,28.40625,34.6875,216.625,303.9375,1013.21875
298.167328,75.8105774,298.167328,0.0000307,0.00000883,936.4,24.41,28.19,20.61,21.71,16.6875,43.875,49.5625,267.65625,350.8125,1186.6562
298.216583,106.71093,298.216583,0.0000433,0.0000165,940.16,24.23,27.58,21.28,19.06,24.625,73.5625,85.40625,455.09375,459.84375,1413.1875
300.363403,118.666534,300.363403,0.0000481,0.0000266,939.25,26.01,29.06,22.64,21.27,26.96875,77.96875,95.65625,626.53125,618.78125,1667.5
299.312042,104.038551,299.312042,0.0000422,0.0000222,938.38,22.61,24.78,21.28,20.59,25.15625,71.3125,88.3125,617.8125,778.3125,1865.2188
294.713013,19.2449722,294.713013,0.0000078,0.00000136,937.88,21.28,24.27,17.18,19.47,23,65.4375,81.03125,556.40625,852.0625,2031.8438
299.529541,153.988739,299.529541,0.0000624,0.0000378,937.49,25.93,30.06,20.72,20.3,22.75,64.40625,79.34375,515.15625,857.46875,2166.1562
298.871307,127.94738,298.871307,0.0000519,0.000031,937.2,25.69,31.62,20.57,20.61,21.71875,61.4375,76.375,485.03125,806.46875,2155.6875
298.192017,84.9540482,298.192017,0.0000344,0.0000197,936.55,24.89,28.75,19.9,20.28,19.65625,55.40625,69.5,452.53125,747.84375,2017.4375
300.259308,133.273285,300.259308,0.000054,0.000034,934.08,26.13,30.57,22.13,20.86,18.0625,49.9375,62.46875,416.625,692.78125,1880.5312
299.78717,110.721428,299.78717,0.0000449,0.0000258,934.16,26.63,29.86,23.7,22.26,16.375,44.875,56.25,379.875,639.65625,1785.0625
298.110016,20.9651756,298.110016,0.0000085,0.00000296,933.48,24.29,25.41,23.42,22.97,16.375,45.75,56.46875,360.71875,612.53125,1870.1562
298.931946,56.4797592,298.931946,0.0000229,0.00000908,933.45,24.16,25.85,23.14,23.15,17.1875,54.96875,71.1875,403.875,656.0625,2388.6875
299.649658,66.3527374,299.649658,0.0000269,0.0000114,935.02,26.6,29.9,24.63,23.38,35.8125,95.6875,115.375,510.96875,759,3120.0625
300.577087,137.262756,300.577087,0.0000557,0.0000276,933.02,27.11,30.32,24.67,23.02,52.265625,138.85938,166.51562,617.3281,875.40625,3552.3594
297.63623,70.0436401,297.63623,0.0000284,0.00000744,934.23,24.29,29.38,21.46,21.35,56.078125,145.5625,178.9375,702.21875,972.53125,3689.7969
301.349518,174.884064,301.349518,0.0000709,0.0000366,936.35,26.65,30.94,22.58,22.88,66.34375,168.5625,200.0625,788.5,1081.25,3755.3594
300.892578,133.624008,300.892578,0.0000542,0.0000326,935.57,26.7,30.46,22.93,22.97,61.296875,156.9375,190.78125,814.25,1158.4688,3889.2969
301.662415,119.07399,301.662415,0.0000483,0.0000282,933.94,27.34,30.74,23.76,24.07,54.484375,140.79688,169.98438,734.6875,1144.875,3865.3281
300.526459,102.307999,300.526459,0.0000415,0.0000222,933.2,26.44,30.22,23.8,23.49,52.03125,134.875,161.59375,682.875,1061.0938,3618.5938
299.122772,129.17041,299.122772,0.0000524,0.0000273,933.34,24.58,28.62,21.19,21.47,61.28125,169.92188,199.46875,781.15625,1042.4844,3542.4844
296.990204,86.6417007,296.990204,0.0000351,0.0000125,936.57,22.88,25.95,20.97,19.38,73.375,211.54688,247.07812,1008.03125,1200.2656,4033.5
299.425842,71.6536713,299.425842,0.0000291,0.0000143,938.48,25.46,28.95,22.6,22.96,77.171875,218.70312,257.32812,1160.5938,1443.9688,4776.125
300.831177,133.515228,300.831177,0.0000541,0.0000297,937.98,27.14,30.62,23.79,23.47,77.234375,214.14062,250.67188,1225.4844,1596.2656,5241
302.75885,167.058105,302.75885,0.0000677,0.0000381,936.87,28.12,32.57,24.39,24.29,99.625,233.59375,266.20312,1216.7812,1632.2969,5333.6094
302.237671,153.968628,302.237671,0.0000624,0.0000405,935.39,28.52,32.33,24.51,24.79,121.359375,247.1875,278.32812,1184.6719,1595.7969,5178.2656
300.116272,160.287552,300.116272,0.000065,0.0000312,935.77,27.23,33.29,23.47,20.84,114.8125,234.125,266.84375,1126.2656,1534.4062,4895.8125
300.078949,84.9989014,300.078949,0.0000345,0.0000204,936.95,25.62,29.84,23.33,22.79,108.296875,228.375,261.48438,1098.25,1477.375,4617.7812
299.315521,92.4725952,299.315521,0.0000375,0.0000161,935,24.87,27.17,22.98,23.23,124.828125,242.5625,271.42188,1185.8906,1505.8438,4602.5938
297.851013,56.5625343,297.851013,0.0000229,0.0000108,936.44,23.93,25.19,22.59,22.52,148.21875,298.48438,333.03125,1364.9531,1694.0312,4930.2188
297.590057,66.2841949,297.590057,0.0000269,0.0000106,938.4,23.59,25.49,22.3,22.05,136.29688,282.0625,325.92188,1429.2031,1888.3438,5276.8125
299.378998,89.0196075,299.378998,0.0000361,0.0000182,937.63,24.44,27.7,22.63,22.62,119.921875,250.09375,289.45312,1307.8438,1893.0781,5266.75
299.617065,87.0060577,299.617065,0.0000353,0.0000152,934.76,25.55,28.86,23.13,23.08,178.76562,423.60938,489.23438,1590.7344,2102.5,5330.5938
297.50827,23.4690571,297.50827,0.00000952,0.00000311,935.95,24.1,26.96,21.66,22.66,200.75,509.76562,601.125,2055.3594,2710.6719,6145.547
301.701447,153.423462,301.701447,0.0000622,0.0000309,937.15,26.1,30.19,22.67,22.41,186.1875,478.34375,570.375,2093.1875,3047.4844,6850.2188
300.293732,78.0353775,300.293732,0.0000316,0.0000145,934.93,26.94,30.84,23.71,23.39,162.59375,418.60938,499.54688,1877.9375,2952.5781,6788.5156
301.561066,177.187195,301.561066,0.0000718,0.0000425,934.57,27.97,31.53,24.33,23.29,144.1875,373.10938,444.26562,1672.0469,2690.3906,6338.6562
302.223755,157.216934,302.223755,0.0000637,0.0000368,935.58,28.34,32.5,25.02,24.57,130.59375,343.90625,408.15625,1548.3438,2440.0938,5850.5312
302.483948,179.85939,302.483948,0.0000729,0.0000389,936.99,28.71,32.78,25.14,23.52,118.59375,316.5,375.90625,1475.7969,2257.9688,5463.1406
301.281708,186.901077,301.281708,0.0000758,0.000034,939.12,27.27,32.51,22.56,21.88,109.515625,290.85938,346.3125,1397.1406,2119.2656,5160.3594
298.379608,153.074615,298.379608,0.0000621,0.0000379,939.41,24.77,28.98,20.12,19.81,108.15625,278.70312,329.67188,1298.8594,1982.7969,4899.875
300.261871,169.108444,300.261871,0.0000686,0.0000432,936.42,25.71,30.16,21.4,21.06,99.046875,253.76562,302.03125,1200.9062,1834.8438,4672.6406
302.180786,167.28923,302.180786,0.0000678,0.000034,934.83,26.6,30.97,22.26,22.92,88.875,227.45312,270.89062,1086.125,1680.1875,4430.375
297.916382,46.9169121,297.916382,0.000019,0.00000749,937.79,24.1,27.37,20.57,21.78,83.5,212.20312,251.73438,984.9219,1530.0469,4100.953
299.797241,144.309509,299.797241,0.0000585,0.0000342,940.41,25.64,29.97,21.6,21.79,76.578125,196.01562,232.82812,905.375,1397.2188,3769.6562
300.780029,126.688499,300.780029,0.0000514,0.0000316,941.26,26.06,29.58,22.78,22.36,69.265625,177.46875,211.23438,812.5625,1267.5938,3478.4062
299.37561,96.1419449,299.37561,0.000039,0.0000191,938.73,25.73,29.5,23.01,22.7,63.640625,161.5,191.46875,731.5,1133.2344,3148.5
300.7099,159.371292,300.7099,0.0000646,0.0000391,934.72,27.35,31.27,23.57,22.71,56.984375,145.73438,172.95312,670.5156,1017.4375,2821.7031
301.241211,166.930435,301.241211,0.0000677,0.0000434,934.96,27.53,32.5,23.5,23.25,55.65625,137.59375,162.90625,633.78125,950.8594,2599.7031
295.563324,108.520721,295.563324,0.000044,0.00000981,939.64,22.18,26.23,18.5,18.48,71.671875,177.40625,204.71875,679.7969,1079.3906,2762.3438
295.61908,89.9610291,295.61908,0.0000365,0.0000183,941.9,21.65,26.72,17.86,18.15,86.609375,216.14062,251.5,855.375,1302.8281,3293.3281
298.384674,106.780472,298.384674,0.0000433,0.0000242,940.34,24.45,28.41,19.52,20.94,88.75,218.14062,256.51562,921.9844,1485.8594,3722.2031
300.279449,101.715591,300.279449,0.0000412,0.0000258,939.75,25.66,30.1,21.95,22.32,81.140625,198.90625,235.3125,855.2969,1487.1094,3794.1562
299.67804,102.833878,299.67804,0.0000417,0.0000209,940.23,25.6,30.67,22.44,22.8,73.6875,181.375,214.46875,773.7344,1365.7031,3534.8438
299.08609,108.449173,299.08609,0.000044,0.0000234,940.73,24.13,27.95,21.59,22.1,69.421875,173.29688,204.5,716.78125,1256.0156,3228.6875
299.22525,101.204933,299.22525,0.000041,0.0000227,938.95,25.39,28.89,22.1,22.77,63.59375,159.625,189.65625,676.28125,1162.9062,3004.4844
300.855957,131.890518,300.855957,0.0000535,0.0000314,938,27.22,30.88,23.59,23.56,56.984375,143.90625,170.84375,623.6094,1077.3438,2786.8594
301.757904,127.375366,301.757904,0.0000516,0.0000318,937.44,28.17,32.47,23.85,23.94,52.125,130.76562,155.34375,570.3281,995.7344,2573.25
304.095062,206.638199,304.095062,0.0000838,0.0000325,936.65,28.77,33.87,23.89,24.12,47.578125,119.5625,142.35938,526.4375,914.2969,2359.8125
302.994354,197.752609,302.994354,0.0000802,0.0000391,937.72,28.89,34.09,24.49,23.72,43.453125,108.421875,129.45312,483.60938,841.5469,2160.7031
303.092987,207.871658,303.092987,0.0000843,0.0000406,939.16,29,34.01,24.41,23.24,39.515625,98.640625,117.984375,442.1875,772.90625,1972.3125
300.97757,130.36087,300.97757,0.0000529,0.0000322,940.1,27.37,31.98,23.28,23.24,35.734375,89.125,106.796875,406.28125,708.6875,1802.6094
300.77243,129.832321,300.77243,0.0000526,0.00003,940.53,26.78,30.77,22.89,23.03,32.390625,80.890625,96.984375,372.75,653.59375,1662.0625
301.741821,161.209274,301.741821,0.0000654,0.0000359,939.32,27.34,30.86,23.89,23.53,29.171875,72.8125,87.53125,343.25,604.3594,1543.2969
302.728149,177.252808,302.728149,0.0000719,0.0000389,937.94,28.09,32.08,24.39,23.54,26.1875,65.28125,78.609375,314.57812,558.3281,1430.4062
301.740479,200.554565,301.740479,0.0000813,0.0000514,937.65,28.75,33.47,24.7,22.41,23.75,59.140625,71.375,289.28125,513.65625,1324.6562
300.544617,186.988327,300.544617,0.0000758,0.000046,938.97,28.31,33.37,23.89,21.7,21.546875,53.734375,65.234375,268.25,471.20312,1217.5469
299.329346,98.7239838,299.329346,0.00004,0.000021,940.65,24.88,27.22,22.98,22.3,19.421875,48.765625,59.59375,248.67188,435.57812,1120.5938
299.507782,64.2588043,299.507782,0.0000261,0.0000129,938.26,25.46,28.59,23.3,22.66,17.765625,44.96875,55.109375,231.8125,409.60938,1041.8438
300.546448,130.454178,300.546448,0.0000529,0.0000266,936.75,26.86,31.78,23.55,22.74,16.828125,43.640625,53.265625,220.1875,396.625,993.9844
295.62204,136.891312,295.62204,0.0000555,0.000013,940.02,22.91,24.64,21.17,16.48,27.703125,73.484375,81.171875,233.78125,415.1875,999.5625
296.43335,115.689629,296.43335,0.0000469,0.000026,942.63,22.56,27.28,18.29,17.85,33.546875,87.3125,102.4375,301.92188,447.76562,1052.8125
299.540894,150.338425,299.540894,0.000061,0.0000323,943.95,23.9,28.05,20.54,18.27,31.703125,81.828125,97.84375,347.23438,474.04688,1090.1094
295.901733,112.225235,295.901733,0.0000455,0.0000214,945.46,22.26,25.72,19.56,16.49,28.84375,74.828125,89.515625,345.01562,506.70312,1130.3125
293.711426,21.6538982,293.711426,0.00000878,0.00000204,946.21,19.52,20.41,18.94,17.41,34.28125,79.109375,90.8125,325.10938,517.53125,1180.2656
294.114136,36.7451591,294.114136,0.0000149,0.00000424,946.94,19.92,21.88,17.81,17.37,36.109375,84,97.265625,313.23438,516.4375,1205.2188
294.970001,112.067528,294.970001,0.0000454,0.0000199,946.6,20.99,25.31,17.49,16.2,35.03125,85.265625,99.171875,312.51562,507.73438,1204.2656
291.118866,9.08932209,291.118866,0.00000369,0.000000212,948.19,18.57,20.03,17.1,16.19,32.5625,79.625,93.8125,316.40625,494.73438,1180.3906
292.434265,92.6762161,292.434265,0.0000376,0.00002,950.28,19.29,23.61,15.73,14.8,32.421875,78.109375,90.78125,311.6875,486.70312,1164.0156
292.871216,54.7030029,292.871216,0.0000222,0.0000095,951.24,18.64,21.34,16.96,15.23,30.75,74.21875,87.28125,310.92188,474.92188,1160.4844
292.142761,30.8478165,292.142761,0.0000125,0.00000274,949.27,17.61,18.39,17.07,15.34,28.046875,67.921875,80.515625,308.39062,463.10938,1162.9062
292.650787,31.9904041,292.650787,0.000013,0.00000343,948.61,18.68,21.29,16.34,16.21,31.8125,79.65625,91.515625,312.07812,466.25,1173.6875
294.063873,62.0359573,294.063873,0.0000252,0.0000108,946.94,20.3,23.8,16.12,17.24,30.953125,79.015625,94.34375,335.84375,475.71875,1198.4062
296.400421,85.5022583,296.400421,0.0000347,0.00002,946.5,22.46,26.9,18.2,18.62,28.125,71.65625,86.03125,334.34375,480.95312,1221.4531
295.835815,62.2713928,295.835815,0.0000252,0.0000127,948.08,22.21,26.5,19.06,18.65,27.578125,69.5625,82.828125,316.8125,481.42188,1226.4688
294.283936,73.4575272,294.283936,0.0000298,0.000012,948.46,21.59,25.39,18.36,18.19,26.078125,66.296875,79.625,306.96875,468.35938,1221.9844
294.225464,53.6502609,294.225464,0.0000218,0.00000894,945.62,21.58,25.3,17.72,17.94,23.65625,60.390625,73.140625,294.39062,445.32812,1203.4531
297.370728,114.011864,297.370728,0.0000462,0.000026,943.18,23.04,27.06,19.04,18.58,21.25,54.484375,66.359375,276,422.07812,1161.9375
297.516846,91.4584503,297.516846,0.0000371,0.0000189,941.19,23.94,28.64,19.79,20.08,19.15625,49.640625,60.59375,257.21875,396.9375,1103.5469
297.80899,120.868477,297.80899,0.000049,0.000022,940.12,25.09,29.78,21.29,19.27,18.21875,48.984375,59.109375,242.65625,374.9375,1040.1719
296.924347,34.5860634,296.924347,0.000014,0.00000502,941.69,23.02,25.69,21.4,20.94,17.140625,47.28125,57.90625,238.90625,368.4375,1004.1875
297.341736,47.3765411,297.341736,0.0000192,0.00000626,943.91,23.57,27.09,19.24,21.45,23.4375,54.375,62.484375,260.60938,395.375,1067.3594
293.562408,53.2926025,293.562408,0.0000216,0.0000032,946.54,20.31,23.01,19.07,16.72,38.59375,95.828125,104.390625,381.04688,469.14062,1346.8438
296.320923,41.8402786,296.320923,0.000017,0.00000578,945.56,22.74,26.35,19.92,19.2,47.28125,120.03125,138.29688,562.9375,597.6719,1776.2031
296.788025,82.2708054,296.788025,0.0000334,0.0000149,943.53,22.93,27.31,19.92,19.6,52.203125,129.92188,150.4375,666.7031,764.9531,2120.7031
297.205597,101.558746,297.205597,0.0000412,0.0000165,942.66,24.2,27.5,19.93,18.59,48.546875,121.203125,142.01562,675.8594,881.90625,2294.1719
293.165649,154.796509,293.165649,0.0000628,0.0000192,945.78,20.67,23.28,19.28,11.27,57.640625,151.3125,172.01562,722.5781,919.4844,2340.7344
293.204041,142.572556,293.204041,0.0000578,0.0000196,949.56,21.36,25.64,18.04,10.69,60.65625,163.78125,190.76562,877.9844,978.46875,2402.6562
290.996094,68.4308014,290.996094,0.0000277,0.00000588,953.88,18.58,21.94,16.55,11.27,54.609375,149.67188,176.73438,889.03125,1086.2969,2557.6719
288.658447,10.1136904,288.658447,0.0000041,0.000000345,952.55,15,16.55,13.18,13.22,49.328125,134.71875,158.76562,804.8906,1094.1562,2607.375
289.501984,47.5493202,289.501984,0.0000193,0.00000583,950.17,16.8,20.38,13.16,12.62,44.546875,120.953125,142.54688,730.46875,1021.15625,2518.2188
290.86145,44.3964272,290.86145,0.000018,0.00000593,949.35,17.93,21.16,13.93,14.47,40.359375,108.6875,127.890625,658.1094,930.4219,2375.9375
290.083252,53.1429138,290.083252,0.0000215,0.00000823,948.58,16.95,21.82,11.58,13.75,36.3125,97.859375,115.3125,599.4531,839.7031,2195.2656
294.228241,92.6744614,294.228241,0.0000376,0.0000161,949.97,20.45,25.59,13.65,14.32,32.609375,88.125,104.03125,544.4844,762.4219,2019.9844
298.931824,122.526169,298.931824,0.0000497,0.0000296,937.96,26.28,31.4,20.28,19.28,7.6875,22.34375,27.03125,156.46875,226.34375,957.96875
300.117676,108.682144,300.117676,0.0000441,0.000025,937.29,25.83,31.18,22.02,21.38,7.5625,22,26.53125,148.625,213,905.875
298.121033,57.9896126,298.121033,0.0000235,0.00000906,937.8,24.3,27.11,22.72,21.42,7.78125,22.375,26.75,144.28125,206.9375,875.625
294.772339,39.1010056,294.772339,0.0000159,0.00000431,939.08,23.63,26.52,20.68,19.03,11.625,28.1875,31.1875,145,211.28125,873.3125
296.027283,73.3589325,296.027283,0.0000297,0.0000131,939.41,21.9,24.12,18.37,18.69,12.6875,30.3125,35.34375,152.28125,217.1875,898.65625
296.344788,121.913399,296.344788,0.0000494,0.0000265,940.81,23.84,29.02,17.72,17.84,11.6875,28.21875,33.625,158.28125,216.84375,960.0625
297.883972,114.460419,297.883972,0.0000464,0.0000257,939.28,24.58,28.9,19.55,18.71,10.625,26.25,31.46875,157.84375,217,1016.8125
299.5177,125.046837,299.5177,0.0000507,0.0000294,938.43,25.03,29.7,21.45,19.67,9.75,24.78125,29.75,154.09375,215.90625,1034.6562
296.462555,14.1054239,296.462555,0.00000572,0.00000236,939.94,22.5,24.84,20.98,20.92,8.9375,23.5625,28.34375,150.21875,213.875,1028.9688
296.407349,56.8168411,296.407349,0.000023,0.00000908,941.71,22.96,26.18,20.47,17.09,8.3125,22.65625,27.25,146.84375,209.34375,1024.875
295.17749,55.5729637,295.17749,0.0000225,0.00000784,941.98,22.03,24.53,19.94,17.45,8,22.09375,26.53125,143.59375,203.25,1005.40625
293.121613,19.2729912,293.121613,0.00000781,0.000002,942.99,19.58,21.33,17.95,17.2,7.96875,21.96875,26.25,141.53125,198.5,962.3125
292.565247,-5.06904888,292.565247,-0.00000206,0.000000151,941.68,19.13,19.99,18.15,17.76,10.40625,29.28125,32.375,142.90625,202.21875,913.53125
294.39386,45.9009628,294.39386,0.0000186,0.00000719,942.03,19.88,23.27,18.03,17.19,13.5625,38.90625,44.28125,157.375,219.1875,899.1875
296.029785,65.9251404,296.029785,0.0000267,0.0000117,940.87,21.5,25.4,18.59,18.24,13.5,38.9375,46.8125,185.625,239.21875,950.84375
297.374115,112.772812,297.374115,0.0000457,0.0000252,939.21,23.82,28.21,18.48,19.22,12.25,35,42.46875,198.03125,253.59375,1039.125
298.667633,133.853409,298.667633,0.0000543,0.0000327,937.45,25.23,30.31,19.2,19.92,11.53125,31.8125,38.34375,189.59375,265.09375,1085.1562
299.401581,146.789261,299.401581,0.0000595,0.0000346,934.2,26.5,30.87,23.04,20.44,10.625,29.03125,35.09375,175.40625,265.59375,1063.4062
296.725708,130.620468,296.725708,0.000053,0.0000231,935.99,23.16,25.94,21.45,16.86,12.40625,30.9375,35.8125,166.5,262.625,1013
294.852051,58.7477608,294.852051,0.0000238,0.00000923,938.96,22.32,27.09,17.74,17.64,13.53125,32.875,38.46875,173.59375,267.125,988.90625
298.373383,153.179733,298.373383,0.0000621,0.0000381,941.66,24.11,28.79,20.15,18.4,12.65625,30.96875,37.125,183.84375,266.78125,1015.5
297.245789,111.116592,297.245789,0.0000451,0.0000266,941.97,23.4,27.22,20.55,19.76,11.40625,28.46875,34.40625,181.46875,263.59375,1039.5938
296.183777,102.572426,296.183777,0.0000416,0.0000227,940.18,21.84,24.32,19.61,17.62,10.28125,26.4375,32.03125,170.78125,260.0625,1021.9375
294.117645,-11.0324583,294.117645,-0.00000447,2.99E-08,936.91,20.1,20.78,19.58,18.79,9.375,24.875,30.1875,160,252.46875,980.28125
295.974731,58.1711807,295.974731,0.0000236,0.0000102,938.43,21.61,24.34,19.18,19.81,9,24.8125,30.125,151.46875,242,933.25
297.11084,57.7097969,297.11084,0.0000234,0.0000119,940.53,23.86,26.79,20.94,20.67,8.65625,24.34375,29.875,146.90625,231.78125,888.4375
299.000153,88.2277069,299.000153,0.0000358,0.000021,940.96,25.28,29.71,22.21,21.99,8.3125,23.5,28.8125,144.21875,221.03125,848.0625
297.100159,35.4546967,297.100159,0.0000144,0.00000506,941.52,23.73,25.38,21.19,21.68,8,22.90625,27.9375,141.875,212.0625,818.84375
297.496307,104.874077,297.496307,0.0000425,0.0000245,942.45,23.9,27.74,20.49,20.02,8,23.625,28.25,141.40625,206.125,805.53125
294.847015,14.8195934,294.847015,0.00000601,0.000002,943.64,21.9,23.92,19.81,19.77,7.78125,23.3125,28.3125,148.53125,203.15625,803.9375
296.036041,106.657051,296.036041,0.0000432,0.0000237,942.5,22.73,27.3,18.02,18.61,7.625,22.5,27.3125,155.21875,200.5,809.28125
296.624451,95.6368332,296.624451,0.0000388,0.0000231,939.37,23.29,27.38,19.08,19.4,7.53125,22.03125,26.65625,153.4375,200.6875,807.0625
298.026611,107.157906,298.026611,0.0000434,0.0000277,937.32,24.51,28.86,19.3,20.84,7.8125,22.15625,26.5,147.53125,201.5,790.40625
299.80777,137.349716,299.80777,0.0000557,0.0000374,936.49,26.09,30.5,21.07,21.26,7.84375,22.28125,26.84375,144.21875,200.03125,768.625
300.78717,130.278,300.78717,0.0000528,0.0000332,938.13,25.79,29.13,22.01,22.28,7.6875,21.9375,26.53125,145.65625,196.71875,763.25
300.607178,121.284706,300.607178,0.0000492,0.0000299,938.09,26.4,29.68,23.64,22.6,7.5,21.53125,26,147.21875,194.25,780.0625
299.631195,74.4884033,299.631195,0.0000302,0.0000158,937.75,24.22,26.56,22.07,22.46,7.375,21.1875,25.5625,145.53125,194.96875,794.21875
300.957184,106.666603,300.957184,0.0000432,0.0000247,934.78,26.92,30.24,24.31,23.7,7.3125,20.96875,25.21875,141.96875,195.0625,787.875
296.535767,77.4811249,296.535767,0.0000314,0.00000798,935.64,24.33,29.32,20.53,19.23,7.71875,23.3125,27.4375,143.0625,195.59375,777.40625
295.853546,46.3198929,295.853546,0.0000188,0.0000051,938.15,20.89,22.12,20.09,18.28,12.4375,36.25,40.625,174.03125,228.3125,903.3125
297.075714,96.5666122,297.075714,0.0000392,0.0000179,938.73,23.2,26.66,21.28,20.19,16.4375,46.6875,55.25,267.125,304.3125,1285.25
299.121521,128.265518,299.121521,0.000052,0.0000332,941.5,24.45,29.88,19.56,20.46,16.09375,45.34375,56.0625,331.125,382.5625,1701.6562
299.559052,145.070343,299.559052,0.0000588,0.0000393,941.44,25.77,29.36,22.18,21.6,14.4375,40.34375,50.34375,323.65625,445.78125,1823.6875
