rzsm,cwe,sd,asst,lhnf,sm,sst,se,sdwe,Evap,Tran,at,tmax,tmin,dpt,runoff
205.733917,1.35E-05,0,295.395142,82.9831848,0,295.395142,0,0,3.36E-05,1.01E-05,20.73,24.22,18.18,18.25,35.734375
206.465073,2.08E-05,0,296.126312,116.136795,0,296.126312,0,0,4.71E-05,1.22E-05,22.05,26.95,18.02,19.31,34.25
210.825424,2.11E-05,0,294.02478,91.4779587,0,294.02478,0,0,3.71E-05,7.85E-06,19.33,24.64,16.85,17.65,35.9375
215.475723,2.16E-05,0,294.124359,89.5462494,0,294.124359,0,0,3.63E-05,7.72E-06,19.93,24.52,17.43,18.61,43.453125
222.227432,2.17E-05,0,292.950928,96.0082932,0,292.950928,0,0,3.89E-05,8.34E-06,18.93,23.34,15.27,17.38,73.8125
230.954147,5.96E-06,0,292.301971,111.774574,0,292.301971,0,0,4.53E-05,2.18E-05,18.61,24.85,14.42,15.02,98.6875
225.634827,6.09E-06,0,290.927734,61.4651146,0,290.927734,0,0,2.49E-05,1.01E-05,17.43,20.87,13.32,15.45,92.71875
220.739883,2.77E-06,0,293.032959,95.370224,0,293.032959,0,0,3.87E-05,2.47E-05,18.62,24.77,13.8,15.6,83.28125
220.57872,3.46E-06,0,291.359406,55.8804283,0,291.359406,0,0,2.27E-05,1.12E-05,17.89,23.62,13.14,15.58,74.671875
219.451462,3.63E-06,0,291.280609,64.2924042,0,291.280609,0,0,2.61E-05,1.41E-05,17.26,23.15,12.2,14.81,71.625
216.444092,2.25E-06,0,292.852631,88.9565506,0,292.852631,0,0,3.61E-05,2.10E-05,17.99,24.07,12.02,13.77,70.28125
213.756332,5.99E-06,0,292.900543,88.8393784,0,292.900543,0,0,3.60E-05,1.62E-05,18.02,24.11,13.38,14.54,64.109375
212.534058,7.71E-06,0,292.953491,74.1760406,0,292.953491,0,0,3.01E-05,1.11E-05,18.38,22.57,14.6,16.1,59.234375
210.740707,4.15E-06,0,294.593842,76.9375916,0,294.593842,0,0,3.12E-05,1.48E-05,19.96,25.32,14.6,16.34,55.015625
208.911499,2.67E-06,0,295.309082,70.7040863,0,295.309082,0,0,2.87E-05,1.52E-05,21.79,26.78,16.8,17.49,49.390625
207.114044,1.46E-06,0,295.532684,73.3499756,0,295.532684,0,0,2.97E-05,1.69E-05,21.95,26.87,16.56,17.77,45.0625
205.13623,2.18E-07,0,296.047943,82.1279144,0,296.047943,0,0,3.33E-05,1.89E-05,21.37,27.54,14.95,17.24,40.640625
203.350266,5.35E-06,0,295.33902,89.9555969,0,295.33902,0,0,3.65E-05,1.60E-05,20.91,25.47,17.69,16.14,36.515625
204.307236,1.03E-05,0,294.629272,60.3371811,0,294.629272,0,0,2.45E-05,6.75E-06,19.71,21.95,17.69,18.1,34.578125
208.296951,1.81E-05,0,292.697296,71.2031174,0,292.697296,0,0,2.89E-05,3.08E-06,18.32,22.23,15.56,17.71,42.546875
224.871735,1.73E-05,0,288.247742,56.5187912,0,288.247742,0,0,2.29E-05,1.04E-06,13.46,15.79,12,13.23,111.203125
242.004578,1.60E-05,0,287.589294,54.5331192,0,287.589294,0,0,2.21E-05,1.73E-06,12.9,14.18,11.91,12.78,156.89062
242.716736,5.55E-06,0,288.936554,68.3651581,0,288.936554,0,0,2.77E-05,1.02E-05,14.39,18.42,11.65,13.1,164.07812
235.023605,2.31E-06,0,290.808228,95.1761169,0,290.808228,0,0,3.86E-05,2.20E-05,17.29,22.97,11.8,12.4,149.71875
229.499039,1.11E-05,0,290.16925,99.9926529,0,290.16925,0,0,4.05E-05,1.52E-05,16.97,20.69,13.13,12.42,131.65625
227.330872,1.41E-05,0,289.638641,69.6765442,0,289.638641,0,0,2.82E-05,5.78E-06,15.48,17.49,13.59,13.1,116.609375
239.585876,1.10E-05,0,287.592743,33.9492569,0,287.592743,0,0,1.38E-05,6.41E-07,13.38,14.3,11.67,13.24,116.90625
236.637405,3.13E-06,0,291.531219,84.0673904,0,291.531219,0,0,3.41E-05,1.93E-05,17.8,23.76,12.1,13.98,128.40625
236.525543,7.60E-06,0,289.309753,75.1607971,0,289.309753,0,0,3.05E-05,1.02E-05,14.92,19.48,11.51,12.68,122.984375
231.312393,1.13E-06,0,291.003754,75.9189148,0,291.003754,0,0,3.08E-05,1.90E-05,16.59,22.54,11.69,12.61,116.32031
227.096405,5.32E-06,0,292.6474,95.4068527,0,292.6474,0,0,3.87E-05,1.87E-05,18.51,23.96,12.99,14,105.41406
229.532471,1.57E-05,0,290.042053,79.7550354,0,290.042053,0,0,3.23E-05,5.48E-06,15.84,20.37,10.56,14.98,112.11719
250.904892,1.50E-05,0,283.988861,59.1721344,0,283.988861,0,0,2.40E-05,1.22E-06,9.09,10.46,7.23,8.86,178.71875
266.899414,1.15E-05,0,280.656158,46.9960938,0,280.656158,0,0,1.91E-05,1.01E-06,6.01,8.13,4.63,5.09,217.21094
258.553986,5.49E-06,0,283.102295,64.6207809,0,283.102295,0,0,2.62E-05,7.62E-06,8.67,12.62,4.86,6.44,213.67969
251.012451,1.65E-06,0,285.250244,49.2030907,0,285.250244,0,0,1.99E-05,1.06E-05,11.26,15.26,7.35,8.27,192.47656
245.307816,1.75E-06,0,285.775482,53.2757187,0,285.775482,0,0,2.16E-05,9.94E-06,13.35,16.38,9.41,10.01,170.85156
240.986298,2.40E-06,0,286.026489,54.9846458,0,286.026489,0,0,2.23E-05,1.00E-05,13.27,16.78,10.23,9.2,152.59375
237.467438,2.66E-06,0,287.327332,69.0241318,0,287.327332,0,0,2.80E-05,1.36E-05,13.89,18.52,9.2,9.93,136.75
234.780731,5.11E-07,0,287.450928,56.9027214,0,287.450928,0,0,2.31E-05,1.07E-05,13.78,17.09,9.24,9.88,122.5
232.342926,6.08E-07,0,288.451874,74.4240646,0,288.451874,0,0,3.02E-05,1.31E-05,15.45,19.79,10.88,10.43,109.828125
230.745621,8.09E-06,0,288.467438,71.9427109,0,288.467438,0,0,2.92E-05,8.60E-06,15.12,18.47,12.29,11.42,98.60156
234.914948,8.59E-06,0,286.077637,28.0078773,0,286.077637,0,0,1.14E-05,5.92E-07,12.39,13.29,11.42,12.03,91.58594
237.036209,5.66E-06,0,286.130188,74.8553314,0,286.130188,0,0,3.03E-05,6.20E-06,12.43,14.7,9.86,8.47,101.13281
233.247665,8.70E-08,0,286.602081,91.0392838,0,286.602081,0,0,3.69E-05,1.83E-05,14.34,20.25,8.6,6.7,97.72656
230.539688,9.51E-11,0,287.289062,82.0468216,0,287.289062,0,0,3.33E-05,1.53E-05,13.61,19.7,6.92,7.4,88.53906
208.237198,5.33E-07,0,291.247864,72.4896164,0,291.247864,0,0,2.94E-05,1.64E-05,16.5,22.29,9.7,11.4,30.84375
206.192444,3.69E-06,0,291.310547,73.4674072,0,291.310547,0,0,2.98E-05,1.34E-05,17.6,21.77,13.65,13.13,27.90625
205.674408,4.50E-06,0,289.272156,40.4775696,0,289.272156,0,0,1.64E-05,5.72E-06,16.21,20.45,11.36,12.32,25.125
204.550812,3.98E-06,0,291.604187,67.7624588,0,291.604187,0,0,2.75E-05,1.27E-05,18.11,21.88,14.49,12.57,22.78125
206.662994,9.95E-06,0,288.29071,34.9053764,0,288.29071,0,0,1.42E-05,1.24E-06,14.46,16.61,11.64,14.1,20.84375
205.982376,1.87E-06,0,291.422089,59.4038315,0,291.422089,0,0,2.41E-05,1.17E-05,18.64,22.72,13.74,13.89,23
204.185165,4.54E-07,0,292.520966,67.4398193,0,292.520966,0,0,2.73E-05,1.58E-05,20.21,24.96,14.12,13.02,21.9375
203.046829,3.43E-06,0,292.187988,55.1362801,0,292.187988,0,0,2.24E-05,1.11E-05,19.44,24.27,14.96,14.7,19.71875
201.161285,1.51E-07,0,294.807404,88.8755875,0,294.807404,0,0,3.60E-05,2.18E-05,21.36,26.32,16.21,13.71,17.84375
198.417084,3.46E-07,0,295.816528,123.66082,0,295.816528,0,0,5.01E-05,2.52E-05,21.48,28.03,14.12,12.78,16.0625
196.648956,2.20E-06,0,292.952972,66.6071777,0,292.952972,0,0,2.70E-05,1.44E-05,20.72,24.79,15.97,12.79,14.40625
195.202255,7.23E-07,0,294.698761,88.5592957,0,294.698761,0,0,3.59E-05,2.07E-05,21.07,26.75,13.35,11.58,13
194.051697,2.29E-06,0,295.028046,90.1844864,0,295.028046,0,0,3.66E-05,1.72E-05,21.01,26.07,15.73,13.98,11.71875
191.806412,3.82E-08,0,293.248962,120.26873,0,293.248962,0,0,4.88E-05,2.27E-05,17.75,24.28,10.13,6.79,10.71875
190.005905,1.78E-07,0,293.508606,80.1219635,0,293.508606,0,0,3.25E-05,1.73E-05,20.72,25.92,15.01,9.89,9.84375
189.408417,3.56E-06,0,293.062927,71.1529083,0,293.062927,0,0,2.88E-05,1.29E-05,19.13,24.35,12.66,11.35,9.15625
189.754654,3.78E-06,0,290.876892,41.1433372,0,290.876892,0,0,1.67E-05,6.17E-06,17.64,20.95,14.27,12.76,8.78125
190.079376,3.62E-06,0,292.83197,54.5312004,0,292.83197,0,0,2.21E-05,9.90E-06,20.13,25.32,15.25,13.54,8.5
189.879532,4.00E-06,0,294.576263,72.3013687,0,294.576263,0,0,2.93E-05,1.35E-05,21.64,27.33,13.88,13.32,8.34375
189.475021,3.55E-06,0,295.094757,66.425293,0,295.094757,0,0,2.69E-05,1.31E-05,20.61,27.48,14.12,15.24,8.21875
188.719391,2.15E-07,0,295.232361,72.3342514,0,295.232361,0,0,2.93E-05,1.48E-05,21.55,26.99,15.16,15.32,8.15625
187.57016,1.19E-07,0,295.944305,74.1276245,0,295.944305,0,0,3.01E-05,1.60E-05,21.64,27.2,14.67,15.25,8.09375
186.536407,1.23E-07,0,296.171875,73.8022232,0,296.171875,0,0,2.99E-05,1.55E-05,21.84,27.63,15.27,15.92,8.03125
188.014542,1.27E-05,0,294.555481,66.5417938,0,294.555481,0,0,2.70E-05,6.48E-06,21.22,25.79,17.54,17.24,7.96875
193.381989,1.06E-05,0,292.24646,45.2680969,0,292.24646,0,0,1.84E-05,3.03E-06,19.4,22.43,15.43,16.32,8.15625
194.644104,1.74E-05,0,293.174164,70.9089279,0,293.174164,0,0,2.87E-05,5.20E-06,19.98,23.93,16.99,15.7,8.96875
196.377716,1.80E-05,0,293.272736,72.9392548,0,293.272736,0,0,2.96E-05,5.01E-06,19.23,21.91,17.54,16.72,9.8125
199.690506,1.38E-05,0,293.212524,55.0005341,0,293.212524,0,0,2.23E-05,3.40E-06,19.48,21.86,17.69,17.97,10.21875
208.413071,1.31E-05,0,291.419952,57.2143364,0,291.419952,0,0,2.32E-05,3.98E-06,16.85,18.96,14.36,15.83,12.6875
205.116669,2.09E-06,0,294.407562,91.2717819,0,294.407562,0,0,3.70E-05,2.28E-05,20.18,25.18,15.1,15.97,19.390625
203.255005,9.42E-06,0,294.575439,69.348526,0,294.575439,0,0,2.81E-05,1.07E-05,19.7,22.93,17.35,17.65,20.265625
207.229507,1.43E-05,0,293.094208,49.9968491,0,293.094208,0,0,2.03E-05,2.74E-06,18.8,20.87,15.81,18.37,21.625
204.76442,3.44E-06,0,295.949707,106.884209,0,295.949707,0,0,4.33E-05,2.68E-05,22.53,27.18,17.62,16.8,23.90625
201.740601,3.76E-06,0,294.457245,98.6892014,0,294.457245,0,0,4.00E-05,1.99E-05,19.22,26.01,12.38,14.56,22.453125
198.191574,1.82E-07,0,296.539307,106.582031,0,296.539307,0,0,4.32E-05,2.75E-05,22.04,28.51,15.52,15.42,20.609375
196.529221,1.03E-05,0,295.63092,83.9591522,0,295.63092,0,0,3.40E-05,1.40E-05,21.75,25.59,18.56,17.82,18.578125
203.515182,2.04E-05,0,294.814728,83.6210632,0,294.814728,0,0,3.39E-05,5.79E-06,20.05,22.08,18.26,19.45,20.328125
217.554367,2.30E-05,0,293.514984,68.4970932,0,293.514984,0,0,2.78E-05,2.07E-06,18.95,21,16.45,18.59,43.84375
227.814087,1.29E-05,0,292.212891,52.7069588,0,292.212891,0,0,2.14E-05,4.75E-06,18.6,21.64,15.15,16.81,58.234375
219.621338,8.17E-07,0,296.991577,187.417023,0,296.991577,0,0,7.60E-05,5.22E-05,23.09,29.55,16.87,16.4,56.828125
212.07634,7.80E-07,0,297.557983,163.854355,0,297.557983,0,0,6.64E-05,4.37E-05,24.41,29.18,19.25,15.98,50.078125
206.294281,8.32E-08,0,296.820801,126.478752,0,296.820801,0,0,5.13E-05,3.63E-05,24.12,29.28,18.47,16.01,44.375
202.318512,3.23E-06,0,297.178986,130.695999,0,297.178986,0,0,5.30E-05,3.32E-05,23.3,29.7,16.33,16.31,39.515625
200.169662,5.85E-06,0,296.026642,82.9855042,0,296.026642,0,0,3.36E-05,1.98E-05,21.27,26.84,16.91,18.59,35.203125
199.616867,7.83E-06,0,295.58783,77.7921677,0,295.58783,0,0,3.15E-05,1.41E-05,21.07,26.16,16.59,18.41,34.125
199.489792,1.31E-05,0,295.165619,79.0395203,0,295.165619,0,0,3.20E-05,1.09E-05,21.27,25.74,17.39,18.4,32.546875
199.635727,8.19E-06,0,294.271637,67.9641113,0,294.271637,0,0,2.76E-05,1.09E-05,20.14,24.41,15.75,17.52,31.421875
199.05426,7.92E-06,0,295.020477,76.5416489,0,295.020477,0,0,3.10E-05,1.41E-05,21.02,24.64,17.88,17,30.078125
200.887405,1.66E-05,0,294.796112,78.4887161,0,294.796112,0,0,3.18E-05,7.10E-06,20.44,23.94,18.13,18.56,27.59375
207.99968,2.45E-05,0,295.264038,94.3834076,0,295.264038,0,0,3.83E-05,5.59E-06,21.26,24.21,18.78,19.58,27.578125
219.769638,2.26E-05,0,293.000732,75.6462021,0,293.000732,0,0,3.07E-05,3.04E-06,19.3,24.18,13.88,18.32,27.984375
216.796783,2.00E-06,0,294.750427,164.502029,0,294.750427,0,0,6.67E-05,4.11E-05,21.03,26.46,15.84,14.45,39.5
214.625397,1.74E-05,0,292.041718,73.9911118,0,292.041718,0,0,3.00E-05,7.51E-06,17.26,21.06,15.78,16.22,42
215.744461,1.54E-05,0,294.602417,94.35923,0,294.602417,0,0,3.83E-05,1.27E-05,20.24,24.88,17.09,18.33,45.859375
215.177551,1.60E-05,0,295.765411,103.914856,0,295.765411,0,0,4.21E-05,1.39E-05,21.38,25.64,19.13,19.38,52.203125
212.717468,1.31E-05,0,296.478302,110.913338,0,296.478302,0,0,4.50E-05,1.82E-05,21.45,25.7,18.53,19.18,50.984375
210.898163,1.18E-05,0,296.358673,98.5400391,0,296.358673,0,0,4.00E-05,1.51E-05,21.3,25.34,17.39,19.05,49.21875
208.516937,5.68E-06,0,296.895905,92.5934296,0,296.895905,0,0,3.75E-05,1.97E-05,22.07,26.57,16.71,19.14,47.359375
205.52916,3.18E-06,0,297.824432,102.742188,0,297.824432,0,0,4.17E-05,2.46E-05,22.75,27.25,18.24,19.1,43.890625
207.928467,1.69E-05,0,295.215942,89.628952,0,295.215942,0,0,3.63E-05,9.48E-06,21.82,25.91,18.39,19.56,39.78125
207.160431,3.09E-06,0,294.9646,106.069633,0,294.9646,0,0,4.30E-05,2.22E-05,19.89,23.57,16.84,15.74,45.78125
205.951187,8.75E-06,0,292.76709,55.1622963,0,292.76709,0,0,2.24E-05,7.53E-06,18.3,22.34,15.16,16.05,43.59375
207.382599,9.10E-06,0,294.912994,73.9892578,0,294.912994,0,0,3.00E-05,1.17E-05,20.32,25.16,16.42,18.28,44.0625
206.239685,7.13E-06,0,296.112,83.0722961,0,296.112,0,0,3.37E-05,1.61E-05,21.38,26.45,17.58,18.63,45.515625
204.34993,7.65E-06,0,296.689362,99.6461487,0,296.689362,0,0,4.04E-05,1.94E-05,22.52,26.97,18.23,18.06,42.34375
202.761124,1.14E-05,0,296.441223,100.64756,0,296.441223,0,0,4.08E-05,1.73E-05,22.15,27.44,18.08,18.25,41.25
203.652969,1.25E-05,0,295.149445,77.4575348,0,295.149445,0,0,3.14E-05,9.09E-06,21.22,25.29,17.65,18.53,41.6875
203.284149,5.83E-06,0,296.045319,71.2412949,0,296.045319,0,0,2.89E-05,1.44E-05,21.98,26.43,17.48,18.29,42.0625
203.047211,8.76E-06,0,296.972778,84.3644791,0,296.972778,0,0,3.42E-05,1.58E-05,22.75,28.23,17.79,19.03,40.078125
202.241699,8.06E-06,0,297.213531,87.6839066,0,297.213531,0,0,3.55E-05,1.65E-05,22.39,27.45,18.17,19.12,37
200.170563,1.36E-06,0,297.509918,92.3979187,0,297.509918,0,0,3.75E-05,2.13E-05,23.06,28.48,17.37,17.97,33.9375
198.939301,4.74E-06,0,297.257721,65.1500092,0,297.257721,0,0,2.64E-05,1.35E-05,23.62,28.45,18.91,18.74,30.671875
199.867996,1.51E-05,0,297.355621,92.0469894,0,297.355621,0,0,3.73E-05,1.20E-05,23.51,27.93,19.02,19.46,27.9375
203.914261,1.90E-05,0,296.392792,86.9559784,0,296.392792,0,0,3.53E-05,7.46E-06,23,27.77,20.07,20.12,29.3125
213.346893,1.19E-05,0,294.060699,50.489769,0,294.060699,0,0,2.05E-05,4.00E-06,19.92,24.63,15.85,17.87,36.421875
210.809448,3.88E-06,0,297.042542,113.90638,0,297.042542,0,0,4.62E-05,2.60E-05,23.19,28.7,18.87,17.79,43.390625
208.576996,1.49E-05,0,296.147095,90.4846878,0,296.147095,0,0,3.67E-05,1.16E-05,22.15,25.5,19.43,19.16,40.28125
213.294037,1.87E-05,0,294.597046,70.268692,0,294.597046,0,0,2.85E-05,4.49E-06,20.83,24.28,18.77,19.61,42.15625
216.857758,9.55E-06,0,291.938934,76.5696259,0,291.938934,0,0,3.10E-05,1.08E-05,17.7,19.99,15.44,15.9,55.515625
217.921448,1.44E-05,0,292.13974,53.0841064,0,292.13974,0,0,2.15E-05,3.35E-06,18.51,21.46,15.84,16.92,60.625
215.696335,6.36E-06,0,293.828186,106.794136,0,293.828186,0,0,4.33E-05,1.96E-05,19.24,26.74,12.62,14.21,60.171875
211.350418,1.85E-06,0,293.256592,113.256035,0,293.256592,0,0,4.59E-05,2.28E-05,19.02,23.94,13.73,13.78,54.8125
208.058685,4.03E-06,0,292.880737,93.3581924,0,292.880737,0,0,3.79E-05,1.86E-05,18.84,23.68,14.29,13.7,48.625
206.005325,2.42E-06,0,292.221985,73.2184143,0,292.221985,0,0,2.97E-05,1.43E-05,18.26,22.2,13.78,13.73,44.203125
204.665817,3.11E-06,0,292.551819,57.4532089,0,292.551819,0,0,2.33E-05,1.09E-05,18.87,23.02,14.14,14.6,40.0625
203.753769,3.33E-06,0,293.162628,57.1333961,0,293.162628,0,0,2.32E-05,1.11E-05,18.87,23.7,13.86,15.06,36.40625
203.539627,4.99E-06,0,293.709503,55.7570992,0,293.709503,0,0,2.26E-05,1.01E-05,19.88,24.14,15.26,15.98,33.421875
203.423248,4.25E-06,0,293.006775,51.1809082,0,293.006775,0,0,2.08E-05,8.69E-06,19.91,24.64,14.56,16.52,31.15625
201.622269,1.53E-07,0,294.933716,90.9314423,0,294.933716,0,0,3.69E-05,2.08E-05,20.87,27.45,13.92,13.28,28.75
199.969299,3.01E-06,0,295.147278,79.9019012,0,295.147278,0,0,3.24E-05,1.50E-05,20.82,26.29,15.29,15.38,26.078125
201.988419,1.30E-05,0,294.038635,77.4550858,0,294.038635,0,0,3.14E-05,8.18E-06,19.16,22.49,17.15,17.29,23.59375
218.743866,1.79E-05,0,291.157318,60.007309,0,291.157318,0,0,2.43E-05,1.61E-06,17.18,19.19,16.01,16.87,51.84375
234.050705,1.14E-05,0,287.863373,62.8247452,0,287.863373,0,0,2.55E-05,3.83E-06,13.19,16.08,8.13,11.66,78.3125
227.09639,7.78E-08,0,289.531311,134.49202,0,289.531311,0,0,5.45E-05,2.88E-05,14.69,21.32,9.26,8.61,85.203125
220.567795,2.97E-08,0,291.405975,105.396904,0,291.405975,0,0,4.27E-05,2.55E-05,17.14,23.79,10.15,11.29,77.15625
216.156006,2.44E-06,0,291.718811,91.5842743,0,291.718811,0,0,3.71E-05,1.77E-05,17.52,22.18,12.29,13.26,68.53125
212.568008,7.60E-07,0,292.286957,98.3924255,0,292.286957,0,0,3.99E-05,1.98E-05,18.45,23.43,13.59,12.7,61.125
210.655685,3.93E-06,0,292.298187,71.1442871,0,292.298187,0,0,2.88E-05,1.16E-05,17.91,22.15,14.04,14.74,53.9375
214.20314,1.42E-05,0,291.357849,53.0800171,0,291.357849,0,0,2.15E-05,2.63E-06,17.81,20.55,15.51,16.32,50.0625
215.878891,7.64E-06,0,292.238342,81.4035416,0,292.238342,0,0,3.30E-05,1.16E-05,18.57,22.37,14.78,15.26,58.875
214.399063,9.31E-06,0,292.252838,82.9938965,0,292.252838,0,0,3.36E-05,1.07E-05,18.5,22.49,15.29,14.26,56.53125
227.044235,1.28E-05,0,289.649506,39.3585548,0,289.649506,0,0,1.60E-05,8.80E-07,16.2,18.82,13.99,16.02,55.90625
225.030884,6.86E-06,0,290.394928,138.396439,0,290.394928,0,0,5.61E-05,1.82E-05,16.1,19.85,13.08,8.87,70.359375
219.637802,3.32E-07,0,285.726532,88.284668,0,285.726532,0,0,3.58E-05,1.37E-05,12.04,16.26,5.62,5.19,67.3125
216.388901,1.33E-09,0,286.499176,68.6140594,0,286.499176,0,0,2.78E-05,1.44E-05,13.13,18.68,6.31,5.62,60.703125
214.101593,3.55E-07,0,288.260345,70.1789322,0,288.260345,0,0,2.85E-05,1.19E-05,14.64,19.32,9.53,9.32,53.421875
214.096771,9.99E-06,0,287.053467,58.4827423,0,287.053467,0,0,2.37E-05,4.61E-06,13.53,16.31,11.88,10.1,48.109375
216.975006,5.41E-06,0,284.359283,21.37747,0,284.359283,0,0,8.67E-06,7.08E-07,11.67,14.89,8.45,10.17,45.375
216.210205,3.38E-06,0,286.525543,47.1665993,0,286.525543,0,0,1.91E-05,6.94E-06,14.11,18.19,9.96,9.07,42.71875
214.728592,7.41E-07,0,288.213867,46.5854797,0,288.213867,0,0,1.89E-05,9.16E-06,15.32,20.63,9.09,10.88,38.71875
213.106094,9.66E-07,0,289.420441,61.8031158,0,289.420441,0,0,2.51E-05,1.13E-05,15.96,21.52,10.69,11.3,34.828125
214.760513,5.86E-06,0,287.012238,22.8956261,0,287.012238,0,0,9.28E-06,8.35E-07,13.32,14.96,10.08,12.84,31.671875
214.035355,2.48E-06,0,289.856537,59.5918083,0,289.856537,0,0,2.42E-05,1.16E-05,16.1,21.88,11.7,11.85,34.164062
213.271393,9.78E-07,0,288.385773,25.958086,0,288.385773,0,0,1.05E-05,3.75E-06,15.35,20.15,11.27,12.31,32.359375
212.663025,6.04E-06,0,290.206116,51.6959381,0,290.206116,0,0,2.10E-05,6.57E-06,15.54,19.28,12.46,13.26,29.96875
214.71933,1.11E-05,0,289.174225,47.4492455,0,289.174225,0,0,1.92E-05,1.98E-06,15.05,16.78,13.59,13.71,27.890625
223.001083,7.08E-06,0,286.284637,30.9899731,0,286.284637,0,0,1.26E-05,9.69E-07,12.38,14.99,9.81,10.21,29.75
221.105759,1.19E-06,0,288.554016,41.6476364,0,288.554016,0,0,1.69E-05,7.85E-06,15.62,20.03,10.99,12.29,36.875
217.908585,7.66E-07,0,288.758331,109.772247,0,288.758331,0,0,4.45E-05,1.48E-05,13.77,19.57,6.07,6.51,35.859375
214.721054,6.36E-08,0,287.209991,70.225502,0,287.209991,0,0,2.85E-05,1.11E-05,13.41,19.28,8.1,7.22,32.453125
213.589401,2.87E-06,0,288.023315,50.3074379,0,288.023315,0,0,2.04E-05,8.36E-06,14.32,20.2,7.73,9.83,29.171875
213.152161,3.79E-06,0,288.42215,55.5264168,0,288.42215,0,0,2.25E-05,7.81E-06,14.66,19.64,8.64,10.06,26.898438
203.290527,4.52E-09,0,292.867615,99.2659225,0,292.867615,0,0,4.02E-05,2.24E-05,19.34,25.68,12.13,11.43,27.90625
200.1017,8.28E-08,0,293.831421,90.1639252,0,293.831421,0,0,3.66E-05,1.95E-05,19.67,26.27,12.96,12.94,24.84375
197.582672,2.99E-07,0,293.71579,80.6250916,0,293.71579,0,0,3.27E-05,1.61E-05,19.07,25.15,12.52,13.47,22.34375
194.883728,1.36E-08,0,295.442993,103.759094,0,295.442993,0,0,4.21E-05,1.99E-05,20.16,25.36,14.88,13.92,20.03125
195.091293,6.44E-06,0,292.094971,58.3271141,0,292.094971,0,0,2.36E-05,7.03E-06,18.58,22.38,12.07,14.26,17.875
195.241364,3.02E-06,0,293.818146,57.1468811,0,293.818146,0,0,2.32E-05,1.10E-05,20.09,24.88,15.28,15.41,16.34375
193.909103,9.27E-07,0,295.383942,63.6138458,0,295.383942,0,0,2.58E-05,1.41E-05,20.79,26.87,15.46,15.55,14.90625
197.692398,1.41E-05,0,290.445496,71.8273926,0,290.445496,0,0,2.91E-05,5.35E-06,16.73,22.59,12.54,14.64,13.40625
202.925278,2.84E-06,0,289.570923,88.1565933,0,289.570923,0,0,3.57E-05,1.19E-05,15.43,19.29,10.44,7.64,19.25
199.30423,8.96E-07,0,289.140717,102.48922,0,289.140717,0,0,4.16E-05,1.85E-05,15.64,21.26,7.93,5.79,19.90625
196.400757,7.63E-09,0,291.073273,82.3137207,0,291.073273,0,0,3.34E-05,1.87E-05,16.92,23.22,9.56,6.87,18.09375
194.468307,1.68E-06,0,292.207703,68.8356705,0,292.207703,0,0,2.79E-05,1.28E-05,17.19,21.93,12.02,12.4,16.15625
193.390488,5.64E-06,0,292.834045,59.7316284,0,292.834045,0,0,2.42E-05,9.41E-06,18.89,22.54,14.84,14.54,14.375
193.789261,8.55E-06,0,292.758881,55.9400558,0,292.758881,0,0,2.27E-05,6.40E-06,18.02,21.1,13.8,14.83,14.84375
193.812164,8.77E-06,0,293.725616,54.9250336,0,293.725616,0,0,2.23E-05,6.59E-06,18.66,22.26,14.92,15.78,14.84375
194.171982,8.48E-06,0,293.856537,40.2964745,0,293.856537,0,0,1.63E-05,4.26E-06,19.73,23.16,15.16,17.63,13.75
194.006104,9.93E-06,0,295.93396,61.1031761,0,295.93396,0,0,2.48E-05,8.41E-06,21.91,25.44,18.43,18.67,12.5
193.995239,1.51E-05,0,297.457611,85.0357895,0,297.457611,0,0,3.45E-05,1.04E-05,23.01,27.44,17.85,19.79,11.34375
200.542831,2.04E-05,0,296.520508,95.1806793,0,296.520508,0,0,3.86E-05,6.00E-06,22.36,26.97,19.24,20.42,10.6875
211.290863,1.97E-05,0,293.244019,73.9811478,0,293.244019,0,0,3.00E-05,3.98E-06,19.38,23.8,15.76,18.8,16.6875
216.031982,5.86E-06,0,291.980286,64.0471497,0,291.980286,0,0,2.60E-05,9.95E-06,17.77,20.43,15.22,15.23,24.625
210.69426,1.26E-06,0,294.682434,101.33886,0,294.682434,0,0,4.11E-05,2.49E-05,20.84,25.18,15.69,15,26.96875
206.825638,6.49E-06,0,295.101166,92.6804733,0,295.101166,0,0,3.76E-05,2.02E-05,21.18,25.07,17.4,17.65,25.15625
209.611145,8.65E-06,0,291.922577,35.4553757,0,291.922577,0,0,1.44E-05,3.05E-06,17.92,21.85,13.66,15.7,23
206.534149,3.87E-06,0,296.405792,106.251877,0,296.405792,0,0,4.31E-05,2.70E-05,22.52,28.53,16.17,16.89,22.75
203.973679,2.59E-06,0,294.73526,89.1380081,0,294.73526,0,0,3.61E-05,2.19E-05,21.47,27.54,16.38,15.45,21.71875
200.564941,8.74E-07,0,296.7323,106.519394,0,296.7323,0,0,4.32E-05,2.68E-05,21.75,28.63,15.19,15.26,19.65625
197.725861,4.88E-07,0,296.473175,90.9221497,0,296.473175,0,0,3.69E-05,2.10E-05,21.49,26.82,15.91,15.93,18.0625
196.796387,1.20E-05,0,295.892059,80.77285,0,295.892059,0,0,3.27E-05,1.11E-05,21.42,26.25,17.1,17.84,16.375
