rzsm,tws,asst,psm,lhnf,sst,Evap,Tran,at,tmax,tmin,dpt,FengRO,CiRO,TanRO,runoff
285.540375,999.358154,271.526489,998.726135,17.0373535,271.526489,7.05E-06,4.60E-07,-0.49,2.13,-2.75,-8.11,7.875,25.398438,31.460938,153.89844
285.132019,997.88501,272.119934,997.480713,16.2489815,272.119934,6.63E-06,7.91E-07,-0.31,3.98,-2.89,-7.42,7.796875,25.148438,31.140625,152.09375
284.821442,996.582703,272.51886,996.320312,11.3623552,272.51886,4.63E-06,3.96E-07,0.02,4.5,-3.46,-4.47,7.71875,24.898438,30.828125,150.42188
284.424652,995.235474,274.363647,995.072754,26.4974403,274.363647,1.09E-05,3.12E-07,0.19,4.46,-2.77,-5.7,7.640625,24.648438,30.523438,148.89062
283.383972,993.208008,273.736176,993.11792,28.5988731,273.736176,1.16E-05,1.25E-06,-0.42,5.41,-4.73,-7.95,7.5703125,24.40625,30.21875,147.44531
282.643188,991.440735,273.843475,991.384094,22.8775921,273.843475,9.29E-06,1.15E-06,1.44,5.83,-4.61,-6.58,7.4921875,24.164062,29.921875,145.96875
282.580475,990.367798,274.702271,990.3172,14.4931974,274.702271,5.88E-06,2.98E-07,0.39,2.81,-2.71,-2.04,7.421875,23.953125,29.65625,144.65625
282.196899,988.975525,275.120819,988.954895,16.6537743,275.120819,6.75E-06,9.26E-07,1.96,5.76,-3,-3.36,7.375,24,29.609375,143.38281
282.055389,987.852295,275.902618,987.838318,7.51966476,275.902618,3.05E-06,1.60E-07,1.17,4.98,-2.85,-1.09,7.296875,23.6875,29.359375,142.25
281.370605,986.238708,275.951508,986.191406,58.7413216,275.951508,2.42E-05,1.14E-06,0.98,4.47,-2.79,-6.24,7.25,23.523438,29.140625,141.03906
280.224426,984.393494,270.911621,984.012268,37.3810349,270.911621,1.68E-05,2.77E-07,-2.68,1.47,-5.76,-13.2,7.1640625,23.304688,28.992188,139.90625
279.452179,982.45929,270.418304,982.134155,25.1545029,270.418304,1.06E-05,2.58E-07,-2.38,0.9,-4.74,-14.74,7.09375,23.007812,28.59375,138.71875
285.95755,1007.99762,271.391815,1007.73419,17.2932568,271.391815,7.10E-06,4.01E-07,-1.32,2.08,-3.67,-10.01,7.0234375,22.765625,28.265625,137.34375
278.937836,979.89624,273.147369,979.718811,15.9260607,273.147369,6.48E-06,6.09E-07,0.72,4.37,-3.79,-6.52,6.953125,22.546875,27.984375,135.92969
279.087189,979.618896,273.21225,979.488464,12.7549067,273.21225,5.19E-06,1.77E-07,-0.25,3.08,-2.72,-4.32,6.890625,22.320312,27.703125,134.60938
278.974854,979.091187,275.006073,979.016235,18.8147697,275.006073,7.65E-06,6.81E-07,1.71,5.5,-1.79,-3.28,6.8203125,22.101562,27.429688,133.24219
279.174957,978.93457,275.013184,978.868713,17.9890003,275.013184,7.30E-06,1.88E-07,1.04,4.11,-1.68,-2.97,6.7578125,21.898438,27.1875,132.07031
279.185333,978.618774,273.585419,978.562256,20.1214962,273.585419,8.18E-06,1.60E-07,-0.31,1.65,-1.83,-7.52,6.6875,21.6875,26.945312,131.27344
279.22113,978.756714,270.763916,978.305481,32.8106613,270.763916,1.47E-05,1.58E-08,-2.67,0.14,-5.78,-15.35,6.625,21.46875,26.6875,130.25
278.487457,978.052368,269.083191,977.252686,30.5157356,269.083191,1.38E-05,1.09E-13,-5.18,-2.57,-7.42,-16.64,6.5625,21.265625,26.421875,128.85938
277.918488,977.100342,270.771271,976.306091,26.8419933,270.771271,1.17E-05,3.09E-07,-2.33,1.12,-7.53,-15.76,6.5,21.046875,26.15625,127.484375
277.730499,976.398865,272.007721,975.712036,25.721447,272.007721,1.10E-05,2.44E-07,-2.34,1.51,-4.37,-12.93,6.4375,20.84375,25.90625,126.234375
277.080444,975.201355,270.25473,974.644714,40.5142632,270.25473,1.88E-05,1.10E-07,-3.01,-0.38,-6.66,-14.82,6.375,20.640625,25.640625,125
276.612823,974.149048,270.499176,973.712646,22.5212708,270.499176,9.49E-06,4.34E-07,-0.94,2.95,-6.45,-12.82,6.3125,20.4375,25.390625,123.765625
276.549164,973.482544,272.184479,973.170288,21.3391361,272.184479,8.90E-06,6.14E-07,-0.38,4.54,-4.31,-7.28,6.25,20.234375,25.140625,122.5625
276.552948,972.891785,273.679352,972.706055,18.6557426,273.679352,7.59E-06,8.62E-07,2.72,8.14,-4.39,-5.21,6.1875,20.03125,24.890625,121.375
276.534271,972.327026,274.591736,972.235046,22.0541611,274.591736,8.97E-06,7.64E-07,1.5,7.72,-3.67,-4.12,6.140625,19.953125,24.96875,120.671875
276.200714,971.495361,275.939789,971.452454,32.1342506,275.939789,1.31E-05,1.13E-06,1.94,8.87,-3.79,-6.07,6.109375,19.828125,24.796875,120
275.563782,970.376099,273.204254,970.349609,41.4500237,273.204254,1.69E-05,4.22E-07,-0.03,3.79,-4.66,-12.86,6.03125,19.65625,24.546875,119.015625
275.035675,969.316101,272.582672,969.299561,23.8661098,272.582672,9.68E-06,6.79E-07,0.22,4.15,-4.25,-10.12,5.96875,19.4375,24.234375,117.921875
274.957886,968.684326,274.317383,968.681396,20.3278522,274.317383,8.24E-06,6.49E-07,0.78,5.8,-1.94,-4.74,5.90625,19.25,23.96875,116.65625
274.969788,968.173096,276.977081,968.17218,19.2961254,276.977081,7.82E-06,6.80E-07,2.48,6.56,-1.36,-2.27,5.859375,19.21875,23.84375,115.40625
275.032684,967.739258,276.656982,967.736206,13.3791542,276.656982,5.42E-06,4.13E-07,2.58,6.37,-1.58,-1.37,5.921875,19.4375,24.03125,114.640625
274.75885,966.981689,277.452911,966.981262,31.4513302,277.452911,1.28E-05,1.36E-06,3.38,10.18,-2.2,-3.88,6.109375,19.9375,24.65625,114.546875
274.253967,965.975037,279.838074,965.970581,32.6598892,279.838074,1.32E-05,1.47E-06,4.71,9.91,-1.81,-0.31,6.546875,20.3125,25.140625,115.8125
274.424988,965.65033,278.521088,965.624268,16.3297977,278.521088,6.62E-06,3.13E-07,4.04,6.04,0.97,1.64,7.46875,22.015625,26.484375,119.71875
276.304504,967.100525,276.344482,967.079651,22.1917133,276.344482,9.00E-06,9.71E-08,1.86,3.53,-0.5,-0.69,8.375,24.015625,28.796875,129.4375
275.990936,966.477051,275.398865,966.476318,34.6793594,275.398865,1.41E-05,1.12E-06,2.74,7.6,-0.98,-6.62,8.71875,25.203125,31.265625,143.64062
275.385559,965.550354,277.095734,965.540833,30.2691479,277.095734,1.23E-05,1.18E-06,3.32,7.34,-0.64,-2.57,8.0625,23.59375,30.0625,152.0625
274.755096,964.544495,276.596191,964.541382,41.2318115,276.596191,1.67E-05,1.26E-06,2.24,9.23,-3.51,-5.39,7.625,22.109375,27.890625,148.39062
274.177002,963.540894,275.981293,963.540649,22.3357239,275.981293,9.06E-06,9.37E-07,3.5,7.3,-1.85,-5.66,7.203125,20.953125,26.234375,140.125
274.11853,963.049072,277.478821,963.043274,25.0117836,277.478821,1.01E-05,7.46E-07,2.14,6.99,-2.36,-2.04,6.90625,20.140625,25.046875,132.04688
273.616364,962.095154,276.611755,962.094788,32.4121361,276.611755,1.31E-05,1.41E-06,3.29,8.1,-2.38,-4.91,6.65625,19.65625,24.375,125.375
273.210846,961.209106,276.660248,961.208801,26.1111126,276.660248,1.06E-05,1.18E-06,3.9,8.62,-1.74,-3.71,6.5,19.359375,23.96875,120.359375
272.859039,960.070374,277.764435,960.070312,23.4297199,277.764435,9.50E-06,1.37E-06,5.4,10.11,-1.64,-1.37,7.109375,20.296875,24.46875,116.34375
272.419861,958.515015,278.259186,958.515015,24.4058361,278.259186,9.89E-06,1.28E-06,5.29,10.1,-1.19,0.18,7.515625,21.265625,25.578125,113.921875
271.967743,956.946045,278.497559,956.943787,29.3947697,278.497559,1.19E-05,1.19E-06,5.08,10.76,-1.31,-0.53,8.046875,22.828125,27.078125,113.71875
272.074646,955.959656,275.782013,955.944031,16.6196957,275.782013,6.74E-06,2.65E-07,1.2,5.85,-3.64,-2.3,7.96875,23.3125,28.21875,116
271.470428,954.270874,277.542206,954.27002,35.5403366,277.542206,1.44E-05,1.78E-06,5.45,10.66,-3.63,-4.64,7.609375,22.453125,27.59375,118.453125
270.854187,952.550842,279.453491,952.550659,28.6231575,279.453491,1.16E-05,1.49E-06,5.1,11.4,-1.76,-1.16,7.890625,23.328125,27.828125,118.046875
269.971283,950.534729,279.022003,950.534729,39.249527,279.022003,1.59E-05,2.00E-06,6.77,12.76,-2.06,-3.19,9.65625,28,31.71875,118.578125
269.192261,948.574707,279.778412,948.57428,36.0302734,279.778412,1.46E-05,1.62E-06,6.35,11.77,1.91,-0.25,10.96875,32.328125,36.9375,124.71875
268.887543,947.065918,279.216949,947.064148,15.7053604,279.216949,6.37E-06,5.60E-07,5.56,9.57,-0.46,2.3,11.96875,35.921875,41.140625,137.6875
268.599548,945.60437,282.025574,945.599182,27.5223961,282.025574,1.12E-05,1.09E-06,7.34,12.76,-0.79,3.1,12.625,38.796875,44.734375,153.32812
268.122314,943.950806,281.565887,943.947327,27.6769161,281.565887,1.12E-05,1.52E-06,8.9,14.43,3.8,2.72,14.96875,44.25,50,169.21875
268.199951,942.861206,282.645844,942.851807,28.6335297,282.645844,1.16E-05,1.03E-06,7.92,12.25,3.46,4.72,18.21875,51.65625,57.734375,197
270.144928,943.793152,278.879028,943.79126,28.1545868,278.879028,1.14E-05,1.24E-06,7.15,12.76,2.33,-0.12,25.640625,71.078125,77.28125,251.6875
269.492828,942.225098,282.263245,942.223633,40.0210991,282.263245,1.62E-05,1.03E-06,7.79,13.2,2.31,-0.05,26.78125,74.875,85.5625,325.28125
268.31778,940.080688,278.432465,940.077026,31.3644466,278.432465,1.27E-05,1.09E-06,5.31,10.21,-1.87,-3.9,25.9375,71.03125,81.21875,351.625
267.226349,937.957947,278.855865,937.957703,47.0431557,278.855865,1.91E-05,2.12E-06,5.16,13.05,-2.15,-5.32,23.75,64.4375,74.3125,345.90625
266.391327,936.027161,280.481415,936.025757,30.9026985,280.481415,1.25E-05,1.19E-06,6.56,11.26,-1.16,-2.65,21.65625,57.84375,66.6875,324.75
265.567871,934.070007,281.14035,934.068481,38.198822,281.14035,1.55E-05,1.89E-06,8.21,13.39,1.85,0.17,20.15625,53.3125,61.28125,298.4375
264.890594,932.220093,281.950653,932.218933,31.9564514,281.950653,1.30E-05,1.78E-06,8.82,14.84,1.52,3.01,18.90625,49.65625,57.1875,274.875
264.22229,930.355896,282.579956,930.355469,34.340229,282.579956,1.39E-05,1.72E-06,8.93,15.43,1.27,3.96,18.28125,46.71875,53.75,256.75
263.501282,928.408142,283.736115,928.407898,35.3113289,283.736115,1.43E-05,2.17E-06,9.59,17.12,0.47,3.79,18.46875,45,51.5625,245.625
262.812988,926.467529,285.34552,926.460876,37.7727737,285.34552,1.53E-05,2.03E-06,11.66,16.71,1.85,5.33,18.65625,44.71875,51.21875,240.8125
262.154968,924.531738,286.835236,924.526978,56.5228844,286.835236,2.29E-05,2.24E-06,11.1,16.08,6.95,6.19,19.09375,46.34375,52.9375,244.34375
266.600647,927.897217,280.614197,927.880676,17.3499031,280.614197,7.03E-06,1.64E-07,6.56,8.5,2.2,5.71,21.625,52.625,59.125,262.03125
271.110291,931.955627,278.534515,931.946411,17.3621025,278.534515,7.04E-06,2.86E-07,4.17,7.45,1.17,1.97,22.90625,60.125,69.3125,317.75
270.34494,931.065125,277.406525,931.059631,24.3503609,277.406525,9.87E-06,4.98E-07,2.97,6.41,1.26,-0.31,21.5,58.40625,69.6875,382.4375
271.296936,931.817993,276.362488,931.799866,12.4871464,276.362488,5.06E-06,6.87E-08,2.22,3.82,0.92,1.24,19.46875,53.4375,64.25,390.125
272.751923,933.526611,276.122559,933.519714,37.4397011,276.122559,1.52E-05,2.08E-07,1.84,3.4,0.23,-3.94,18.5625,53.21875,64.1875,370.375
270.841522,931.770386,277.668823,931.770142,36.6067238,277.668823,1.48E-05,1.42E-06,5.09,9.45,0.21,-4.74,16.71875,48.625,60.71875,352.15625
269.526764,930.302917,279.939972,930.283386,29.8468323,279.939972,1.21E-05,1.26E-06,5.51,9.46,0.77,0.71,14.8125,43.6875,54.5625,325.46875
268.563934,928.985962,280.28067,928.983093,27.1106987,280.28067,1.10E-05,1.22E-06,6.18,11.28,2.39,1.46,13.9375,41.8125,51.09375,297.3125
267.880341,927.850708,280.51062,927.84613,17.0412979,280.51062,6.91E-06,5.15E-07,6.35,10.35,2.32,2.53,13.65625,40.6875,49,273.0625
267.093689,926.54248,283.083649,926.535156,30.8901291,283.083649,1.25E-05,1.39E-06,9.31,14.41,2.4,3.21,17.3125,46.5,52.5,253.125
266.053802,924.888,282.768311,924.882874,37.7538338,282.768311,1.53E-05,1.58E-06,7.25,12.77,3.32,3.37,21.8125,53.40625,59.78125,243.6875
266.577576,924.743652,279.705292,924.7276,21.0817242,279.705292,8.55E-06,4.11E-07,4.65,7.06,3.21,3.09,23.21875,54.1875,61.8125,245.1875
268.491943,926.26062,279.966187,926.256104,17.3524208,279.966187,7.04E-06,7.37E-07,5.58,9.91,2.1,2.88,26.1875,60.375,67.5,248.8125
267.544067,924.974731,282.4151,924.966125,32.3154259,282.4151,1.31E-05,1.30E-06,7.29,11.89,2.34,3.21,25.0625,58.375,67.5625,257.21875
269.126892,926.271484,279.408112,926.261536,11.1482601,279.408112,4.52E-06,2.32E-07,6.05,8.79,2.86,4.37,24.6875,57.5625,66.15625,257
268.258667,925.219788,284.141418,925.216248,27.6910076,284.141418,1.12E-05,1.47E-06,8.85,13.8,3.02,5.39,25.3125,60.21875,68.9375,260.59375
267.843994,924.501099,282.863953,924.482239,18.7122707,282.863953,7.59E-06,7.93E-07,7.87,12.24,2.2,6.2,24.28125,57.53125,67,261.625
266.642578,922.912537,287.614319,922.908508,53.140625,287.614319,2.15E-05,2.70E-06,11.41,17.68,3.07,7.74,22.65625,53.59375,62.75,253.1875
266.173157,921.931824,284.837524,921.92511,19.6047916,284.837524,7.95E-06,9.07E-07,9.54,14.63,4.17,8.03,21.28125,50.96875,59.875,247.75
265.127289,920.324585,288.260437,920.320801,39.9730949,288.260437,1.62E-05,2.82E-06,13.67,20.01,5.22,8.61,20.0625,49.03125,57.9375,248.40625
264.637482,919.182739,287.435028,919.173889,45.5184631,287.435028,1.85E-05,2.13E-06,11.9,15.94,8.76,9.98,18.21875,45.46875,54.4375,249.96875
267.036713,921.071411,283.830566,921.050415,16.9031067,283.830566,6.85E-06,3.72E-07,9.1,10,7.96,8.28,17.46875,44.15625,52.78125,253.5
268.328278,922.17511,282.717255,922.156494,17.4930401,282.717255,7.09E-06,3.69E-07,8.78,11.27,7.18,7.74,18.09375,47.03125,56.9375,274.84375
270.039246,924.03418,280.312897,924.027466,52.7529259,280.312897,2.14E-05,1.17E-06,7.17,10.81,3.44,-1.02,18.53125,49.34375,61.09375,313.9375
268.745667,922.917542,279.149567,922.912476,44.6470184,279.149567,1.81E-05,1.32E-06,4.65,7.73,1.97,-4.13,18.65625,50.53125,62.40625,348.90625
266.907562,920.904602,278.404846,920.903931,36.9838142,278.404846,1.50E-05,2.00E-06,5.84,9.77,1.8,-4.36,17.1875,47.03125,58.9375,353.4375
265.416412,918.995239,281.263489,918.995239,41.2148666,281.263489,1.67E-05,2.50E-06,6.59,12.92,2.04,0.68,15.34375,42.125,52.90625,332
264.306152,917.317932,282.914124,917.314209,31.1969566,282.914124,1.26E-05,1.66E-06,7.61,13.04,2.32,3.25,14.4375,38.59375,47.90625,300.5
263.501343,915.853027,285.189789,915.846436,31.4624653,285.189789,1.28E-05,1.68E-06,10.13,13.11,4.81,5.73,13.40625,35.6875,44.21875,272.09375
265.143494,916.837646,284.62088,916.820312,28.2234097,284.62088,1.14E-05,6.23E-07,9.1,10.64,6.94,7.58,12.21875,33.46875,41.5,251.625
268.665009,920.299011,282.853638,920.296509,35.3098717,282.853638,1.43E-05,2.12E-06,11.31,16.56,6.67,3.05,19.25,53.125,59.625,250.53125
266.499939,918.101624,287.874634,918.101135,56.9507217,287.874634,2.31E-05,4.78E-06,13.01,18.78,7.67,7.07,20.71875,58.65625,71.0625,288.53125
264.730682,915.950867,287.340668,915.944702,45.7314873,287.340668,1.85E-05,3.01E-06,12.85,17.31,6.3,8.09,18.84375,53.28125,65.40625,301.75
262.749298,913.38208,290.540405,913.3797,69.9173355,290.540405,2.83E-05,5.72E-06,15.27,20.47,8.07,10.14,16.8125,47.65625,58.59375,284.71875
262.550201,912.473938,286.790436,912.460327,32.7789955,286.790436,1.33E-05,1.52E-06,11.27,14.54,7.49,9.85,15,42.40625,52.28125,264.03125
264.383209,913.645996,283.767426,913.634827,33.7034607,283.767426,1.37E-05,6.60E-07,9.15,13.22,5.43,6.66,14.15625,40.125,49.59375,247.375
267.755096,916.906921,281.869995,916.898438,35.3938141,281.869995,1.43E-05,8.74E-07,7.17,9.12,5.64,4.63,17.28125,49.75,60.09375,260.90625
269.891235,919.512634,281.794952,919.500793,28.5970592,281.794952,1.16E-05,6.80E-07,7.35,10.2,5.14,4.41,21.6875,63.09375,75.71875,330.0625
269.846436,920.185181,283.147064,920.173218,31.4407558,283.147064,1.27E-05,1.35E-06,7.96,11.26,5.78,5.16,25.21875,72.5,87.0625,392.84375
269.816101,920.777222,281.245544,920.756104,20.1376953,281.245544,8.16E-06,4.70E-07,6.14,7.66,4.99,5.06,26,74.1875,90.40625,425.09375
269.268555,920.757141,283.604706,920.740662,24.6463051,283.604706,9.99E-06,1.01E-06,8.61,10.69,5.53,6.96,26.34375,74.65625,91,434.40625
268.44162,920.243896,285.844147,920.222717,35.2324219,285.844147,1.43E-05,2.08E-06,11.69,14.86,8.77,8.07,25.5,71.96875,88.84375,432.9375
267.31311,919.162231,285.108673,919.154541,35.4779587,285.108673,1.44E-05,2.47E-06,10.69,14.92,5.74,7.99,24.34375,68.59375,84.78125,421.15625
265.844452,917.522766,286.318054,917.518005,57.0107498,286.318054,2.31E-05,3.46E-06,10.53,13.92,6.75,6.5,22.5,63.25,78.5,402.21875
268.663513,920.280457,283.096802,920.2547,17.7511101,283.096802,7.20E-06,4.02E-07,8.14,9.38,7.21,7.26,20.375,57.59375,71.65625,382.84375
270.270782,922.356018,283.511566,922.322571,18.766407,283.511566,7.61E-06,5.21E-07,8.47,9.96,7.5,7.67,22.40625,64.25,76.78125,383.46875
269.561737,922.185608,284.238129,922.172302,24.1820221,284.238129,9.80E-06,1.62E-06,10.24,13.07,5.79,7.84,25,73.8125,88.78125,410.28125
268.509491,921.379517,287.746918,921.352417,43.4108696,287.746918,1.76E-05,4.08E-06,12.92,17.8,8.05,9.05,23.71875,71.09375,88.03125,430.53125
271.255035,924.387268,285.101532,924.37616,41.8079262,285.101532,1.70E-05,1.96E-06,9.85,14.2,6.04,8.09,21.875,66.25,82.53125,423.03125
272.278229,926.372742,283.643707,926.354858,25.7282982,283.643707,1.04E-05,1.55E-06,9.01,11.77,7.18,6.63,23.90625,73.15625,89.53125,437.40625
270.979767,925.831665,283.553894,925.8255,34.0662956,283.553894,1.38E-05,2.35E-06,11.08,15.85,5.41,4.38,23.71875,73.28125,91.5625,484.59375
268.648529,923.797546,287.645264,923.79425,58.2501106,287.645264,2.36E-05,7.30E-06,14.19,18.72,8.53,6.63,21.6875,67.28125,84.75,485.53125
267.055298,922.026184,287.703583,922.013367,59.5254326,287.703583,2.41E-05,4.72E-06,12.39,15.96,8.76,9.22,20,61,76.6875,451.21875
266.400665,921.057251,287.405334,921.050171,50.9160461,287.405334,2.06E-05,4.36E-06,11.79,15.07,9.72,8.94,18.34375,55.96875,70.375,417.6875
266.10083,920.374268,286.69339,920.336731,27.0111523,286.69339,1.10E-05,1.63E-06,11.6,12.91,10.25,9.86,16.53125,50.65625,63.96875,393.5625
268.60907,922.692688,286.20694,922.668213,23.8627396,286.20694,9.67E-06,1.46E-06,11.86,15.07,8.8,10.36,18.40625,55.90625,67.875,375.15625
268.939056,923.108643,287.728149,923.090149,31.7959442,287.728149,1.29E-05,2.03E-06,12.69,17.46,9.68,10.35,20,60.53125,74.15625,383.5625
268.662781,922.912537,289.249176,922.86969,34.9874382,289.249176,1.42E-05,2.61E-06,14.64,17.79,11.82,12.67,19,57.25,71.5625,388.125
275.541534,930.420959,287.406342,930.376282,22.9786739,287.406342,9.32E-06,7.43E-07,12.31,13.67,10.52,12,19.875,58.375,72.03125,381.25
276.363159,933.010742,286.297089,932.986084,38.7831612,286.297089,1.57E-05,2.94E-06,11.8,14.42,9.75,9.79,31.4375,86.15625,100.875,415.78125
277.382416,935.704773,283.688324,935.674561,17.4756489,283.688324,7.09E-06,8.88E-07,8.55,10.83,3.49,7.79,34.25,93.875,115.34375,505.6875
274.664429,934.421082,286.984772,934.406128,50.1589622,286.984772,2.03E-05,6.75E-06,13.38,17.49,7.39,7.75,34.71875,94.1875,115.34375,542.4375
273.112488,933.633789,287.068451,933.625122,74.4156418,287.068451,3.02E-05,7.71E-06,11.01,18.23,2.93,7.58,32.09375,87.1875,107.84375,534.875
270.73349,931.658142,287.035889,931.656982,79.5283203,287.035889,3.22E-05,1.07E-05,13.64,17.95,7.77,4.44,32.8125,86.1875,104.5,507.9375
267.812897,928.512756,289.789185,928.512573,74.0718002,289.789185,3.00E-05,1.06E-05,15.14,20.84,8.19,9.98,30.84375,80.125,98.21875,482.875
264.968475,925.079407,291.950012,925.078369,91.1786652,291.950012,3.70E-05,1.36E-05,19.5,26.09,12.05,10.85,27.78125,71.9375,88.3125,446.15625
262.519592,921.976746,294.894928,921.967773,92.9827652,294.894928,3.77E-05,1.22E-05,19.65,25.12,13.87,14.81,24.90625,64.5,79.15625,408.1875
271.529266,930.870422,290.858643,930.846436,47.9930687,290.858643,1.95E-05,3.33E-06,16.32,19.54,12.44,15.03,35.75,82.34375,93.96875,389.21875
271.555664,931.892395,291.924866,931.890503,142.221344,291.924866,5.77E-05,1.62E-05,17.7,23.43,12.43,8.15,55.5,135.75,154.25,450.875
266.710815,927.199463,288.445129,927.178162,107.773659,288.445129,4.37E-05,1.46E-05,14.52,19.35,10.5,5.06,53.75,136.25,164.59375,552.09375
264.667084,924.820068,288.987274,924.817505,69.7430573,288.987274,2.83E-05,9.18E-06,13.98,18.25,10.17,9.35,47.21875,120.40625,145.5,535.46875
263.118073,922.811157,291.1922,922.805603,60.2863579,291.1922,2.44E-05,8.55E-06,16.4,21.37,11.55,11.8,42.625,108.65625,131.34375,488.65625
261.296967,920.38501,292.744354,920.38324,76.8562927,292.744354,3.12E-05,1.06E-05,17.24,23.03,11.77,12.8,38.34375,97.875,118.40625,446.03125
259.740051,918.069275,293.422333,918.068787,68.3716049,293.422333,2.77E-05,8.74E-06,17.98,23.8,13.7,13.45,34.4375,87.90625,106.53125,410.90625
258.256744,915.70343,293.442383,915.701599,68.5617371,293.442383,2.78E-05,8.29E-06,18.73,23.31,12.48,14.03,30.8125,78.71875,95.5,379.125
257.208008,913.67572,294.311127,913.662415,82.0109558,294.311127,3.32E-05,9.33E-06,19.59,25.19,14.03,15.03,27.5625,70.34375,85.40625,347.34375
256.677429,912.097839,291.765625,912.088501,46.2049179,291.765625,1.87E-05,4.88E-06,17.94,22.77,13.47,13.64,30.4375,72.65625,84.9375,322.4375
256.485992,910.883362,293.300659,910.859314,66.9576492,293.300659,2.71E-05,6.32E-06,17.89,22.33,15.09,15.17,32.875,79.25,91.46875,320.5
257.708618,911.10968,293.377258,911.089478,67.3448334,293.377258,2.73E-05,5.67E-06,18.38,22.33,16.04,15.78,31.5,77.59375,90.71875,323.4375
265.438446,918.205383,290.298615,918.193665,74.2417984,290.298615,3.01E-05,4.06E-06,15.21,18.84,12.15,11.38,33.09375,76.9375,89.53125,314.0625
269.783417,923.203186,287.467743,923.198303,93.2243118,287.467743,3.78E-05,7.37E-06,12.83,15.07,10.63,6.85,48.375,105.375,116.21875,320.25
265.440765,919.191711,289.357697,919.191528,114.573692,289.357697,4.65E-05,1.74E-05,15.9,20.68,11.24,5.31,51.40625,112.625,129.6875,374.28125
262.712189,916.231079,290.928589,916.229248,72.804451,290.928589,2.95E-05,1.21E-05,17.1,21.3,13.41,10.8,45.84375,101.96875,118.84375,401.1875
262.058533,915.187012,292.040222,915.144592,77.7834702,292.040222,3.15E-05,1.02E-05,16.89,21.55,13.56,12.78,41.53125,91.875,107.0625,382.46875
263.80423,916.604675,291.936646,916.598999,78.3078537,291.936646,3.17E-05,1.28E-05,17.39,22.87,10.77,11.44,42.84375,99.375,114.5625,368.84375
261.153625,913.608521,294.010468,913.604675,95.688179,294.010468,3.88E-05,1.54E-05,18.26,23.41,14.07,12.39,40.90625,97,114.4375,387.34375
260.039429,912.001099,291.128143,911.963013,44.3805656,291.128143,1.80E-05,4.36E-06,16.17,18.8,13.13,14.31,37.09375,88.03125,104.4375,387.71875
261.016693,912.364685,289.691925,912.357178,90.5243759,289.691925,3.67E-05,8.60E-06,13.94,20.28,8.57,9.95,33.4375,79.84375,94.75,368.0625
260.746979,911.639404,289.289215,911.63916,81.9829712,289.289215,3.32E-05,1.28E-05,16.65,20.72,11.75,7.06,35.8125,86.625,99.625,356.375
258.220001,908.572021,292.986176,908.562927,95.4484711,292.986176,3.87E-05,1.58E-05,18.55,22.73,15.02,10.3,33.75,82.78125,97.84375,363.78125
259.583984,909.307495,288.530304,909.290955,28.658083,288.530304,1.16E-05,2.19E-06,13.23,15.52,9.98,12.09,30.375,74.40625,88.21875,354.3125
258.28064,907.432922,292.88382,907.432129,76.8090515,292.88382,3.11E-05,1.31E-05,18.27,24.55,12.46,13.15,29,72.25,84.875,334.375
256.842529,905.304749,292.924622,905.304688,58.6857567,292.924622,2.38E-05,9.21E-06,18.08,22.97,14.25,13.78,26.46875,66.375,79.125,321.375
255.194458,902.857605,294.047363,902.856873,77.3551331,294.047363,3.14E-05,1.24E-05,19.16,23.51,15.53,14.1,23.75,59.4375,71.09375,300.84375
253.874908,900.610107,294.716217,900.6073,58.5454788,294.716217,2.37E-05,9.32E-06,19.77,24.65,15.16,15.69,21.28125,53.28125,63.8125,274.71875
252.577316,898.296631,295.536377,898.295471,73.2514267,295.536377,2.97E-05,1.15E-05,20.68,26.08,16.11,15.81,19.125,48.34375,57.875,249.40625
252.314697,896.957214,295.345459,896.939331,94.058754,295.345459,3.81E-05,1.09E-05,21.22,26.41,14.57,16.26,17.25,44,52.9375,228.3125
254.182678,897.839844,294.468048,897.835327,72.5044785,294.468048,2.94E-05,1.23E-05,19.89,24.3,15.59,15.44,16.1875,41.21875,49.6875,212.40625
254.091675,896.710999,293.978027,896.695374,107.132782,293.978027,4.34E-05,1.28E-05,19.11,25.04,12.73,13.47,15.0625,38.90625,47.34375,202.21875
253.808517,895.451172,291.565277,895.449524,85.3018112,291.565277,3.46E-05,1.39E-05,18.47,23.78,13.68,9.01,14.9375,40.6875,49.875,197.5
251.796692,892.44519,293.969086,892.444702,81.9710999,293.969086,3.32E-05,1.40E-05,19.77,24.56,15.21,12.46,13.9375,39.34375,49.71875,200.8125
249.649857,889.163879,296.299316,889.162903,102.550423,296.299316,4.16E-05,1.58E-05,21.97,27.53,16.89,13.66,12.65625,36.5,46.4375,201.8125
247.012039,885.204224,296.078308,885.201904,109.106682,296.078308,4.42E-05,1.65E-05,22.22,26.83,16.56,11.63,11.84375,34.59375,43.8125,195.6875
245.246552,881.937256,296.811981,881.93457,84.3686142,296.811981,3.42E-05,1.20E-05,22.45,27.22,17.82,14.41,11.03125,33.09375,41.875,187.875
243.151016,878.244873,297.334625,878.238892,120.474068,297.334625,4.88E-05,1.48E-05,21.83,27.2,16.34,13.92,10.21875,31.65625,40,181.59375
242.085739,875.452087,293.923401,875.447388,53.1564636,293.923401,2.16E-05,6.40E-06,19.23,23.72,15.57,15.42,9.625,30.53125,38.5,177.71875
