asst,lhnf,sst,Evap,Tran,at,tmax,tmin,dpt,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,runoff
299.013062,109.064148,299.013062,4.42E-05,2.46E-05,26.56,30.61,22.14,21.03,8.40625,28.0625,35.8125,176.375,271.5625,1007.84375,1019.40625
298.052826,64.1250305,298.052826,2.60E-05,1.26E-05,24.68,27.75,20.72,19.57,8.28125,27.6875,35.28125,172.21875,262.96875,978.03125,990.0625
298.113464,91.5454483,298.113464,3.71E-05,2.00E-05,26.19,30.36,22.57,19.36,8.21875,27.34375,34.75,168.625,253.375,947,959.15625
297.302002,40.0127106,297.302002,1.62E-05,6.56E-06,24.29,26.45,22.52,21.49,8.15625,27.125,34.4375,165.65625,244.9375,910.375,925.09375
295.986633,5.11112404,295.986633,2.07E-06,1.15E-06,23.06,24.56,21.59,20.35,8.1875,27.28125,34.6875,164.25,241.1875,873.6875,888.34375
295.842224,-1.15218484,295.842224,-4.67E-07,1.41E-06,22.92,24.41,21.61,19.74,8.21875,27.78125,35.5,165.90625,244.5,850.875,860.5
297.242462,42.3501167,297.242462,1.72E-05,6.99E-06,23.84,26.38,21.87,20.85,8.28125,28,35.75,173.28125,250.84375,846.71875,849.75
299.321869,48.0102272,299.321869,1.95E-05,9.43E-06,25.51,28.65,23.11,22.28,10.453125,30.5,38.0625,180.625,255.51562,845.0469,847.625
300.747589,84.8383865,300.747589,3.44E-05,1.91E-05,25.97,29.25,23.77,23.56,14.171875,37.984375,45.9375,190.92188,266.79688,844.5781,845.3281
300.498291,89.7001419,300.498291,3.64E-05,1.95E-05,26.75,30.95,23.87,23.51,24.203125,52.15625,59.625,220.67188,296.53125,896.7031,874.09375
301.932373,105.277275,301.932373,4.27E-05,2.33E-05,27.65,31.83,25.33,24.02,29.875,60.859375,71.40625,261.40625,353.57812,1051.0938,996.90625
300.525696,108.212822,300.525696,4.39E-05,2.03E-05,27.3,31.93,23.26,23.5,34.890625,67.8125,78.25,291.375,418.09375,1220.1719,1171.3125
298.912537,72.4558029,298.912537,2.94E-05,1.15E-05,26.12,29.41,23.31,22.03,34.078125,66.171875,78.15625,297.04688,449.96875,1309.8594,1289.1406
301.748352,173.168991,301.748352,7.02E-05,3.75E-05,24.92,29.21,21.76,22.2,30.90625,60.234375,71.8125,283.90625,454.15625,1340.5156,1339.2812
300.868958,117.041756,300.868958,4.75E-05,2.76E-05,26.72,30.23,22.56,23.04,27.78125,54.421875,65.1875,262.42188,437.67188,1327.5,1339.5
301.047394,90.0684052,301.047394,3.65E-05,2.10E-05,27.45,30.38,24.74,24.04,24.984375,49.625,59.734375,241.26562,410.04688,1278.2188,1299.875
303.061096,141.255859,303.061096,5.73E-05,3.38E-05,28.69,33.22,24.6,24.61,30.484375,60.8125,69.015625,230.70312,386.21875,1207.7344,1233.5156
298.901337,181.542145,298.901337,7.36E-05,2.70E-05,25.47,28.94,21.6,19.7,30.25,62.046875,73.65625,243.0625,369.04688,1138.7656,1163.5312
299.475403,160.715302,299.475403,6.52E-05,4.18E-05,25.15,30.73,20.52,19.82,30.328125,62.328125,73.453125,247.84375,359.6875,1083.9219,1104.2656
299.382965,100.706322,299.382965,4.08E-05,2.38E-05,25.31,28.56,21.92,22.07,28.109375,58.375,70.140625,246.89062,358.0625,1071.1406,1078.2344
299.953583,94.6384888,299.953583,3.84E-05,2.33E-05,26.52,29.22,24.23,21.93,25.359375,52.46875,63.34375,238,354.65625,1090.3281,1090.3906
299.905579,60.8588181,299.905579,2.47E-05,1.44E-05,25.84,28.96,23.77,23.11,23.921875,49.171875,59.15625,225.71875,347.65625,1100.7188,1103.8281
300.279724,66.8666916,300.279724,2.71E-05,1.43E-05,26.08,28.38,23.9,24.21,23.046875,47.390625,57.21875,217.79688,338.0625,1101.3281,1105.7969
300.33255,88.8785629,300.33255,3.60E-05,1.79E-05,26.29,31.18,24.06,24.11,31.796875,57.828125,65.109375,218.98438,357.10938,1123.9531,1121.1719
300.272156,97.0899048,300.272156,3.94E-05,1.86E-05,25.71,28.6,23.94,23.87,49.640625,89.140625,98.03125,269.32812,519.71875,1280.25,1240.1719
296.628235,39.11689,296.628235,1.59E-05,4.29E-06,23.52,25.51,20.87,22.1,66.03125,123.046875,140.10938,371.76562,743.03125,1645.75,1565.7812
295.680237,32.6785202,295.680237,1.32E-05,4.10E-06,23.15,26.37,20.15,21.08,61.5,118.015625,140.78125,451.28125,825.2969,2007.2812,1958.4688
300.121948,176.059174,300.121948,7.14E-05,3.67E-05,25.71,29.8,20.98,21.49,53.171875,103.140625,122.796875,444.4375,825.71875,2124.5938,2132.5156
299.967041,142.56369,299.967041,5.78E-05,3.61E-05,26.92,31.01,22.71,21.8,47.765625,92.609375,110.078125,407.15625,785.4531,2072.5,2106.6094
301.796936,144.839691,301.796936,5.87E-05,3.78E-05,27.43,31.57,23.91,23.79,43.25,84.09375,100.09375,369.48438,726.25,1944.9844,1989.7031
299.703186,70.8876343,299.703186,2.87E-05,1.35E-05,26.21,30.59,24.1,23.67,45.421875,85.71875,100.046875,385.90625,967.7031,2096.5469,2029.3438
298.606659,46.3008919,298.606659,1.88E-05,8.14E-06,26.36,29.79,22.78,23.07,60.828125,136.95312,155.89062,542.4531,1414.0938,2911.0938,2738.2344
299.792206,107.242088,299.792206,4.35E-05,1.99E-05,25.21,29.1,22.59,22.79,70.90625,189.875,227.53125,776.96875,1702.8906,3615.2344,3517.625
299.094299,87.544342,299.094299,3.55E-05,1.65E-05,25.49,28.91,23.53,23.04,74.984375,204.0625,249.14062,968.9844,1857.1719,4030.75,3985.1406
299.737244,84.916481,299.737244,3.44E-05,1.69E-05,25.57,28.03,23.04,23.13,74.09375,200.9375,245.90625,1066.2969,1956.4375,4422.9688,4389.0938
301.640259,131.665497,301.640259,5.34E-05,3.02E-05,27.69,31.53,24.4,24.09,68.53125,187.35938,230.95312,1031.4531,1957.8438,4596.3438,4625.0938
302.424835,118.55986,302.424835,4.81E-05,2.77E-05,28.38,32.03,24.92,24.71,61.328125,169.42188,209.21875,936.4375,1836.7812,4414.0625,4503.8438
303.856842,161.759018,303.856842,6.56E-05,3.65E-05,29.84,33.74,25.89,25.54,55.71875,154.48438,190.34375,837.9375,1661.0156,4045.4844,4158.3125
303.222748,178.646545,303.222748,7.24E-05,4.65E-05,30.44,34.5,25.79,24.83,50.96875,141,174.1875,760.0781,1485.9375,3645.2188,3755.0781
304.359711,181.48851,304.359711,7.36E-05,3.55E-05,29.8,35.06,25.86,25.13,46.703125,128.75,159.01562,693.9531,1341.8125,3288,3382.4219
301.776001,124.000175,301.776001,5.03E-05,2.74E-05,28.23,33.08,24.06,25.02,44.578125,124.765625,153.01562,650.0625,1234.2969,3018.0469,3089.5
300.429779,91.0760269,300.429779,3.69E-05,2.00E-05,27.28,31.48,24.3,24.34,43.375,119.90625,147,626.375,1170.7969,2852.875,2901.875
302.093384,119.479004,302.093384,4.84E-05,2.75E-05,28.04,32.28,25.15,24.62,40.546875,113.125,139.1875,595.34375,1120.0938,2736.3125,2782.6406
303.049988,195.315979,303.049988,7.92E-05,4.23E-05,29.88,33.95,25.49,23.68,39.046875,106.46875,130.625,556.5156,1054.1562,2596.7812,2648.4375
300.915314,164.250595,300.915314,6.66E-05,3.94E-05,28,32.78,24.07,21.97,39.890625,107.484375,131.3125,538.4844,983.3281,2434.1719,2488
301.008911,96.0902328,301.008911,3.90E-05,2.29E-05,27.4,31.7,24.13,24.5,37.328125,99.8125,123.375,563.7344,931.5156,2284.1719,2332.4531
301.148163,119.352898,301.148163,4.84E-05,2.93E-05,27.79,31.28,24.88,24.29,34.40625,91.53125,113.203125,554.9375,909.4844,2179.7344,2215.9688
301.957306,139.190582,301.957306,5.64E-05,3.47E-05,28.73,32.98,24.77,23.65,31.875,84.6875,104.734375,524.9531,880.71875,2102.125,2132.6094
302.963867,150.212555,302.963867,6.09E-05,3.76E-05,29.83,34.06,26.03,23.72,29.75,78.578125,97.28125,489.46875,834.8594,2014.0469,2045.9844
304.201843,180.887772,304.201843,7.33E-05,4.05E-05,30.55,34.85,26.81,24.62,27.65625,72.546875,89.890625,456.4375,780.2969,1908.3438,1943.2344
303.243835,208.539825,303.243835,8.45E-05,5.66E-05,30.99,35.36,26.64,24.66,25.890625,67.921875,84.0625,428.34375,731.4219,1814.7812,1844.1719
303.346893,208.113098,303.346893,8.44E-05,5.71E-05,30.98,35.27,27.19,24.19,34.171875,84.15625,100.0625,445.9375,691.6406,1743.6875,1769.9219
302.984009,178.724396,302.984009,7.25E-05,4.00E-05,30.21,34.76,26.2,24.16,62.421875,151.42188,170.3125,610.34375,713.71875,1722.3438,1729.4688
297.817017,105.388397,297.817017,4.27E-05,1.34E-05,24.34,27.85,21.81,20.48,80.5625,202.79688,235.46875,851.6719,897.53125,1934.6719,1877.1562
298.003479,94.1220474,298.003479,3.82E-05,2.02E-05,26.01,29.11,22.82,21.22,79.953125,205.10938,244.09375,986.71875,1182.0156,2402.2969,2299.7344
299.264221,88.9116516,299.264221,3.60E-05,2.05E-05,26.62,29.41,24.61,22.71,71.375,184.45312,220.70312,944.5,1319.2812,2808.9219,2754.125
300.221832,69.6042175,300.221832,2.82E-05,1.71E-05,26.22,29.78,23.67,23.39,63.140625,163.95312,195.9375,853.5156,1264.4688,2841.9844,2865.5
300.599792,120.764992,300.599792,4.90E-05,2.31E-05,28.35,31.92,25.17,22.89,57.875,152.23438,181.15625,854.875,1195.8125,2741.4375,2762.7031
299.764893,98.353714,299.764893,3.99E-05,1.97E-05,27.38,31.34,24.91,21.76,65.75,175.0625,206.125,1110.1406,1249.9062,2851.3594,2822.1875
300.383026,113.959953,300.383026,4.62E-05,2.30E-05,27.18,31.19,23.34,23.79,83.703125,229.07812,269.875,1461.3125,1543.0781,3363.9531,3248.0781
293.868896,3.08755016,293.868896,1.25E-06,2.33E-06,20.81,22.08,20.35,18.01,98.65625,280.60938,333.26562,1705.4688,1978.1562,4192.297,4058.0625
294.453918,14.2014647,294.453918,5.76E-06,2.52E-06,21.54,23.5,19.87,18.75,109.296875,310.75,370.51562,1804.0625,2277.6406,4817.1875,4751.375
293.128235,31.8004875,293.128235,1.29E-05,1.94E-06,19.48,20.95,18.75,17.16,115.625,321.21875,384.17188,1775.4844,2382.9531,5020.2344,5023.203
293.800079,41.2955246,293.800079,1.67E-05,4.90E-06,20.14,22.45,18.54,18.31,118.71875,326.70312,389.75,1703.2656,2358.9062,4955.9062,4999.2344
293.83905,32.1995277,293.83905,1.31E-05,4.23E-06,21.31,24.08,19.16,19.23,109.8125,302.46875,364.125,1591.4688,2251.9688,4740.2812,4811.172
296.167419,116.676758,296.167419,4.73E-05,2.49E-05,22.18,26.2,17.87,19.36,99.59375,274.21875,330.48438,1443.7031,2087,4403.6406,4495.9844
295.739777,68.465744,295.739777,2.78E-05,1.39E-05,22.74,26.51,18.69,19.61,89.625,246.73438,297.6875,1300.5469,1899.5469,4010.0625,4108.9688
296.731842,110.941841,296.731842,4.50E-05,2.47E-05,23.74,27.68,19.61,19.33,80.578125,221.89062,267.89062,1171.0625,1718.2656,3615.5938,3709.8594
297.838501,117.417526,297.838501,4.76E-05,2.42E-05,25.16,29.33,21.58,19.28,72.96875,200.1875,241.45312,1053.2969,1549.8906,3254.0469,3335
296.887421,55.4108276,296.887421,2.25E-05,7.02E-06,23.63,26.42,21.51,19.79,67.265625,185.5,222.75,970.625,1405.1562,2958.3125,3015.8438
296.094482,86.6411591,296.094482,3.51E-05,1.82E-05,22.02,26.34,18.91,18.86,61.515625,171.25,206.48438,934.0156,1296.0469,2816.8125,2842.5625
297.144287,77.9183197,297.144287,3.16E-05,1.86E-05,22.95,26.94,19.73,20,55.359375,154.57812,186.70312,874.7031,1216.6094,2767.75,2787.0469
296.421692,88.1145477,296.421692,3.57E-05,1.65E-05,23.25,28.29,19.8,20.66,52.109375,145.10938,174.78125,806.34375,1128.1719,2668.3125,2704.0312
297.324646,93.369873,297.324646,3.79E-05,1.90E-05,23.81,27.39,20.84,20.7,49.546875,134.71875,162.03125,768.1094,1043.125,2495.4062,2539.625
297.288239,53.3684959,297.288239,2.16E-05,9.71E-06,24.68,27.3,21.96,20.84,57.296875,147.4375,175.375,763.6406,988.90625,2347.3594,2379
294.912231,-8.47271347,294.912231,-3.44E-06,1.24E-06,22.26,23.55,21.56,20.2,56.921875,148.34375,178.26562,812.53125,1007.5469,2298.0781,2304.3281
294.891235,32.1834221,294.891235,1.30E-05,3.89E-06,21.97,25.39,19.48,19.89,61.796875,161.39062,192.21875,828.2969,1074.7969,2403.2188,2384.4688
298.537781,113.839966,298.537781,4.62E-05,2.60E-05,25.53,29.61,21.44,20.82,60.734375,161.79688,194.23438,857.25,1111.8594,2514.125,2510.8906
298.269531,102.110153,298.269531,4.14E-05,2.11E-05,25,28.86,21.3,21.31,55.4375,149.34375,180.76562,891.2969,1148.625,2568.3281,2574.2969
292.584412,33.188755,292.584412,1.35E-05,2.74E-06,20.58,23.82,17.65,17.08,68.90625,191.3125,228.59375,1030.5938,1280.3906,2743.5781,2715.5781
295.705933,102.635109,295.705933,4.16E-05,2.16E-05,23.03,28.25,18.62,18.61,71.359375,199.5,244.64062,1159.5,1467.1562,3154.7188,3105.8906
296.61853,104.022285,296.61853,4.22E-05,2.35E-05,23.3,27.99,18.66,19.83,65.140625,181.82812,224.17188,1101.3906,1536.7344,3398.0156,3401.0469
297.319519,80.3353729,297.319519,3.26E-05,1.67E-05,24.06,28.35,20.73,20.24,57.15625,160.95312,197.875,981.8281,1454.75,3284.4219,3344.6406
297.968262,74.7007599,297.968262,3.03E-05,1.24E-05,24.73,28.22,22.26,20.88,51.625,145.375,178.39062,866.2344,1311.375,2975.8438,3055.6094
298.103699,49.0488777,298.103699,1.99E-05,8.08E-06,25.35,29.06,22.86,21.9,47.703125,135.1875,165.71875,773.3281,1171.7969,2666.3594,2735.8281
299.420319,100.287354,299.420319,4.07E-05,2.08E-05,26.05,29.71,22.83,22.01,43.734375,126.4375,155.71875,724.15625,1063.8281,2451.8906,2497.0781
299.746429,140.875336,299.746429,5.71E-05,2.69E-05,27.3,31.54,23.93,21.7,40.640625,118.890625,146.73438,700.03125,1005.5625,2318.4531,2348.4531
300.831726,150.266296,300.831726,6.09E-05,3.13E-05,28.14,32.26,25.04,22.27,37.859375,112.671875,139.375,669.8906,975.5,2241.4688,2265.3906
301.506866,141.154816,301.506866,5.72E-05,3.27E-05,28.51,33.11,24.82,23.25,36.4375,108.03125,133.53125,635.1719,942.65625,2170.1875,2196.6406
301.901154,117.874649,301.901154,4.78E-05,2.61E-05,28.78,33.75,25.24,24.01,33.875,101.734375,126.453125,600.9375,901.3594,2085.9844,2116.9375
301.667358,160.412704,301.667358,6.50E-05,3.00E-05,29.3,33.73,24.98,22.78,32.078125,96.609375,120.203125,572.0156,857.21875,1982.8125,2016.0469
296.747223,224.565582,296.747223,9.10E-05,2.78E-05,24.43,27.27,22.09,12.7,35.8125,114.296875,140.01562,585.6875,836.03125,1898.4062,1922.75
294.603607,81.4519424,294.603607,3.30E-05,1.03E-05,22.25,23.52,20.31,14.44,34.921875,112.15625,141.09375,624.25,849.3125,1882.8906,1892.9375
292.750671,35.0857239,292.750671,1.42E-05,4.64E-06,19.14,21.15,18.12,15.71,35.078125,111,137.32812,602.4531,858.6406,1872.4844,1883.5625
291.906097,10.4160776,291.906097,4.22E-06,5.88E-07,18.3,20.02,16.41,15.83,38.671875,123.109375,151.14062,608.1719,856.375,1858.75,1866.375
289.47226,20.8558674,289.47226,8.46E-06,1.03E-06,17.05,18.32,14.19,14.41,45.96875,142.8125,173.875,672.34375,880.71875,1886.2344,1882.6719
291.697052,51.8504066,291.697052,2.10E-05,8.38E-06,18.4,22.19,15.57,14.86,44.71875,137.98438,171.01562,721.7969,938,1950.3438,1940.2188
293.592957,53.063652,293.592957,2.15E-05,9.59E-06,19.43,21.85,17.03,16.12,40.5,124.5,154.8125,692.5156,968.375,2023.875,2013.2969
290.536591,21.5382309,290.536591,8.73E-06,6.81E-07,18.33,19.82,16.67,15.09,37.304688,113.52344,141,636.64844,932.03906,2054.0078,2056.2578
293.623169,62.3447266,293.623169,2.53E-05,9.76E-06,20.23,23.63,17.06,15.35,38.289062,113.96875,138.22656,602.5,875.58594,2017.1016,2034.2031
291.376404,-9.6871357,291.376404,-3.93E-06,5.12E-08,18.52,19.06,18.12,16.11,36.242188,108.50781,133.05469,594.1719,833.9844,1946.8203,1969.2812
290.342224,16.0819073,290.342224,6.52E-06,2.09E-07,17.7,19.01,15.96,14.59,35.492188,109.140625,133.35938,597.7969,822.2969,1906.9531,1919.0234
291.079102,88.7264023,291.079102,3.60E-05,1.48E-05,19,25.27,13.77,11.97,35.859375,111.53906,137.05469,630.1797,846.64844,1945.6953,1937.2969
291.714294,64.181076,291.714294,2.60E-05,1.09E-05,18.46,24.2,14.28,14.29,33.117188,102.96875,128.04688,632.34375,875.03906,2050.1562,2031.3672
292.438629,58.3411217,292.438629,2.37E-05,9.83E-06,19.24,23.73,14.81,15.5,29.8125,92.42969,115.17969,586.46875,856.1406,2093.3672,2096.5547
292.207214,28.5720634,292.207214,1.16E-05,4.23E-06,19.7,23.84,16.37,16.11,26.804688,83.30469,103.9375,535.5078,798.25,2022.7812,2051.1797
289.357513,33.4420242,289.357513,1.36E-05,4.26E-06,16.5,19.75,11.96,13.49,24.1875,75.44531,94.203125,488,734.1719,1891.1484,1930.6719
291.536591,67.9541321,291.536591,2.76E-05,1.17E-05,19.1,23.66,13.64,14.89,22.390625,69.96875,87,445.51562,673.1406,1749.1641,1790.4453
292.031006,41.4022751,292.031006,1.68E-05,5.28E-06,19.83,23.43,15.28,15.44,20.351562,63.8125,79.71094,412.57812,616.75,1616.2031,1655.5078
293.581757,10.9274025,293.581757,4.43E-06,3.04E-06,20.02,23.79,17.97,16.97,18.453125,58.257812,72.85156,387.39062,576.125,1513.2656,1543.5312
289.697266,91.738945,289.697266,3.72E-05,1.82E-06,18.04,18.83,16.83,7.61,25.054688,78.796875,93.47656,410.60156,584.125,1491.0234,1495.3047
292.348389,76.1590805,292.348389,3.09E-05,1.04E-05,17.32,21.05,15.2,10.78,33.742188,101.34375,120.69531,522.7344,633.6328,1582.1719,1560.4688
290.081512,16.8021889,290.081512,6.81E-06,6.04E-07,16.54,17.76,15.57,13.23,35.539062,103.27344,125.25781,583.96094,708.3047,1674.5859,1656.6406
290.93512,43.536293,290.93512,1.77E-05,4.51E-06,16.66,18.11,13.99,13.18,33.914062,97.41406,118.84375,583.7656,768.2031,1738.25,1728.8516
291.997467,72.0108871,291.997467,2.92E-05,1.11E-05,18.29,24.15,13.48,13.3,31.789062,90.33594,110.078125,550.4922,773.2031,1751.1094,1755.8594
291.405518,62.9755363,291.405518,2.55E-05,9.27E-06,18.42,23.4,13.82,14.45,28.882812,81.94531,100.171875,511.26562,735.3047,1706.5703,1725.4922
291.462799,36.8100853,291.462799,1.49E-05,4.35E-06,18.84,23.23,14.53,14.62,26.296875,74.0625,90.546875,469.95312,685.6719,1627.6562,1653.6016
293.147156,62.5102882,293.147156,2.53E-05,9.61E-06,19.88,24.79,15.33,15.53,23.8125,67.1875,82.3125,429.52344,636.2969,1537.7266,1566.5156
292.527649,26.4360542,292.527649,1.07E-05,3.93E-06,19.76,23.5,16.54,16.42,21.421875,60.5,74.328125,391.77344,587.0703,1438.8516,1471.0234
292.949585,47.3830109,292.949585,1.92E-05,6.92E-06,19.59,23.69,15.64,16.37,19.789062,55.820312,68.203125,357.35156,539.125,1332.5312,1367.2031
293.27713,49.1494675,293.27713,1.99E-05,6.74E-06,19.98,24.22,16.03,16.37,19.382812,53.382812,64.703125,330.78906,497.35938,1231.1484,1264.2812
293.230591,45.6349068,293.230591,1.85E-05,5.15E-06,20.23,25.09,16.11,15.74,18.101562,49.976562,61.101562,311.21875,464.82812,1146.8203,1174.7344
291.720001,85.2175293,291.720001,3.45E-05,9.58E-06,19.58,24.43,16.28,12.07,17.007812,47.5625,58.164062,303.34375,454.64062,1092.9141,1110.3203
291.997314,67.6001816,291.997314,2.74E-05,6.64E-06,18.77,21.44,17.38,11.67,15.6171875,44.351562,54.828125,307.28906,453.60938,1080.5469,1085.7422
288.690948,75.5646133,288.690948,3.06E-05,2.07E-06,15.93,19.39,10.81,8.09,14.21875,41,50.84375,304.70312,441.96094,1064.1875,1073.5625
283.087616,19.9629917,283.087616,8.09E-06,8.44E-08,9.47,10.6,8.36,6.22,17.195312,49.671875,58.476562,309.8203,440.03906,1036.9062,1047.9375
282.651917,4.63937998,282.651917,1.88E-06,4.48E-09,9.06,9.59,8.32,7.04,18.007812,54.359375,66.265625,340.1875,463.42188,1049.8984,1046.625
284.124359,20.8340683,284.124359,8.45E-06,4.49E-07,10.16,11.52,8.73,7.04,17.515625,53.328125,65.640625,356.60938,500.89062,1123.6719,1104.3516
283.188385,22.3808823,283.188385,9.07E-06,7.29E-07,9.74,12.85,6.7,6.35,18.265625,54,65.25781,350.875,525.0156,1192.5078,1179.9219
283.775146,38.2302666,283.775146,1.55E-05,3.12E-06,11.46,15.54,6.4,6.87,18.226562,53.359375,64.765625,344.83594,526.8047,1212.9062,1215.0547
284.155914,30.8253021,284.155914,1.25E-05,2.18E-06,12.47,15.97,7.06,7.8,17.328125,50.054688,61.007812,334.48438,511.07812,1194.5391,1207.4922
286.814697,35.7350121,286.814697,1.45E-05,2.49E-06,14.16,17.25,9.05,8.41,16.070312,46.171875,56.484375,313.96094,488.83594,1149.1797,1169.5078
286.816193,19.7289734,286.816193,8.00E-06,6.03E-07,14.08,15.96,12.71,9.65,15,43.085938,52.773438,292.58594,462.14062,1088.4609,1113.0547
286.184265,39.2813072,286.184265,1.59E-05,3.45E-06,14.34,19.19,9.96,8.69,15.1875,43.648438,52.820312,277.6953,435.5,1023.3125,1048.7031
286.413696,41.4924316,286.413696,1.68E-05,4.83E-06,13.8,18.71,8.99,9.7,14.265625,41.335938,51.0625,266.02344,411.32812,964.6797,987.5781
285.590576,30.4954605,285.590576,1.24E-05,2.79E-06,13.46,18.45,9.13,10.17,12.9296875,37.75,46.757812,249.35938,387.0547,913.3906,934.16406
285.188782,20.0993137,285.188782,8.15E-06,1.54E-06,14.18,18.63,9.6,10.16,12.375,35.945312,44.09375,232.53125,362.4453,864.46875,884.7422
287.07547,42.2529755,287.07547,1.71E-05,3.03E-06,14.49,18.61,10.29,9.73,11.671875,34.570312,42.507812,229.39844,338.375,814.5156,835.3203
287.07663,55.4232788,287.07663,2.25E-05,5.15E-06,15.32,21.23,8.62,7.72,10.953125,33.21875,40.882812,233.22656,320.5625,766.90625,786.6328
286.765686,45.1002579,286.765686,1.83E-05,4.68E-06,14.34,20.42,8.56,10,10.2890625,32.085938,39.5625,229.46094,311.29688,729.0625,745.21094
288.186798,34.8472481,288.186798,1.41E-05,3.29E-06,16.18,20.87,8.97,11.71,9.859375,31.203125,38.40625,218.40625,304.2578,700.0547,713.46094
289.32251,54.3667946,289.32251,2.20E-05,3.42E-06,16.62,20.33,11.85,10.49,9.6328125,30.632812,37.601562,206.39844,294.35156,672.7344,685.875
287.125427,58.2388535,287.125427,2.36E-05,5.64E-06,15.34,21.33,10.59,8.58,9.9453125,31.71875,38.539062,197.77344,283.28125,645.3047,658.46094
287.869415,44.0836754,287.869415,1.79E-05,3.10E-06,15.47,21.09,11.23,9.23,9.6953125,31.132812,38.4375,195.8125,273.6172,621.1875,632.91406
289.82373,56.5020332,289.82373,2.29E-05,4.60E-06,16.34,20.75,13.06,10.31,9.5,30.523438,37.539062,193.97656,265.71094,602.59375,612.4922
284.686737,30.5143719,284.686737,1.24E-05,1.11E-07,12.5,13.54,10.62,7.99,9.890625,30.78125,37.609375,191.04688,265.85938,593.64844,600.33594
283.560486,42.7886696,283.560486,1.73E-05,2.60E-06,10.29,15.67,5.13,5.83,9.6796875,30.453125,37.40625,188.47656,271.9375,603.53906,603.3125
283.854279,31.7805672,283.854279,1.29E-05,2.21E-06,11.09,15.53,5.33,6.57,9.40625,29.804688,36.570312,183.55469,269.375,620.4453,618.5625
284.367981,29.9217491,284.367981,1.21E-05,1.99E-06,11.43,15.99,6.32,7.09,9.2890625,29.421875,36.023438,178.78906,260.23438,621.16406,625.83594
282.604156,36.3902817,282.604156,1.48E-05,2.06E-06,10.64,16.67,4.3,4.74,9.1953125,29.101562,35.601562,175.25,250.375,604.4531,615.2969
283.021057,32.0251083,283.021057,1.30E-05,2.06E-06,10.47,16.03,4.6,6.54,9.125,28.859375,35.296875,172.4375,241.75781,580.1953,593.46094
284.989868,46.8512306,284.989868,1.90E-05,2.47E-06,12.2,16.71,6.13,5.63,9.046875,28.617188,35.015625,170.34375,235.21094,556.3281,568.9844
281.814423,48.7262497,281.814423,1.98E-05,2.26E-06,10.96,17.4,5.58,0.53,8.96875,28.351562,34.695312,168.75,230.64062,537.4453,547.7344
285.602386,27.1719532,285.602386,1.10E-05,1.34E-06,12.38,16.69,5.48,7.7,8.875,28.078125,34.359375,167.16406,227.28125,524.03906,532.0078
285.255005,30.5568352,285.255005,1.24E-05,1.20E-06,12.82,15.73,8.99,6.96,8.8046875,27.828125,34.054688,165.64844,224.92188,514.6406,520.9297
