ssm,rzsm,tws,asst,psm,sst,Tran,at,tmax,tmin,dpt,FengRO,CiRO,TanRO,LueRO,runoff
6.57884312,314.874969,2030.724,288.098907,2030.55176,288.098907,1.71E-07,13.49,15.31,10.17,12.82,46.804688,111.0625,134.59375,580.0781,876.8594
6.33480263,313.868591,2031.81458,288.032104,2031.78174,288.032104,2.74E-06,14.27,16.77,10.77,11.01,45.085938,107.83594,129.95312,551.1328,846.3281
6.63350248,315.799927,2035.97107,287.265656,2035.85608,287.265656,6.80E-08,12.36,13.15,11.47,11.88,41.640625,101.453125,123.59375,542.60156,819.0156
6.32181263,314.959412,2037.40515,287.186035,2037.35291,287.186035,2.40E-06,14.12,18.22,11.24,11.59,40.382812,102.97656,124.859375,536.2578,810.75
6.23204374,311.853577,2036.22986,289.439087,2036.22217,289.439087,5.82E-06,15.43,20.62,11.79,12.03,38.046875,98.42969,120.5625,534.6719,802.8672
6.24641132,309.898926,2035.89539,288.799591,2035.82471,288.799591,1.82E-06,14.72,18.37,11.41,12.17,34.515625,89.19531,109.8125,501.82812,776.65625
6.07085323,307.178223,2034.36365,289.334198,2034.35388,289.334198,8.06E-06,15.04,18.62,11.66,8.14,31.09375,80.5,99.4375,459.08594,731.85156
6.6011982,308.319733,2036.53784,285.88858,2036.42847,285.88858,3.72E-07,11.73,13.11,11.04,10.09,27.984375,72.265625,89.421875,421.21875,678.16406
6.57285213,314.260773,2044.18213,286.809448,2043.95117,286.809448,5.47E-10,12.04,12.72,11.2,11.65,29.007812,75.234375,91.03125,398.1328,647.35156
6.52435398,316.023041,2048.04395,286.873566,2047.81531,286.873566,2.05E-10,11.86,13.87,9.76,11.39,29.039062,76.609375,94.546875,403.39844,639.1406
6.29068518,314.56134,2048.50342,288.030212,2048.48828,288.030212,5.83E-06,13.73,18.62,7.92,10.48,28.507812,75.984375,94.734375,408.10156,635.8828
6.23294115,311.606049,2047.29285,288.754578,2047.28308,288.754578,5.81E-06,14.54,20.47,8.37,11.49,26.140625,69.765625,88.046875,399.29688,626.3203
6.18089533,308.960022,2045.95386,290.290985,2045.94507,290.290985,7.03E-06,15.54,21.33,9.36,12.21,23.5,62.445312,78.921875,371.0078,601.2969
6.21174812,307.486572,2045.45715,289.342804,2045.43152,289.342804,4.11E-06,14.65,18.59,12.11,12.09,21.101562,55.882812,70.625,337.60938,563.65625
6.19111586,306.679657,2045.42944,288.537537,2045.40613,288.537537,2.59E-06,14.61,18.4,11.1,12.79,19,50.851562,64.28906,309.54688,524.4531
6.14178419,305.569733,2044.91504,288.98465,2044.90442,288.98465,3.19E-06,13.67,18.35,8.07,11.57,17.5,47.132812,59.726562,289.2578,489.6797
6.05930424,303.606476,2043.28516,289.484283,2043.2843,289.484283,8.68E-06,15.09,20.71,8.18,10.5,15.9140625,43.25,54.960938,270.72656,456.03125
6.10810328,302.815521,2042.62671,289.859375,2042.60388,289.859375,3.36E-06,15.17,18.84,11.22,12.65,14.3203125,39.257812,49.820312,251.91406,423.42188
6.00824976,302.156281,2042.00916,288.338837,2041.99963,288.338837,3.89E-06,14.49,17.15,12.75,6.54,13.0078125,36.304688,45.875,233.64062,394.23438
5.94834185,299.578369,2039.34424,284.739441,2039.33594,284.739441,3.35E-06,11.31,12.93,10.26,2.29,13.2890625,36.421875,45.421875,222.75,369.79688
6.0555315,299.264221,2038.86646,285.078552,2038.82812,285.078552,1.11E-06,11.67,13.05,10.17,8.53,12.828125,35.335938,44.375,218.74219,349.29688
6.02370548,299.396454,2038.79016,285.158325,2038.77209,285.158325,1.65E-06,11.09,15.4,5.92,7.83,12.3984375,34.195312,42.578125,211.9375,333.78125
6.01668644,298.883606,2038.08301,286.898438,2038.06201,286.898438,2.97E-06,13.62,17.54,6.12,9.87,11.5,32.4375,40.53125,201.67969,320.14062
6.01763391,298.72113,2037.75452,287.342529,2037.68616,287.342529,2.56E-06,12.8,15.01,10.24,10.04,10.59375,30.59375,38.023438,190.79688,304.40625
6.11842012,299.40332,2038.25647,286.871399,2038.16187,286.871399,4.97E-07,13.05,15.07,10.25,10.92,9.9453125,29.148438,35.914062,180.53125,287.09375
6.07598829,300.432892,2039.11169,286.399323,2039.04443,286.399323,3.78E-07,13.2,15.25,11.21,11,9.703125,28.515625,34.820312,173.64062,272.90625
5.94884157,299.589081,2038.07239,286.933594,2038.07056,286.933594,3.83E-06,13.24,16.93,9.37,6.39,9.953125,29.726562,36.03125,174.17188,264.0078
6.31088734,299.950623,2038.28918,282.427582,2038.24487,282.427582,1.05E-06,8.5,9.95,6.16,5.34,10.328125,29.695312,36.140625,178.72656,257.01562
6.13097858,303.416016,2041.76501,281.321503,2041.75146,281.321503,1.21E-06,7.47,11.47,5.62,2.95,11.546875,34.023438,40.507812,188.55469,265.9297
6.04683685,302.146332,2040.59851,282.032166,2040.58374,282.032166,3.18E-06,8.71,12.72,5.38,2.22,11.21875,33.65625,41.625,206.92188,284.5078
5.98909092,301.187531,2039.62061,281.603363,2039.61475,281.603363,2.26E-06,7.07,11.75,3.1,0.16,10.609375,31.46875,38.882812,211.21875,293.8125
5.94191837,299.193756,2037.50342,280.284363,2037.49902,280.284363,3.37E-06,7.4,10.69,4.15,-1.62,10.078125,29.648438,36.414062,201.28906,296.89844
5.96640205,298.086639,2036.18091,279.883636,2036.17957,279.883636,3.16E-06,7.35,10.94,3.17,0.94,9.6484375,28.320312,34.570312,188.01562,290.0625
5.97416782,297.584534,2035.43774,280.266937,2035.43286,280.266937,1.56E-06,7.13,10.9,2.85,3.45,9.328125,27.398438,33.398438,176.14844,274.875
5.97343826,297.236969,2034.82788,279.95224,2034.82495,279.95224,2.28E-06,7.29,12.6,2.05,3.42,9.125,26.914062,32.734375,166.6875,257.32812
6.00297213,297.060486,2034.40674,282.09317,2034.37646,282.09317,1.40E-06,7.56,11.71,1.22,4.62,9.03125,26.796875,32.460938,159.65625,241.38281
6.02041006,297.78418,2034.86194,282.422974,2034.84192,282.422974,3.52E-07,7.5,10.4,3.68,5.32,9.4765625,27.023438,32.546875,155.34375,228.53906
5.96530056,297.167999,2033.99365,283.026062,2033.97546,283.026062,3.16E-06,10.27,13.94,3.45,3.39,9.4453125,26.960938,32.59375,152.9375,218.90625
5.95889711,296.959869,2033.50317,281.0177,2033.49878,281.0177,1.20E-06,6.7,12.02,1.3,3.55,9.1015625,26.507812,32.140625,151.42969,211.90625
5.93853378,296.363159,2032.6228,282.204712,2032.61755,282.204712,2.68E-06,8.06,12.99,1.03,2.86,8.9140625,26.15625,31.703125,149.91406,207.25
6.00505924,296.626434,2032.6178,281.491852,2032.58655,281.491852,3.55E-07,8.07,11.05,4.26,4.75,8.8046875,25.882812,31.359375,148.38281,203.98438
5.98303032,296.791138,2032.50012,282.272797,2032.47241,282.272797,5.06E-07,7.71,9.44,4.19,5.75,8.71875,25.632812,31.054688,146.96875,201.66406
5.92784214,296.205841,2031.60522,282.061829,2031.60425,282.061829,3.38E-06,8.75,14.54,3.62,3.95,8.640625,25.390625,30.773438,145.57031,199.74219
5.95604992,296.020142,2031.11731,281.89679,2031.11011,281.89679,1.47E-06,6.8,12.4,1.2,4.37,8.5546875,25.15625,30.492188,144.28906,197.90625
5.93350315,295.55423,2030.33728,282.162445,2030.32422,282.162445,2.00E-06,7.88,11.63,1.19,3.27,8.46875,24.90625,30.203125,142.96094,196.22656
5.96085405,295.5354,2029.9856,282.081451,2029.96899,282.081451,7.71E-07,8.5,12.12,4.46,4.48,8.390625,24.664062,29.90625,141.59375,194.57031
5.89577961,295.413818,2029.52283,279.554413,2029.52002,279.554413,1.82E-06,6.76,11.31,2.92,-5.05,8.3046875,24.421875,29.609375,140.15625,192.64844
5.87502432,294.11087,2027.84998,279.010132,2027.84534,279.010132,2.56E-06,5.9,10.67,0.72,-1.64,8.21875,24.179688,29.3125,138.8125,190.71875
5.87090969,293.740265,2027.06079,279.373199,2027.05933,279.373199,1.28E-06,3.27,7.71,-1.07,-0.99,8.1484375,23.953125,29.039062,137.53906,188.99219
5.83336449,292.641937,2025.51099,279.131622,2025.51099,279.131622,3.08E-06,5.67,11.66,-1.66,-2.86,8.0703125,23.734375,28.773438,136.22656,187.23438
5.91946459,292.67511,2025.09436,280.910278,2025.05811,280.910278,8.25E-07,5.42,8.76,1.89,2.99,7.9921875,23.5,28.492188,134.96875,185.50781
5.94535398,293.299255,2025.26917,280.763733,2025.22498,280.763733,4.00E-07,7.02,9.45,3.51,4.83,7.921875,23.289062,28.234375,133.75,184.08594
5.94860744,294.041443,2025.58521,278.953186,2025.55298,278.953186,3.20E-07,5.89,7.65,3.94,3.99,7.875,23.171875,28.078125,133.07031,185.02344
5.90669203,294.140015,2025.27759,278.1922,2025.27026,278.1922,4.64E-07,4.62,7.47,1.02,2.17,7.8984375,23.515625,28.703125,133.89062,188.57812
5.81381655,293.232758,2023.96887,279.012451,2023.96851,279.012451,2.51E-06,5.62,10.24,0.46,-5.16,7.78125,23.164062,28.507812,135.05469,189.63281
5.81300974,291.960815,2022.23633,276.467285,2022.23621,276.467285,1.97E-06,3.17,8.57,-1.03,-5.44,7.6953125,22.742188,27.78125,134.24219,187.66406
5.84867287,291.519257,2021.29224,276.809906,2021.28748,276.809906,1.77E-06,3.3,8.9,-1.18,-3.05,7.6171875,22.492188,27.382812,131.75781,185.22656
5.83356237,291.19165,2020.44287,277.127045,2020.43884,277.127045,2.07E-06,4.23,10.86,-1.47,-4.18,7.5390625,22.273438,27.101562,129.29688,182.42969
5.82378769,290.826782,2019.54309,277.19928,2019.5387,277.19928,2.06E-06,4.75,10.92,-1.46,-4.22,7.46875,22.046875,26.835938,127.453125,179.28125
5.80059195,290.30484,2018.46533,279.010864,2018.46448,279.010864,2.46E-06,4.54,11.54,-0.51,-1.34,7.390625,21.828125,26.578125,126.015625,176.1875
5.81411028,290.014648,2017.60059,278.352417,2017.60046,278.352417,1.81E-06,4.72,10.22,-0.49,0.05,7.3125,21.609375,26.3125,124.75,173.59375
5.79149961,289.760162,2016.76501,280.132446,2016.76489,280.132446,1.68E-06,4.71,10.86,-0.56,0.4,7.25,21.40625,26.0625,123.5625,171.48438
5.72282505,288.788208,2015.18762,279.850159,2015.18738,279.850159,2.70E-06,5.18,12.15,-0.06,-3.81,7.1875,21.21875,25.8125,122.359375,169.64062
5.73639965,287.841797,2013.58435,279.704254,2013.58423,279.704254,2.69E-06,5.34,11.93,-0.22,-0.99,7.125,21.015625,25.578125,121.1875,167.89062
5.74382401,287.557098,2012.6156,281.080688,2012.6156,281.080688,1.29E-06,5.74,11.62,0.64,1.38,7.046875,20.8125,25.328125,120.078125,166.20312
5.741467,287.055786,2011.4165,282.306946,2011.4165,282.306946,2.48E-06,7.7,13.89,0.37,2.73,6.984375,20.609375,25.078125,118.9375,164.60938
5.74231815,286.796204,2010.44739,281.664856,2010.44604,281.664856,2.42E-06,7.69,11.96,3.6,4.29,6.921875,20.46875,24.890625,117.796875,163.0625
5.72366142,286.82666,2009.77087,282.491882,2009.76855,282.491882,1.31E-06,6.83,12.1,2.65,0.56,6.859375,20.296875,24.71875,116.734375,161.54688
5.63963032,285.777863,2007.99902,279.705902,2007.99707,279.705902,1.39E-06,5.65,7.29,1.11,-7.75,6.796875,20.09375,24.453125,115.71875,159.98438
5.67897177,284.891388,2006.33533,278.495331,2006.33508,278.495331,1.79E-06,5.55,10.42,0.54,-3.25,6.734375,19.890625,24.21875,114.796875,158.54688
5.70032263,284.737549,2005.38586,278.643951,2005.38562,278.643951,1.33E-06,5.66,10.3,0.84,-0.19,6.671875,19.703125,23.984375,113.890625,157.25
5.71626568,284.755951,2004.62891,281.291382,2004.62195,281.291382,1.56E-06,6.81,11.57,1.35,1.33,6.609375,19.515625,23.75,112.84375,155.89062
5.95576143,286.500702,2005.63843,278.473022,2005.61487,278.473022,8.54E-08,5.06,7.4,2.33,2.5,6.546875,19.34375,23.53125,111.90625,154.75
6.18250418,290.833466,2009.37341,275.448608,2009.35864,275.448608,9.30E-08,1.63,2.77,0.58,0.32,6.515625,19.375,23.75,112.390625,156.03125
5.90649271,292.922272,2011.09009,275.330841,2011.07666,275.330841,2.41E-07,2.85,5.78,0.45,-0.7,6.53125,19.609375,24.703125,114.78125,160.39062
6.04287052,293.900726,2011.76636,274.907654,2011.74243,274.907654,7.98E-08,2.77,4.83,0.99,1.01,6.40625,19.171875,24.25,116.171875,163.14062
5.93751383,294.922791,2012.65027,273.915558,2012.51746,273.915558,1.65E-07,1.26,5.84,-2.51,-3.54,6.328125,18.78125,23.546875,114.75,164.79688
5.84437323,294.121857,2011.55896,274.431488,2011.47778,274.431488,5.61E-07,1.62,5.53,-1.47,-10.89,6.265625,18.578125,23.03125,112.171875,164.71875
5.85050821,292.950928,2010.06067,272.474091,2010.0188,272.474091,7.85E-07,1.45,5.38,-1.76,-10.34,6.203125,18.390625,22.625,109.625,161.375
5.85526371,292.444611,2009.20947,274.462921,2009.18384,274.462921,1.24E-06,3.17,7.76,-0.96,-5.86,6.140625,18.21875,22.34375,107.515625,156.8125
5.83690834,291.816956,2008.20618,275.620331,2008.20068,275.620331,1.68E-06,4.01,9.34,-0.25,-5.32,6.09375,18.03125,22.125,105.9375,152.59375
5.82624054,291.239441,2007.23962,276.745422,2007.23938,276.745422,1.81E-06,4.44,10.12,-0.21,-4.1,6.03125,17.96875,22,104.78125,149.57812
5.82564211,290.770233,2006.36426,278.607391,2006.36047,278.607391,1.32E-06,5.28,9.1,-0.24,-1.45,5.984375,17.75,21.84375,103.8125,147.98438
5.89643526,291.196716,2006.38684,278.502014,2006.37488,278.502014,3.18E-07,5.59,8.06,3.05,1.5,5.921875,17.5625,21.75,103.03125,147.01562
5.85174179,291.196503,2005.99658,279.090271,2005.98547,279.090271,6.46E-07,5.2,8.72,1.71,1.64,5.859375,17.46875,21.875,102.640625,145.78125
5.81291342,291.005188,2005.4115,279.708832,2005.4043,279.708832,6.64E-07,6.74,10.6,1.72,-2.86,5.8125,17.78125,22.078125,103.6875,144.45312
5.78046513,289.950897,2003.93005,279.506042,2003.92944,279.506042,2.03E-06,5.69,11.9,1.11,-1.81,5.765625,17.59375,21.953125,106.109375,143.65625
5.75213909,289.241058,2002.75818,280.349548,2002.75757,280.349548,1.76E-06,5.69,12.05,1,-1.3,5.78125,17.625,21.8125,107.375,143.82812
5.82559395,289.047729,2002.0769,277.955872,2002.07324,277.955872,3.59E-07,3.93,8.45,0.07,-2.15,5.6875,17.21875,21.421875,106.96875,145
5.77882767,288.653748,2001.18713,279.922699,2001.18652,279.922699,1.85E-06,6.54,11.85,0.14,0.47,5.625,16.953125,20.96875,104.90625,145.98438
5.77847433,288.365723,2000.39209,280.918976,2000.3877,280.918976,1.60E-06,8.01,12.86,2.45,2.93,6.21875,17.859375,21.484375,102.515625,145.64062
5.78032827,288.109497,1999.61951,282.346863,1999.61145,282.346863,1.46E-06,8.24,13.06,4.39,4.31,6.765625,19.390625,23.03125,101.9375,144.5
5.83282518,288.547729,1999.55261,280.410492,1999.53687,280.410492,3.88E-07,6.51,9.48,3.12,4.56,7.546875,21.5,25.265625,104.25,144.03125
5.97755337,289.384705,1999.92017,281.557983,1999.89026,281.557983,7.10E-07,7.98,12.11,3.84,5.39,7.484375,21.578125,26.203125,110.5625,146
6.18037748,293.919586,2004.28589,274.863098,2004.07544,274.863098,4.71E-08,1.41,3.96,-0.34,-0.38,7.09375,20.3125,25.015625,119.765625,152.85938
5.89486551,294.496155,2005.16284,273.625427,2004.45557,273.625427,4.41E-07,0.37,5.29,-2.94,-6.16,6.625,18.9375,23.453125,127.734375,166.4375
5.94506884,294.391541,2005.28052,272.753723,2004.15149,272.753723,4.38E-08,0.27,1.81,-1.9,-3.77,6.21875,17.953125,22.203125,126.96875,176.34375
5.93621826,294.431213,2005.43799,273.930481,2003.99548,273.930481,4.11E-07,2.16,5.99,-1.55,-5.07,5.921875,17.359375,21.421875,120.125,178.79688
5.89337301,294.104279,2004.25635,274.340149,2003.47083,274.340149,6.32E-07,1.36,6.36,-2.45,-7.9,5.71875,16.984375,20.921875,112.671875,175.76562
5.89524412,293.512817,2003.06323,275.44632,2002.66064,275.44632,8.81E-07,2.35,6.25,-2.84,-5.62,5.578125,16.703125,20.59375,106.59375,168.54688
5.89090443,293.464233,2002.5791,274.455109,2002.38171,274.455109,3.37E-07,1.52,5.01,-2.77,-9.37,5.46875,16.484375,20.328125,101.984375,159.5625
5.8428483,292.478058,2001.23718,273.658234,2001.14648,273.658234,1.08E-06,1.99,6.56,-3.51,-9.17,5.40625,16.296875,20.078125,98.703125,151.5
5.79443407,291.64209,2000.07361,276.964172,2000.02759,276.964172,1.27E-06,2.65,6.94,-0.84,-9,5.359375,16.140625,19.875,96.484375,144.96875
5.78567696,290.413269,1998.47986,274.238892,1998.45837,274.238892,1.03E-06,2.27,7.08,-1.4,-10.52,5.296875,15.984375,19.75,95.046875,140.10938
5.79701614,289.807648,1997.47852,276.403778,1997.46729,276.403778,1.14E-06,3.89,7.81,-1.1,-5.62,5.25,15.828125,19.53125,94,136.6875
5.83734465,289.740356,1997.00842,273.9617,1996.99902,273.9617,4.70E-07,2.8,5.94,-0.01,-4.44,5.203125,15.671875,19.34375,93.21875,134.28125
5.80080032,289.495728,1996.35583,276.913239,1996.35217,276.913239,1.13E-06,3.58,8.87,0.02,-3.21,5.15625,15.515625,19.171875,92.421875,132.59375
5.81901264,289.40686,1995.86121,276.52713,1995.85278,276.52713,4.80E-07,3.4,6.75,0.1,-1.82,5.09375,15.359375,19,91.671875,131.20312
5.80865049,289.287811,1995.32532,277.552826,1995.32251,277.552826,8.68E-07,3.75,9.96,-1.28,-1.92,5.046875,15.28125,19.0625,90.9375,129.96875
5.85522652,289.523285,1995.16711,278.025787,1995.14917,278.025787,2.99E-07,3.08,6.19,-0.01,0.87,5,15.15625,18.96875,90.4375,129.03125
5.82169771,289.703491,1994.94727,277.908691,1994.94141,277.908691,5.99E-07,4.33,8.37,0.99,-5.67,4.984375,15.265625,18.96875,90.84375,128.34375
5.75182581,288.879761,1993.71936,275.733856,1993.71924,275.733856,1.29E-06,3.23,8.12,-1.27,-8.23,4.9375,14.984375,18.703125,92.1875,128.125
5.75323582,288.131256,1992.53113,276.702942,1992.53101,276.702942,1.92E-06,5.07,10.21,-1.46,-4.82,4.875,14.78125,18.40625,91.953125,128.07812
5.74624872,287.576019,1991.51074,279.612274,1991.50854,279.612274,1.76E-06,5.3,10.92,0.05,-0.56,4.828125,14.625,18.203125,90.140625,127.78125
5.79342127,287.501434,1990.95544,278.66452,1990.95068,278.66452,5.92E-07,4.82,7.69,1.56,0.99,4.8125,15.1875,18.5,88.25,127.3125
5.76228809,287.49588,1990.47266,280.377594,1990.4707,280.377594,1.12E-06,7.14,13.23,1.33,1.96,5.40625,16.65625,19.75,87.625,126.1875
5.73330545,286.948578,1989.44055,282.610992,1989.43994,282.610992,2.01E-06,9.17,15.56,1.2,3.66,7.84375,22.25,24.3125,90.65625,125.875
5.76482868,286.779663,1988.77734,283.428925,1988.7677,283.428925,9.71E-07,9.71,13.75,4.55,5.33,10.53125,28.84375,31.75,102.21875,130
5.86137199,288.156708,1989.67932,282.024109,1989.67407,282.024109,7.49E-07,8.48,9.99,7.05,-0.35,14.09375,35.6875,39.0625,122.6875,136.875
5.7803297,287.522675,1988.60315,279.893616,1988.59644,279.893616,8.79E-07,6.8,9.59,1.04,-0.64,14.75,38.03125,43.53125,149.875,149.3125
5.77027416,287.374512,1988.00183,282.192169,1987.99146,282.192169,2.26E-06,8.74,14.37,0.75,2.46,13.3125,34.71875,40.84375,173.1875,170.03125
5.77662277,287.320251,1987.48132,281.586456,1987.47632,281.586456,1.54E-06,8.25,13.01,3.69,1.19,12.34375,31.375,36.8125,178.03125,194.40625
5.72823668,286.836823,1986.53394,280.446045,1986.52734,280.446045,1.53E-06,7.06,11.46,3.69,-1.11,11.1875,28.625,33.8125,170.625,214
5.71968126,286.218231,1985.42542,282.098175,1985.41907,282.098175,2.24E-06,8.26,13.53,3.36,1.63,9.8125,25.34375,30.375,160.8125,219.9375
5.77876091,286.658936,1985.37109,281.476074,1985.36316,281.476074,6.49E-07,6.15,9.45,2,2.26,9.25,24.15625,28.40625,149.09375,214.625
5.6654911,285.303497,1983.50842,283.476227,1983.50513,283.476227,4.27E-06,10.75,16.97,1.59,0.27,9.09375,23.46875,27.75,139.4375,205.28125
5.68328142,284.786163,1982.44104,285.173584,1982.43542,285.173584,2.36E-06,11.08,15.02,5.72,5.85,9.1875,23.34375,27.46875,133.71875,195.21875
5.70509577,284.494537,1981.58228,284.504608,1981.57434,284.504608,1.04E-06,11.11,13.82,7.73,6.33,10.3125,25.3125,28.875,132.09375,186.875
5.67767715,284.061218,1980.57251,284.91571,1980.56299,284.91571,2.61E-06,12.57,18.18,7.54,6.2,11.65625,27.71875,31.625,138.0625,181.4375
5.64897585,283.496857,1979.40686,286.650909,1979.40271,286.650909,2.89E-06,12.68,18.75,6.5,7.15,12.21875,28.5625,33.15625,151.1875,179.4375
5.58018112,282.30365,1977.58679,288.485596,1977.58508,288.485596,4.97E-06,15.6,22.51,6.88,7.64,12.625,29.875,34.71875,164.53125,183.15625
5.61506701,281.513214,1976.11719,288.69046,1976.11353,288.69046,2.95E-06,14.45,18.91,10.35,9.28,12.5,31.125,36.34375,177.0625,192.875
5.65575457,281.536469,1975.45154,288.831238,1975.44324,288.831238,1.48E-06,15.15,18.95,11.5,9.43,11.71875,30.28125,36.03125,190,205.21875
5.86939764,283.693726,1976.95898,282.493591,1976.95654,282.493591,9.89E-07,10.16,15.15,5.11,0.54,12.59375,33.5625,39.84375,200.53125,218.53125
6.11829805,286.069885,1978.82166,281.875732,1978.78833,281.875732,3.69E-07,8.16,11.37,6.08,5.73,12.5,33.71875,41.46875,216.875,233.1875
5.98233366,290.381073,1982.78064,281.209503,1982.75452,281.209503,5.68E-07,7.44,10.99,3.74,4.92,13.46875,35.96875,43.8125,226.59375,251.8125
5.81778812,290.768158,1982.91797,283.372009,1982.91064,283.372009,3.19E-06,10.94,17.46,3.76,3.39,13.9375,38.4375,47.53125,230.28125,271.21875
5.79258871,289.914886,1981.81396,285.184875,1981.81189,285.184875,3.27E-06,12,17,6.03,5.09,13.21875,36.15625,45.5625,230.09375,279.875
5.72814369,288.661377,1980.2688,286.953613,1980.26746,286.953613,3.89E-06,13.3,18.47,8.62,5.74,13.71875,35.5625,43.40625,219.375,280
5.75716257,287.762299,1979.02332,285.122589,1979.02148,285.122589,1.60E-06,12.82,17.67,7.6,6.54,13.125,33.65625,41.28125,204,273.03125
5.66508007,286.295044,1977.16577,288.212524,1977.16565,288.212524,6.21E-06,14.62,21.73,7.81,7.19,12.53125,31.53125,38.34375,187.65625,259.65625
5.6707058,285.019989,1975.43469,287.944031,1975.4325,287.944031,4.26E-06,14.23,19.27,8.76,8.89,11.40625,28.875,35.40625,172.9375,243.15625
