rzsm,sd,asst,lhnf,sm,sst,se,sdwe,Evap,Tran,at,tmax,tmin,dpt,FengRO,runoff
206.107346,0,286.204468,54.0867043,0,286.204468,0,0,2.19E-05,3.95E-06,9.28,15.63,3.85,4.98,14.71875,41.03125
204.893631,0,282.496094,48.646656,0,282.496094,0,0,1.97E-05,3.21E-06,7.19,13.89,0.57,-1.65,15.21875,41.21875
203.685287,0,285.220001,45.0041656,0,285.220001,0,0,1.82E-05,3.98E-06,9.26,15.21,3.1,2.19,14.3125,39.25
203.188126,0,285.093231,32.3995552,0,285.093231,0,0,1.31E-05,1.91E-06,9.6,14.48,5.74,4.73,12.9375,35.71875
202.729797,0,286.009094,36.4630737,0,286.009094,0,0,1.48E-05,3.49E-06,11.04,17.33,5.91,5.92,12,33.3125
201.796799,0,289.193726,46.8654785,0,289.193726,0,0,1.90E-05,5.55E-06,13.57,19.47,6.45,8.25,11.09375,31.375
200.526718,0,288.714813,69.2664719,0,288.714813,0,0,2.81E-05,6.21E-06,12.84,17.92,7.57,0.01,10.1875,29.375
200.457138,0,285.996826,40.1779404,0,285.996826,0,0,1.63E-05,1.73E-06,10.24,12.98,7.48,3.7,10.28125,29.28125
202.231339,0,285.281372,31.7597179,0,285.281372,0,0,1.29E-05,2.26E-06,9.04,13.92,3.87,5.73,12.625,32.5625
202.19838,0,289.473358,54.6661301,0,289.473358,0,0,2.22E-05,5.54E-06,12.89,19.38,6.44,8.19,13.15625,33.34375
204.011429,0,282.241333,32.6738701,0,282.241333,0,0,1.32E-05,1.60E-07,6.79,9.53,4.45,1.27,12.65625,32.90625
204.7164,0,280.517151,25.4580555,0,280.517151,0,0,1.03E-05,4.29E-07,6.57,11.15,1.24,1.3,12.28125,32.5
204.477707,0,283.105896,33.5365181,0,283.105896,0,0,1.36E-05,1.86E-06,6.56,11.22,3.5,2.19,11.53125,31.28125
203.692551,0,284.724854,44.5607719,0,284.724854,0,0,1.81E-05,4.59E-06,8.98,14.64,3.78,2.06,10.90625,30
202.525375,0,285.954254,51.5252495,0,285.954254,0,0,2.09E-05,5.98E-06,10.98,16.29,6.2,3.58,10.34375,28.6875
200.978607,0,286.071167,65.9759216,0,286.071167,0,0,2.67E-05,8.45E-06,13.3,19.37,7.6,-0.08,9.78125,27.65625
199.113617,0,287.518097,73.7170944,0,287.518097,0,0,2.99E-05,1.03E-05,15.35,21.42,8.5,-2.16,9.1875,26.625
197.235931,0,290.014771,77.7213821,0,290.014771,0,0,3.15E-05,1.21E-05,15.39,23.29,5.57,1.84,8.65625,25.65625
195.667099,0,289.999298,69.4722595,0,289.999298,0,0,2.82E-05,9.93E-06,14.96,21.32,7.41,5.69,8.25,24.875
194.466324,0,291.709045,63.9948769,0,291.709045,0,0,2.59E-05,9.95E-06,17.41,23.67,11.45,8.52,7.96875,24.3125
193.248169,0,292.624969,70.1742401,0,292.624969,0,0,2.85E-05,1.20E-05,18.11,25.87,11.13,8.12,7.8125,23.875
191.943726,0,293.488678,75.6089325,0,293.488678,0,0,3.07E-05,1.26E-05,18.89,26.29,10.52,7.81,7.75,23.5625
190.677414,0,293.907196,74.8507843,0,293.907196,0,0,3.03E-05,1.21E-05,18.85,26.1,11.36,8.8,7.65625,23.28125
189.500687,0,295.525757,72.4402237,0,295.525757,0,0,2.94E-05,1.25E-05,20,27.01,11.69,11.57,7.59375,23.03125
189.6315,0,294.835602,60.5419846,0,294.835602,0,0,2.45E-05,8.30E-06,19,25.51,12.27,13.33,7.5,22.75
189.363632,0,295.367279,68.5383911,0,295.367279,0,0,2.78E-05,9.53E-06,19.53,25.1,14.89,12.55,7.4375,22.78125
194.040604,0,292.676208,44.2506065,0,292.676208,0,0,1.79E-05,2.63E-06,17.18,20.72,14.12,14.49,7.9375,23.21875
208.22879,0,288.721313,47.7460785,0,288.721313,0,0,1.94E-05,1.22E-06,13.08,14.7,9.96,11.26,17.90625,46.1875
209.728882,0,287.672241,68.5587845,0,287.672241,0,0,2.78E-05,6.62E-06,12.5,18.93,4.89,7.25,31.8125,80.0625
212.764267,0,283.72644,48.221489,0,283.72644,0,0,1.96E-05,4.54E-06,9.85,16.51,4.7,3.17,38.6875,99.5
209.023956,0,289.87265,84.2500763,0,289.87265,0,0,3.42E-05,1.16E-05,14.84,20.11,8.24,5.21,36.90625,95.78125
205.847824,0,284.778961,55.3513756,0,284.778961,0,0,2.24E-05,7.43E-06,11.63,16.39,4.99,0.02,33.71875,86.5625
203.429947,0,290.115356,76.9542847,0,290.115356,0,0,3.12E-05,1.23E-05,15.33,20.07,9.8,4.58,30.3125,77.40625
204.133087,0,289.09668,49.2095451,0,289.09668,0,0,2.00E-05,6.32E-06,13.56,18.96,9.43,8.99,27.84375,71.03125
202.671448,0,292.245941,64.7559738,0,292.245941,0,0,2.63E-05,1.21E-05,16.69,22.69,10.31,11.46,25.875,65.1875
202.182159,0,291.641479,58.6716461,0,291.641479,0,0,2.38E-05,9.56E-06,16.52,22.38,11.86,12.34,23.5,58.78125
200.124649,0,292.624084,85.7058868,0,292.624084,0,0,3.47E-05,1.77E-05,19.68,25.59,14.27,7.09,22.9375,55.65625
197.363663,0,293.337555,104.912567,0,293.337555,0,0,4.25E-05,1.93E-05,18.82,26.24,8.98,5.84,21.15625,51.125
194.770844,0,292.321564,89.0872726,0,292.321564,0,0,3.61E-05,1.61E-05,17.41,23.85,10.71,4.95,18.9375,45.875
195.221893,0,292.256256,58.4162292,0,292.256256,0,0,2.37E-05,7.49E-06,17.68,22.9,12.66,11.32,17.1875,41.5625
196.016602,0,292.025452,39.9433479,0,292.025452,0,0,1.62E-05,5.07E-06,17.54,22.48,13.01,12.74,17.8125,40.34375
195.77359,0,293.048065,48.1009064,0,293.048065,0,0,1.95E-05,8.27E-06,20.37,26.17,14.72,10.16,17.4375,38.90625
195.356293,0,292.954712,49.3931351,0,292.954712,0,0,2.00E-05,8.41E-06,20.67,26.07,13.8,11.06,15.875,35.84375
195.558899,0,293.357574,101.468315,0,293.357574,0,0,4.11E-05,1.62E-05,19.05,24.59,11.91,8.69,14.25,32.90625
203.212021,0,286.820862,28.1512661,0,286.820862,0,0,1.14E-05,9.89E-07,11.32,13.34,7.31,10.32,14.75,34.375
202.170807,0,291.584229,71.8454132,0,291.584229,0,0,2.91E-05,1.48E-05,17.03,22.48,10.43,9.06,16.96875,40.15625
200.47049,0,290.58606,74.7924347,0,290.58606,0,0,3.03E-05,1.25E-05,16.01,20.96,10.84,6.15,16.34375,39.25
200.349945,0,289.9487,63.0995026,0,289.9487,0,0,2.56E-05,1.13E-05,15.26,20.67,10.2,7.3,14.71875,35.59375
198.315872,0,290.919525,71.3709412,0,290.919525,0,0,2.89E-05,1.45E-05,16.07,21.39,9.74,8.61,13.21875,32.375
196.519318,0,291.623962,65.0343475,0,291.623962,0,0,2.64E-05,1.33E-05,17.38,22.42,12.36,10.28,11.9375,29.875
195.394119,0,293.384155,62.4910736,0,293.384155,0,0,2.53E-05,1.17E-05,19.01,23.77,13.11,11.19,10.875,27.96875
194.638382,0,293.543365,79.5782242,0,293.543365,0,0,3.23E-05,1.41E-05,19.18,24.78,13.21,12.84,10.09375,26.625
194.650742,0,291.710632,58.9007072,0,291.710632,0,0,2.39E-05,7.58E-06,18.17,24.08,13.25,10.32,9.625,26.03125
194.09938,0,290.060364,49.377224,0,290.060364,0,0,2.00E-05,8.08E-06,17.43,23.05,12.85,8.67,9.3125,25.625
192.072235,0,294.402618,90.1262741,0,294.402618,0,0,3.65E-05,2.16E-05,20.8,27.42,14.59,8.59,8.90625,25.0625
190.264023,0,294.931793,75.1576691,0,294.931793,0,0,3.05E-05,1.78E-05,22.1,27.98,16.64,10.81,8.4375,24.3125
187.988815,0,296.21817,106.463295,0,296.21817,0,0,4.32E-05,2.47E-05,22.09,28.94,14.15,10.69,8.125,23.71875
186.722672,0,295.686432,83.2998428,0,295.686432,0,0,3.38E-05,1.52E-05,20.59,25.49,16.49,14,7.875,23.21875
188.820358,0,293.524231,71.6012268,0,293.524231,0,0,2.90E-05,7.23E-06,18.59,21.94,12.2,14.44,7.875,23.21875
199.899139,0,288.126617,40.4981384,0,288.126617,0,0,1.64E-05,1.35E-06,13.73,15.57,11.93,9.79,10.9375,31.03125
198.871582,0,292.88559,62.1083488,0,292.88559,0,0,2.52E-05,1.17E-05,18,23.71,12.59,12.66,13.71875,36.75
197.689392,0,294.863617,56.4157372,0,294.863617,0,0,2.29E-05,1.18E-05,19.58,23.1,15.92,15.41,14.125,35.78125
201.565079,0,293.567993,37.5889969,0,293.567993,0,0,1.52E-05,2.50E-06,18.32,20.71,15.21,16.78,13.71875,34.375
200.906403,0,294.718048,54.5709877,0,294.718048,0,0,2.21E-05,9.40E-06,20.05,23.9,15.98,15.32,13.5,33.75
199.301697,0,292.665985,55.9651642,0,292.665985,0,0,2.27E-05,1.02E-05,19.12,23.73,13.4,11.04,13.375,32.75
196.565277,0,296.522308,105.588097,0,296.522308,0,0,4.28E-05,2.50E-05,21.02,26.53,16.94,12.9,12.46875,30.8125
204.551453,0,292.63147,49.1015205,0,292.63147,0,0,1.99E-05,1.52E-06,18.14,22.32,15.62,16.56,14.625,32.9375
232.989059,0,290.693146,36.5268059,0,290.693146,0,0,1.48E-05,1.03E-06,15.64,16.47,14.69,15.27,37.96875,61.3125
234.062897,0,290.501831,100.131653,0,290.501831,0,0,4.06E-05,2.01E-05,17.15,22.59,11.86,12.72,56.84375,108.5
223.92778,0,295.616608,170.903671,0,295.616608,0,0,6.93E-05,5.10E-05,20.86,27.13,14.88,14.04,54.03125,110.5625
218.228882,0,294.069855,86.4997864,0,294.069855,0,0,3.51E-05,1.68E-05,19.34,22.39,15.87,16.05,46.6875,97.21875
213.954666,0,294.444794,81.9250031,0,294.444794,0,0,3.32E-05,1.83E-05,19.79,23.62,15.88,15.97,42.15625,88.90625
211.089401,0,295.011139,64.6072922,0,295.011139,0,0,2.62E-05,1.46E-05,20.02,23.6,16.95,17.05,38.3125,80.71875
211.706558,0,292.927582,76.9383163,0,292.927582,0,0,3.12E-05,1.27E-05,18.95,21.78,16.75,15.1,36.1875,78.5
209.45929,0,294.971283,109.002113,0,294.971283,0,0,4.42E-05,2.85E-05,20.72,26.11,14.36,14.39,33.75,73.53125
205.674805,0,296.811493,108.983742,0,296.811493,0,0,4.42E-05,3.10E-05,22.36,27.49,16.46,16.72,30.46875,66.1875
204.559784,0,296.769104,96.2391205,0,296.769104,0,0,3.90E-05,1.80E-05,21.96,26.52,18.27,17.84,27.625,59.28125
213.055771,0,292.278198,39.8663788,0,292.278198,0,0,1.62E-05,2.53E-06,16.83,19.81,14.61,16.13,26.65625,57.5
213.922531,0,292.828247,36.4702835,0,292.828247,0,0,1.48E-05,3.20E-06,17.24,21.09,14.18,15.3,30.34375,70.8125
213.405685,0,293.116058,37.0351143,0,293.116058,0,0,1.50E-05,5.16E-06,19.53,24.22,14.69,16.16,29.3125,70.84375
210.017136,0,296.316345,94.6748123,0,296.316345,0,0,3.84E-05,2.84E-05,22.85,28,17.26,17.1,26.71875,64.34375
204.09967,0,298.351624,192.17868,0,298.351624,0,0,7.79E-05,5.44E-05,24.11,29.62,17.96,14.48,23.96875,57.46875
204.287949,0,291.792633,27.5672493,0,291.792633,0,0,1.12E-05,2.27E-06,18.52,22.49,14.07,15.53,21.46875,51.21875
201.623993,0,296.653534,128.193024,0,296.653534,0,0,5.20E-05,3.73E-05,21.56,28.11,15.45,15.64,19.6875,47.03125
199.537064,0,296.001007,69.776001,0,296.001007,0,0,2.83E-05,1.84E-05,22.28,26.64,17.76,16,17.8125,42.78125
197.549835,0,296.5354,103.562691,0,296.5354,0,0,4.20E-05,2.55E-05,21.91,27.32,16.16,15.81,15.9375,38.625
196.820236,0,294.601562,38.1088982,0,294.601562,0,0,1.55E-05,1.00E-05,21.66,26.97,15.35,16.25,14.4375,35.34375
194.623062,0,296.701874,108.644135,0,296.701874,0,0,4.40E-05,3.14E-05,22.65,28.43,15.68,15.31,13.0625,32.6875
191.75444,0,297.453278,119.821869,0,297.453278,0,0,4.86E-05,3.34E-05,23.34,29.85,15.64,13.16,11.84375,30.34375
189.307831,0,298.036682,109.172745,0,298.036682,0,0,4.43E-05,3.03E-05,23.57,29.16,18.25,15.14,10.78125,28.46875
188.356155,0,298.24234,66.5434341,0,298.24234,0,0,2.70E-05,1.73E-05,23.69,28.91,18.61,17.37,9.84375,26.953125
192.736267,0,295.215851,53.4806328,0,295.215851,0,0,2.17E-05,4.79E-06,20,23.05,17.39,18.54,9.171875,25.875
207.097855,0,291.894958,38.5357132,0,291.894958,0,0,1.56E-05,1.38E-06,17.15,19.47,14.23,16.61,13.46875,35.234375
205.042389,0,294.318176,98.429306,0,294.318176,0,0,3.99E-05,2.43E-05,19.69,24.54,15.76,14.93,17.59375,45.1875
202.157806,0,296.201324,83.0840302,0,296.201324,0,0,3.37E-05,2.16E-05,21.54,25.55,18.47,16.75,17.453125,44.375
205.708496,0,293.536469,40.5852737,0,293.536469,0,0,1.65E-05,2.60E-06,18.45,19.71,16.1,16.76,16.765625,41.125
204.23764,0,295.69281,67.9609985,0,295.69281,0,0,2.76E-05,1.58E-05,20.81,24.22,17.54,17.49,17.953125,41.5
202.782623,0,295.457703,71.4713516,0,295.457703,0,0,2.90E-05,1.23E-05,20.36,25.02,15.36,16.91,17.5,40.34375
199.656967,0,296.711304,117.939217,0,296.711304,0,0,4.78E-05,3.14E-05,22.47,28.21,17.02,16.45,16.296875,37.703125
201.655182,0,290.854431,36.6279564,0,290.854431,0,0,1.49E-05,2.13E-06,16.58,19.81,12.33,14.59,14.890625,34.921875
198.729874,0,295.319855,135.744431,0,295.319855,0,0,5.50E-05,3.73E-05,20.29,26.35,14.09,13.33,15.90625,37.203125
196.80188,0,295.685303,95.4801788,0,295.685303,0,0,3.87E-05,2.05E-05,20.25,25.01,16.44,15.73,15.34375,36.578125
200.596039,0,293.068329,33.1237831,0,293.068329,0,0,1.34E-05,1.39E-06,17.77,18.96,15.66,17,14.609375,35.046875
200.189636,0,296.618805,73.1324921,0,296.618805,0,0,2.97E-05,1.43E-05,21.81,25.63,17.75,17.91,15.578125,37.59375
211.572327,0,294.559296,51.4473495,0,294.559296,0,0,2.09E-05,2.51E-06,19.28,20.95,17.8,18.84,32.25,54.46875
229.4487,0,294.499847,48.6807938,0,294.499847,0,0,1.97E-05,4.02E-06,18.54,19.83,17.36,18.25,58.46875,108.96875
242.939911,0,291.958435,27.2485924,0,291.958435,0,0,1.10E-05,1.65E-06,17.41,20.3,12.43,16.86,72.953125,163.90625
233.178574,0,296.060638,192.010239,0,296.060638,0,0,7.78E-05,5.55E-05,22.97,28.62,17.06,15.37,74.953125,177.64062
223.166336,0,298.370544,162.622894,0,298.370544,0,0,6.59E-05,5.19E-05,23.99,30.05,19.34,17.32,67.046875,160.40625
217.99646,0,296.654114,78.1342773,0,296.654114,0,0,3.17E-05,1.99E-05,21.77,26.9,17.37,18.4,58.546875,140.64062
215.239716,0,295.157898,73.8565674,0,295.157898,0,0,2.99E-05,1.37E-05,20.79,24.3,17.9,18.02,53.4375,128.57812
213.89209,0,295.388031,76.7317505,0,295.388031,0,0,3.11E-05,1.38E-05,19.68,22.8,16.08,17.61,49.109375,121.03125
211.37735,0,296.597748,85.6163788,0,296.597748,0,0,3.47E-05,1.94E-05,20.9,25.05,17.86,17.77,45.21875,111.5
219.696075,0,294.003815,20.2467327,0,294.003815,0,0,8.21E-06,8.76E-07,19.6,21.84,17.79,19.29,45.65625,110.5
218.405701,0,297.188232,106.128441,0,297.188232,0,0,4.30E-05,2.64E-05,22.23,27.11,18.03,18.44,58.96875,145.07812
215.916183,0,297.169952,109.68071,0,297.169952,0,0,4.45E-05,1.97E-05,22.26,26.25,19.19,19.68,57.84375,143.65625
216.711807,0,297.385864,90.227211,0,297.385864,0,0,3.66E-05,1.32E-05,21.98,26.04,19.44,20.16,55.65625,136.1875
217.641693,0,297.53894,83.8232956,0,297.53894,0,0,3.40E-05,1.12E-05,22.15,24.49,20.09,20.6,52.109375,130.51562
224.694519,0,297.745422,82.3110123,0,297.745422,0,0,3.34E-05,1.10E-05,22.27,24.85,20.37,21.1,59.078125,136.59375
229.779465,0,297.159637,159.563492,0,297.159637,0,0,6.47E-05,4.04E-05,23.03,28.62,17.64,18.73,73.53125,169.67188
221.951324,0,297.105957,150.791595,0,297.105957,0,0,6.11E-05,4.26E-05,23.47,29.08,18.28,18.17,70.65625,163.03125
215.380356,0,298.60498,160.838745,0,298.60498,0,0,6.52E-05,4.91E-05,23.89,29.5,17.43,18.15,63.140625,146.03125
210.673111,0,299.483795,140.483994,0,299.483795,0,0,5.70E-05,4.01E-05,23.83,28.4,19.75,19.31,55.75,129.70312
214.667648,0,295.331482,52.604435,0,295.331482,0,0,2.13E-05,4.05E-06,20.85,23.98,19.1,19.19,50.453125,120.046875
231.829926,0,291.350647,33.0117149,0,291.350647,0,0,1.34E-05,1.36E-06,17.19,20.57,13.41,16.81,61.609375,140.71875
229.794998,0,296.398071,146.810257,0,296.398071,0,0,5.95E-05,4.05E-05,20.78,26.05,14.6,17.25,80.59375,194.84375
234.315903,0,295.319611,66.9097137,0,295.319611,0,0,2.71E-05,8.21E-06,19.75,22.04,17.46,19.22,167.375,365.82812
263.608093,0,293.68512,36.2893524,0,293.68512,0,0,1.47E-05,1.93E-06,17.63,19.29,16.47,17.32,329.95312,839.5
287.694855,0,293.451965,37.5883446,0,293.451965,0,0,1.52E-05,2.12E-06,17.66,19.05,16.63,17.26,354.98438,959.40625
289.00943,0,291.446747,61.2790604,0,291.446747,0,0,2.48E-05,5.07E-06,16.57,19.82,14.29,15.61,326.70312,898.9844
280.399109,0,289.830078,29.5410347,0,289.830078,0,0,1.20E-05,1.79E-06,14.85,17.06,11.89,13.55,303.89062,827.5156
268.196716,0,293.196747,102.526001,0,293.196747,0,0,4.16E-05,2.32E-05,18.08,23.15,13.98,14.62,284.76562,760.03125
258.709625,0,294.145325,94.6092606,0,294.145325,0,0,3.84E-05,1.92E-05,19.48,22.47,16.13,16.79,253.5625,674.59375
253.011932,0,294.11911,103.108017,0,294.11911,0,0,4.18E-05,1.92E-05,19.3,21.68,17.12,16.93,226.3125,604.6406
249.553467,0,294.526764,69.8037415,0,294.526764,0,0,2.83E-05,9.40E-06,20.14,23.09,18.04,17.62,203.14062,544.1875
257.419342,0,292.014221,57.3340912,0,292.014221,0,0,2.32E-05,5.26E-06,16.24,21.4,10.31,15.22,190.76562,504.57812
253.12233,0,292.167786,145.404709,0,292.167786,0,0,5.90E-05,3.74E-05,19.69,25.72,14.06,11.97,197.54688,526.8125
245.47554,0,294.570099,149.945328,0,294.570099,0,0,6.08E-05,4.73E-05,21.31,27.03,15.25,13.95,180.54688,484.67188
240.547653,0,295.067169,120.681602,0,295.067169,0,0,4.89E-05,3.66E-05,20.59,27.21,14.92,16.29,161.57812,434.14062
236.297211,0,296.540833,135.233932,0,296.540833,0,0,5.48E-05,3.87E-05,21.91,26.46,16.78,17.57,145.67188,392.96875
233.580017,0,295.929718,115.888313,0,295.929718,0,0,4.70E-05,2.73E-05,21.3,26.08,17.41,18.23,130.90625,353.40625
233.374924,0,295.525452,142.311172,0,295.525452,0,0,5.77E-05,3.08E-05,20.85,25.42,15.38,17.93,118.59375,320.5625
243.356216,0,288.803009,40.089325,0,288.803009,0,0,1.63E-05,1.31E-06,14.58,15.98,12.2,12.83,110.8125,307.125
245.87352,0,290.938843,114.139839,0,290.938843,0,0,4.63E-05,2.72E-05,17,23.47,12.02,12.12,107.203125,299.67188
239.455826,0,290.653595,73.3986435,0,290.653595,0,0,2.98E-05,1.57E-05,17.33,22.11,10.53,13.65,97.703125,273.82812
234.938538,0,292.362915,160.03418,0,292.362915,0,0,6.49E-05,4.59E-05,17.68,24,11.01,10.24,88.890625,247.64062
232.202728,0,291.235474,81.409584,0,291.235474,0,0,3.30E-05,2.11E-05,18.46,24.18,12.08,12.18,80.1875,222.64062
230.109024,0,292.936798,96.2306366,0,292.936798,0,0,3.90E-05,2.42E-05,19.27,24,14.91,14.03,72.1875,200.23438
233.054855,0,292.294708,59.127388,0,292.294708,0,0,2.40E-05,1.17E-05,17.39,21.29,12.97,15.81,64.8125,179.48438
231.888229,0,293.46228,139.355667,0,293.46228,0,0,5.65E-05,3.65E-05,19.22,25.55,13.2,13.03,63.28125,175.03125
228.188614,0,294.912567,134.242889,0,294.912567,0,0,5.44E-05,3.72E-05,20,25,14.07,14.09,56.8125,158.82812
226.55452,0,294.787048,97.0525742,0,294.787048,0,0,3.93E-05,2.05E-05,19.63,23.3,16.71,16.54,51.515625,142.35938
229.587708,0,291.315277,30.6518154,0,291.315277,0,0,1.24E-05,2.05E-06,17.36,20.23,12.36,15.79,47.921875,133.04688
228.290726,0,291.398499,96.2268219,0,291.398499,0,0,3.90E-05,2.03E-05,17.8,23.23,13.14,13.22,45.4375,126.625
227.031937,0,292.498077,63.3231697,0,292.498077,0,0,2.57E-05,1.28E-05,17.93,22.03,14.43,13.74,41.3125,115.28125
227.391327,0,291.554596,35.6873283,0,291.554596,0,0,1.45E-05,4.60E-06,16.6,18.8,15.04,14.65,37.21875,104.3125
229.376663,0,290.662476,20.1743355,0,290.662476,0,0,8.18E-06,7.47E-07,15.61,16.95,14.6,14.93,34.25,97.484375
231.570572,0,290.568237,32.79562,0,290.568237,0,0,1.33E-05,2.53E-06,16.02,18.38,13.93,14.62,31.765625,94.3125
230.52739,0,291.665344,106.094109,0,291.665344,0,0,4.30E-05,2.44E-05,15.99,21.67,11.79,11.78,31.875,96.71875
229.923859,0,289.887299,36.5388718,0,289.887299,0,0,1.48E-05,4.35E-06,15.16,18.25,12.29,12.05,30.140625,92.15625
227.245911,0,290.992157,119.633011,0,290.992157,0,0,4.85E-05,2.95E-05,15.74,20.63,9.65,9.49,27.65625,84.5
225.326172,0,289.810303,74.5663071,0,289.810303,0,0,3.02E-05,1.45E-05,15.82,19.6,12.02,11.77,25.109375,76.66406
225.882111,0,290.421051,47.4777412,0,290.421051,0,0,1.92E-05,4.77E-06,15.07,17.5,13.24,13.21,22.757812,69.28906
230.539261,0,288.842651,25.4345093,0,288.842651,0,0,1.03E-05,6.43E-07,13.74,14.65,12.32,13.25,22.085938,68.796875
241.446823,0,285.974274,22.0158463,0,285.974274,0,0,8.93E-06,5.52E-07,11.61,12.47,10.75,10.21,25.695312,82.515625
238.905075,0,288.130554,63.5910645,0,288.130554,0,0,2.58E-05,1.25E-05,13.58,17.56,9.79,10.19,33.445312,107.03906
235.450546,0,289.825104,69.1069946,0,289.825104,0,0,2.80E-05,1.54E-05,15.21,20.72,10.51,11.09,32.90625,104.83594
233.339401,0,290.265625,49.5659943,0,290.265625,0,0,2.01E-05,8.40E-06,15.67,18.74,13.34,12.28,29.898438,94.92969
234.422668,0,287.843994,16.8708992,0,287.843994,0,0,6.84E-06,9.16E-07,13.66,15.48,11.51,12.56,28.289062,88.984375
233.823029,0,289.252838,43.603672,0,289.252838,0,0,1.77E-05,3.99E-06,14.32,16.86,12.42,12.25,27.359375,85.91406
235.206573,0,288.500916,30.9817543,0,288.500916,0,0,1.26E-05,1.09E-06,13.16,14.27,12.47,12.59,25.5,82.484375
236.80249,0,289.01355,30.2204189,0,289.01355,0,0,1.23E-05,2.30E-06,13.74,15.49,10.61,12.72,25.53125,87.96875
234.734055,0,290.951324,79.6557541,0,290.951324,0,0,3.23E-05,1.47E-05,16.3,21.22,11.8,12.03,25.867188,91.28125
239.32196,0,290.415131,47.0844383,0,290.415131,0,0,1.91E-05,4.12E-06,15.42,17.29,13.62,13.53,24.03125,85.82031
242.353027,0,287.735199,49.648838,0,287.735199,0,0,2.01E-05,2.34E-06,12.54,15.78,10.01,10.95,30.90625,109.15625
247.606018,0,285.207947,33.868309,0,285.207947,0,0,1.37E-05,7.72E-07,10.22,11.86,8.48,8.06,43.710938,151.13281
245.942398,0,285.406586,30.7071381,0,285.406586,0,0,1.24E-05,9.22E-07,10.99,13.08,8.74,7.8,45.945312,155.47656
244.78862,0,284.061249,43.5448799,0,284.061249,0,0,1.77E-05,1.36E-06,9.55,11.21,6.21,5.69,44.234375,148.26562
247.927734,0,284.180664,27.7890568,0,284.180664,0,0,1.13E-05,1.38E-06,8.56,10.28,6.04,6.5,44.703125,149.78906
248.811951,0,283.469116,17.9580574,0,283.469116,0,0,7.28E-06,5.12E-07,9.6,11.53,7.26,7.69,48.875,159.83594
245.259323,0,286.371918,45.1870956,0,286.371918,0,0,1.83E-05,5.52E-06,11.74,15.53,8.35,8.12,46.53125,150.85156
244.099213,0,285.801544,29.3582211,0,285.801544,0,0,1.19E-05,1.88E-06,10.54,12.31,8.79,8.88,43.929688,142.46094
242.630692,0,286.996155,35.4217415,0,286.996155,0,0,1.44E-05,3.57E-06,11.64,14.05,9.26,9.19,44.414062,138.27344
241.710114,0,286.746796,32.9725151,0,286.746796,0,0,1.34E-05,3.29E-06,12.46,14.95,9.23,9.65,48.335938,143.15625
240.572556,0,285.3078,42.3583527,0,285.3078,0,0,1.72E-05,1.49E-06,10.9,13.63,7.56,7.86,48.867188,139.40625
241.210037,0,284.624695,25.7299461,0,284.624695,0,0,1.04E-05,5.36E-07,9.63,11.58,7.56,7.48,50.375,145.34375
243.196091,0,283.105316,31.7320385,0,283.105316,0,0,1.29E-05,2.79E-07,7.79,9.79,4.73,6.99,54.28125,156.30469
244.179306,0,281.990051,30.8613796,0,281.990051,0,0,1.25E-05,3.65E-07,6.76,8.91,4.78,3.87,65.171875,181.32812
245.103989,0,281.814514,19.0731201,0,281.814514,0,0,7.73E-06,6.08E-08,6.05,7.67,4.78,5.12,69.92969,195.875
242.824905,0,282.419525,46.9535408,0,282.419525,0,0,1.90E-05,4.48E-06,8.86,13.33,5.2,2.54,69.40625,195.125
240.629684,0,284.880524,37.0468102,0,284.880524,0,0,1.50E-05,3.71E-06,9.79,13.06,5.76,5.84,62.875,178.07031
239.366867,0,280.549927,23.4527264,0,280.549927,0,0,9.51E-06,1.18E-06,7.88,13.32,3.03,2.69,57.351562,161.49219
238.00737,0,285.864777,52.8122177,0,285.864777,0,0,2.14E-05,7.55E-06,10.55,15.27,4.17,4.66,51.75,145.83594
238.593521,0,282.728577,34.8392677,0,282.728577,0,0,1.41E-05,3.08E-06,10.46,14.49,6.82,2.94,48.859375,138.84375
236.684036,0,283.995911,53.5530663,0,283.995911,0,0,2.17E-05,7.98E-06,11.06,16.21,5.02,3.44,44.382812,125.828125
235.011902,0,284.082428,49.8747215,0,284.082428,0,0,2.02E-05,8.30E-06,10.41,17.79,3.62,4.74,39.976562,113.84375
233.722214,0,285.337708,46.8556213,0,285.337708,0,0,1.90E-05,5.74E-06,10.59,15.55,4.69,6.27,35.976562,102.61719
233.80658,0,285.155426,26.6779861,0,285.155426,0,0,1.08E-05,1.84E-06,10,13.16,6.52,7.91,32.367188,92.27344
233.79039,0,287.075073,37.928936,0,287.075073,0,0,1.54E-05,2.89E-06,11.29,14.29,6.93,8.61,31.578125,90.046875
233.031906,0,283.68985,41.985611,0,283.68985,0,0,1.70E-05,1.03E-06,9.52,11.99,7.42,2.66,29.414062,84.39844
234.442841,0,280.320465,24.5526943,0,280.320465,0,0,9.95E-06,5.51E-14,5.32,7.89,3.37,3.42,27.101562,78.02344
235.073959,0,282.061188,31.3386745,0,282.061188,0,0,1.27E-05,2.72E-06,6.86,10.88,3.47,3.96,28.828125,83.3125
234.233231,0,284.498138,23.0543442,0,284.498138,0,0,9.35E-06,1.58E-06,9.61,12.65,3.61,6.93,27.539062,79.47656
235.289307,0,284.344543,26.803278,0,284.344543,0,0,1.09E-05,4.55E-07,9.76,12.22,6.08,8.21,25.921875,75.390625
