rzsm,sd,asst,lhnf,sst,se,sdwe,Evap,Tran,at,tmax,tmin,dpt,FengRO,CiRO,runoff
209.945038,0,293.349579,65.2104568,293.349579,0,0,2.64E-05,1.43E-05,21.42,25.85,15.75,13.8,48.8125,113.0625,130.40625
207.473145,0,294.167755,79.2278519,294.167755,0,0,3.21E-05,2.00E-05,22.04,27.83,13.86,12.43,44.125,102.03125,118.125
204.194519,0,296.824158,125.530807,296.824158,0,0,5.09E-05,3.00E-05,22.17,27.73,16.37,15.05,39.6875,91.375,105.8125
203.236328,0,294.596863,51.775753,294.596863,0,0,2.10E-05,9.59E-06,21.89,25.1,18.92,16.21,35.59375,81.65625,94.65625
204.262207,0,292.805206,40.6794167,292.805206,0,0,1.65E-05,3.78E-06,20.16,22.97,17.84,16.74,32.03125,73.3125,85
203.245209,0,294.619263,81.2339249,294.619263,0,0,3.29E-05,2.02E-05,20.45,25.76,15.16,14.28,28.875,65.875,76.4375
202.163406,0,296.239929,57.4613991,296.239929,0,0,2.33E-05,1.48E-05,22.51,29.09,15.61,17.17,25.90625,58.9375,68.53125
199.755173,0,296.682465,112.31588,296.682465,0,0,4.55E-05,2.74E-05,22.06,28.1,14.68,12.42,23.1875,52.75,61.375
198.499695,0,295.266693,83.7197723,295.266693,0,0,3.39E-05,1.56E-05,21.51,26.34,17.27,15.51,20.78125,47.34375,55.25
201.817184,0,292.219025,66.8920212,292.219025,0,0,2.71E-05,6.46E-06,18.3,23.16,14.14,15.64,21.8125,49.84375,56.84375
201.390045,0,293.898315,74.11129,293.898315,0,0,3.00E-05,1.72E-05,19.9,25.44,14.27,13.91,25.90625,61.0625,69.3125
199.885056,0,295.782532,93.4492722,295.782532,0,0,3.79E-05,2.21E-05,20.99,25.82,16.21,14.09,25.46875,62.59375,73.625
206.257431,0,292.466675,40.5025749,292.466675,0,0,1.64E-05,2.22E-06,19.21,22.34,15.81,16.91,23.09375,57.09375,67.875
208.111298,0,294.764038,89.3942642,294.764038,0,0,3.62E-05,2.16E-05,20.62,25.04,16.15,15.6,23.90625,61.75,72.21875
205.371872,0,296.840881,97.7235794,296.840881,0,0,3.96E-05,2.57E-05,22.24,27.71,16.14,15.86,22.5,59.28125,71.65625
203.046585,0,296.532074,85.4789429,296.532074,0,0,3.47E-05,1.89E-05,22.08,26.77,17.28,17.06,20.3125,53.375,64.71875
205.346237,0,293.947235,46.0822563,293.947235,0,0,1.87E-05,2.84E-06,19.88,21.38,18.79,18.37,18.375,48.53125,58.78125
210.747955,0,293.65033,51.6684914,293.65033,0,0,2.09E-05,2.32E-06,20.03,21.95,17.46,18.3,20.5625,58.5,68.125
210.405991,0,295.847046,73.4347534,295.847046,0,0,2.98E-05,1.18E-05,21.78,25.31,18.65,18.62,22.03125,63.46875,76.1875
210.088272,0,296.283752,93.6750412,296.283752,0,0,3.80E-05,1.28E-05,21.01,25.78,17.99,18.78,27.53125,73.84375,85.5
215.029236,0,295.036682,70.9199829,295.036682,0,0,2.88E-05,5.00E-06,21.15,24.34,17.42,18.78,31.90625,83.9375,97.53125
213.225052,0,297.642303,99.3607559,297.642303,0,0,4.03E-05,2.28E-05,23.5,29.14,19.38,18.96,32.0625,85.6875,101.375
216.016998,0,296.90213,116.242813,296.90213,0,0,4.71E-05,1.06E-05,22.64,26.13,18.4,20.27,29.65625,80.09375,96.09375
226.041031,0,293.853546,79.5505829,293.853546,0,0,3.23E-05,1.33E-05,20.28,24.33,16.68,16.22,34.65625,95.875,112.28125
219.511841,0,297.47406,143.474609,297.47406,0,0,5.82E-05,4.16E-05,24.43,30.38,18.69,17.13,39.125,109.21875,129.45312
214.086441,0,296.944977,121.527885,296.944977,0,0,4.93E-05,2.93E-05,23.86,27.38,20.69,17.39,36.75,102.125,123.359375
210.04364,0,298.724121,121.988197,298.724121,0,0,4.95E-05,2.93E-05,23.66,29.15,18.78,17.94,33.140625,92.375,111.625
207.755539,0,298.378387,109.431885,298.378387,0,0,4.44E-05,1.84E-05,24.28,27.98,21.73,19.61,29.9375,83.203125,100.59375
206.799942,0,299.002838,97.154213,299.002838,0,0,3.94E-05,1.47E-05,24.32,28.53,20.66,20.8,27.03125,75.34375,91.203125
208.047424,0,298.202698,103.070305,298.202698,0,0,4.18E-05,1.16E-05,24.15,28.41,20.42,21.02,25.28125,70.125,84.5
214.61792,0,294.125214,81.2072678,294.125214,0,0,3.29E-05,1.33E-05,21.05,24.14,16.53,17.57,30.21875,78.171875,90.1875
211.050491,0,297.606171,104.28334,297.606171,0,0,4.23E-05,2.87E-05,23.75,29.67,18.74,17.49,31.234375,80.578125,94.546875
208.367874,0,298.033875,92.3666077,298.033875,0,0,3.74E-05,2.23E-05,23.42,29.04,17.73,18.77,28.6875,74.359375,88.296875
207.186798,0,297.086823,83.7216797,297.086823,0,0,3.39E-05,1.44E-05,23.19,27.67,18.91,19.09,26.1875,68.15625,80.890625
216.028442,0,294.851532,76.1197586,294.851532,0,0,3.09E-05,4.58E-06,21.13,24.35,18.91,19.44,24.21875,64.484375,77.21875
223.111221,0,296.396759,113.261299,296.396759,0,0,4.59E-05,1.86E-05,21.7,25.4,19.35,18.9,35.125,100.34375,112.515625
219.021027,0,297.176819,96.21138,297.176819,0,0,3.90E-05,1.95E-05,22.72,26.72,18.4,18.33,37.75,108.609375,129.625
220.281906,0,294.877655,49.6409149,294.877655,0,0,2.01E-05,4.61E-06,21.34,24.79,17.79,19.08,35.140625,101.71875,122.359375
219.139816,0,294.470978,84.1337509,294.470978,0,0,3.41E-05,1.80E-05,20.55,25.77,15.55,17.05,39.03125,105.671875,125.171875
215.388107,0,297.022034,91.678215,297.022034,0,0,3.72E-05,2.55E-05,23.43,29.36,16.81,17.6,37.8125,101.171875,121.90625
213.645859,0,296.430756,95.6020889,296.430756,0,0,3.88E-05,1.36E-05,22.06,26.26,18.36,19.17,34.171875,91.46875,110.875
211.625122,0,295.699036,81.7429047,295.699036,0,0,3.31E-05,2.06E-05,23.1,27.64,18.85,16.34,33.265625,90.5625,109.828125
208.04686,0,297.095856,127.939049,297.095856,0,0,5.19E-05,3.24E-05,24.53,30.17,17.7,12.9,30.765625,84.515625,104.046875
204.051117,0,297.950775,148.315811,297.950775,0,0,6.01E-05,3.34E-05,23.96,30.2,16.5,13.43,27.6875,75.9375,93.890625
200.636765,0,297.275665,117.017853,297.275665,0,0,4.74E-05,2.76E-05,24.3,30.15,17.52,13.78,24.859375,67.890625,84.09375
197.681839,0,298.337708,140.691772,298.337708,0,0,5.70E-05,2.91E-05,23.81,30.17,16.45,13.4,22.328125,60.90625,75.671875
195.299454,0,296.683228,98.786644,296.683228,0,0,4.01E-05,2.19E-05,24.21,29.43,17.82,12.66,20.03125,54.828125,68.40625
194.092773,0,298.627808,82.754715,298.627808,0,0,3.36E-05,1.88E-05,24.01,31,17.43,15.2,17.96875,49.40625,62.0625
193.778931,0,298.495819,58.5573769,298.495819,0,0,2.37E-05,1.33E-05,25.37,30.14,19.91,17.59,16.125,44.5625,56.234375
193.660614,0,297.924469,56.1213799,297.924469,0,0,2.28E-05,1.17E-05,24.14,29.83,18.88,17.58,14.734375,40.828125,51.484375
193.916718,0,297.931091,84.4513168,297.931091,0,0,3.42E-05,1.09E-05,23.6,27.55,19.93,18.71,13.515625,37.84375,47.71875
195.483627,0,297.341797,60.2855644,297.341797,0,0,2.44E-05,5.30E-06,23.49,26.5,20.9,19.92,12.703125,36.0625,45.5
200.58847,0,294.390472,99.9422989,294.390472,0,0,4.05E-05,6.44E-06,20.23,23.67,16.98,17.59,12.3125,35.546875,44.875
201.015518,0,295.272125,54.8829269,295.272125,0,0,2.23E-05,9.81E-06,22.17,26.94,18.04,16.84,14.71875,43.078125,51.375
201.746826,0,295.687317,56.5621071,295.687317,0,0,2.29E-05,5.94E-06,22.33,26.14,18.85,18.19,15.15625,45.375,55.703125
201.050964,0,297.203125,88.9754639,297.203125,0,0,3.61E-05,1.39E-05,22.55,27.41,17.96,18.25,14.484375,44.328125,55.359375
199.877945,0,297.136261,75.9314499,297.136261,0,0,3.08E-05,1.25E-05,23.02,27.84,18.24,17.96,14.09375,42.03125,53.03125
200.743469,0,297.227325,86.8613739,297.227325,0,0,3.52E-05,7.96E-06,23.4,27.97,19.35,19.39,13.609375,39.515625,50
203.20665,0,294.643463,93.5108566,294.643463,0,0,3.79E-05,7.77E-06,20.72,26.52,16.55,16.59,17.171875,44.421875,52.453125
202.122986,0,294.702057,63.1669235,294.702057,0,0,2.56E-05,1.25E-05,21.02,26.2,15.05,14.59,27.21875,67.765625,74.25
200.683411,0,294.815643,58.2423058,294.815643,0,0,2.36E-05,1.18E-05,20.87,25.59,15.92,14.34,27.90625,70.65625,82.671875
198.985687,0,294.799561,78.2878036,294.799561,0,0,3.17E-05,1.67E-05,21.88,27.44,16.27,13.89,25.484375,64.78125,76.3125
197.47229,0,294.635162,68.3149185,294.635162,0,0,2.77E-05,1.19E-05,21.62,25.94,17.79,13.66,22.9375,58.328125,69.296875
196.699982,0,293.519592,70.7409897,293.519592,0,0,2.87E-05,1.04E-05,20.13,24.74,15.87,12.75,21.40625,54.1875,64.015625
196.492554,0,292.654663,64.4730377,292.654663,0,0,2.61E-05,7.66E-06,18.58,22.45,14.61,14.46,25.71875,56.625,64.734375
196.353836,0,292.810608,55.5532265,292.810608,0,0,2.25E-05,7.18E-06,18.73,21.1,16.19,13.74,28.078125,60.40625,68.78125
197.315582,0,291.994293,49.2098389,291.994293,0,0,2.00E-05,2.93E-06,17.48,19.43,15.99,15.11,26.578125,57.171875,66.53125
199.899094,0,292.267426,45.8137321,292.267426,0,0,1.86E-05,3.08E-06,17.67,19.5,15.68,15.62,25.375,55.6875,64.421875
199.437622,0,293.743225,44.4074326,293.743225,0,0,1.80E-05,6.64E-06,19.38,22.77,16.75,15.89,23.953125,54.15625,63.28125
198.8582,0,294.830139,53.6145401,294.830139,0,0,2.17E-05,6.98E-06,20.69,23.91,18.1,16.96,22.09375,50.625,59.84375
199.816055,0,294.527069,46.6912994,294.527069,0,0,1.89E-05,3.40E-06,20.69,24.29,16.98,17.95,20.765625,47.59375,56.265625
200.981476,0,295.205017,56.2331085,295.205017,0,0,2.28E-05,4.79E-06,21.04,24.87,18.24,18.28,19.8125,47.21875,56.078125
211.581375,0,294.08139,83.8656616,294.08139,0,0,3.40E-05,3.54E-06,19.38,22.72,16.9,18.39,23.25,51.125,59.234375
218.208618,0,292.942352,58.3352509,292.942352,0,0,2.37E-05,3.77E-06,18.44,21.18,17.13,17.45,37.203125,80.0625,87.34375
225.061615,0,294.031128,66.0159531,294.031128,0,0,2.68E-05,3.91E-06,18.86,20.2,17.81,18.2,51.03125,114.46875,129.35938
230.725067,0,291.554077,107.51387,291.554077,0,0,4.36E-05,6.81E-06,17.37,23.31,12.62,15.08,63.3125,132.45312,152.07812
243.126755,0,286.119232,75.2382965,286.119232,0,0,3.05E-05,3.49E-06,11.13,12.68,10.25,9.95,97.53125,199.42188,218.34375
250.388077,0,285.62146,42.5065651,285.62146,0,0,1.72E-05,1.90E-06,10.71,12.1,9.07,9.88,118.53125,261.21875,292.5625
244.359528,0,287.235962,35.5992813,287.235962,0,0,1.44E-05,4.43E-06,12.89,17.74,8.95,11.03,121.9375,278,316.875
237.910278,0,290.139404,58.4035378,290.139404,0,0,2.37E-05,1.06E-05,14.89,17.24,10.3,12.63,112.484375,260.71875,301.5625
235.053116,0,288.558929,88.8231354,288.558929,0,0,3.60E-05,1.13E-05,13.14,16.42,10.05,10.53,104.15625,245.42188,284.79688
231.934753,0,287.586945,40.7659492,287.586945,0,0,1.65E-05,3.07E-06,13.28,15.4,11.53,11.55,98.78125,233.95312,271.3125
231.184341,0,288.947906,55.284977,288.947906,0,0,2.24E-05,6.11E-06,15.07,18.98,11.55,11.3,98.796875,236.78125,273.70312
225.895203,0,289.842041,105.661964,289.842041,0,0,4.28E-05,1.78E-05,16.04,21.3,9.24,9.03,94.625,228.67188,266.42188
221.48967,0,289.657959,92.1552811,289.657959,0,0,3.74E-05,1.63E-05,15.37,21.77,8.38,7.71,85.921875,208.17188,244.04688
218.598541,0,289.388123,70.2649841,289.388123,0,0,2.85E-05,1.28E-05,15.4,20.98,10.16,9.71,77.25,186.9375,218.71875
217.075211,0,288.802795,39.5803032,288.802795,0,0,1.60E-05,6.64E-06,14.89,18.9,10.49,11,69.453125,167.04688,195.0625
216.123581,0,288.550232,34.6965218,288.550232,0,0,1.41E-05,6.22E-06,14.81,20.28,8.23,10.98,61.5,148.35938,172.54688
214.872238,0,289.443939,55.5234642,289.443939,0,0,2.25E-05,8.71E-06,14.8,20.08,8.99,9.97,55.140625,133.09375,155.1875
213.571548,0,289.910583,55.8289185,289.910583,0,0,2.26E-05,8.31E-06,14.66,19.66,9.63,10.35,49.734375,120.453125,140.73438
212.77565,0,289.988281,51.6034088,289.988281,0,0,2.09E-05,6.59E-06,15.18,20.24,10.06,11.81,45.71875,109.78125,128.14062
212.012772,0,291.13736,51.6718483,291.13736,0,0,2.09E-05,6.99E-06,15.59,20.2,12.13,12.41,41.640625,99.765625,116.609375
211.606522,0,291.193787,48.3398628,291.193787,0,0,1.96E-05,5.45E-06,16.46,20.5,12.71,13.71,37.609375,90.328125,105.890625
211.482498,0,292.959686,77.0251846,292.959686,0,0,3.12E-05,7.93E-06,17.6,21.99,13.91,14.75,34.328125,82.5625,96.72656
216.756119,0,289.243561,34.754303,289.243561,0,0,1.41E-05,2.08E-06,15.6,17.89,12.69,14.13,38.148438,94.515625,107.3125
217.352142,0,291.288757,45.2025909,291.288757,0,0,1.83E-05,3.70E-06,16.76,19.74,13.56,14.56,41.039062,108.21875,126.4375
221.736328,0,291.11618,53.9010544,291.11618,0,0,2.19E-05,2.10E-06,16.54,18.23,14.73,15.48,40.921875,108.83594,130.94531
223.909058,0,287.411774,47.4468307,287.411774,0,0,1.92E-05,2.44E-06,12.56,14.53,10.91,11.36,44.539062,114.36719,135.47656
223.262741,0,288.186096,43.5242119,288.186096,0,0,1.76E-05,3.83E-06,13.57,16.86,11.32,11.65,55.320312,134.07031,155.91406
225.652374,0,286.416626,45.2194786,286.416626,0,0,1.83E-05,2.70E-06,12.22,15.19,9.9,9.95,56.570312,138.92188,166.02344
223.486572,0,285.770569,33.4197197,285.770569,0,0,1.35E-05,2.97E-06,12.07,14.3,10.5,8.99,57.304688,142.04688,169.20312
222.901993,0,285.770294,32.78759,285.770294,0,0,1.33E-05,1.63E-06,12.13,14.28,10.64,10.06,53.921875,135,161.90625
224.784241,0,286.857941,45.0443268,286.857941,0,0,1.83E-05,2.29E-06,12.12,14.49,9.17,10.13,53.101562,132.48438,159.17969
223.50737,0,287.422699,47.3709602,287.422699,0,0,1.92E-05,5.47E-06,13.72,16.83,9.89,9.87,54.890625,136.40625,163.75781
221.70372,0,286.58844,31.1375027,286.58844,0,0,1.26E-05,4.50E-06,13.73,19.55,7.19,8.66,50.1875,125.234375,151.96875
220.240921,0,286.724487,35.3205719,286.724487,0,0,1.43E-05,5.73E-06,13.07,19.02,7.18,9.07,45.492188,113.57031,138.21094
220.812393,0,286.697662,30.0994358,286.697662,0,0,1.22E-05,2.11E-06,12.85,18.35,8.69,10.16,40.984375,102.046875,124.28125
220.917374,0,287.543365,48.7922668,287.543365,0,0,1.98E-05,4.97E-06,13.32,16.33,10.08,10.23,42.054688,104.25,124.125
227.956451,0,283.464874,23.5931969,283.464874,0,0,9.57E-06,5.14E-07,9.85,11.11,5.51,8.81,43.867188,110.35156,131.52344
225.942871,0,284.878876,48.1200485,284.878876,0,0,1.95E-05,6.73E-06,11.13,16.09,6.14,5.72,55.015625,138.77344,161.0625
223.540237,0,286.288025,47.6904869,286.288025,0,0,1.93E-05,5.29E-06,11.64,16.84,7.37,7.2,51.695312,131.35938,157.42969
222.579102,0,286.584259,42.473526,286.584259,0,0,1.72E-05,2.33E-06,12.67,15.08,9.29,9.31,46.828125,118.72656,142.03906
222.014206,0,286.045563,30.759779,286.045563,0,0,1.25E-05,1.98E-06,12.28,15.19,8.33,9.13,42.5,108.53125,130.39062
220.959503,0,286.887787,42.0904312,286.887787,0,0,1.71E-05,5.02E-06,13.12,17.6,8.75,8.65,38.703125,99.640625,119.85156
221.619965,0,285.478577,19.772047,285.478577,0,0,8.02E-06,1.01E-06,11.8,14.25,8.42,9.37,34.921875,90.08594,108.6875
220.975891,0,286.956757,33.7792435,286.956757,0,0,1.37E-05,3.86E-06,13.21,17.25,8.89,9.86,33.890625,84.80469,101.13281
221.331329,0,285.857086,49.6637611,285.857086,0,0,2.01E-05,2.30E-06,12.45,15.05,5.67,9.84,31.523438,78.4375,93.859375
226.11647,0,279.174866,35.9363976,279.174866,0,0,1.46E-05,6.81E-07,4.42,6.09,3.1,2.4,35.351562,92.25781,108.85156
226.987381,0,281.015961,23.4227047,281.015961,0,0,9.50E-06,1.23E-06,6.05,8.04,3.01,3.03,38.554688,103.58594,124.17969
225.248413,0,282.188446,31.3847389,282.188446,0,0,1.27E-05,3.37E-06,8.65,12.65,3.44,3.64,38.328125,103.921875,125.61719
223.482025,0,283.223969,38.5723457,283.223969,0,0,1.56E-05,4.73E-06,10.15,14.7,4.3,4.05,37.101562,98.89844,119.78906
221.707977,0,284.227325,44.0401306,284.227325,0,0,1.79E-05,6.23E-06,10.36,16.06,4.9,3.36,34.679688,91.859375,111.78125
220.98468,0,283.869049,24.0473919,283.869049,0,0,9.75E-06,1.79E-06,9.68,14.66,3.58,6.79,31.5,83.203125,101.63281
220.240753,0,285.437958,29.9088154,285.437958,0,0,1.21E-05,3.66E-06,10.76,16.19,4.5,6.85,28.359375,74.765625,91.36719
222.608551,0,283.820282,15.8186522,283.820282,0,0,6.41E-06,3.76E-07,10.26,12.17,8,9.06,25.515625,67.171875,82.11719
223.184998,0,283.214386,20.4945927,283.214386,0,0,8.31E-06,1.33E-06,9.3,13.89,4.12,7.17,28.117188,75.42969,89.78125
222.317093,0,283.823242,21.3879662,283.823242,0,0,8.67E-06,2.88E-06,9.49,15.33,4.49,6.48,27.757812,76.13281,92.99219
221.568909,0,284.825104,21.6090984,284.825104,0,0,8.76E-06,2.29E-06,10.41,15.1,5.5,7.93,25.351562,69.64844,85.78125
220.791992,0,285.133118,30.4880409,285.133118,0,0,1.24E-05,2.46E-06,11.23,15.18,6.6,7.88,23.148438,63.132812,77.67969
221.660553,0,283.887085,21.0862522,283.887085,0,0,8.55E-06,6.27E-07,9.75,11.26,8.16,8.68,21.03125,57.523438,70.83594
222.792862,0,282.670776,29.5783272,282.670776,0,0,1.20E-05,2.03E-06,9.2,13.61,3.64,6.41,25.007812,69.84375,82.46094
221.685638,0,284.410095,39.9568787,284.410095,0,0,1.62E-05,3.36E-06,9.92,13.59,3.77,6.1,26.6875,74,89.640625
221.024094,0,284.143066,32.2293472,284.143066,0,0,1.31E-05,1.12E-06,10.45,12.52,8.52,7.3,24.945312,68.86719,84.33594
221.289322,0,281.412048,25.7476425,281.412048,0,0,1.04E-05,8.39E-07,7.6,12.63,-0.03,4.83,23.5,65.61719,79.75
220.415756,0,283.705566,34.09729,283.705566,0,0,1.38E-05,3.34E-06,8.21,14.34,0.38,3.05,23.515625,65.140625,78.11719
220.10173,0,283.215118,25.2671585,283.215118,0,0,1.02E-05,9.41E-07,8.89,10.81,4.88,6.32,21.84375,60.484375,73.3125
219.745239,0,281.047852,50.7283211,281.047852,0,0,2.06E-05,1.42E-06,5.45,10.93,0.03,0.9,20.273438,56.265625,68.140625
218.55835,0,278.785736,31.3441467,278.785736,0,0,1.27E-05,2.37E-06,4.85,10.61,0.59,-1.67,19.414062,53.734375,64.8125
217.837601,0,280.048828,31.0521469,280.048828,0,0,1.26E-05,2.55E-06,6.57,11.55,0.9,0.46,17.8125,49.351562,60.039062
217.465515,0,281.637848,21.5566902,281.637848,0,0,8.74E-06,2.12E-06,7.72,13.06,1.78,4.05,16.078125,44.671875,54.40625
217.233978,0,282.887909,37.3560753,282.887909,0,0,1.51E-05,1.69E-06,8.1,12.5,2.64,5.6,14.5,40.625,49.546875
216.809982,0,275.425323,50.4919319,275.425323,0,0,2.05E-05,1.01E-06,1.66,6.05,-2.23,-5.57,13.421875,38.398438,46.539062
216.440674,0,277.475281,26.3001747,277.475281,0,0,1.07E-05,1.36E-06,3.66,7.87,-1.92,-3.76,12.34375,36.148438,44.234375
216.511871,0,279.444305,17.4143734,279.444305,0,0,7.06E-06,5.90E-07,5.13,6.77,1.78,1.57,11.6484375,34.164062,41.640625
216.915359,0,277.883728,16.0563946,277.883728,0,0,6.51E-06,7.19E-07,4.19,7.4,-0.37,1.72,12.5703125,36.59375,43.492188
216.952118,0,279.82843,21.7104931,279.82843,0,0,8.80E-06,5.73E-07,5.8,8.99,0.41,2.99,12.203125,35.867188,43.71875
217.097229,0,279.476501,19.2872639,279.476501,0,0,7.82E-06,5.37E-07,6.2,8.29,3.39,3.72,11.28125,33.890625,41.375
216.959549,0,280.914093,50.2286186,280.914093,0,0,2.04E-05,1.40E-06,6.26,11.15,0.76,1.18,10.578125,32.671875,39.953125
218.521164,5.43E-06,272.997772,30.1739807,272.997772,0,0.000813803,1.22E-05,1.36E-07,-0.12,2.2,-2.08,-6.87,11.6484375,35.164062,41.75
219.263702,7.02E-09,274.565338,15.716404,274.565338,0,1.05E-06,6.37E-06,1.02E-07,1.62,3.32,-1.86,-1.99,11.328125,34.617188,42.40625
219.265808,0,276.730682,11.3473644,276.730682,0,0,4.60E-06,2.10E-07,3.03,5.82,-0.21,0.22,10.6015625,32.929688,40.398438
219.130524,0,276.997772,18.8880348,276.997772,0,0,7.66E-06,4.33E-07,3.45,7.31,-0.71,-0.01,10.5703125,33.195312,39.9375
219.572067,0,275.053955,20.9785595,275.053955,0,0,8.51E-06,1.04E-07,2.13,3.9,0.97,-0.72,10.578125,32.914062,39.625
220.695816,0,275.463226,20.8624077,275.463226,0,0,8.46E-06,9.35E-08,2.37,4.06,0.17,-0.21,10.71875,33.296875,39.945312
220.071243,3.78E-08,274.392517,39.0203476,274.392517,0,5.67E-06,1.58E-05,5.24E-07,0.19,3.56,-2.99,-4.82,10.6875,33.429688,40.546875
218.870483,0,273.309906,29.3283501,273.309906,0,0,1.19E-05,1.03E-06,0.64,5.27,-3.04,-7.63,10.34375,32.359375,39.671875
218.213821,0,273.796143,18.7082825,273.796143,0,0,7.58E-06,9.50E-07,1.06,5.69,-2.34,-6.28,10,31.289062,38.164062
217.844742,0,274.76181,14.631979,274.76181,0,0,5.93E-06,8.26E-07,1.84,6.47,-1.92,-3.76,9.7109375,30.492188,37.0625
217.509506,0,275.664886,16.4037857,275.664886,0,0,6.65E-06,9.55E-07,2.52,7.09,-2.11,-3.65,9.53125,30.03125,36.421875
217.218811,0,276.792358,14.4127502,276.792358,0,0,5.84E-06,9.67E-07,2.84,7.67,-2.01,-2.44,9.359375,29.585938,35.921875
217.170654,0,277.176666,10.6409092,277.176666,0,0,4.31E-06,2.65E-07,3.15,5.78,-0.03,-0.41,9.2578125,29.273438,35.507812
217.242981,0,276.33432,6.45044136,276.33432,0,0,2.62E-06,1.57E-07,2.27,5.31,-2.67,-0.24,9.15625,29,35.195312
217.115784,0,274.743866,11.94063,274.743866,0,0,4.84E-06,6.28E-07,2.2,7.54,-2.79,-3.68,9.0625,28.71875,34.859375
216.867035,0,276.013336,14.781703,276.013336,0,0,5.99E-06,9.47E-07,3.6,9.15,-1.63,-2.48,9.078125,28.875,34.8125
216.56044,0,276.127167,16.882246,276.127167,0,0,6.84E-06,1.16E-06,3.57,9.66,-2.21,-2.75,9.1875,28.84375,34.851562
216.31337,0,278.836823,19.2796307,278.836823,0,0,7.82E-06,1.10E-06,3.9,9.27,-1.23,-0.57,9.640625,29.320312,35.109375
216.994049,0,278.101257,8.71395493,278.101257,0,0,3.53E-06,7.25E-08,4.16,5.47,1.27,2.66,10.6640625,30.757812,36.289062
217.302002,0,279.755127,11.202877,279.755127,0,0,4.54E-06,2.72E-07,5.2,6.98,3.23,3.45,10.8203125,31.40625,37.242188
218.204285,0,278.354523,17.0748081,278.354523,0,0,6.92E-06,1.56E-07,4.73,6.59,3.16,3.2,12.4609375,35.789062,40.90625
219.2285,0,277.172089,10.7033138,277.172089,0,0,4.34E-06,6.58E-08,3.31,5.8,-1.3,1.88,14.015625,40.703125,46.78125
218.726593,0,277.75592,43.724514,277.75592,0,0,1.77E-05,7.86E-07,2.71,6.44,-0.94,-2.84,13.9375,41.59375,49.328125
217.546768,1.84E-07,275.716736,41.5239944,275.716736,0,2.77E-05,1.68E-05,5.79E-07,1.19,3.85,-1.15,-6.06,12.90625,39.40625,47.296875
216.969879,8.90E-10,273.687622,15.3629055,273.687622,0,1.33E-07,6.23E-06,5.91E-07,1.1,5.29,-1.99,-5.13,11.9375,36.78125,44.234375
216.819153,0,273.874695,8.23308086,273.874695,0,0,3.34E-06,2.49E-07,1.07,5.12,-2.94,-3.12,11,33.890625,40.953125
216.735703,2.15E-08,274.172302,9.01650238,274.172302,0,3.22E-06,3.66E-06,1.48E-07,0.86,3.37,-2.82,-2.2,10.28125,31.546875,38.1875
216.587448,0,274.137512,10.1853218,274.137512,0,0,4.13E-06,4.24E-07,0.95,5.76,-3.11,-2.5,9.75,29.828125,36.140625
216.521362,0,275.851715,8.79871559,275.851715,0,0,3.57E-06,1.55E-07,1.54,5.54,-2.66,-1.51,9.390625,28.75,34.796875
216.444168,0,276.162506,10.982152,276.162506,0,0,4.45E-06,2.84E-07,1.96,6.55,-1.14,-1.08,9.09375,28.015625,33.9375
216.578781,0,276.854492,11.2081785,276.854492,0,0,4.54E-06,1.20E-07,2.69,4.31,0.29,0.1,8.875,27.5,33.296875
216.656357,1.09E-08,273.05191,40.7274818,273.05191,0,1.63E-06,1.65E-05,2.04E-07,-0.9,3.55,-5.39,-8.06,9.15625,28.21875,33.796875
215.809647,0,271.679657,20.3237209,271.679657,0,0,8.24E-06,4.14E-07,-0.84,2.69,-4.96,-10.54,8.90625,27.578125,33.53125
215.356552,0,273.328064,20.1692123,273.328064,0,0,8.18E-06,6.03E-07,0.82,5.51,-2.53,-7.64,8.640625,26.859375,32.640625
215.032913,0,275.773682,17.6512394,275.773682,0,0,7.16E-06,5.10E-07,1.02,5.54,-1.86,-3.67,8.515625,26.515625,32.140625
215.129562,0,274.290588,15.539443,274.290588,0,0,6.30E-06,1.09E-07,0.25,5.18,-4.16,-4.79,8.421875,26.265625,31.828125
214.666992,0,275.701965,25.9333878,275.701965,0,0,1.05E-05,7.21E-07,0.8,6.24,-4.08,-6.81,8.34375,26.015625,31.546875
214.816574,0,274.418976,14.8563509,274.418976,0,0,6.02E-06,6.35E-08,0.66,2.71,-0.74,-2.3,8.265625,25.765625,31.25
215.209595,0,275.142487,7.90720892,275.142487,0,0,3.21E-06,6.77E-08,1.33,3.78,-1.06,-1.45,8.1875,25.515625,30.953125
215.191132,0,275.034363,11.8006897,275.034363,0,0,4.78E-06,2.74E-07,1.87,5.98,-1.41,-1.85,8.109375,25.3125,30.703125
214.89653,0,275.833496,13.7874584,275.833496,0,0,5.59E-06,6.26E-07,2.96,7.84,-1.53,-1.77,8.046875,25.078125,30.4375
215.031967,0,276.766449,10.7875175,276.766449,0,0,4.37E-06,1.73E-07,2.46,5.61,-0.37,0.27,8,24.90625,30.203125
216.366348,0,276.213989,14.0899878,276.213989,0,0,5.71E-06,4.72E-08,1.57,4.39,-0.2,0,8.90625,27.5,32.703125
216.363373,1.46E-07,273.919983,27.8673573,273.919983,0,2.20E-05,1.13E-05,1.94E-07,0.06,3.08,-2.24,-5.09,9.453125,29.59375,35.8125
215.682541,0,274.006805,15.1601791,274.006805,0,0,6.15E-06,5.06E-07,0.99,5.45,-2.7,-5.28,9.109375,28.421875,35.140625
