asst,sst,Evap,Tran,at,tmax,tmin,dpt,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,LangRO,runoff
293.996857,293.996857,1.90E-05,2.50E-06,21.43,22.63,19.98,19.25,56.84375,108.5,116.84375,319.875,437.03125,1569.1562,1495.25,1782.6562
297.790497,297.790497,4.24E-05,2.35E-05,25.13,28.95,21.18,21.1,54.03125,110.5625,128.09375,468.09375,539.5,1898.9062,1835.375,2388.0312
298.495575,298.495575,5.60E-05,2.82E-05,26.24,29.49,21.5,20.91,46.6875,97.21875,113.1875,492.34375,642.71875,2066.2812,2053.375,2759.0625
294.644867,294.644867,1.76E-05,5.59E-06,21.72,23.47,19.52,19.84,42.15625,88.90625,103.625,458.3125,696.6875,2055.75,2069.1875,2820.3438
297.818024,297.818024,3.73E-05,2.05E-05,24.99,28.02,21.83,21.07,38.3125,80.71875,94.46875,427.25,679.46875,1991.4688,2014.125,2731.8438
296.712311,296.712311,3.33E-05,1.54E-05,24.26,27.58,22.2,21.14,36.1875,78.5,91.65625,399.75,639.25,1896.3125,1927.125,2612.6875
298.019623,298.019623,3.74E-05,2.10E-05,24.93,29.23,21.49,21.65,33.75,73.53125,86.625,387.5,603.125,1809.3438,1839.0312,2482
299.697601,299.697601,5.02E-05,3.21E-05,26.73,30.85,21.43,22.41,30.46875,66.1875,78.34375,368.875,570.28125,1747.4688,1771.4062,2366.0625
300.943695,300.943695,6.22E-05,4.00E-05,28.82,32.67,25.85,22.89,27.625,59.28125,70.09375,340.625,536.125,1702.1562,1723.9375,2260.2812
299.385956,299.385956,5.94E-05,3.00E-05,26.77,31.86,22.79,21.68,26.65625,57.5,67.15625,324.40625,507.625,1692,1709.1875,2230.8125
296.97525,296.97525,1.94E-05,6.35E-06,23.65,24.65,22.88,22.41,30.34375,70.8125,80.75,368.5625,514.8125,1783.875,1773.1875,2378.6875
298.926361,298.926361,3.43E-05,1.82E-05,25.46,28.08,23.11,22.67,29.3125,70.84375,84.75,445.875,556.8125,2075.8125,2022.9375,2604.0312
300.672852,300.672852,5.02E-05,3.06E-05,27.48,30.53,24.08,23.58,26.71875,64.34375,77.4375,448.21875,603.6875,2279.1562,2273.2188,2899.1875
303.486542,303.486542,6.52E-05,3.06E-05,28.72,32.77,24.7,25.16,23.96875,57.46875,69.3125,412.78125,613.625,2209.9375,2254.3125,2974.9688
296.017792,296.017792,2.34E-05,4.77E-06,23.93,26.44,20.81,22.26,21.46875,51.21875,61.8125,376.84375,586.21875,2033.1875,2089.9688,2859.9062
299.343353,299.343353,5.60E-05,3.60E-05,26.46,30.87,22.28,21.48,19.6875,47.03125,56.59375,350.625,556.59375,1894.2812,1931.6875,2692.4375
299.663025,299.663025,4.12E-05,2.33E-05,26.66,29.73,24.18,23.24,17.8125,42.78125,51.75,329.9375,524.59375,1843.125,1865.6875,2544.4062
298.933197,298.933197,2.61E-05,1.39E-05,26.78,30.43,23.74,23.85,15.9375,38.625,46.90625,304.125,490.46875,1763.9062,1798.2188,2438.2812
297.878479,297.878479,1.85E-05,8.00E-06,24.42,26.02,22.3,23.38,14.4375,35.34375,42.9375,278.1875,456.0625,1649.6562,1690.25,2316.875
297.415131,297.415131,2.41E-05,1.08E-05,25.21,27.94,23.29,22.28,13.0625,32.6875,39.875,255.03125,419.9375,1534.5938,1575.5938,2181.2812
298.897278,298.897278,2.87E-05,1.45E-05,26.01,29.21,23.89,23.43,11.84375,30.34375,37.15625,234.34375,384.78125,1426.2812,1466.8438,2047.7812
299.423981,299.423981,5.21E-05,3.20E-05,26.68,30.11,22.81,22.65,10.78125,28.46875,34.84375,215.40625,352.78125,1318.0312,1359.6875,1906.875
300.793671,300.793671,5.40E-05,3.65E-05,28.11,31.3,24.7,23.72,9.84375,26.953125,32.953125,199.01562,323.60938,1209.5469,1251.3125,1763.6562
297.577759,297.577759,2.52E-05,5.93E-06,25.32,28.16,22.32,23.24,9.171875,25.875,31.59375,187.20312,325.98438,1310.2188,1277.1406,1790.6719
296.443848,296.443848,2.27E-05,4.93E-06,23.53,24.46,22.4,21.54,13.46875,35.234375,39.734375,189.25,357.21875,1475.6719,1468.375,2251.3906
298.888397,298.888397,5.73E-05,3.31E-05,26.41,30.38,23.45,22.31,17.59375,45.1875,52.875,231.5625,384.89062,1478.375,1505.7188,2437.9531
298.862732,298.862732,3.98E-05,2.02E-05,25.35,27.34,23.98,22.99,17.453125,44.375,53.984375,284.57812,395.01562,1406.9844,1440.5,2349.9219
299.500885,299.500885,5.36E-05,2.43E-05,26.48,30.53,22.99,23.48,16.765625,41.125,49.921875,298.84375,425.54688,1355.1875,1377.625,2191.6094
297.799591,297.799591,2.78E-05,8.22E-06,25.36,28.89,23.22,22.84,17.953125,41.5,49.078125,291.25,460.98438,1362.4062,1370.6562,2148.6875
296.940765,296.940765,2.04E-05,3.82E-06,24.04,26.07,22.17,23.02,17.5,40.34375,48.234375,286.07812,473.20312,1511.6875,1537.0781,2616.9844
298.09082,298.09082,4.31E-05,1.79E-05,24.58,28.32,22.24,22.41,16.296875,37.703125,45.328125,275.14062,475.34375,1611.7344,1669.75,3361.0312
296.864166,296.864166,4.94E-05,1.77E-05,25.39,29.9,20.44,19.78,14.890625,34.921875,42.171875,261.04688,459.53125,1603.9688,1672.7969,3516.25
299.256653,299.256653,6.16E-05,3.96E-05,27.05,31.36,22.86,20.89,15.90625,37.203125,44.015625,269.40625,437.64062,1524.7031,1591.7969,3281.1562
298.652374,298.652374,3.20E-05,1.63E-05,25.75,28.77,23.58,22.48,15.34375,36.578125,44.421875,314.40625,428.65625,1482.1719,1528.1406,2973.5
296.914154,296.914154,1.75E-05,3.76E-06,23.62,24.85,22.73,22.47,14.609375,35.046875,42.40625,332.34375,448,1527.1875,1543.4688,2816.2812
298.371277,298.371277,2.16E-05,7.83E-06,24.45,26.57,22.88,22.94,15.578125,37.59375,44.625,319.85938,477.42188,1609.2344,1621.5938,2830.7656
300.297577,300.297577,3.69E-05,1.66E-05,26.59,30.25,24.01,24.57,32.25,54.46875,60.890625,387.0625,530.2344,1654.2188,1673.9844,2867.7656
300.184082,300.184082,3.85E-05,1.53E-05,26.72,30.38,24.22,24.5,58.46875,108.96875,120.34375,559.90625,722.59375,1852.6719,1827.2812,3022.9688
298.269379,298.269379,3.47E-05,1.03E-05,25.03,27.89,22.48,23.02,72.953125,163.90625,191.60938,698.5156,986.625,2294.125,2223.7188,3507.5
299.635345,299.635345,5.64E-05,3.08E-05,26.09,30.91,21.89,22.86,74.953125,177.64062,214.67188,817.5625,1177.3906,2832.0938,2760.9219,4152.797
300.566895,300.566895,4.87E-05,3.12E-05,27.68,31.81,23.95,23.59,67.046875,160.40625,194.9375,842.84375,1266.3281,3270.2812,3240.875,4683.6094
303.264618,303.264618,7.77E-05,3.49E-05,29.25,33.5,25.44,24.46,58.546875,140.64062,170.1875,754.625,1244.5938,3402.375,3446.3594,4946.4375
299.645294,299.645294,3.94E-05,1.94E-05,27.59,31.89,25.15,23.98,53.4375,128.57812,155.6875,678.5781,1123.4531,3228.2031,3319.8906,4874.0938
298.907745,298.907745,2.60E-05,1.07E-05,23.96,26.01,22.73,22.96,49.109375,121.03125,146.82812,639.96875,1073.4375,3106.1406,3156.5156,4787.797
299.431152,299.431152,3.97E-05,2.04E-05,24.85,27.51,22.91,23.23,45.21875,111.5,135.96875,607.7656,1122.7031,3233.875,3236.5312,4951.6406
300.115906,300.115906,3.69E-05,1.90E-05,26.75,29.99,24.45,24.06,45.65625,110.5,133.34375,596.8281,1166.7031,3420.3594,3447.4375,5212.0312
301.954498,301.954498,5.50E-05,3.34E-05,28.47,32.25,25.34,25.33,58.96875,145.07812,167.40625,632.2969,1134.2656,3387.2031,3434.0469,5195.922
302.556732,302.556732,5.85E-05,3.20E-05,29.06,32.78,25.59,25.66,57.84375,143.65625,172.98438,735.4531,1143.4531,3349.0312,3394.25,5070.3594
302.17865,302.17865,7.43E-05,4.55E-05,29.88,33.98,26.66,24.71,55.65625,136.1875,162.85938,716.09375,1203.1719,3315.25,3360.4688,4951.4844
302.328827,302.328827,8.32E-05,5.30E-05,30.63,34.46,27.25,24.36,52.109375,130.51562,156.53125,684.625,1183.875,3217.7344,3273.5,4804.3594
302.688507,302.688507,8.06E-05,5.31E-05,30.63,34.04,26.98,24.89,59.078125,136.59375,161.96875,678.0156,1137.75,3120.1562,3158.3281,4562.7188
300.815765,300.815765,3.61E-05,1.85E-05,29.37,32.84,26.46,25.35,73.53125,169.67188,195.89062,733.6406,1153.7656,3197.9062,3187.8125,4367.7812
303.088135,303.088135,6.46E-05,3.69E-05,28.14,31.54,25.39,25.71,70.65625,163.03125,193.78125,795.59375,1210.875,3423.7656,3402.5469,4397.1094
302.383575,302.383575,5.39E-05,3.44E-05,28.65,32.62,25.47,25.65,63.140625,146.03125,172.70312,739.5625,1214.6406,3483.7188,3513.6094,4523.2344
303.429138,303.429138,7.54E-05,4.24E-05,30.2,33.52,27.46,25.03,55.75,129.70312,153.09375,692.2656,1124.0625,3298.4375,3371.9844,4449.7344
301.265198,301.265198,6.54E-05,3.54E-05,29.41,32.79,26.41,24.27,50.453125,120.046875,142.5625,668.8125,1060.1406,3095.1562,3142.1875,4184.25
299.436279,299.436279,4.17E-05,1.93E-05,26.11,31.51,21.43,23.19,61.609375,140.71875,163.92188,857.125,1510.2812,3686.0781,3533.2812,4462.4844
298.353729,298.353729,1.69E-05,4.52E-06,23.43,24.92,21.79,22.33,80.59375,194.84375,225.875,1158.625,2139.7812,5117.3438,4872.75,6361.1875
300.741119,300.741119,5.64E-05,2.73E-05,27.92,30.46,24.16,23.76,167.375,365.82812,415.65625,1520.75,2714.6719,6377.6875,6218.8125,8389
300.609253,300.609253,6.29E-05,2.99E-05,28.98,31.56,26.46,22.89,329.95312,839.5,967.5625,2545.625,3628.6875,7604.4688,7394.7812,9583.547
300.238312,300.238312,5.87E-05,2.98E-05,28.06,31.12,25.66,23.13,354.98438,959.40625,1142.9062,3740.7031,5062.578,9793.953,9425.391,10948.031
298.196167,298.196167,7.16E-05,3.47E-05,25.99,32.16,20.5,20.86,326.70312,898.9844,1078.0312,4087.0469,6007.25,11842.578,11592.359,12966.0625
294.877197,294.877197,3.13E-05,1.16E-05,21.92,25.15,20.19,18.05,303.89062,827.5156,986.8281,3899.6719,6065.1406,12493.844,12477.344,14441.594
294.792786,294.792786,1.80E-05,5.77E-06,22.83,25.99,20.66,18.78,284.76562,760.03125,902.625,3566.6094,5678.672,12121.047,12241.484,14710.125
297.248688,297.248688,3.16E-05,1.71E-05,24.36,27.16,21.7,20.45,253.5625,674.59375,803.2969,3183.25,5146.7812,11258.297,11440.0625,14080.484
299.785217,299.785217,5.29E-05,2.79E-05,26.41,30.18,23.88,22.88,226.3125,604.6406,720.2969,2835.9844,4608.875,10226.109,10424.641,12992.0625
300.042969,300.042969,5.43E-05,2.62E-05,27.55,31.07,25.07,23.28,203.14062,544.1875,649.2344,2561.0781,4179.1875,9298.5625,9472.3125,11831
299.673187,299.673187,7.72E-05,3.66E-05,26.63,31.92,21.8,21.46,190.76562,504.57812,600.3125,2366.3281,3883.4375,8656.328,8779.656,10910.406
295.010223,295.010223,2.58E-05,1.03E-05,22.81,26.71,19.17,19.89,197.54688,526.8125,620.9219,2326.1406,3720.0312,8301.156,8382.844,10342.016
298.139618,298.139618,4.46E-05,2.82E-05,25.63,30.19,21.36,22.02,180.54688,484.67188,579.0156,2290.4219,3595.2188,8016.578,8099.6875,9970.266
299.040375,299.040375,5.06E-05,3.25E-05,26.85,31.22,21.43,22.31,161.57812,434.14062,518.9375,2102.5469,3383.2344,7578.5,7688.3438,9493.453
300.609985,300.609985,6.31E-05,3.69E-05,28.62,32.5,24.23,22.86,145.67188,392.96875,469.03125,1903.3125,3097.2656,7000.422,7129.4375,8854.953
301.274139,301.274139,7.34E-05,4.53E-05,29.32,33.93,24.34,22.82,130.90625,353.40625,422.25,1724.125,2811.4375,6383.8906,6517.422,8132.8906
301.136414,301.136414,7.00E-05,4.00E-05,29.7,33.66,26.32,22.24,118.59375,320.5625,382.65625,1570.3125,2556.6875,5813.7656,5936.672,7416.5
299.01178,299.01178,7.30E-05,3.41E-05,26.56,31.87,22.72,18.52,110.8125,307.125,364.95312,1501.1562,2372.0938,5364.6094,5459.797,6775.1875
296.638031,296.638031,3.61E-05,1.87E-05,23.32,26.67,21.04,19.44,107.203125,299.67188,355.23438,1514.9219,2274.7812,5117.6875,5171.9062,6284.9688
297.848969,297.848969,3.37E-05,1.69E-05,24.95,28.3,22.18,20.82,97.703125,273.82812,327.07812,1477.1094,2200.4062,5021.9844,5051.6562,5990.4844
296.693481,296.693481,4.98E-05,2.94E-05,25.82,29.9,22.38,20.04,88.890625,247.64062,295.625,1369.1406,2084.8438,4883.0938,4930.625,5793.5312
298.813568,298.813568,4.74E-05,2.81E-05,26.15,30.12,22.83,22.1,80.1875,222.64062,265.6875,1246,1928.8594,4591.797,4667.578,5529.672
298.467834,298.467834,4.79E-05,2.88E-05,26.16,30.2,22.77,20.34,72.1875,200.23438,239.07812,1125.5,1760,4213.3906,4303.328,5153.0938
298.165009,298.165009,4.61E-05,2.13E-05,24.98,28.34,21.96,20.4,64.8125,179.48438,213.92188,1011.625,1595.0938,3801.9219,3895.6094,4719.3125
297.670654,297.670654,5.35E-05,3.28E-05,25.57,30.46,20.78,20.26,63.28125,175.03125,207.25,939,1449.3594,3419.6719,3498.9219,4274.6562
299.074554,299.074554,4.65E-05,2.95E-05,25.87,29.82,21.95,21.68,56.8125,158.82812,189.39062,911.5156,1346.3594,3188.25,3227.1875,3883.9375
299.668579,299.668579,4.49E-05,2.49E-05,27.66,31.44,24.04,21.79,51.515625,142.35938,169.45312,831.7031,1248.3438,3070.0625,3098.625,3629.5
296.351562,296.351562,2.35E-05,7.13E-06,24.9,27.61,21.56,21.51,47.921875,133.04688,158.03125,765.3125,1155.4531,2878.9688,2922.4688,3447.9688
297.437256,297.437256,5.60E-05,3.02E-05,25.76,30.45,21.66,19.84,45.4375,126.625,150.48438,729.5469,1073.8438,2693.4688,2730.8281,3236.3125
296.820892,296.820892,3.29E-05,1.46E-05,24.33,27.85,22.36,20.92,41.3125,115.28125,138.125,695.9219,1003.09375,2527.1094,2555.8125,3020.9531
294.109955,294.109955,2.01E-05,5.07E-06,21.52,24.5,19.4,18.83,37.21875,104.3125,125.078125,642.2656,947.71875,2389.8125,2411.4688,2826.4844
293.029327,293.029327,1.05E-05,1.43E-06,19.87,20.53,19.44,18.32,34.25,97.484375,116.96875,599.34375,899.65625,2303.0781,2314.25,2681.3281
294.136749,294.136749,1.88E-05,7.00E-06,20.44,21.58,19.53,18.72,31.765625,94.3125,115.984375,579.3281,857.9375,2245.0156,2261.5625,2608.6562
296.694458,296.694458,2.84E-05,1.35E-05,22.17,24.74,20.61,19.49,31.875,96.71875,118.671875,576.0781,824.9844,2145.9062,2171.6406,2543.375
293.245422,293.245422,1.86E-05,8.08E-07,20.63,22.04,17.71,17.72,30.140625,92.15625,114.421875,582.4531,808.8281,2072.2188,2089.7188,2449.125
291.36203,291.36203,2.21E-05,7.82E-06,19.44,24.11,15.87,15.65,27.65625,84.5,105.453125,573.1875,824.46875,2097.2656,2088.9219,2412.0312
294.953339,294.953339,3.40E-05,1.66E-05,21.27,25.43,17.1,17.44,25.109375,76.66406,95.78125,563.83594,823.7578,2225.039,2204.2969,2497.289
294.912048,294.912048,3.07E-05,1.03E-05,22.38,25.7,19.57,17.44,22.757812,69.28906,86.60156,523.35156,794.91406,2274.0234,2281.5781,2612.3984
292.823425,292.823425,1.26E-05,1.65E-06,19.65,20.46,18.87,17.98,22.085938,68.796875,84.390625,489.21094,755.85156,2192.6719,2225.9375,2631.9219
290.810669,290.810669,1.53E-05,1.10E-06,18.31,19.77,17.25,15.68,25.695312,82.515625,100.38281,512.6328,753.625,2149.5781,2155.7578,2555.0469
290.328522,290.328522,2.07E-05,5.13E-06,17.73,22.25,14.38,14.22,33.445312,107.03906,129.44531,629.53906,819.59375,2349.8594,2301.789,2580.4688
293.150116,293.150116,3.07E-05,1.40E-05,20.72,24.59,16,16.09,32.90625,104.83594,130.98438,699.46094,914.3828,2646.3438,2603.8984,2842.7422
294.526459,294.526459,2.62E-05,9.29E-06,20.92,24.13,19.01,18.15,29.898438,94.92969,119.14844,657.7422,958.4219,2749.9453,2754.9219,3117.8047
291.073639,291.073639,1.10E-05,1.19E-06,18.29,19.95,17.03,16.28,28.289062,88.984375,111.03906,606.6172,919.97656,2657.5703,2695.4844,3174.789
292.530579,292.530579,1.73E-05,4.55E-06,19.22,21.74,17.85,16.52,27.359375,85.91406,106.796875,582.71094,867.4219,2500.5312,2542.4453,3066.8594
292.399139,292.399139,2.11E-05,5.00E-06,19.49,21.27,18.2,15.47,25.5,82.484375,103.734375,569.0625,829.14844,2354.0078,2389.7266,2902.4297
292.08905,292.08905,1.38E-05,3.03E-06,18.89,19.53,18.05,16.35,25.53125,87.96875,111.24219,556.7422,804.96094,2232.6094,2261.1719,2740.1797
294.215027,294.215027,3.03E-05,1.33E-05,20.77,24.83,17.12,16.91,25.867188,91.28125,116.5625,566.53906,788.2344,2138.0156,2159.0234,2589.6797
294.791718,294.791718,2.38E-05,7.31E-06,21.74,23.69,18.61,18.09,24.03125,85.82031,110.88281,562.0156,783.85156,2096.6875,2104.4922,2473.0234
293.692444,293.692444,1.37E-05,2.77E-06,20.77,22.52,19.57,18.22,30.90625,109.15625,134.57812,582.46875,803.1953,2131.2656,2125.1172,2426.2734
292.525024,292.525024,2.08E-05,2.23E-06,19.72,21.47,17.15,16.34,43.710938,151.13281,184.03906,744.5,875.52344,2245.5703,2219.789,2476.0469
291.338409,291.338409,2.65E-05,4.69E-06,18.09,19.66,16.63,14.15,45.945312,155.47656,194.89844,940.34375,1074.4297,2539.0312,2473.0156,2644.8984
288.682678,288.682678,1.48E-05,9.82E-07,15.04,16.61,14.14,13.12,44.234375,148.26562,186.14062,959.52344,1311.6875,2973.789,2900.711,3012.1875
287.381287,287.381287,1.66E-05,7.21E-07,14.8,15.56,13,11.77,44.703125,149.78906,186.60938,940.1172,1381.7656,3272.1094,3252.8828,3504.1406
287.667236,287.667236,1.57E-05,2.47E-06,13.72,14.74,11.66,11.1,48.875,159.83594,197.28906,963.4375,1368.7266,3304.2188,3329.5469,3825.0938
291.224609,291.224609,2.72E-05,8.00E-06,17.35,20,12.99,12.95,46.53125,150.85156,188.55469,958.9844,1354.3438,3240.3281,3271.4219,3867.7578
289.405487,289.405487,1.20E-05,2.23E-06,16.39,17.8,15.42,13.94,43.929688,142.46094,177.59375,894.5,1306.9922,3118.3906,3155.211,3754.164
290.104675,290.104675,1.37E-05,3.13E-06,15.98,17.87,14.36,14.05,44.414062,138.27344,170.63281,834.8047,1222.3906,2953.9766,2992.4062,3568.4062
291.726257,291.726257,1.80E-05,5.03E-06,17.03,18.69,15.5,14.48,48.335938,143.15625,174.02344,815.9375,1139.1016,2792.9297,2827.1953,3359.6797
291.43515,291.43515,1.10E-05,1.88E-06,16.93,17.76,16.36,15.82,48.867188,139.40625,169.21875,811.71875,1095.8984,2665.7188,2693.7266,3171.836
290.538513,290.538513,7.32E-06,6.52E-07,16.89,17.54,16.38,16.07,50.375,145.34375,173.48438,795.71875,1075.2656,2568.3828,2590.8281,3025.6953
290.518677,290.518677,8.44E-06,5.14E-07,16.9,17.91,15.33,15.71,54.28125,156.30469,186.03906,819.2344,1079.9609,2539.75,2544.9844,2931.9453
287.542206,287.542206,1.18E-05,5.59E-07,14.05,15.11,13.35,12.2,65.171875,181.32812,213.22656,890.3125,1146.8281,2607.2812,2598.8281,2966.9922
287.620453,287.620453,1.02E-05,4.88E-07,13.98,14.72,13.23,12.47,69.92969,195.875,231.80469,965.5703,1251.8438,2716.1094,2706.6172,3138.2422
288.060028,288.060028,1.44E-05,1.87E-06,15.46,18.41,13.33,11.02,69.40625,195.125,231.3125,963.0625,1303.5859,2762.8438,2774.9531,3318.039
287.164795,287.164795,5.72E-06,2.64E-07,13.98,15.06,13,12.11,62.875,178.07031,212.53906,917.21094,1273.7734,2696.3281,2727.7969,3353.3828
288.055634,288.055634,1.17E-05,2.13E-06,15.21,18.56,13.09,11.75,57.351562,161.49219,192.6875,837.4219,1188.0703,2567.8203,2608.914,3253.6328
289.624695,289.624695,1.35E-05,2.39E-06,16.04,18.59,13.54,13.47,51.75,145.83594,173.92969,761.125,1081.8906,2386.1094,2434.7578,3083.8906
287.427002,287.427002,1.04E-05,1.46E-06,14.71,17.93,9.65,11.85,48.859375,138.84375,165.28125,715.3281,1005.16406,2211.9297,2252.414,2873.1797
287.662354,287.662354,1.79E-05,4.66E-06,14.77,20.37,9.37,11.56,44.382812,125.828125,150.96875,689.27344,958.7656,2119.836,2141.3594,2687.8516
288.057587,288.057587,1.79E-05,4.62E-06,15.49,21.63,9.36,11.54,39.976562,113.84375,136.99219,626.53906,904.78125,2039.4141,2065.3281,2559.1875
291.149475,291.149475,2.27E-05,5.79E-06,17.72,21.58,10.24,12.94,35.976562,102.61719,123.55469,573.1719,832.91406,1918.75,1955.1719,2436.2734
290.745148,290.745148,2.50E-05,6.14E-06,18.09,23.01,14.18,12.13,32.367188,92.27344,111.17969,528.16406,766.40625,1780.7578,1820.1797,2283.7969
290.507263,290.507263,1.32E-05,2.72E-06,17.06,19.43,15.25,14.07,31.578125,90.046875,107.96875,494.4297,711.2578,1654.6875,1691.8906,2121.7422
290.87619,290.87619,1.32E-05,2.30E-06,17.33,19.25,15.76,14.16,29.414062,84.39844,102.50781,479.20312,665.16406,1545.5859,1579.125,1971.3047
288.049744,288.049744,8.89E-06,3.57E-07,14.83,16.09,12.82,12.23,27.101562,78.02344,94.72656,461.60156,633.3125,1465.3359,1490.375,1839.3125
287.254974,287.254974,9.85E-06,8.59E-07,14.3,15.96,12.75,12.45,28.828125,83.3125,98.46875,459.21875,621.10156,1434.25,1445.4375,1744.6406
289.014191,289.014191,8.31E-06,9.66E-07,15.33,16.59,13.68,13.39,27.539062,79.47656,95.734375,462.95312,616.53906,1437.0781,1441.4766,1704.8906
289.601013,289.601013,8.41E-06,7.01E-07,15.92,16.53,14.73,14.4,25.921875,75.390625,90.453125,442.25,607.375,1417.6562,1430.0156,1694.5
288.332245,288.332245,1.17E-05,6.06E-07,15.37,15.85,14.86,12.79,26.484375,78.609375,93.546875,423.20312,594.8594,1370.1875,1389.2344,1669.625
286.695404,286.695404,8.92E-06,3.94E-07,14.97,16.99,12.34,10.34,24.554688,73.44531,89.38281,410.85156,573.3203,1316.0547,1336.4297,1622.4062
289.167206,289.167206,1.58E-05,2.79E-06,15.68,19.26,12.44,11.31,22.117188,66.03125,80.52344,382.95312,545.5078,1258.8828,1280.1406,1560.4219
287.10022,287.10022,7.91E-06,6.19E-07,14.64,17.23,12.67,9.95,20.445312,60.820312,73.796875,349.3828,513.16406,1200.3516,1222.6016,1495.6562
287.274139,287.274139,8.55E-06,7.14E-07,14.61,17.16,12.75,10.57,18.71875,55.773438,67.82031,320.3828,480.22656,1140.0703,1163.4141,1432.9297
287.761902,287.761902,1.27E-05,1.81E-06,14.39,17.08,12.46,9.01,18.726562,57.054688,68.03125,300.89062,448.89062,1080.9609,1103.875,1366.5547
287.570862,287.570862,1.40E-05,2.95E-06,15.4,20.13,10.45,11.08,18.367188,56.023438,67.453125,299.33594,419.6797,1025.9453,1047.3047,1297.375
288.322449,288.322449,1.64E-05,4.08E-06,15.56,20.98,9.79,11.68,16.921875,51.515625,62.578125,296.95312,398.76562,976.15625,995.71875,1228.0078
289.390106,289.390106,1.61E-05,3.72E-06,16.74,20.97,10.09,12.4,15.25,46.320312,56.367188,282.01562,384.97656,933.6406,950.6953,1163.2344
289.560425,289.560425,1.82E-05,4.45E-06,16.43,21.75,11.86,12.85,13.921875,42.265625,51.3125,260.85156,368.79688,894.77344,911.08594,1105.8672
288.600525,288.600525,1.64E-05,3.36E-06,16.51,22.56,10.75,11.32,12.6953125,38.882812,47.242188,244.01562,349.2422,854,871.16406,1055.1562
288.332489,288.332489,2.07E-05,4.68E-06,15.36,22.88,9.64,10.04,11.84375,37.046875,44.84375,234.07812,333.35938,815.96875,831.90625,1007.71875
288.509308,288.509308,1.76E-05,4.02E-06,15.55,22.24,9.69,10.29,11.234375,35.492188,43.195312,231.99219,321.20312,787.25,799.85156,963.4375
290.114471,290.114471,2.35E-05,4.29E-06,16.78,22.78,10.22,10.47,10.65625,33.65625,41.171875,227.70312,309.21875,761.89844,773.96875,925.8906
287.610748,287.610748,2.13E-05,3.79E-06,15.38,22.15,9.81,9.23,10.1875,32.15625,39.382812,219.79688,300.04688,734.7656,747.41406,894.4219
288.562378,288.562378,1.97E-05,4.02E-06,15.73,22.25,9.88,10.18,9.859375,31.257812,38.234375,211.35156,290.76562,710.14844,721.75,864.3906
291.200317,291.200317,1.96E-05,3.57E-06,17.99,22.46,10.72,13.02,9.640625,30.640625,37.445312,203.85156,280.90625,689.53125,699.71875,835.46094
289.901917,289.901917,1.67E-05,7.11E-07,17.52,20.91,14.21,12.92,10.1796875,32.851562,40.085938,201.84375,276.7422,673.6328,682.0703,811.4453
286.548157,286.548157,2.32E-05,2.86E-06,14.38,19.56,10.77,6.02,17.671875,48.890625,54.898438,217.60938,281.03125,667.3672,671.7344,797.7578
288.256042,288.256042,1.77E-05,2.65E-06,15.14,19.81,11.81,10.17,19.109375,52.398438,62.875,247.01562,289.59375,673.0078,672.8047,797.1094
286.820404,286.820404,1.19E-05,4.40E-07,14.37,16.48,12.28,11.64,17.703125,48.398438,58.570312,255.01562,303.8047,684.2344,682.22656,809.1719
282.171265,282.171265,1.57E-05,7.99E-08,9.29,11.93,6.18,5.04,19.398438,56.273438,66.21875,259.01562,328.33594,702.16406,698.0078,827.5078
279.825989,279.825989,6.10E-06,-3.37E-15,6.26,6.84,5.44,4.34,18.257812,54.4375,67.671875,284.45312,352.71094,735.28125,726.4375,861.09375
280.536682,280.536682,6.21E-06,4.61E-14,7.54,8.36,5.48,5.08,16.4375,49.15625,61.59375,288.34375,371.2578,773.5625,765.4844,923.3906
281.901123,281.901123,7.63E-06,5.01E-08,8.56,9.61,7.17,5.32,14.8359375,44.882812,57.007812,273.0078,382.14062,795.8281,794.78125,990.9844
282.379211,282.379211,9.76E-06,2.60E-07,9.13,11,7.83,6.09,13.5859375,42.210938,53.742188,257.85938,376.21875,792.02344,800.14844,1022.96875
282.680878,282.680878,1.00E-05,7.45E-07,9.86,12.79,7.42,5.37,12.3359375,38.867188,49.75,244.92969,359.7578,765.2031,780.84375,1016.3906
283.190613,283.190613,1.11E-05,3.93E-07,10.29,13.16,7.33,5.49,11.4375,37.453125,47.109375,231.38281,341.96875,726.97656,745.8906,983.65625
282.46283,282.46283,9.04E-06,4.66E-07,8.94,11.39,6.83,5.55,10.921875,36.65625,46.25,222.17188,327.64844,689.9297,707.7422,937.0469
283.045319,283.045319,9.15E-06,5.27E-07,10.49,13.14,7.63,5.57,10.390625,34.773438,44.171875,216.59375,315.27344,660.5547,675.22656,887.7422
282.612305,282.612305,7.33E-06,8.85E-08,9.87,11.91,8.67,7.04,10.0390625,33.5625,42.359375,210.17969,306.39844,638.46875,650.2031,843.875
282.020935,282.020935,9.54E-06,1.38E-07,9.29,11.56,7.08,5.46,9.9375,33.421875,41.734375,206.39062,305.25,625.2422,633.27344,810.28906
280.937988,280.937988,1.26E-05,6.00E-08,8.09,10.61,6.11,2.17,9.7578125,32.992188,41.570312,207.30469,306.0625,624.53906,627.3828,790.1172
280.005005,280.005005,6.21E-06,4.49E-14,6.64,7.91,5.89,4.8,9.46875,31.734375,40.039062,207.75781,302.5625,629.7031,630.9531,781.14844
