time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,runoff
20100319,5.06680918,17.0373077,622.227295,197.199371,249.657791,1.34E-08,0,871.885315,2.91E-05,288.81189,871.885071,78.6155014,0,16.846096,288.81189,0,0,-84.7027283,3.19E-05,2.75E-06,0.000229659,887.63,13.93,21.81,5.73,0,3.95,2.29,-1.93,1.05,19246450,21973006,15.3125,40.71875,49.1875,244.8125
20100320,5.03842258,-6.69742775,621.573608,208.602264,247.47226,1.32E-09,0,869.046265,2.02E-05,283.84613,869.045959,55.5624084,0,78.7922668,283.84613,0,0,-80.9446335,2.25E-05,2.28E-06,0.000393984,891.23,11.19,17.05,5.66,0.01,-2.33,1.78,-1.43,0.21,19907736,22738736,13.5625,36.84375,45.3125,235.65625
20100321,5.17209196,18.7130032,620.813171,153.218399,247.272217,2.36E-06,0,868.089722,2.31E-05,287.77829,868.085571,67.3325424,0,44.9008179,287.77829,0,0,-22.2637081,2.73E-05,1.84E-06,0.004313397,883.4,13.44,19.33,6.08,1.85,6.05,2.66,-0.12,-0.29,14998736,17140434,12.0625,33.375,41.375,226.96875
20100322,5.42555094,-21.4134197,620.122192,60.343174,251.189407,2.23E-06,0,871.3255,1.49E-05,280.658051,871.311768,44.3162804,0,19.722168,280.658051,0,0,-17.73316,1.80E-05,8.54E-07,0.013898726,890.51,5.91,10.09,2.53,10.51,1.25,2.54,-2.42,0.52,6734418,7700536,11.34375,32.0625,39.28125,213.0625
20100323,5.29170799,-10.2290764,619.83313,100.817612,254.128052,2.78E-06,0,873.982056,6.58E-06,279.551208,873.961243,24.3404884,0,62.8885651,279.551208,0,0,-23.8187447,9.87E-06,5.00E-07,0.020897923,890.49,4.96,7.61,3.18,1.4,2.13,1.17,0.39,-0.55,7968400,9161928,15.875,43.46875,48.8125,208.53125
20100324,5.29573393,-16.3035526,619.786621,112.141716,254.993179,1.20E-06,0,874.781921,1.44E-05,277.797943,874.779846,41.066925,0,27.525465,277.797943,0,0,-59.8587723,1.66E-05,1.08E-06,0.00211558,899.31,4.93,9.73,-0.57,1.99,-2.78,2.31,-2.2,0.47,9719946,11158968,16.84375,45.9375,54.71875,223.25
20100325,5.19928074,6.91008186,619.719482,183.67424,253.569748,6.80E-07,0,873.293274,1.63E-05,281.237366,873.289368,46.4425278,0,69.4550705,281.237366,0,0,-60.8592529,1.88E-05,1.81E-06,0.004006545,899.62,5.15,10.74,0.47,0,-2.61,1.54,1.04,-0.53,13242396,15188524,15.71875,43.21875,52.15625,232.53125
20100326,5.23695707,-6.38842487,619.524597,96.2350388,253.069748,1.83E-06,0,872.603638,8.03E-06,279.884583,872.59436,25.9615803,0,30.6505527,279.884583,0,0,-46.0147743,1.05E-05,6.68E-07,0.00925193,896.61,4.57,8.57,-0.66,0.56,0.43,1.4,-0.23,0.38,8614988,9877836,14.125,39,47.5,228.75
20100327,5.15766239,17.9803486,619.286011,217.783279,251.989487,3.61E-08,0,871.275879,1.76E-05,284.748383,871.275513,49.5879288,0,64.0627518,284.748383,0,0,-86.1412811,2.01E-05,2.45E-06,0.000393521,896.15,9.75,15.67,1.71,0,1.98,1.49,1.19,-0.38,20548408,23559536,13.78125,37.15625,44.5625,214.625
20100328,5.31072474,9.77626038,618.956604,127.353836,251.596527,1.69E-06,0,870.566711,1.38E-05,284.633972,870.553162,42.2262955,0,62.0111275,284.633972,0,0,-13.337038,1.71E-05,1.61E-06,0.013609931,891.73,9.74,14.14,5.86,5.69,5.19,1.98,1.77,-0.81,12132678,13913160,13.59375,36.03125,43.125,199.96875
20100329,5.36324024,0.866113424,618.813599,64.9439316,254.989685,3.57E-06,0,873.824463,6.45E-06,283.8013,873.803223,26.0978203,0,21.4092159,283.8013,0,0,-16.5755939,1.06E-05,5.59E-07,0.021194596,891.12,9.12,12.38,5.98,1.38,7.25,1.08,0.35,-0.22,5830000,6688376,15.03125,40.59375,47.375,192.6875
20100330,5.24012852,8.42461872,618.856934,177.792664,254.496292,1.61E-06,0,873.361267,1.42E-05,285.232147,873.353088,44.870388,0,78.1973801,285.232147,0,0,-46.2956047,1.82E-05,2.33E-06,0.008068723,889.76,10.37,15.23,6.2,0.26,5.18,1.51,0.96,-0.46,15944462,18299540,14.875,41.5625,50.4375,197.375
20100331,5.40977859,-12.8043652,618.912842,42.0575676,256.068237,2.88E-06,0,874.988647,1.31E-05,281.168671,874.981018,40.6009521,0,-11.9274616,281.168671,0,0,-26.1995983,1.65E-05,4.95E-07,0.007548017,891.74,6.87,10.64,1.88,11.09,3.1,2.56,-2.05,0.48,3715968,4266786,13.46875,38.3125,47.53125,201.78125
20100401,5.22823048,-4.47655201,619.063965,208.9487,254.829514,3.94E-09,0,873.893677,1.53E-05,281.557953,873.893494,44.2193184,0,92.1939392,281.557953,0,0,-77.0074234,1.79E-05,2.62E-06,0.000159548,895.16,8.76,12.75,2.77,0,-0.35,0.99,0.05,-0.35,19075936,21913984,17.9375,49.59375,57.6875,206.90625
20100402,5.22917414,5.31582642,618.989258,126.706383,253.745148,1.59E-06,0,872.744019,1.28E-05,282.667328,872.734314,39.3199921,0,46.9651337,282.667328,0,0,-35.1027832,1.59E-05,1.58E-06,0.009619439,893.69,8.33,12.69,5.36,0.08,3.19,1.84,1.73,-0.37,12801988,14713852,17.8125,50.25,62.125,230.1875
20100403,5.24680471,-5.13605165,618.834656,81.9776917,253.422501,1.82E-06,0,872.278931,7.21E-06,281.411224,872.25708,24.1903191,0,27.4640217,281.411224,0,0,-35.4626617,9.81E-06,7.83E-07,0.021781838,890.56,7.57,10.84,1.92,0.42,4.42,1.68,1.17,0.01,8118914,9335838,17.03125,46.46875,57.3125,234.71875
20100404,5.1723218,16.8652191,618.635498,219.478485,252.343964,6.24E-07,0,870.983337,1.57E-05,286.14801,870.979614,47.2622871,0,71.7377777,286.14801,0,0,-83.6059723,1.92E-05,2.86E-06,0.003899831,888.58,11.12,17.34,4.16,0,5.98,1.47,1.03,-0.13,20449302,23525114,15.9375,43.09375,53.15625,220.75
20100405,5.08467102,18.8376637,618.334595,180.753143,250.529587,1.05E-06,0,868.866394,2.98E-05,288.649933,868.864197,85.3444748,0,22.9743595,288.649933,0,0,-53.5961113,3.46E-05,3.72E-06,0.002185705,891.62,12.04,19.13,5.39,2.92,3.98,2.2,-1.99,0.78,14235970,16385296,14.25,38.75,48.0625,203.15625
20100406,5.07744694,3.45790839,617.882751,167.333359,248.409012,8.45E-07,0,866.298584,1.83E-05,286.388306,866.291809,53.8152809,0,65.3911133,286.388306,0,0,-44.6691933,2.18E-05,2.68E-06,0.006847866,897.05,10.7,15.05,6.71,3.19,5.64,1.03,0.55,-0.48,13576680,15634500,13.78125,37.6875,46,188.90625
20100407,5.33443642,-10.2012243,617.404236,41.8466682,250.933823,2.89E-06,0,868.359314,3.74E-06,282.294678,868.338257,16.8868084,0,23.3487587,282.294678,0,0,-11.8161459,6.85E-06,2.22E-07,0.021215685,896.1,6.94,9.59,4.01,7.84,6.19,1.03,0.58,-0.78,4288078,4940050,12.78125,35.8125,44.28125,185.71875
20100408,5.1704483,-3.16393471,617.081604,134.658691,251.157288,1.06E-06,0,868.242432,9.46E-06,282.942505,868.238953,29.2855434,0,52.8706894,282.942505,0,0,-55.6654015,1.19E-05,1.35E-06,0.003536132,887.76,8.48,13.17,4.53,0.41,5.69,1.67,1.16,-0.17,16041208,18489674,14.6875,42.15625,50.5,194.59375
20100409,5.11469603,18.8866615,616.73114,201.1987,250.108139,2.47E-07,0,866.840515,1.81E-05,287.875244,866.839355,52.7766838,0,65.9423218,287.875244,0,0,-63.5888367,2.14E-05,3.02E-06,0.00124715,885.02,12.63,17.82,6.73,0.01,7.21,1.38,-0.34,0.24,18995606,21905500,14.21875,41.78125,52.59375,219.40625
20100410,5.15871477,5.15913439,616.305847,87.7978439,249.136078,1.91E-06,0,865.455078,1.10E-05,285.888336,865.442017,34.9515152,0,41.563694,285.888336,0,0,-6.11978865,1.42E-05,1.27E-06,0.013149213,885.39,10.48,13.1,8.45,1.64,5.21,1.29,0.02,-0.34,8168914,9425506,12.6875,37.40625,47.53125,229.40625
20100411,5.30711126,1.83890295,615.894043,72.7181015,250.570038,3.98E-06,0,866.481262,7.01E-06,286.178986,866.464111,29.1402073,0,34.6059723,286.178986,0,0,-7.14652205,1.18E-05,8.24E-07,0.017195012,883.93,11.93,16.85,6.14,6.25,9.19,1.6,0.02,-0.44,10535288,12160720,12.125,35.46875,44.375,221.4375
20100412,5.20891905,-22.0363598,615.680237,69.8399353,252.472137,1.39E-06,0,868.156189,1.66E-05,279.748352,868.152344,46.9219208,0,17.0311852,279.748352,0,0,-27.9260025,1.90E-05,1.05E-06,0.003822942,895.24,5.43,7.38,4.02,0.95,-2.95,2.79,-2.72,0.49,7329948,8465714,13.5625,40.3125,49.21875,214.4375
20100413,5.50264454,-23.8242531,615.523132,50.9504776,254.226471,3.43E-06,0,869.769409,5.82E-06,276.644348,869.749634,23.428688,0,41.7595863,276.644348,0,0,-9.59281158,9.50E-06,2.50E-07,0.019825798,894.93,1.8,4.33,-1.32,9.62,-1.3,1.07,0.14,-0.23,3973170,4833378,13.15625,39.6875,50.1875,217.125
20100414,5.29484844,-9.89333439,615.904663,183.826508,256.502533,3.01E-07,0,872.41449,8.32E-06,278.071533,872.407104,24.4542427,0,110.776093,278.071533,0,0,-58.4845276,9.91E-06,1.29E-06,0.007320414,896.58,4.51,8.47,-0.02,0.25,0.08,1.09,0.3,-0.6,11906100,19264260,12.75,40.46875,51.5625,218.5
20100415,5.23912239,12.7114449,616.22876,234.403763,254.950836,1.72E-07,0,871.18042,1.35E-05,283.022125,871.179871,40.7105827,0,98.0682449,283.022125,0,0,-82.9067841,1.65E-05,2.83E-06,0.000831133,894.84,8.45,13.76,3.7,0.04,3.75,1.47,1.31,-0.24,17363700,23091714,13.03125,40.90625,51.875,219.9375
20100416,5.21535492,5.37850809,616.281433,183.107391,253.553741,1.04E-08,0,869.838135,1.10E-05,283.282318,869.835083,32.991127,0,83.4826355,283.282318,0,0,-61.2506523,1.34E-05,2.33E-06,0.002998343,891.84,9.43,14.31,5.59,0.12,5.75,1.29,1.12,0.07,16147862,19395852,15.46875,44.90625,54.625,216.71875
20100417,5.20946217,17.1487999,616.176758,138.547821,252.634003,9.16E-07,0,868.825378,9.35E-06,286.310944,868.81073,30.5284939,0,56.5668335,286.310944,0,0,-34.2967262,1.24E-05,2.12E-06,0.014619404,891.63,12.11,15.64,6.25,0.46,7.96,0.64,-0.36,0.37,12037434,14076092,15.46875,44.53125,55.28125,218.6875
20100418,5.16174841,22.8463631,615.975891,180.146515,251.422882,2.70E-06,0,867.414856,1.64E-05,289.658142,867.398865,56.3944092,0,66.4770355,289.658142,0,0,-34.4253235,2.29E-05,3.81E-06,0.016063504,887.27,14.35,20.15,9.58,0.45,10.16,1.65,1.55,-0.25,18012256,20915498,14.09375,40.625,50.8125,215.625
20100419,5.39988375,13.35742,615.698303,103.913109,252.150848,3.10E-06,0,867.880554,1.06E-05,289.287262,867.849121,39.0370598,0,37.0575066,289.287262,0,0,-14.4598398,1.58E-05,2.11E-06,0.031425409,884.75,14.56,17.63,10.44,9.79,11.27,0.83,0.44,0.02,8883452,10305908,12.625,36.78125,46.03125,204.96875
20100420,5.71396017,-6.50295734,616.082764,28.5181084,260.143982,5.18E-06,0,876.250122,8.98E-06,285.792175,876.226868,36.5597458,0,-15.1833029,285.792175,0,0,-13.6541481,1.48E-05,6.67E-07,0.023361934,886.02,10.74,13.49,7.39,15.13,8.86,2.51,-1.57,0.89,2347450,2725118,16.34375,46.34375,54.625,202.40625
20100421,5.27521753,2.35545516,617.334595,216.632355,258.96759,9.83E-07,0,876.303833,3.31E-05,286.06842,876.302246,103.58754,0,57.5413513,286.06842,0,0,-53.1476555,4.20E-05,7.87E-06,0.00167339,893.91,10.94,15.97,6.54,1.19,2.55,3.35,-3.21,0.72,18610908,21619704,27.8125,74.40625,86.59375,246.65625
20100422,5.21960735,-6.34487247,617.843811,179.865112,255.437607,1.73E-08,0,873.281738,2.22E-05,284.48291,873.281433,69.1666565,0,47.1089287,284.48291,0,0,-69.9369736,2.80E-05,5.83E-06,0.000299431,897.62,11.57,16.26,5.83,0,1.04,1.48,-0.81,0.27,14679612,17066976,29.78125,78.90625,97.3125,336
20100423,5.17078924,12.983984,617.846375,231.77269,253.094315,3.64E-07,0,870.942932,2.36E-05,287.090149,870.940735,72.6391602,0,74.9309921,287.090149,0,0,-71.2097473,2.95E-05,5.47E-06,0.002263836,893.61,11.72,16.95,6.41,0.04,5.03,2.26,2.08,-0.56,21800400,25363240,27.15625,71.375,88.8125,370.21875
20100424,5.33694839,1.16351426,617.606384,118.500023,252.828781,4.64E-06,0,870.462524,1.06E-05,285.952148,870.43512,42.8905792,0,57.0571098,285.952148,0,0,-17.3946609,1.74E-05,2.11E-06,0.027328031,890.17,10.92,13.93,7.43,4.99,7.55,1.89,1.12,-0.7,9395156,10938982,24.28125,63.5625,79.25,353.96875
20100425,5.15639257,-7.97822523,617.47168,149.791443,252.926773,8.92E-07,0,870.399414,2.93E-05,284.28537,870.398438,87.425766,0,-5.40045404,284.28537,0,0,-75.7487335,3.54E-05,5.24E-06,0.000997666,896.52,10.09,16.09,4.16,0.02,-0.58,2.76,-2.59,0.77,17936670,20899160,24.53125,64.125,78.25,332.4375
20100426,5.11352062,6.95987415,617.221863,245.595688,250.445923,5.56E-10,0,867.667847,1.96E-05,286.19046,867.667786,61.1880264,0,81.8917236,286.19046,0,0,-95.5491714,2.48E-05,5.19E-06,6.59E-05,895.12,12.37,17.28,6.62,0,3.32,1.26,0.95,0.09,23197786,27049732,22.71875,59.78125,74.34375,325.625
20100427,5.07121325,15.4043894,616.812805,248.367844,248.754425,2.22E-10,0,865.567322,2.13E-05,288.949371,865.567322,65.3713303,0,70.8687515,288.949371,0,0,-96.7210083,2.65E-05,5.18E-06,4.14E-05,891.04,13.63,19.73,5.86,0,7.34,1.63,0.57,0.39,23162992,27029292,20.34375,53.25,66.40625,308
20100428,5.00708675,14.7434244,616.264038,251.09375,246.529495,3.07E-07,0,862.796631,2.45E-05,290.440216,862.793457,78.0977936,0,64.9585876,290.440216,0,0,-93.2876587,3.17E-05,6.85E-06,0.003132979,891.49,17.12,22.43,10.21,0,6.5,0.84,0.28,-0.05,22447624,26214352,18.21875,47.6875,59.4375,281.28125
20100429,5.09233713,13.0703974,615.576721,199.377472,246.000946,2.27E-06,0,861.5849,1.47E-05,290.853455,861.577698,50.9279518,0,71.197876,290.853455,0,0,-64.1805038,2.06E-05,3.63E-06,0.00728112,891.44,16.54,21.85,9.94,0.63,11.22,1.24,0.6,0.12,18952594,22149842,16.25,42.78125,53.40625,254.90625
20100430,5.01053953,18.0931568,614.880371,239.608185,245.282898,2.04E-06,0,860.166138,2.21E-05,293.021088,860.163147,74.3222656,0,62.733139,293.021088,0,0,-84.4546967,3.01E-05,5.99E-06,0.002894095,892.19,17.88,24.09,12.24,0.02,11.33,0.89,0.42,-0.42,21781994,25475300,15.65625,39.90625,49.03125,231.71875
20100501,4.95633411,19.8591614,614.283447,205.940948,243.906281,1.95E-06,0,858.195068,2.27E-05,294.071472,858.189697,73.5142365,0,47.5552406,294.071472,0,0,-65.0094223,2.98E-05,5.19E-06,0.005341684,889.97,17.8,23.99,13.4,0.15,12.61,1.89,1.61,-0.46,20803266,24348844,14.46875,36.9375,45.5,213.3125
20100502,4.96914148,15.1327305,613.766418,156.555908,243.011261,4.37E-06,0,856.785461,1.96E-05,294.214386,856.77771,68.6519547,0,36.0157166,294.214386,0,0,-36.7571335,2.78E-05,3.82E-06,0.007736102,885.45,18.7,23.65,14.34,4.77,14.82,2.26,1.99,-0.66,15777046,18479696,13.03125,33.625,41.4375,197.46875
20100503,5.38349104,-1.98894763,613.342102,41.8855362,248.122025,4.66E-06,0,861.518433,2.00E-06,290.591888,861.464172,17.0275497,0,17.6052418,290.591888,0,0,-9.2437458,6.90E-06,2.40E-07,0.054294527,881.87,15.39,17.96,12.2,9.86,14.94,0.88,0.22,-0.31,3745398,4390228,11.78125,31.28125,38.5625,185.125
20100504,5.06233644,19.8516769,613.233887,183.139557,248.284042,1.36E-06,0,861.5224,2.22E-05,294.919128,861.518005,73.5215683,0,41.7760162,294.919128,0,0,-47.9867477,2.98E-05,6.26E-06,0.00444575,879.31,19.99,25.58,14.38,0.12,14.46,1.2,-0.6,0.5,20277894,23787348,17.3125,53.875,59.9375,185.25
20100505,5.06939936,-9.24537277,613.071228,68.1845856,246.66217,2.71E-06,0,859.738342,2.50E-05,289.583527,859.733398,77.7046051,0,-22.459589,289.583527,0,0,-22.1957092,3.15E-05,3.84E-06,0.004942527,888,14.75,17.87,10.21,4.27,7.29,2.42,-2.23,0.8,6400644,7514180,17.71875,58.6875,71.9375,211.65625
20100506,5.05026054,-7.07439041,612.842712,174.194138,246.215607,8.31E-07,0,859.06781,1.46E-05,288.175171,859.05835,47.5716286,0,79.0659256,288.175171,0,0,-54.6304626,1.93E-05,3.85E-06,0.009485319,889.82,14.05,20.05,10.82,0.3,8.69,1.18,0.18,-0.47,15892038,18671074,19.71875,62.875,76,234.71875
20100507,5.11852837,2.73418713,612.552368,137.245041,246.364273,3.35E-06,0,858.947571,9.35E-06,288.721741,858.916687,37.2787399,0,73.2134552,288.721741,0,0,-24.0173187,1.51E-05,2.41E-06,0.03092264,885.78,13.84,15.91,11.54,2.56,10.2,0.61,0.48,0.11,7439832,8747212,18.90625,59.6875,74.15625,254.5625
20100508,5.04671192,12.5055141,612.308899,135.969894,246.33696,2.46E-06,0,858.651978,1.73E-05,291.625458,858.645996,59.1121826,0,18.5952358,291.625458,0,0,-45.7550697,2.40E-05,4.18E-06,0.00611137,884.54,16.85,22.18,12.08,2.31,12.12,0.99,0.3,-0.1,15788956,18577594,17,53.34375,66.59375,256.1875
20100509,4.99064398,-9.55997658,612.048584,96.4460907,245.03508,3.27E-07,0,857.085144,1.84E-05,287.557037,857.083801,55.1247444,0,8.16364384,287.557037,0,0,-42.7212563,2.23E-05,3.65E-06,0.001478232,891.67,12.38,15.66,10.35,0.56,5.49,1.39,-0.85,0.68,8676160,10216236,15.15625,47.5,59.40625,245.8125
20100510,4.96154642,7.72149801,611.689575,217.276291,243.772522,1.32E-06,0,855.467468,1.87E-05,289.894165,855.46228,61.609436,0,83.7312164,289.894165,0,0,-64.2121429,2.50E-05,4.95E-06,0.005373404,888.68,14.76,19.74,11.1,0.01,9.79,1.8,1.67,-0.21,19622304,23122802,13.5,42.34375,53.03125,230.84375
20100511,5.02295303,6.37655592,611.252441,119.062637,243.391602,5.05E-06,0,854.656677,1.35E-05,290.050293,854.643982,52.8311539,0,37.5264359,290.050293,0,0,-22.3296661,2.14E-05,2.83E-06,0.012663552,887.67,15.82,19.37,13.09,0.31,11.23,2.12,1.98,-0.44,14234900,16786790,12.03125,37.84375,47.4375,214.625
20100512,5.15593481,-4.98238897,610.862,47.1487389,245.457001,6.34E-06,0,856.35144,4.43E-06,287.598633,856.319153,27.9777145,0,13.6227016,287.598633,0,0,-10.5310612,1.13E-05,5.70E-07,0.03242876,886,13.66,15.66,11.69,4.15,11.8,1.41,1.19,-0.69,5780736,6822554,11.0625,34.625,43.15625,200.03125
20100513,5.255198,-2.68606853,610.632507,58.223629,247.940903,6.03E-06,0,858.642395,3.19E-06,287.178955,858.573486,24.1830711,0,26.8551636,287.178955,0,0,-9.8725481,9.80E-06,5.79E-07,0.068966612,889.82,13.18,16.63,11.15,3.53,11.26,1.05,0.47,-0.03,7001564,8269326,11.25,35.4375,43.125,189.09375
20100514,5.14297819,2.06394362,610.588623,116.738396,248.807053,4.68E-06,0,859.408875,1.13E-05,288.325226,859.395752,46.6694908,0,48.4731674,288.325226,0,0,-19.534811,1.89E-05,2.90E-06,0.013185246,888.92,13.56,17.61,10.8,1.33,10.1,1.43,1,-0.82,14141506,16715094,11.65625,36.375,44.6875,184.6875
20100515,5.42565775,-0.531476974,610.633484,41.6658096,251.337509,5.36E-06,0,862.033997,2.89E-06,286.936798,861.970886,21.4800987,0,21.4349422,286.936798,0,0,0.720877469,8.71E-06,4.52E-07,0.062982179,885.26,12.21,13.66,11.28,7.29,10.99,1.51,0.94,-1.17,4027522,4764042,11.28125,35.03125,43.4375,189.09375
20100516,5.39411688,0.16614303,611.237671,39.3097649,255.651627,5.49E-06,0,866.938477,2.76E-06,287.473877,866.889282,22.066431,0,-6.34296989,287.473877,0,0,-23.4181881,8.95E-06,6.94E-07,0.04921237,886.97,13.12,15.46,9.89,1.26,11.72,0.68,-0.36,0.18,3944318,4664046,11.4375,35.875,43.8125,195.09375
20100517,5.27880239,-1.1273936,612.132874,102.67437,255.055496,5.72E-06,0,867.196472,1.84E-05,287.847473,867.188416,70.0598602,0,6.08214521,287.847473,0,0,-27.666296,2.84E-05,4.29E-06,0.008099556,889.05,12.83,18.36,7.98,2.79,8.18,2.23,-1.58,0.74,10868562,12847784,11.46875,36.1875,44.5,199.90625
20100518,5.17195177,4.55050755,612.695984,182.224747,252.645416,6.72E-07,0,865.349304,1.81E-05,288.194244,865.341553,65.7808914,0,51.0566635,288.194244,0,0,-60.8285065,2.67E-05,7.87E-06,0.007877824,889.29,14.29,17.64,10.22,0.2,5.69,1.24,-0.84,0.59,13605640,16078008,12.78125,40.125,48.09375,203.25
20100519,5.15003538,15.4752951,612.911499,223.698456,250.428604,1.22E-06,0,863.347168,2.17E-05,291.561768,863.340149,80.6248703,0,66.7092285,291.561768,0,0,-60.889225,3.27E-05,9.80E-06,0.007062344,887.18,16.33,21.15,12.83,0.07,8.83,1.25,1.13,-0.19,18641962,22022724,12.53125,39.25,48.375,208.5
20100520,5.3889432,-1.7886194,613.034851,43.9971657,252.62117,8.17E-06,0,865.703491,3.77E-06,288.169098,865.656067,31.4443398,0,8.08963776,288.169098,0,0,-6.25222588,1.27E-05,8.14E-07,0.047511395,886.94,13.53,14.83,12.36,6.62,11.7,0.85,-0.08,0.09,3137334,3705032,11.4375,35.875,44.4375,208.15625
20100521,5.14261341,7.74541903,613.371948,153.057953,252.230988,1.35E-06,0,865.604919,2.41E-05,290.581512,865.603088,84.4303207,0,8.59671211,290.581512,0,0,-52.2845802,3.42E-05,8.81E-06,0.001949377,887.3,15.61,20.43,10.86,0.06,10.15,1.94,-1.77,0.68,9704016,11456488,13.1875,40.09375,47.40625,203.625
20100522,5.08714199,15.1636829,613.509094,252.049225,249.47229,1.70E-08,0,862.981873,2.07E-05,293.096222,862.981384,80.0902252,0,68.2474365,293.096222,0,0,-88.5424881,3.25E-05,1.18E-05,0.000488425,884.52,19.15,24.32,13.85,0,11.29,0.78,0.29,-0.08,22618494,26694836,13.03125,40.1875,49.0625,213.09375
20100523,5.02699423,20.1863937,613.437378,255.866684,247.252731,5.80E-09,0,860.690308,2.34E-05,294.795563,860.690186,82.1664124,0,71.2058105,294.795563,0,0,-82.3022308,3.33E-05,9.92E-06,0.000210608,883.71,19.48,24.73,14.74,0.01,13.54,1.78,1.54,-0.51,23490672,27715216,11.75,36.28125,44.75,221.375
20100524,4.93611813,22.3747311,613.185974,218.14827,244.664917,6.10E-07,0,857.852295,3.14E-05,296.810669,857.850952,105.876526,0,35.2213097,296.810669,0,0,-54.6717453,4.29E-05,1.09E-05,0.001390386,882.54,20.28,25.43,15.88,0.11,15.11,2.18,1.8,-0.99,18451980,21763392,10.625,32.8125,40.4375,215.5625
20100525,5.45044851,0.152711362,612.624695,129.667496,246.250748,9.79E-06,0,858.893555,1.98E-05,294.098511,858.875305,87.9528046,0,20.0178509,294.098511,0,0,-21.5607204,3.57E-05,6.07E-06,0.018117387,882.18,19.73,24.54,13.21,16.23,16.36,2.06,1.1,-0.51,13053440,15390916,9.75,30.09375,37.0625,204.1875
20100526,5.49381876,-9.1581192,612.678406,66.758194,254.904678,9.28E-06,0,867.600281,1.30E-05,289.553955,867.58313,63.9540634,0,-5.84753513,289.553955,0,0,-17.80826,2.59E-05,3.63E-06,0.017226033,887.58,14.5,17.14,12.32,2.86,11.48,1.83,-1.6,0.82,5205578,6135884,12.71875,45.84375,53.59375,203.59375
20100527,5.23413038,7.02140617,613.463501,190.68454,254.973969,4.95E-07,0,868.439331,1.55E-05,292.169312,868.4375,65.4417114,0,57.7673302,292.169312,0,0,-60.4481201,2.65E-05,1.05E-05,0.001805002,888.27,18.2,23.68,14.27,0,13.02,0.96,0.03,-0.43,19879348,23424576,15.09375,55.15625,68.5625,240.96875
20100528,5.16424894,11.7497959,613.932678,206.830841,252.461746,1.05E-07,0,866.395569,1.88E-05,293.704346,866.394531,74.6936722,0,61.7324791,293.704346,0,0,-58.6518059,3.03E-05,1.13E-05,0.001158543,888.98,18.54,22.77,15.31,0.03,14.32,1.24,0.95,-0.72,17204034,20265456,14.5,52.0625,66.40625,272.84375
20100529,5.10262823,12.5627422,614.087524,202.451477,250.047577,1.44E-06,0,864.138184,2.11E-05,294.86377,864.135193,83.5774307,0,37.5839157,294.86377,0,0,-68.7230453,3.39E-05,1.14E-05,0.003073771,887.26,20.28,25.04,15.59,0.01,14.46,1.2,0.97,-0.24,19629114,23114624,13.03125,46.40625,59.5,268.375
20100530,5.53467941,3.54279232,613.975464,190.827118,251.967133,1.12E-05,0,865.970642,1.35E-05,293.59021,865.942505,78.6289139,0,78.4194641,293.59021,0,0,-30.2483482,3.19E-05,7.16E-06,0.028051607,886.92,18.81,22.27,15.37,16.12,16.45,0.83,0.07,0.16,9944236,11706004,11.65625,41.34375,53,249.65625
20100531,6.06857491,-14.1169548,615.073792,19.1653099,265.322327,1.09E-05,0,880.43988,2.84E-06,288.32251,880.396057,35.4340744,0,-9.32892609,288.32251,0,0,-7.18109179,1.44E-05,6.15E-07,0.043733772,890.87,13.98,15.42,12.3,35.5,13.15,1.55,-1.16,1,2023614,2381424,15.6875,57.375,70.28125,275.5625
