time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,LangRO,JinRO,WuRO,runoff
20100309,7.22656202,-10.9258976,871.019592,113.374168,354.972656,4.98E-07,0,1225.99622,1.46E-05,282.34317,1225.99207,40.6109962,0,31.6697769,282.34317,0,0,-52.0227928,1.65E-05,1.39E-06,0.003944316,993.86,8.16,12.09,5.28,0.03,1.28,1.94,0.17,-0.24,11192205,12589302,14.6875,37.59375,46.34375,307.40625,448.34375,897.25,913.8125,1125.3125,1223.5938,2325.125
20100310,7.17842197,-4.12959623,871.142151,153.442871,353.08371,3.32E-08,0,1224.22668,1.58E-05,283.489075,1224.22583,45.7928505,0,35.3898811,283.489075,0,0,-76.3903961,1.86E-05,2.70E-06,0.000797473,985.83,9.47,14.72,4.19,0,2.93,1.47,0.51,-0.63,16389844,18443462,12.9375,33.1875,40.9375,275.28125,411.375,841.84375,863.53125,1075.5,1195.9062,2311.4375
20100311,7.13161373,10.38696,870.823669,178.592529,351.261261,5.04E-09,0,1222.08521,1.93E-05,286.602936,1222.08472,58.0288811,0,34.6508636,286.602936,0,0,-75.5176773,2.35E-05,4.19E-06,0.000327326,977.04,12.91,18.77,4.66,0,6.22,1.58,-1.09,-0.69,18831484,21199876,12.6875,32.40625,38.6875,246.9375,374.125,777.4375,802.71875,1015.625,1153.25,2243.6562
20100312,7.09978628,18.0195103,870.204102,176.667282,349.506409,5.18E-09,0,1219.71216,1.95E-05,289.698456,1219.71045,61.5046234,0,32.6872482,289.698456,0,0,-64.4476852,2.49E-05,5.44E-06,0.001677862,973.86,15.1,20.43,9.03,0,8.67,1.09,-0.75,-0.25,18455442,20785044,16,38.03125,42.5,229.0625,341.03125,712.46875,738.4375,946.84375,1099.75,2150.6875
20100313,7.07162142,20.3038864,869.399719,141.338669,348.051605,2.47E-07,0,1217.4552,1.99E-05,291.889038,1217.45117,62.6751823,0,21.0734577,291.889038,0,0,-37.2774544,2.54E-05,5.26E-06,0.003847057,969.1,17.79,22.49,11.26,0.03,11.86,1.14,0.3,-0.82,14070454,15853037,17.8125,42.40625,48.5625,231.96875,316.875,654.21875,678,876.75,1036.7188,2042.75
20100314,7.44502401,-6.64275265,868.617371,25.6395607,351.148285,3.24E-07,0,1219.80151,2.15E-06,287.48053,1219.76562,6.7475996,0,19.8335915,287.48053,0,0,-5.70969868,2.74E-06,2.60E-07,0.035829477,975.15,13.54,17.18,10.46,9.99,11.16,2.62,-2.39,0.92,2028181,2286105,23.0625,57.78125,63.84375,257.59375,309.0625,613.125,630.1875,814.90625,969.5625,1927.4688
20100315,7.35642624,-15.6834116,868.734009,42.6023903,354.709625,9.97E-07,0,1223.47534,5.68E-06,284.25177,1223.44336,17.3258419,0,19.2072258,284.25177,0,0,-21.7604389,7.02E-06,3.47E-07,0.031745724,986.25,9.92,12.6,4.87,2.57,7.9,1.49,-0.98,0.14,2579332,2908350,23.71875,60.9375,71.1875,295.8125,319.53125,601.15625,606.25,773.1875,908.96875,1824.0625
20100316,7.20041227,-0.68010658,869.240601,116.228828,353.851807,8.76E-07,0,1223.09827,1.43E-05,285.984985,1223.09229,43.0042267,0,20.6878643,285.984985,0,0,-53.2139282,1.74E-05,2.25E-06,0.00588847,982,12.73,18.3,6.61,0,7.11,2.29,-0.02,-1.32,17989580,20299598,21.5625,55.09375,65.28125,304.40625,342.4375,623.4375,614.40625,758.125,858.625,1738.625
20100317,7.13364172,7.19317675,869.193298,185.308746,351.555298,-3.62E-08,0,1220.74915,2.03E-05,288.493347,1220.74866,64.3580093,0,29.8833847,288.493347,0,0,-83.8726578,2.61E-05,5.80E-06,0.00054375,983.1,14.36,21.25,7.76,0,7.99,2,0.74,-0.06,19465136,21980268,19.34375,49.34375,58.53125,285.0625,359.59375,668.15625,651.375,765.21875,822.59375,1665.1875
20100318,7.09039164,18.4390049,868.684814,189.94223,349.419006,3.94E-08,0,1218.10449,2.07E-05,291.839325,1218.10388,70.0071335,0,19.8831062,291.839325,0,0,-81.6056747,2.84E-05,7.65E-06,0.000689453,975.56,17.58,24.41,9.49,0,10.39,1.16,-0.34,-0.96,19979168,22576718,17.25,44.75,53.3125,261.71875,354.625,702.46875,691.71875,790,806.5625,1621.25
20100319,7.04598427,16.1727695,867.897339,186.47525,347.325897,-3.59E-08,0,1215.22388,2.13E-05,293.564636,1215.22327,75.0843048,0,23.7672539,293.564636,0,0,-71.4475098,3.04E-05,9.20E-06,0.000595942,967.37,20.77,26.7,13.8,0,13.67,1.04,-0.88,-0.03,19450950,21995406,15.3125,40.71875,49.1875,244.8125,334.71875,707.0625,707.71875,820.3125,811.25,1620.8438
20100320,6.99116087,22.4150562,866.88623,187.547623,345.308594,4.01E-08,0,1212.19543,2.62E-05,295.509552,1212.19495,89.588829,0,8.03681946,295.509552,0,0,-67.5001297,3.63E-05,1.01E-05,0.000590101,971.08,20.94,27.31,13.28,0,12.25,2.11,-0.83,-0.45,19725332,22321528,13.5625,36.84375,45.3125,235.65625,313.03125,694.53125,700.6875,836.6875,831.15625,1650.5312
20100321,6.865592,19.1485558,865.590027,189.090057,342.158752,1.94E-09,0,1207.7489,4.16E-05,296.842133,1207.7489,137.794724,0,-37.2012177,296.842133,0,0,-69.3454514,5.59E-05,1.43E-05,0.000100912,961.08,23.8,30.27,18.26,0,13.43,3.84,1.27,-3.27,19574842,22166882,12.0625,33.375,41.375,226.96875,297.15625,685.0625,689.75,835.0625,853.125,1675.8438
20100322,7.05115938,-9.57690907,863.939575,161.500275,340.609619,6.73E-07,0,1204.55981,3.02E-05,292.507416,1204.54932,103.384926,0,31.5674095,292.507416,0,0,-36.1426888,4.19E-05,1.10E-05,0.010645233,967.64,17.39,24.27,10.52,4.67,9.4,4.08,-3.88,0.26,11898706,13483454,11.34375,32.0625,39.28125,213.0625,288.21875,687.6875,688.4375,828.34375,865.46875,1676
20100323,7.39627504,-12.5448771,862.520264,59.121254,346.332001,1.19E-06,0,1208.88062,8.61E-06,287.12265,1208.85229,26.9680424,0,33.0442467,287.12265,0,0,-11.653348,1.09E-05,1.13E-06,0.028325366,974.02,11.72,14.56,9.9,10.02,8.05,1.66,-1.17,0.55,5291156,6000636,15.875,43.46875,48.8125,208.53125,291.5625,705.4375,700.4375,830.25,870.75,1661.6562
20100324,7.37838984,-24.4776688,862.477844,20.5851402,353.297577,1.06E-06,0,1215.81409,2.80E-06,282.848907,1215.77539,9.58539391,0,18.7200356,282.848907,0,0,-16.7619572,3.89E-06,2.29E-08,0.038663518,984.85,8.98,9.92,7.16,5.58,6.42,1.96,-1.6,0.41,2198278,2494922,16.84375,45.9375,54.71875,223.25,299.1875,745.1875,731.6875,855.125,878.3125,1658.5
20100325,7.14872456,-11.1570387,863.077026,134.142639,351.6716,5.27E-07,0,1214.75281,1.67E-05,285.024475,1214.74878,51.1620636,0,33.3993835,285.024475,0,0,-60.7426758,2.07E-05,3.50E-06,0.004146065,988.53,10.14,14.95,4.02,0.24,5.22,1.12,0.34,0.36,8548502,9708082,15.71875,43.21875,52.15625,232.53125,301.15625,784.0625,772.40625,904.46875,895.5,1683.1562
20100326,7.1337924,12.8456593,863.005859,184.609085,349.611145,1.41E-07,0,1212.63171,2.33E-05,288.761017,1212.61694,72.5464096,0,49.06633,288.761017,0,0,-50.1417389,2.94E-05,5.99E-06,0.01469793,981.55,13.4,18.21,5.95,0.48,6.37,2.27,-0.92,-0.24,15309284,17397968,14.125,39,47.5,228.75,305.125,801.15625,797.28125,947.21875,927.6875,1745.8438
20100327,7.08500433,2.42798495,862.618286,133.121353,348.441864,8.12E-07,0,1211.06458,1.78E-05,288.314301,1211.06018,56.0389595,0,29.9320164,288.314301,0,0,-44.7194099,2.27E-05,4.07E-06,0.004364226,982.84,14.46,19.49,10.4,0,7.67,1.66,0.68,-0.3,17049772,19391366,13.78125,37.15625,44.5625,214.625,302.9375,796.03125,800.1875,963.65625,966.4375,1864.7812
20100328,7.10001945,9.44963551,862.044556,77.7773895,347.263397,3.34E-07,0,1209.32056,1.56E-05,289.915985,1209.30786,45.7564163,0,6.15131855,289.915985,0,0,-16.4158573,1.86E-05,2.65E-06,0.01258877,975.93,16.89,20.4,11.9,0.4,9.83,1.44,-0.41,-0.99,9617126,10944722,13.59375,36.03125,43.125,199.96875,292.1875,769.5625,781.6875,956.34375,993.25,2009.75
20100329,7.29655266,-7.15478611,861.525269,29.0076923,349.312439,7.13E-07,0,1210.87964,2.97E-06,287.060059,1210.83765,9.70927525,0,12.6608171,287.060059,0,0,-13.7966137,3.94E-06,2.51E-07,0.041954719,975.27,13.81,15.36,12.03,3.07,11.26,1.17,-0.54,-0.55,2729534,3108884,15.03125,40.59375,47.375,192.6875,283.71875,733.125,748.8125,933.46875,999.78125,2095.5938
20100330,7.18097639,0.627975404,861.447266,71.9741669,350.47226,1.31E-06,0,1211.93347,9.50E-06,288.364197,1211.91943,31.0681839,0,16.6852226,288.364197,0,0,-23.5925388,1.26E-05,1.78E-06,0.01393562,975.58,13.95,16.62,10.84,0.36,10.34,1.15,0.38,-0.62,5937902,6768588,14.875,41.5625,50.4375,197.375,280.5625,704.15625,716.9375,903.78125,989.65625,2097
20100331,7.43315792,-3.15082288,861.520874,47.8315048,352.111664,6.75E-07,0,1213.67029,6.06E-06,287.301514,1213.63281,18.6944599,0,23.9925499,287.301514,0,0,-8.29811287,7.58E-06,8.48E-07,0.03769923,972.74,13.06,15,10.71,4.74,10.33,3.01,-2.71,0.18,3583340,4086716,13.46875,38.3125,47.53125,201.78125,275.9375,679.875,691.375,874.3125,969.125,2051.25
20100401,7.37430763,-5.3361702,862.577576,50.4975357,354.752197,1.25E-06,0,1217.3717,5.88E-06,286.159027,1217.32971,19.2610378,0,22.4762859,286.159027,0,0,-14.0960102,7.81E-06,6.78E-07,0.041952785,981.24,11.26,12.33,10.48,7.39,8.52,1.07,-0.72,0.07,2908946,3320544,17.9375,49.59375,57.6875,206.90625,281.40625,662,670.09375,846.03125,945.21875,2004.5625
20100402,7.3732152,-7.12751913,863.978577,69.7722549,355.554443,1.45E-06,0,1219.57104,8.21E-06,285.877472,1219.5332,26.5571651,0,23.0859985,285.877472,0,0,-27.2569141,1.08E-05,1.11E-06,0.03799744,980.88,12.47,15.36,9.16,2.59,9.1,1.06,0.86,-0.16,6869882,7845972,17.8125,50.25,62.125,230.1875,293.5625,664.875,664.59375,824.5625,923.78125,1991.9688
20100403,7.20916605,3.48223162,865.177856,111.088867,354.020966,1.19E-06,0,1219.20947,1.54E-05,287.74881,1219.19861,48.8442268,0,25.2319717,287.74881,0,0,-33.5270844,1.98E-05,3.21E-06,0.010639265,976.33,14.23,17.28,10.71,0.01,8.88,1.23,-0.4,-0.62,10971642,12539412,17.03125,46.46875,57.3125,234.71875,301.6875,677.65625,674.8125,819.0625,904,2009.125
20100404,7.14694881,4.64138842,865.446289,143.235275,351.532562,1.80E-07,0,1216.98169,1.66E-05,289.296753,1216.97876,55.7509689,0,31.09272,289.296753,0,0,-51.7501068,2.26E-05,5.86E-06,0.002836345,974.12,15.27,19.79,10.28,0,9.42,0.79,-0.26,-0.4,15246926,17439940,15.9375,43.09375,53.15625,220.75,308.28125,681.21875,682.03125,821.90625,887.75,2040.0938
20100405,7.26287985,17.7325687,865.133972,156.652802,350.230255,1.40E-07,0,1215.37915,2.02E-05,292.017426,1215.36426,67.9291229,0,40.1431732,292.017426,0,0,-30.8432007,2.75E-05,7.17E-06,0.014930671,972.81,17.66,22.1,11.79,6.94,11.86,1.5,-0.98,0.59,14417354,16502420,14.25,38.75,48.0625,203.15625,302.65625,671.1875,677.34375,820.25,878.75,2069.375
20100406,7.71484089,0.136258826,865.393616,48.6689835,356.480042,5.39E-07,0,1221.92505,4.89E-06,289.361786,1221.87366,15.2918053,0,24.7529049,289.361786,0,0,-8.48984146,6.20E-06,7.72E-07,0.051395722,980.73,14.27,15.91,13.12,13.72,12.42,1.18,-0.56,0.32,3719332,4262152,13.78125,37.6875,46,188.90625,289.46875,649.40625,660.53125,811.9375,877.09375,2083.25
20100407,7.39573145,-5.08172798,867.937317,70.8039322,360.416138,1.84E-06,0,1228.38757,9.73E-06,288.040192,1228.35339,32.2410889,0,25.855732,288.040192,0,0,-17.7900658,1.31E-05,1.50E-06,0.034125567,982.12,13.47,14.92,10.88,1.33,11.69,1.23,0.49,-0.68,2749522,3151064,12.78125,35.8125,44.28125,185.71875,285.375,636.53125,644.09375,805.5,884.96875,2093.8125
20100408,7.26394749,-3.27648783,869.97699,119.791298,357.019073,9.31E-07,0,1227.0022,1.55E-05,288.484436,1226.99597,50.5522079,0,18.4684563,288.484436,0,0,-54.0480499,2.05E-05,4.08E-06,0.006192287,972.41,15.3,20.56,10.55,0.01,10.56,2.06,-0.7,-1.07,15870060,18203298,14.6875,42.15625,50.5,194.59375,292.71875,657.1875,651.3125,813.0625,896.65625,2105.4375
20100409,7.20647955,16.9014492,870.647095,150.868561,354.231812,2.81E-07,0,1224.88818,1.70E-05,292.022278,1224.87891,57.4989319,0,41.5182114,292.022278,0,0,-34.9424858,2.33E-05,6.00E-06,0.009286696,967.92,17.42,21.78,11.51,0.14,12.93,1.07,-0.56,0.22,17120990,19653992,14.21875,41.78125,52.59375,219.40625,301,705.625,689.875,835.34375,904.3125,2105
20100410,7.62837744,6.51958323,870.671448,87.4764023,355.438538,3.53E-07,0,1226.14514,1.08E-05,291.606567,1226.11011,35.7075195,0,26.994688,291.606567,0,0,-18.256855,1.45E-05,3.32E-06,0.035148788,967.82,16.94,20.36,14.65,8.67,13.94,0.94,0.36,0.46,6518228,7489954,12.6875,37.40625,47.53125,229.40625,306.53125,743.75,733.6875,869.96875,913.0625,2115.3125
20100411,7.45220137,0.94381988,872.821838,49.7250938,362.442902,1.17E-06,0,1235.29382,6.04E-06,290.32486,1235.26489,20.537756,0,10.1519184,290.32486,0,0,-18.0885086,8.33E-06,1.12E-06,0.029120199,966.78,15.87,18.39,13.43,0.75,13.91,0.83,0.32,-0.24,3699648,4254684,12.125,35.46875,44.375,221.4375,315.125,756.4375,755.3125,901.46875,932.4375,2156.1562
20100412,7.52604437,0.799837112,875.098877,100.585068,360.25119,5.48E-07,0,1235.39807,1.58E-05,290.814117,1235.35022,50.723362,0,37.2508278,290.814117,0,0,-11.8175192,2.06E-05,4.19E-06,0.047978967,973.59,15.71,22.22,10.74,5.43,11.67,2.66,-2.44,-0.03,6957626,8003696,13.5625,40.3125,49.21875,214.4375,318.34375,757.59375,760.09375,915.1875,958.78125,2204.875
20100413,7.57368422,-17.155405,877.397583,32.1771545,363.036652,2.33E-06,0,1240.47046,7.49E-06,285.97525,1240.4342,25.1408749,0,14.8996382,285.97525,0,0,-9.30153751,1.02E-05,3.70E-07,0.036225233,977.95,11.32,13.98,8.87,4.09,7.68,2.5,1.35,-1.48,2035970,2343842,13.15625,39.6875,50.1875,217.125,315.78125,756.71875,760.4375,919.3125,983.125,2231.3438
20100414,7.42231655,-10.8873444,879.890198,55.346138,362.485596,1.43E-06,0,1242.39941,8.03E-06,285.104584,1242.37561,25.0937004,0,16.0405445,285.104584,0,0,-25.0961075,1.02E-05,7.20E-07,0.023630075,983.11,11.09,13.21,9.07,1.89,7.32,0.95,0.49,-0.18,5040226,5808664,12.75,40.46875,51.5625,218.5,320.3125,764.96875,765.53125,928.84375,1005.0625,2246.0938
20100415,7.33048534,-5.00953913,881.436829,104.427811,359.774658,5.20E-07,0,1241.22217,1.30E-05,286.153351,1241.21167,40.3903236,0,24.9778328,286.153351,0,0,-44.0680237,1.64E-05,2.88E-06,0.010678195,982.25,13.08,15.77,9.21,0.42,7.89,0.87,-0.05,-0.16,11287982,13012326,13.03125,40.90625,51.875,219.9375,326.1875,789.53125,784.9375,950.21875,1022.15625,2260.1875
20100416,7.2511797,11.1728573,881.839172,151.370132,357.255798,2.84E-07,0,1239.0979,1.84E-05,289.60968,1239.09485,61.615757,0,32.5563316,289.60968,0,0,-46.0191422,2.50E-05,6.31E-06,0.002914132,977.05,16.26,19.8,11.44,0,10.41,1.08,-0.75,-0.23,17880192,20621344,15.46875,44.90625,54.625,216.71875,323.71875,802.03125,802.78125,971.25,1035.0312,2282.2812
20100417,7.35536051,12.4921255,881.589966,88.6346359,356.222443,9.21E-08,0,1237.82947,1.41E-05,291.017426,1237.81226,44.0399513,0,13.6818628,291.017426,0,0,-18.4191589,1.79E-05,3.65E-06,0.017117517,975.69,16.78,20.81,14.03,2.58,12.38,1.58,-1.06,0.59,10453222,12059722,15.46875,44.53125,55.28125,218.6875,317.1875,793.1875,800.96875,979.84375,1047.5,2326.2188
20100418,7.3470068,-2.82537055,881.585754,52.0808945,358.086609,7.61E-07,0,1239.70154,6.55E-06,288.935577,1239.67261,21.2460728,0,4.31737614,288.935577,0,0,-29.3414288,8.61E-06,1.30E-06,0.029185526,972.41,14.87,18.42,11.7,0.02,12.32,1.74,0.56,-1.05,8294078,9577980,14.09375,40.625,50.8125,215.625,308.125,773.21875,784.28125,973.0625,1057.5312,2374.8125
20100419,7.29998636,22.0912724,881.578308,134.488174,356.441467,4.37E-07,0,1238.0498,1.70E-05,294.137665,1238.01978,60.2458725,0,31.0104141,294.137665,0,0,-21.1356487,2.44E-05,7.03E-06,0.030050825,966.7,19.63,23.44,13.63,1.67,15.11,1.12,-0.77,0.47,14411774,16641602,12.625,36.78125,46.03125,204.96875,300.375,752.6875,763.25,953.6875,1057.4688,2385.4688
20100420,7.62516403,6.84279537,881.5979,53.8767815,359.559296,-3.53E-08,0,1241.22742,5.29E-06,292.715942,1241.1571,16.5162201,0,21.4112835,292.715942,0,0,-9.10754871,6.70E-06,1.44E-06,0.070163667,965.4,17.88,19.54,15.54,10.55,16.31,1.96,-0.75,0.65,3388216,3914454,16.34375,46.34375,54.625,202.40625,301.78125,745.71875,750.8125,932.6875,1047.6562,2351.7188
20100421,7.53414202,0.763069808,882.99469,116.759483,362.219971,2.14E-06,0,1245.24023,1.65E-05,292.077393,1245.21484,59.6395645,0,37.3848915,292.077393,0,0,-18.978899,2.42E-05,5.50E-06,0.025604066,973.57,18.59,23.2,13.42,5.57,12.7,3.2,-2.98,-0.13,13675054,15810994,27.8125,74.40625,86.59375,246.65625,320.0625,771.46875,763.28125,926.875,1035.5,2313.8438
20100422,7.58153296,-15.9847298,885.254639,23.6166744,365.738556,2.76E-07,0,1251.0741,1.38E-06,286.828918,1250.99341,4.36899996,0,19.9743252,286.828918,0,0,-15.2608099,1.77E-06,1.11E-07,0.080934085,983.48,12.45,13.62,10,4.86,10.99,2,-1.03,0.47,2162128,2500316,29.78125,78.90625,97.3125,336,351.21875,838.96875,815.96875,954.59375,1027.0312,2303.3438
20100423,7.32708645,9.52639961,887.305237,166.962296,362.073669,1.63E-06,0,1249.38782,2.56E-05,291.168732,1249.37891,87.3751526,0,33.7039604,291.168732,0,0,-36.3510323,3.54E-05,8.20E-06,0.008887223,979.31,16.97,20.42,12.52,0.01,10.68,2.06,0.85,-1.47,14842878,17171778,27.15625,71.375,88.8125,370.21875,403.78125,932.25,901.8125,1018.15625,1035.125,2358.7188
20100424,7.34385967,-1.76539123,887.720215,65.1576309,359.410614,3.65E-07,0,1247.14661,1.83E-05,289.704132,1247.13062,55.1818237,0,-4.39667702,289.704132,0,0,-16.1406975,2.24E-05,3.73E-06,0.01573207,973.95,16.39,18.71,13.54,2.34,10.7,2.19,0.24,-1.94,4169672,4825286,24.28125,63.5625,79.25,353.96875,452.84375,1021.03125,995.34375,1097.7812,1070.125,2525.7188
20100425,7.34625053,-0.732913375,887.69574,74.2132721,359.369293,1.29E-06,0,1247.09448,1.03E-05,289.472656,1247.06482,35.0644188,0,14.8679113,289.472656,0,0,-25.0102234,1.42E-05,2.65E-06,0.029492971,979.97,14.87,18.61,11.82,1.88,11.66,1.4,-0.04,0.01,5447936,6309170,24.53125,64.125,78.25,332.4375,464.46875,1061.9062,1054.0625,1174.5625,1132.25,2742.25
20100426,7.25373554,2.78006434,887.462524,172.816147,357.291901,9.61E-07,0,1244.7594,2.13E-05,290.997284,1244.75452,79.7183228,0,27.0519924,290.997284,0,0,-63.2651215,3.23E-05,1.00E-05,0.004988453,980.66,16.67,22.36,10.59,0.39,11.26,2.07,1.2,-0.18,17948002,20788718,22.71875,59.78125,74.34375,325.625,450.8125,1057.7188,1062.5312,1220.75,1204.8438,2889.5625
20100427,7.17575884,12.1973867,886.737488,223.767319,354.406433,3.27E-08,0,1241.14465,2.46E-05,293.337311,1241.14392,99.3850708,0,33.8928108,293.337311,0,0,-78.2878876,4.03E-05,1.56E-05,0.000704509,974.84,19.48,24.59,15.25,0,12.66,1.26,-0.2,-0.85,21620766,25050572,20.34375,53.25,66.40625,308,429.3125,1038.0312,1046.9375,1228.0938,1261.8125,2936
20100428,7.12337065,14.5833216,885.604187,220.98085,351.609009,-7.20E-08,0,1237.21423,2.37E-05,294.980042,1237.21326,101.878723,0,32.6524887,294.980042,0,0,-71.860878,4.13E-05,1.77E-05,0.001063152,974.57,21.75,26.59,16.11,0,14.52,0.89,-0.08,-0.26,22497678,26079804,18.21875,47.6875,59.4375,281.28125,406.25,1012.96875,1023.875,1208.375,1285.4375,2912.4688
20100429,7.107409,20.5957794,884.102661,208.916107,348.998352,2.14E-07,0,1233.10767,2.96E-05,297.220551,1233.10107,123.831169,0,10.1373119,297.220551,0,0,-54.3513565,5.02E-05,2.04E-05,0.006678715,972.68,23.81,29.29,18.58,0.25,15.39,1.73,-0.41,-0.99,21404726,24821708,16.25,42.78125,53.40625,254.90625,377.875,974.09375,990.28125,1175.375,1277.7812,2846.125
20100430,7.2093668,8.77509689,882.507446,148.952301,349.853638,1.28E-06,0,1232.38098,1.83E-05,295.913055,1232.36121,73.6645508,0,24.9010277,295.913055,0,0,-41.60849,2.99E-05,1.03E-05,0.019906649,974.58,23.16,27.29,18.86,0.54,17.75,1.34,0.54,-0.35,17416602,20206018,15.65625,39.90625,49.03125,231.71875,349.28125,922.5,942.6875,1132.8438,1250.7188,2751.1562
20100501,7.12323093,10.770957,881.187073,183.341599,349.305939,1.38E-06,0,1230.50122,2.06E-05,296.682068,1230.49304,90.7325134,0,28.4296837,296.682068,0,0,-53.4058228,3.68E-05,1.48E-05,0.00821821,972.87,23.46,27.89,17.92,0.38,18.56,1.22,0.78,-0.62,20140758,23375868,14.46875,36.9375,45.5,213.3125,323.09375,874.90625,893.3125,1082.5312,1211.9062,2635.2812
20100502,6.99052811,20.7793694,879.779175,218.249588,346.366974,5.38E-07,0,1226.14868,3.95E-05,299.342224,1226.14587,160.480911,0,-15.4659739,299.342224,0,0,-52.4548492,6.51E-05,2.51E-05,0.002570959,966.52,26.63,31.34,21.8,0.85,17.22,2.66,1.41,-2.14,22070570,25626690,13.03125,33.625,41.4375,197.46875,298.8125,836.40625,851.78125,1031.5,1164.5,2508.3438
20100503,7.35660934,11.1282396,878.060486,136.11203,347.255554,8.57E-08,0,1225.36365,2.07E-05,298.48941,1225.31604,86.084938,0,19.2770996,298.48941,0,0,-19.6245041,3.49E-05,1.41E-05,0.047606316,961.11,24.27,28.27,21.04,19.82,20.51,2.08,-0.01,-1.28,9705860,11274372,11.78125,31.28125,38.5625,185.125,283.90625,809.9375,821.65625,988.9375,1116.1875,2395.3125
20100504,7.1587472,1.65936768,877.009521,133.797485,350.604401,1.83E-06,0,1227.62769,1.60E-05,296.590424,1227.61389,70.8757401,0,17.8227444,296.590424,0,0,-43.4350243,2.87E-05,1.09E-05,0.013781758,959.76,23.42,28.5,18.61,0.37,19.44,1.79,-0.35,-0.09,14452586,16797852,17.3125,53.875,59.9375,185.25,282.71875,804.375,809.0625,965.25,1081.4062,2334.7188
20100505,7.49079657,10.1288662,876.087463,214.902054,349.924347,4.47E-07,0,1226.03564,3.40E-05,299.166718,1226.01184,149.418228,0,14.4886913,299.166718,0,0,-40.8828583,6.06E-05,2.61E-05,0.023873908,963.3,25.06,30.95,16.55,21.14,19.06,2.76,-2.48,-0.15,19171076,22288192,17.71875,58.6875,71.9375,211.65625,280.75,824.78125,820.34375,970.6875,1062.75,2328.8438
20100506,7.58681488,-19.5153484,876.8927,37.2549362,361.359283,2.07E-06,0,1238.32678,7.36E-06,290.157867,1238.25208,25.9336853,0,18.0310535,290.157867,0,0,-12.8037796,1.05E-05,1.09E-06,0.074848309,972.44,16.68,17.33,16.04,12.11,13.64,1.94,-0.84,0.68,2785696,3240664,19.71875,62.875,76,234.71875,282.03125,872.125,859.03125,1007.40625,1070,2398
20100507,7.36149216,-0.334094375,879.001526,93.9003448,360.403381,2.25E-06,0,1239.43152,1.47E-05,292.477203,1239.40479,54.7619934,0,21.181818,292.477203,0,0,-18.2883606,2.22E-05,5.28E-06,0.026631184,969.01,18.22,20.47,16.01,0.71,14.58,1.18,-0.21,-0.68,6926424,8059628,18.90625,59.6875,74.15625,254.5625,297.09375,955.90625,935.34375,1067.75,1113.5,2626.9375
20100508,7.39416885,2.48251724,880.14917,103.191544,358.653076,1.30E-06,0,1238.82104,1.26E-05,293.387299,1238.80237,49.9443283,0,18.684721,293.387299,0,0,-32.0768585,2.02E-05,6.34E-06,0.018812671,967.02,19.85,23.23,16.52,0.8,15.54,1.11,-0.84,-0.18,11622338,13530282,17,53.34375,66.59375,256.1875,317.625,1029.0938,1016.46875,1150.9688,1182.25,2978.9062
