time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,LangRO,runoff
20131018,5.93037224,-10.5850973,1210.49634,59.046711,292.521698,1.49E-06,0,1503.03442,5.76E-06,287.136047,1503.01868,22.5707645,0,7.84079838,287.136047,0,0,-39.2186699,9.15E-06,1.90E-06,0.016411103,981.79,14.92,18.63,12.69,0.44,11.52,0.97,0.27,-0.45,5273958,5997384,13.359375,38.726562,47.1875,274.625,376.89062,960.2031,942.59375,1067.375
20131019,5.86912155,-3.78838825,1211.59741,106.067825,291.56778,2.04E-07,0,1503.16858,1.07E-05,288.880035,1503.16565,40.5226288,0,21.5226116,288.880035,0,0,-47.8107033,1.64E-05,5.50E-06,0.003389566,980.53,16.31,20.19,13.9,0.03,12.18,1.19,0.07,-0.97,8813184,10019008,12.0390625,35,42.75,261.76562,378.84375,985.1875,986.28125,1159.1094
20131020,5.86790657,-1.66079676,1212.59338,76.5377274,290.87149,1.95E-07,0,1503.48059,8.77E-06,289.120544,1503.46484,30.3006287,0,17.4369984,289.120544,0,0,-30.4586468,1.23E-05,3.32E-06,0.015771726,978.46,16.35,18.77,13.9,0,12.81,1.16,-0.37,-0.83,5256572,5974080,11.28125,32.851562,39.90625,244.25,367.6953,975.3594,986.03906,1193.2344
20131021,5.83059454,0.482080907,1213.52051,121.559441,289.900238,9.34E-07,0,1503.43066,1.33E-05,290.487915,1503.42053,52.1228371,0,24.2247944,290.487915,0,0,-44.7292557,2.11E-05,6.89E-06,0.009881564,977.78,17.59,21.32,13.8,0.04,11.88,1.11,0.81,-0.63,10585870,12027060,11.2890625,32.28125,38.78125,231.10938,349.77344,953.89844,966.96094,1179.8672
20131022,5.8048501,-2.65837789,1214.37305,127.552177,288.804871,7.27E-07,0,1503.18469,1.25E-05,290.534607,1503.1781,51.0171623,0,22.438345,290.534607,0,0,-56.7563057,2.07E-05,7.42E-06,0.006841491,979.47,17.4,22.34,12.89,0.08,12.69,1.39,1.12,-0.12,10711522,12166078,10.8125,31.226562,37.71875,222.80469,328.59375,927.85156,942.0703,1146.0781
20131023,5.77519178,-4.87079239,1215.1499,128.311172,287.697815,1.30E-07,0,1502.8512,1.23E-05,290.265411,1502.84827,48.9346733,0,25.6899586,290.265411,0,0,-58.5609207,1.98E-05,7.45E-06,0.003370156,978.31,18.51,22.81,12.84,0.03,13.69,0.82,0.11,0.24,11410746,12956288,10.09375,29.820312,36.039062,213.64844,308.96875,897.96094,912.8594,1107.5625
20131024,5.74360132,-2.14723444,1215.83728,144.041153,286.546936,7.42E-08,0,1502.38599,1.31E-05,290.384491,1502.38416,53.3118896,0,22.44454,290.384491,0,0,-70.4313965,2.16E-05,8.43E-06,0.001773171,977.42,17.52,23.61,11.83,0,12.58,1.29,-0.49,-1.01,13811190,15677120,9.5546875,28.867188,34.804688,202.41406,291.9375,864.02344,880.35156,1065.9062
20131025,5.68779659,3.20411777,1216.43127,143.028671,285.278564,1.30E-07,0,1501.71204,1.82E-05,291.040466,1501.70972,65.9050903,0,16.3473091,291.040466,0,0,-57.5674095,2.67E-05,8.36E-06,0.002191877,976.19,18.99,24.66,12.5,0,10.56,2.08,0.16,-1.79,13692696,15537948,9.234375,28.28125,34.054688,192.10156,276.6172,821.22656,840.4844,1020.5
20131026,5.78488302,-3.01507092,1216.93921,57.6209984,284.871674,9.25E-07,0,1501.82861,1.20E-05,290.02533,1501.81116,38.8086395,0,-2.56310225,290.02533,0,0,-24.3908424,1.57E-05,2.85E-06,0.017691696,975.61,17.4,20.22,15.18,2.1,11.21,2.19,0.18,-1.79,4054316,4599284,9.0859375,27.960938,33.632812,185.47656,263.57812,774.9219,794.9844,970.8203
20131027,5.73284674,-13.8835402,1217.44617,76.2214737,285.114868,8.61E-07,0,1502.5675,1.21E-05,288.029602,1502.56104,39.8497009,0,10.4634876,288.029602,0,0,-39.7987633,1.62E-05,3.17E-06,0.006458665,975.09,14.72,18.82,11.31,1.52,10.55,2.37,-0.29,-2.07,7460088,8460804,9.140625,27.828125,33.40625,185.10156,253.5625,735.46094,752.53125,919.0156
20131028,6.07775879,3.36641073,1217.93372,87.7499542,285.872955,8.66E-07,0,1503.84558,1.09E-05,289.859833,1503.80664,37.24786,0,25.0624771,289.859833,0,0,-22.0661945,1.51E-05,3.34E-06,0.038978517,974.96,15.35,16.82,12.06,14.62,13.02,1.19,-0.85,-0.67,4743384,5377820,9.0625,27.625,33.203125,187.91406,247.76562,712.6406,723.4375,873.03125
20131029,6.36293221,-4.71402788,1218.70398,19.8598614,293.96814,1.53E-06,0,1512.74866,2.39E-06,288.752411,1512.67175,10.2330685,0,8.76458549,288.752411,0,0,-5.57611847,4.15E-06,2.34E-07,0.076499917,974.69,15.62,16.28,14.99,9.02,14.55,1.02,-0.38,-0.86,1140734,1292932,9.375,27.773438,33.234375,191.95312,254.14844,714.9922,717.1875,849.125
20131030,6.31740952,-8.765378,1220.24866,16.5685883,299.414062,1.88E-06,0,1519.72827,2.61E-06,287.858429,1519.66235,11.426033,0,5.93052912,287.858429,0,0,-7.97885084,4.63E-06,1.42E-07,0.065612562,975.73,15.26,16.35,14.06,3.82,13.66,1.81,-0.85,-1.54,1611960,1826516,11.609375,33.851562,39.328125,210.17188,286.02344,761.8594,747.47656,864.0625
20131031,6.34445143,-3.90951657,1222.38782,37.6065369,301.402069,1.89E-06,0,1523.84167,5.05E-06,288.45575,1523.78979,18.8708801,0,10.6171103,288.45575,0,0,-12.0276623,7.65E-06,7.13E-07,0.051808845,976.9,15.86,17.78,14.45,3.45,13.47,1.79,-1.39,-0.99,4224242,4784796,15.078125,43.109375,50.21875,269.65625,331.16406,864.85156,832.0625,924.10156
20131101,6.09176064,-2.32529807,1224.4408,84.6551666,300.935181,1.72E-06,0,1525.41101,9.66E-06,289.384308,1525.3761,35.825901,0,17.7681274,289.384308,0,0,-33.3860397,1.45E-05,3.14E-06,0.03499718,977.64,16.65,20.28,14.51,0.2,13.17,1.48,0.13,-0.87,7052166,7985936,16.398438,45.882812,54.921875,329,373.6797,972.5781,943.28125,1032.0547
20131102,6.23334026,-6.33630657,1226.02795,39.6581268,301.023682,2.41E-06,0,1527.09314,7.05E-06,288.104523,1527.05164,25.3056793,0,4.38920069,288.104523,0,0,-16.3008671,1.03E-05,8.02E-07,0.041486163,978.43,15.27,17.67,13.42,2.43,12.55,2.1,-1.73,-0.79,2995756,3391240,15.3671875,42.601562,51.828125,340.59375,421.7578,1042.5703,1027.2344,1156.3359
20131103,6.32272053,-2.96345067,1227.66248,41.2796326,302.015503,1.79E-06,0,1529.72729,5.75E-06,288.351074,1529.67822,20.4920368,0,12.6805916,288.351074,0,0,-11.0687141,8.31E-06,7.68E-07,0.049258389,980.37,14.62,16.39,13.61,7.36,12.89,1.67,-1.23,-0.76,3168416,3585916,14.140625,38.820312,47.179688,323.78906,450.8828,1078.5703,1074.3203,1246.4297
20131104,6.4235034,-4.88323736,1229.5575,19.4819889,304.551331,1.53E-06,0,1534.17712,2.68E-06,288.11377,1534.10876,10.8325129,0,5.55331373,288.11377,0,0,-7.98070526,4.39E-06,1.89E-07,0.068280824,980.26,15.17,16.96,13.89,6.92,13.62,1.73,-0.33,-0.79,2780100,3145180,13.609375,36.242188,43.734375,307.26562,450.53906,1087.125,1091.9062,1297.3672
20131105,6.19052649,-8.34939003,1231.69971,56.8601265,304.453918,1.71E-06,0,1536.17896,6.87E-06,287.763855,1536.15381,24.8389378,0,11.1765938,287.763855,0,0,-29.1977882,1.01E-05,1.49E-06,0.025373245,979.9,14.84,18.35,11.78,0.83,12.2,1.51,0.47,-1.1,5926094,6702936,16.125,41.484375,48,297.96875,446.25,1080.7188,1088.9297,1328.0078
20131106,6.07514048,-6.3625865,1233.5293,106.296707,302.183838,4.81E-07,0,1535.71997,1.22E-05,287.863861,1535.7135,40.7519531,0,24.7209797,287.863861,0,0,-47.1860237,1.65E-05,3.87E-06,0.00682967,979.04,14.88,19.59,11.01,0.04,11.13,1.39,-0.87,-0.82,8328278,9416872,15.8984375,41.09375,49.429688,300.8672,442.84375,1083.2656,1088.8828,1354.2188
20131107,6.20713902,0.266491175,1234.95679,31.5295029,301.527039,1.27E-06,0,1536.51831,5.30E-06,287.90152,1536.48376,17.5546741,0,9.80220509,287.90152,0,0,-3.90160608,7.12E-06,5.40E-07,0.034395102,972.56,14.44,15.23,13.34,4,12.36,1.72,-1.22,-0.78,1764896,1995048,14.421875,37.46875,45.382812,292.08594,431.72656,1071.4609,1082.1797,1363.4844
20131108,6.17255211,2.23515058,1236.33826,35.2387657,301.688507,1.49E-06,0,1538.07019,4.95E-06,289.406281,1538.02673,17.8576984,0,6.97637987,289.406281,0,0,-8.16777897,7.24E-06,8.00E-07,0.043464951,970.18,16.29,18.4,14.3,0.89,13.63,1.31,-0.55,-0.51,4008154,4529428,13.4765625,35.101562,42.3125,272.9297,417.76562,1040.9766,1057.1953,1344.2188
20131109,6.14781284,-4.70698166,1237.69373,27.3228836,301.90741,2.55E-06,0,1539.62231,1.21E-05,288.74054,1539.60144,37.4722443,0,-9.46254158,288.74054,0,0,-4.02499676,1.52E-05,5.66E-07,0.021167154,975.75,16.37,18.97,14.38,0.7,11.33,2.9,-2.82,0,4186208,4729236,13.1015625,35.078125,41.90625,255.14062,399.2578,994.66406,1015.4922,1301.0312
20131110,6.15128088,-10.8047276,1238.85608,41.1772652,300.683472,1.75E-06,0,1539.55396,1.33E-05,286.855072,1539.53955,39.9421234,0,8.66830826,286.855072,0,0,-3.37495422,1.62E-05,1.14E-06,0.014416863,978.64,13.55,15.46,11.65,3.4,9.2,3.09,-2.76,-1.35,3121776,3525788,14.0546875,36.445312,42.773438,245.14844,379.2578,940.96875,963.5547,1243.2266
20131111,6.40452194,-12.4471788,1240.0376,18.4554691,303.15271,1.47E-06,0,1543.22278,4.45E-06,285.226593,1543.19031,14.9476299,0,16.5696201,285.226593,0,0,0.61309284,6.06E-06,1.39E-07,0.032441899,977.36,11.6,12.28,10.66,8.33,9.92,2.59,-2.12,-1.47,1027898,1160556,13.9765625,36.210938,42.890625,240.57031,363.20312,892.3047,912.96094,1184.2969
20131112,6.17454195,-8.22715759,1241.66174,26.8611813,303.954834,1.73E-06,0,1545.64136,7.50E-06,285.396454,1545.61646,23.5119972,0,5.70912361,285.396454,0,0,-5.86637068,9.53E-06,3.06E-07,0.024721092,977.17,12.1,13.05,10.75,1.96,9.16,2.06,-1.11,-1.71,1381892,1559740,13.703125,35.804688,42.242188,236.34375,355.95312,858.77344,874.4453,1137.4688
20131113,6.15717459,-16.3199768,1243.16418,33.4057159,303.085938,1.36E-06,0,1546.26953,6.30E-06,284.205383,1546.25,19.9066525,0,1.22925949,284.205383,0,0,-28.5990238,8.07E-06,4.11E-07,0.019431735,978.16,11.94,12.95,9.19,1.69,9.75,1.88,-1.52,-0.71,1332756,1503868,13.375,35.273438,41.703125,230.78906,351.52344,839.33594,850.4844,1105.625
20131114,6.05240726,-10.7203703,1244.35217,127.182304,301.425354,1.68E-07,0,1545.77917,1.29E-05,284.629883,1545.77734,40.1101379,0,26.4677238,284.629883,0,0,-71.3267899,1.63E-05,3.23E-06,0.001615636,980.9,13.1,17.8,7.84,0,7.47,1.1,-0.66,-0.65,11501966,12974676,12.71875,34.25,40.664062,225.27344,343.21094,821.41406,832.15625,1078.6719
20131115,6.04158974,0.115285538,1245.18433,97.7667389,300.161499,5.97E-09,0,1545.34656,1.04E-05,286.14624,1545.3457,31.6176853,0,21.0916386,286.14624,0,0,-44.937355,1.28E-05,2.42E-06,0.000711088,980.67,12.58,16.81,8.11,0,9.47,1.23,-0.78,-0.02,5878182,6628800,11.671875,32.304688,38.789062,221.02344,332.35938,799.21094,811.28906,1049.75
20131116,6.01169491,-8.07195568,1245.81812,125.46933,298.981171,-2.62E-08,0,1544.80005,1.14E-05,285.622803,1544.79968,36.0989952,0,24.1095467,285.622803,0,0,-73.3375015,1.46E-05,3.31E-06,0.00073387,981.08,13.36,18.54,7.62,0,8.8,0.98,-0.04,-0.23,12062762,13603628,10.6953125,30.59375,36.867188,213.04688,318.4375,771.0469,785.1797,1014.02344
20131117,5.99448729,-4.89357471,1246.31384,115.699768,298.025024,4.23E-08,0,1544.34045,1.11E-05,285.619873,1544.33875,34.1843071,0,21.1819401,285.619873,0,0,-65.2269821,1.39E-05,2.70E-06,0.00158698,980.08,13.21,18.88,7.71,0.01,8.91,1.49,-1.28,-0.06,9940140,11210212,9.9609375,29.328125,35.40625,202.47656,303.64844,737.15625,753.1719,971.1875
20131118,5.97634125,1.19227481,1246.70886,122.983711,297.095856,2.36E-08,0,1543.8064,1.09E-05,286.809143,1543.80408,35.1958504,0,23.6612015,286.809143,0,0,-62.9287453,1.43E-05,3.33E-06,0.001683994,980.36,14.66,19.47,7.6,0,10.14,1.14,0.63,0.24,11272706,12713612,9.4921875,28.375,34.234375,192.13281,287.79688,699.75,716.96875,923.78125
20131119,6.06120777,7.8742795,1247.03613,82.319931,296.852417,5.70E-07,0,1543.91101,9.76E-06,288.396088,1543.88879,30.1835155,0,18.7878551,288.396088,0,0,-25.4662781,1.22E-05,1.90E-06,0.022447949,977.53,15.04,18.61,10.72,3.06,11.72,1.24,-0.86,-0.3,6883758,7763880,9.1875,27.65625,33.34375,182.82812,271.79688,661.1406,678.7969,874.34375
20131120,6.0118413,-1.61000288,1247.37427,98.4547501,297.205444,1.19E-06,0,1544.60425,9.83E-06,288.16098,1544.57983,33.7670975,0,18.3221779,288.16098,0,0,-47.9780617,1.37E-05,2.67E-06,0.024595728,975.27,14.68,18.88,11.93,0.66,11.58,1.46,-0.03,-1.31,8007894,9032336,9,27.101562,32.671875,175.25781,256.8828,624.1094,641.21875,826.0156
20131121,6.19440556,-0.776319027,1247.75256,48.0058517,298.721619,1.56E-06,0,1546.50757,6.55E-06,287.340637,1546.47424,21.4560852,0,13.3206635,287.340637,0,0,-14.0017948,8.70E-06,5.84E-07,0.033332065,974.78,14.31,16.24,12.1,2.93,11.57,2.34,-0.59,-2.23,4954360,5588208,8.8828125,26.726562,32.179688,169.88281,244.5,591.52344,606.96875,780.28125
20131122,6.35080671,-3.40057421,1248.30359,30.5601788,300.93158,1.67E-06,0,1549.26953,5.53E-06,287.273346,1549.23511,18.7499638,0,10.8830767,287.273346,0,0,-4.32986641,7.60E-06,3.97E-07,0.034244519,974.14,14.07,15.54,12.26,3.09,11.84,2.34,-1.13,-1.67,1568772,1769508,12.0703125,30.890625,35.09375,169.375,242.17969,572.8594,581.875,740.3906
20131123,6.45386744,-33.6179543,1249.41602,12.1249714,305.247406,1.56E-06,0,1554.68079,6.94E-06,281.179016,1554.66345,21.0318317,0,3.0587616,281.179016,0,0,-21.6740742,8.53E-06,3.40E-08,0.017334368,977.51,8.79,12.07,4.46,5.55,5.02,4.96,-4.41,-0.04,1075334,1212964,15.71875,41.820312,47.351562,187.99219,260.8828,592.3047,585.28125,715.8594
20131124,6.11392879,-18.9611626,1250.97119,124.287712,304.482727,1.04E-07,0,1555.45508,1.29E-05,280.845367,1555.45374,36.2499924,0,25.5268517,280.845367,0,0,-81.4724045,1.47E-05,1.73E-06,0.001217781,980,8.57,13.46,2.73,0,0.81,1.55,-0.72,0.49,11755118,13260164,15.3125,43.34375,52.734375,230.63281,291.21094,651.0469,630.3125,729.9453
20131125,6.09333849,-4.89370871,1252.12524,116.988678,302.936371,1.89E-08,0,1555.06628,1.16E-05,282.54425,1555.0614,32.3953819,0,28.5158443,282.54425,0,0,-60.9656525,1.31E-05,1.51E-06,0.004603734,976.31,10.46,14.74,2.76,0,4.12,1.56,-1.14,0.03,10536902,11886464,13.765625,39.203125,48.53125,253.92188,319.22656,712.1172,693.1719,792.96094
20131126,6.08374214,-7.07217836,1252.97864,59.4876137,301.955933,3.11E-07,0,1554.9408,1.07E-05,282.753815,1554.93433,28.8264236,0,-1.02517498,282.753815,0,0,-38.7597961,1.17E-05,6.88E-07,0.006232738,976.98,11.12,14.14,7.48,0.08,4.71,1.82,-1.69,-0.12,5190276,5855264,12.7890625,36.492188,44.445312,245.82812,342.25,748.1406,739.16406,865.33594
20131127,6.03785133,-19.6587429,1253.64844,98.9552231,300.740417,9.48E-08,0,1554.39038,1.31E-05,280.556274,1554.38904,36.5246353,0,7.79096746,280.556274,0,0,-74.3061295,1.48E-05,1.64E-06,0.00144401,984.58,9.17,15.89,2.6,0,0.9,2.19,-1.7,-0.96,10827450,12215076,11.5625,33.546875,40.84375,228.00781,347.375,758.14844,758.8125,908.15625
20131128,6.02218914,-13.6428595,1254.16003,118.539314,299.711334,9.90E-09,0,1553.87158,1.22E-05,280.219604,1553.87109,34.2714577,0,17.9246407,280.219604,0,0,-79.9869003,1.39E-05,1.72E-06,0.00023281,985.98,8.63,15.47,2.5,0,0.11,1.52,-0.98,-0.36,11815184,13329776,10.3984375,30.546875,37.179688,209.96875,332.70312,741.97656,752.2422,919.2656
20131129,6.00632334,-6.06941843,1254.56335,117.174843,298.861053,0,0,1553.42444,1.20E-05,281.054535,1553.42456,33.6749725,0,18.5272312,281.054535,0,0,-71.0364075,1.37E-05,1.65E-06,0,980.99,8.96,14.78,3.1,0,2.4,1.34,-0.36,-0.92,11265454,12709972,9.578125,28.398438,34.421875,193.36719,309.21094,705.8047,722.9844,905.125
20131130,6.01532364,-10.3780842,1254.89453,93.5377502,298.298462,-5.46E-09,0,1553.19299,8.34E-06,280.778748,1553.19287,23.5469723,0,14.1060781,280.778748,0,0,-66.2664719,9.55E-06,1.21E-06,3.66E-05,982.17,9.88,14.59,4.75,0,3.55,0.77,-0.16,0.05,9402418,10608524,9.1875,27.1875,32.851562,179.69531,284.85938,661.5078,681.46875,870.3047
20131201,5.9982357,1.09918392,1255.05615,112.413292,297.772736,-3.93E-09,0,1552.82922,9.50E-06,283.06131,1552.82849,27.812376,0,20.2744637,283.06131,0,0,-63.2218742,1.13E-05,1.78E-06,0.000368337,981.19,9.14,15.63,3.75,0,5.15,1.41,0.26,-0.95,11245198,12687988,8.9609375,26.703125,32.242188,170.10156,262.875,617.4844,637.4375,823.14844
20131202,5.97940969,-5.46501684,1255.03772,112.239037,297.141693,-3.57E-09,0,1552.18005,1.05E-05,282.633881,1552.17896,30.3430443,0,18.6392078,282.633881,0,0,-68.7232819,1.23E-05,1.76E-06,0.000586395,976.85,9.77,16.2,3.61,0,5.41,2.02,-1.71,-0.09,10728812,12105740,9.078125,27.3125,32.601562,164.63281,244.99219,578.03906,596.4219,772.91406
20131203,5.97704315,-6.31985664,1254.979,116.481209,296.591644,-2.67E-08,0,1551.57178,9.02E-06,282.464417,1551.57043,26.9458752,0,18.1104603,282.464417,0,0,-77.7444153,1.09E-05,1.93E-06,0.001058379,979.17,9.8,17.2,3.98,0,5.95,1.46,0.81,-0.22,11261152,12706832,8.953125,27.078125,32.703125,162.96875,231.66406,545.125,561.10156,726.0547
20131204,5.96844625,13.1797686,1254.88672,89.6052475,296.247345,8.07E-07,0,1551.14465,1.27E-05,285.61203,1551.13379,36.1840477,0,12.6899109,285.61203,0,0,-27.5385704,1.47E-05,1.13E-06,0.010625958,975.86,12.48,16.03,3.92,1.83,7.59,2.45,-1.76,-0.78,7971822,8995508,8.7265625,26.296875,31.804688,161.76562,222.92188,519.21875,532.3672,684.97656
20131205,5.93711042,-15.2471647,1254.7533,88.8297577,295.480286,2.27E-07,0,1550.23572,1.15E-05,282.63443,1550.23315,33.4673309,0,6.74455118,282.63443,0,0,-63.8759804,1.36E-05,1.87E-06,0.002104805,977.7,11.35,17.86,5.6,0,4.62,2.01,-0.12,-0.65,10065708,11358812,9.078125,26.242188,31.398438,159.50781,218.11719,500.4453,510.60156,650.9531
20131206,5.96787786,-6.50562668,1254.57812,77.9602203,295.311646,1.80E-07,0,1549.89807,6.98E-06,282.762543,1549.88916,20.194294,0,15.6353407,282.762543,0,0,-48.6381607,8.19E-06,1.03E-06,0.008311382,976.31,10.13,15.55,4.65,0.08,7.59,1.3,-0.46,-1.01,6992196,7890684,8.9609375,26.101562,31.34375,157.5625,215.07031,488.09375,495.6172,624.2656
20131207,5.96147394,11.1872969,1254.39429,101.114243,295.083191,4.08E-07,0,1549.48462,1.13E-05,285.462433,1549.47729,32.2741776,0,21.9233055,285.462433,0,0,-35.7134628,1.31E-05,1.41E-06,0.007138534,972.97,12.62,16.2,4.35,0.1,6.92,1.9,-1.45,-0.98,9390612,10597524,8.6796875,25.65625,30.859375,156.02344,212.42188,479.7422,485.5547,604.1797
20131208,6.03948212,-19.9516315,1254.24414,13.4537306,296.093872,7.37E-07,0,1550.34814,1.05E-05,281.408569,1550.33813,27.8357544,0,-25.2238579,281.408569,0,0,-30.8098907,1.13E-05,4.39E-08,0.01008977,976.68,10.5,12.12,6.29,0.74,2.27,3.49,-3.4,-0.53,1133942,1279728,9.2109375,26.054688,30.921875,154.49219,209.92969,473.125,478.10938,589.1797
20131209,5.91530037,-5.43925381,1254.11963,113.780678,295.218781,6.72E-08,0,1549.33984,1.50E-05,281.635712,1549.33862,40.827095,0,16.7443886,281.635712,0,0,-61.6375122,1.66E-05,1.47E-06,0.001485398,976.9,9.94,14.34,5.86,0.01,0.41,1.77,-0.77,-0.94,11032552,12451392,9.15625,26.03125,31.140625,153.6875,207.78906,467.53906,472,577.39844
20131210,5.98951912,-17.1616116,1253.94238,27.7812862,295.332794,5.33E-07,0,1549.28247,6.89E-06,279.391876,1549.27502,18.4629326,0,-7.62369537,279.391876,0,0,-34.1111412,7.49E-06,6.04E-08,0.007352002,977.86,7.08,10.92,2.9,0.66,3.19,2.13,-1.6,-1.15,2560868,2890340,8.6953125,25.367188,30.5,153.1875,205.97656,462.8203,466.98438,568.72656
20131211,5.93833542,-5.65428162,1253.77051,87.366539,294.999084,3.32E-07,0,1548.7793,1.00E-05,281.188751,1548.76929,27.5085506,0,16.6966038,281.188751,0,0,-48.8166122,1.12E-05,7.74E-07,0.009755969,977.1,7.41,10.41,5.09,0.09,3.6,2.04,-0.67,-1.66,5255860,5932584,8.453125,24.914062,29.9375,151.85156,204.53125,458.70312,462.59375,562.1875
20131212,5.95006609,-5.30665684,1253.57751,82.621933,294.817413,3.04E-07,0,1548.39917,8.19E-06,281.524811,1548.39514,22.8644047,0,20.6463966,281.524811,0,0,-44.418335,9.27E-06,7.75E-07,0.004267295,977.77,8.74,12.66,4.95,0.01,4.06,1.16,-0.25,-0.39,6851956,7734212,8.34375,24.625,29.5625,150,203.26562,455.125,458.79688,556.46875
20131213,5.94069052,-1.45056176,1253.37341,85.5906143,294.629456,1.32E-07,0,1548.00684,8.89E-06,282.428497,1548.00256,24.4872837,0,15.7233658,282.428497,0,0,-46.8271866,9.93E-06,9.08E-07,0.004086526,979.96,9.67,13.7,4.98,0.02,4.18,1.43,-0.74,-0.44,7700728,8692264,8.25,24.375,29.25,148.20312,201.65625,451.6875,455.29688,550.8906
20131214,6.05180073,-5.74877453,1253.16821,31.9857712,295.243164,9.13E-07,0,1548.42847,5.96E-06,281.233429,1548.41113,17.033474,0,5.5305748,281.233429,0,0,-15.1689568,6.91E-06,3.58E-08,0.017102163,983.24,9.15,12.69,5.95,0.67,4.31,2.53,-2.47,-0.24,5007446,5652484,8.171875,24.125,28.96875,146.625,199.65625,447.92188,451.67188,545.53125
20131215,6.00503922,-23.0744934,1253.03809,48.9934502,295.96637,6.98E-07,0,1549.01904,5.98E-06,278.484314,1549.00427,16.7797184,0,9.08670998,278.484314,0,0,-46.2174988,6.80E-06,1.29E-07,0.014600109,986.12,7.4,10.78,2.31,0.02,2.49,1.71,-1.32,-0.85,4703780,5309852,8.09375,23.90625,28.703125,145.21875,197.67188,443.875,447.76562,540.46875
20131216,5.9659934,-13.4710169,1252.93835,112.846825,295.768463,1.86E-07,0,1548.70972,8.07E-06,278.594238,1548.70691,22.6029186,0,23.3965569,278.594238,0,0,-80.3192215,9.16E-06,9.04E-07,0.002944377,981.76,6.79,12.47,0.37,0,1.89,1.06,0.36,-0.16,10828928,12224832,8.015625,23.6875,28.4375,143.875,195.76562,439.79688,443.6875,535.8594
20131217,5.9647193,-9.67715836,1252.82373,86.7983551,295.558685,1.09E-07,0,1548.38782,7.65E-06,278.696228,1548.38306,20.5957375,0,19.7283287,278.696228,0,0,-56.1510849,8.35E-06,5.93E-07,0.005334219,980.71,6.86,11.91,0.12,0,1.7,1.43,-1.08,-0.61,8922870,10073668,7.953125,23.453125,28.15625,142.54688,193.85938,435.875,439.67188,531.4844
20131218,5.96039867,-2.13925958,1252.69556,97.1898956,295.346527,1.29E-07,0,1548.04834,7.75E-06,280.078125,1548.04248,21.3295326,0,22.7517071,280.078125,0,0,-55.243,8.65E-06,7.70E-07,0.006212604,981.76,7.51,11.82,2.29,0.06,2.8,1.14,0.15,-0.42,7618802,8602000,7.875,23.234375,27.890625,141.1875,192.01562,431.98438,435.76562,526.8281
20131219,5.95495558,-8.09162235,1252.55273,81.903389,295.171356,1.23E-07,0,1547.72668,8.01E-06,279.361938,1547.72437,21.2287998,0,16.7417831,279.361938,0,0,-52.0254364,8.61E-06,4.75E-07,0.002586388,981.5,6.65,11.4,2.07,0,1.74,1.58,-0.77,-1.06,6774512,7649268,7.796875,23,27.609375,139.875,190.28125,428.0625,431.85938,521.8594
20131220,5.95844603,-4.46958256,1252.39709,77.908577,295.027985,1.69E-07,0,1547.43445,7.33E-06,279.715363,1547.4248,19.6261272,0,18.5170994,279.715363,0,0,-44.2301369,7.96E-06,4.60E-07,0.009352157,984.31,7.3,11.45,2,0.07,2.34,1.46,-0.28,-0.09,7234772,8169396,7.71875,22.78125,27.34375,138.625,188.78125,424.26562,427.96875,516.9531
