time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,LueRO,runoff
20140126,5.82618904,8.54571629,1720.07532,48.0325394,285.701538,-1.67E-07,0,2005.81494,4.24E-06,283.714539,2005.77673,11.560957,0,12.0809565,283.714539,0,0,-15.8391771,4.69E-06,6.10E-07,0.038069833,941.5,8.85,12.27,4.92,0.37,6.64,1.16,0.89,-0.58,4148432,4647532,6.828125,18.890625,22.4375,107.109375,142.59375
20140127,5.80756426,-3.77575016,1719.38574,52.4436874,287.027924,1.69E-06,0,2006.43103,4.00E-06,282.847656,2006.41357,15.6009321,0,-8.88001442,282.847656,0,0,-49.5085258,6.33E-06,6.34E-07,0.017295314,940.97,7.65,11.9,1.83,0.06,5.85,1.07,-1.02,0.06,3465202,3880932,6.8125,18.84375,22.5,110.109375,145.71875
20140128,5.76312923,-3.70458341,1718.74841,84.4567795,287.098541,4.91E-07,0,2005.85974,7.60E-06,282.054657,2005.84705,23.9316521,0,20.048954,282.054657,0,0,-44.1846504,9.70E-06,1.62E-06,0.012767403,942.06,7.94,13.4,1.5,0.49,3.78,0.56,-0.22,-0.18,6351852,7119248,6.46875,18.328125,22.078125,115.15625,152.1875
20140129,5.79889774,3.90337181,1718.12415,68.9205933,287.383911,8.41E-07,0,2005.53467,4.05E-06,282.452972,2005.50793,13.6209545,0,32.5067596,282.452972,0,0,-18.8822899,5.52E-06,6.36E-07,0.026584679,940.9,7.83,12.39,2.92,0.12,5.04,1.15,1.01,-0.11,8810760,9875100,6.125,17.6875,21.40625,121.65625,156.46875
20140130,5.78347969,1.49230695,1717.52502,98.8932877,287.637146,8.32E-07,0,2005.17859,5.65E-06,282.923401,2005.16199,19.0549145,0,36.0947151,282.923401,0,0,-42.248642,7.73E-06,1.25E-06,0.016487986,937.63,7.18,11.8,2.72,0.11,4.39,0.86,0.36,0.05,8496530,9524688,6.28125,17.71875,21.125,125.34375,158.9375
20140131,5.83491373,-5.90140533,1716.94678,40.7854958,288.277466,1.54E-07,0,2005.25574,1.85E-06,281.765259,2005.22437,5.7550025,0,6.03344727,281.765259,0,0,-34.9052429,2.33E-06,3.29E-07,0.031465273,935.23,7.46,13.3,2.14,0.04,5.27,0.58,-0.24,-0.21,8772002,9839548,7.15625,18.5,21.71875,125.9375,161.65625
20140201,5.79493189,0.767614365,1716.39868,102.984627,288.414276,5.79E-07,0,2004.83643,5.07E-06,282.69574,2004.81323,16.9798279,0,34.8395958,282.69574,0,0,-50.3970718,6.88E-06,1.23E-06,0.023460915,936.59,8.73,15,2.25,0.01,6.24,0.82,0.56,-0.18,11163720,12522460,7.65625,19.375,22.65625,127.21875,163.6875
20140202,5.79208517,0.891287923,1715.8479,105.390007,288.391663,1.53E-07,0,2004.25537,5.42E-06,282.829529,2004.23926,17.1630726,0,29.3336468,282.829529,0,0,-58.0008698,6.96E-06,1.39E-06,0.015842939,935.11,8.05,14.25,1.67,0,5.38,0.83,0.34,-0.14,10758202,12069228,7.9375,20.375,23.71875,130.25,164.46875
20140203,5.86620665,12.7422934,1715.29053,132.709015,288.112671,3.29E-07,0,2003.4187,1.22E-05,285.110565,2003.40295,38.7547798,0,34.0127869,285.110565,0,0,-47.1888313,1.57E-05,3.21E-06,0.015558175,935.81,11.12,16.16,1.69,3.37,2.76,1.55,-1.02,-0.38,12993596,14581192,8.15625,21.53125,25.15625,133.875,165.59375
20140204,6.31716442,-15.778677,1714.84167,18.1763611,293.583344,9.46E-07,0,2008.48865,4.93E-07,281.040649,2008.42493,3.67959142,0,24.915184,281.040649,0,0,-5.3750844,1.49E-06,5.34E-08,0.063645206,929.78,7.48,10.05,2.78,10.59,7.08,1.52,-0.38,-0.62,1662944,1866780,7.90625,21.4375,25.4375,138.65625,172.0625
20140205,6.04056501,-23.3628311,1714.64478,25.1749916,296.531952,2.19E-06,0,2011.18542,7.62E-06,276.305756,2011.17676,24.6411934,0,21.5508137,276.305756,0,0,-2.35164785,9.99E-06,1.81E-07,0.008695912,933.18,2.62,4.39,1.22,2.6,-1.14,2.24,-2.21,-0.29,2358626,2648152,7.90625,22.84375,27.0625,147.53125,190.84375
20140206,6.03050661,-20.5367088,1714.52588,27.062376,297.313019,1.45E-06,0,2011.84412,8.72E-06,274.672272,2011.83875,25.4262352,0,0.025468241,274.672272,0,0,-22.1521931,1.03E-05,1.34E-07,0.005215005,937.33,1.76,2.85,-1.35,1.15,-4.13,2.46,-2.41,-0.49,2656144,3204496,7.25,21.34375,26.34375,158.53125,210.71875
20140207,5.9639678,-0.963665068,1714.41919,148.533005,296.683563,3.67E-07,0,2011.11011,9.33E-06,277.955078,2011.10291,27.3529873,0,66.2705002,277.955078,0,0,-55.8645134,1.11E-05,1.39E-06,0.007274402,937.28,4.45,9.15,-2.05,0.49,-1.86,1,0.18,-0.3,12650554,15259632,6.59375,19.375,23.875,157.28125,218.34375
20140208,6.05112696,-14.2985287,1714.30444,28.4172802,297.413208,2.00E-06,0,2011.72607,7.07E-06,275.714783,2011.71802,22.7362652,0,-3.39459276,275.714783,0,0,-23.3785172,9.22E-06,1.50E-07,0.008439728,938.62,2.21,4.05,0.24,2.09,-1.97,2.14,-2.11,-0.26,2497654,2979720,6.1875,18.1875,22.28125,146.875,220.25
20140209,5.95025873,-14.2196426,1714.21582,94.6420441,297.017426,1.33E-06,0.000126785,2011.25757,1.10E-05,275.055023,2011.23352,31.6536312,0,34.2505264,275.055023,1.46E-08,0.019017706,-42.9207001,1.28E-05,5.33E-07,0.005213895,944.46,1.62,4.67,-1.01,0.9,-4.56,1.71,-1.55,-0.6,6207504,7445028,5.9375,17.40625,21.125,135.5,216.375
20140210,5.9798193,-10.564291,1714.09619,114.40004,296.661591,7.98E-07,0.000831399,2010.90381,6.81E-06,275.259857,2010.75781,20.4860916,0,58.6547432,275.259857,1.73E-08,0.124710172,-45.3785019,8.32E-06,6.99E-07,0.021273579,944.88,2.25,5.12,-0.65,0.61,-3.25,0.9,0.63,-0.29,7850204,9591236,5.8125,16.9375,20.46875,125.375,205.34375
20140211,6.03400707,-5.81519127,1713.97217,101.38031,296.900452,1.96E-06,0.000369557,2010.95239,6.41E-06,275.669495,2010.87244,21.9225864,0,43.1421127,275.669495,1.32E-08,0.055433899,-41.8551178,8.90E-06,5.16E-07,0.024411231,940.41,2.84,5.62,0.31,1.87,-1.62,1.31,0.69,-0.21,8129800,9779332,5.75,16.71875,20.15625,117.375,191.34375
20140212,5.98278475,-16.0771618,1713.87317,121.797615,297.19101,1.29E-06,0.000146363,2011.09351,8.13E-06,274.502106,2011.06421,25.012146,7.40E-11,46.149128,274.502106,6.79E-09,0.021954574,-66.6039047,1.01E-05,7.26E-07,0.00738351,944.1,2.88,6.68,-0.21,1.32,-2.36,0.99,-0.54,-0.66,8527654,10618404,5.6875,16.5625,20.21875,111.96875,179.53125
20140213,5.9484005,-6.03841877,1713.76428,126.548653,296.617584,3.17E-07,3.09E-05,2010.39941,7.23E-06,275.195312,2010.38257,20.6720219,8.98E-08,55.9550858,275.195312,9.69E-10,0.004629358,-55.9187584,8.38E-06,8.37E-07,0.012912734,946.44,2.89,5.73,-0.29,0.22,-2.21,1.17,1.02,-0.27,6635286,8074128,5.625,16.40625,20,108.8125,170.5
20140214,5.94687939,-2.01883101,1713.62634,100.908524,296.169312,1.21E-06,0,2009.81116,7.48E-06,276.035553,2009.79517,23.181736,0,36.5782509,276.035553,0,0,-43.1606865,9.40E-06,7.06E-07,0.015537749,941.96,3.58,6.62,0.52,0.21,-1.35,1.19,0.81,-0.35,6902190,8180976,5.59375,16.25,19.71875,106.0625,162.34375
20140215,5.99108458,-0.069455311,1713.4718,89.4032135,296.127716,1.31E-06,0,2009.61877,6.67E-06,277.312073,2009.59961,21.7007427,0,26.7470741,277.312073,0,0,-41.0261803,8.80E-06,8.18E-07,0.019250969,938.61,4.82,7.48,1.3,1.04,-0.36,0.66,0.21,-0.17,7376528,8568792,5.53125,16.125,19.53125,103.75,156.09375
20140216,6.02712774,1.78423631,1713.32471,108.339844,296.493561,2.30E-06,0,2009.83203,8.58E-06,278.310394,2009.81824,29.1108932,0,38.2984047,278.310394,0,0,-39.1439095,1.18E-05,9.15E-07,0.013811841,940,3.23,7.02,-1.63,5.73,1.83,1.06,-0.28,-0.21,7121374,8177824,5.59375,16.375,19.90625,103.875,153.75
20140217,6.07435036,-8.08309364,1713.21875,95.3537445,297.498199,1.47E-06,0,2010.72705,8.37E-06,276.750732,2010.71667,25.9248905,0,27.7866039,276.750732,0,0,-49.7285118,1.05E-05,6.69E-07,0.010171607,944.81,3.12,7.19,-1.3,0.98,-1.13,1.65,-1.51,-0.48,7467600,8644716,5.53125,16.34375,20.125,108.25,156.96875
20140218,5.94596004,-7.55576754,1713.15552,156.306458,297.194397,8.75E-08,0,2010.35168,9.35E-06,276.711792,2010.34949,27.0325603,0,59.4404221,276.711792,0,0,-77.3912964,1.10E-05,1.52E-06,0.001764005,947.15,5.33,10.78,0.41,0,-1.45,0.95,0.22,-0.25,13083942,14985710,5.40625,15.9375,19.6875,111.71875,160.78125
20140219,5.95357656,3.28519654,1713.0509,97.9582672,296.619385,6.96E-07,0,2009.67896,6.87E-06,278.154816,2009.67029,20.6091728,0,30.4278984,278.154816,0,0,-43.6287346,8.36E-06,7.90E-07,0.008618603,945.46,5.19,8.73,0.68,0.06,0.77,1.19,0.96,-0.2,8266108,9384924,5.34375,15.75,19.21875,110.40625,161.34375
20140220,5.93663168,8.19985294,1712.91614,104.99678,296.062073,1.32E-06,0,2008.99023,8.60E-06,280.050262,2008.97803,27.2913723,0,39.0271301,280.050262,0,0,-30.472065,1.11E-05,1.15E-06,0.012047477,942.57,5.5,8.71,2.65,0.15,1.65,0.82,-0.18,0.05,5963748,6744688,5.40625,16.25,19.4375,107.5625,161.0625
20140221,5.9589448,4.52458382,1712.75732,60.9707832,295.79657,1.09E-06,0,2008.57349,5.07E-06,280.826477,2008.55334,16.9919472,0,12.384181,280.826477,0,0,-27.0692997,6.89E-06,7.27E-07,0.019500338,942.37,6.91,9.06,3.91,0.39,4.49,0.42,-0.09,-0.19,4060912,4587256,5.65625,17.15625,20.28125,106.78125,159.53125
20140222,5.95985413,7.50957489,1712.59106,97.7804489,295.629913,1.22E-06,0,2008.24768,6.88E-06,282.069519,2008.22095,23.0544434,0,34.2008209,282.069519,0,0,-33.0134277,9.35E-06,1.24E-06,0.026776571,943.23,8.34,11.05,5.41,0.45,5.04,0.76,0.16,-0.2,5894902,6652872,6,17.96875,21.21875,109.09375,158
20140223,6.01022816,9.65875626,1712.42444,58.453598,295.865021,1.31E-06,0,2008.32251,4.62E-06,283.098816,2008.28955,16.3696899,0,14.9818754,283.098816,0,0,-17.4385605,6.64E-06,7.05E-07,0.033028591,941.51,8.83,10.73,6.39,1.93,6.62,0.59,0.29,-0.31,3315066,3740248,6.75,19.625,22.84375,113.9375,159.78125
20140224,6.02589607,-3.49338722,1712.28967,39.5411377,296.752136,6.99E-07,0,2009.08569,1.96E-06,281.64978,2009.04163,7.2468152,0,8.34681511,281.64978,0,0,-27.4470882,2.94E-06,2.80E-07,0.043830734,940.82,8.46,10.41,6.43,0.26,7.43,0.57,-0.44,-0.19,2434142,2746440,8.0625,22.84375,26.0625,123.3125,167.1875
20140225,6.01659727,7.23452616,1712.18994,75.6097565,296.966339,1.46E-06,0,2009.19336,4.88E-06,282.973663,2009.15625,17.7395153,0,27.9527607,282.973663,0,0,-22.6778812,7.19E-06,8.51E-07,0.037062787,941.75,8.92,11.22,6.63,0.67,7.25,0.81,0.07,-0.14,3283564,3704852,9.21875,25.84375,29.71875,141.40625,180.5
20140226,5.97542191,0.780063987,1712.10437,61.2394676,297.02771,2.53E-06,0,2009.1438,1.20E-05,282.567749,2009.1322,38.2690811,0,-5.8487258,282.567749,0,0,-28.0420246,1.55E-05,1.02E-06,0.011716875,942.72,8.35,12.1,5.81,1.29,3.26,1.86,-1.86,-0.06,6166816,6960732,11.1875,29.875,33.6875,165.625,195.75
20140227,6.09246874,2.27617264,1712.00623,86.2484665,297.10257,-9.47E-08,0,2009.14185,6.61E-06,282.695679,2009.10876,19.1024323,0,44.9813957,282.695679,0,0,-19.8870945,7.74E-06,1.23E-06,0.033094436,939.35,6.73,7.72,5.84,2.54,4.15,1.23,-1.19,0.19,2949564,3330394,11.65625,31.0625,36.21875,192.78125,217.78125
20140228,6.06749058,-5.43596077,1711.9801,41.7776451,298.580994,1.71E-06,0,2010.57922,6.33E-06,281.000275,2010.56091,21.1251221,0,-12.4680796,281.000275,0,0,-38.5590706,8.56E-06,5.28E-07,0.018186722,940.06,7.83,10.95,5.64,0.14,2.38,2.2,-2.18,-0.28,6331750,7151470,11.84375,32.40625,37.875,210.65625,246.625
20140301,6.06570673,-2.5681386,1711.86694,126.527901,298.383942,8.82E-07,0,2010.26013,1.27E-05,281.643707,2010.25085,38.7520828,0,38.5109596,281.643707,0,0,-51.8361931,1.57E-05,2.12E-06,0.009323407,941.39,7.61,12.01,3.68,1.68,2.09,1.77,-1.72,-0.36,8624592,9743324,11.34375,32.15625,38.53125,218.375,275.09375
20140302,6.21524,-2.06398559,1711.67908,30.64007,300.320068,7.94E-07,0,2012.03845,1.99E-06,280.331085,2011.99915,7.2515049,0,14.8636961,280.331085,0,0,-10.5841179,2.94E-06,1.61E-07,0.039333575,939.92,6.43,7.97,4.2,5.3,5,0.73,-0.39,-0.29,4107028,4641504,10.46875,30.15625,36.71875,217.75,293.375
20140303,6.14793777,-8.83767986,1711.71826,33.8776512,301.690308,1.54E-06,0,2013.43848,2.27E-06,279.70047,2013.4082,9.93492031,0,-10.9139156,279.70047,0,0,-43.7013359,4.03E-06,2.12E-07,0.029967586,940.25,4.7,8.34,-0.35,2.71,3.75,1.08,-0.6,-0.13,2827714,3196250,9.8125,28.5,34.6875,212.0625,304.71875
20140304,6.0036149,11.1089849,1711.78418,137.842148,300.432465,6.93E-07,0,2012.2323,1.29E-05,283.418213,2012.21655,40.4385719,0,32.9230385,283.418213,0,0,-53.3633347,1.64E-05,2.81E-06,0.015641356,941.89,9.13,14.79,-0.28,0.31,3.61,1.38,0.53,-0.53,14807282,16743267,9.71875,28.5625,34.71875,204.875,308.375
20140305,6.28001642,1.97623861,1711.72717,78.6556854,301.232635,9.49E-07,0,2012.9967,5.11E-06,282.828339,2012.95972,17.1678238,0,30.9743137,282.828339,0,0,-28.5402699,6.96E-06,9.00E-07,0.036872521,939.61,8.02,11.12,4.43,7.35,6.57,1.2,-0.79,-0.24,4944847,5592166,9.71875,29.46875,35.46875,200.25,304.65625
20140306,6.14871311,1.83928216,1711.91431,113.294228,302.320801,1.97E-06,0,2014.26013,9.51E-06,282.71463,2014.23535,32.7788162,0,49.2242584,282.71463,0,0,-29.4482327,1.33E-05,1.81E-06,0.02501549,941.64,8.35,11.86,4.5,3.51,4.75,1.2,-0.17,-0.77,9008867,10192633,10,31.4375,38.125,202.71875,308.4375
20140307,6.30424118,-17.0865803,1712.2804,24.0967541,304.551422,1.15E-07,0,2016.89075,8.23E-07,278.92041,2016.83191,2.47335482,0,4.20049572,278.92041,0,0,-34.5209122,1.00E-06,6.45E-08,0.058940385,942.19,4.29,7.48,-1.26,4.67,3.86,1.26,-0.59,-0.35,1958057.5,2215703,9.78125,31.34375,38.75,221.96875,322.15625
20140308,6.05986261,6.15545845,1712.79639,170.547821,303.348572,1.02E-06,0,2016.15198,1.09E-05,282.56601,2016.14539,37.0739326,0,62.227993,282.56601,0,0,-65.0857086,1.50E-05,3.12E-06,0.007034626,943.54,9,14.15,-0.71,0,3.96,0.76,0.22,-0.21,13993323,15840247,9.25,30.3125,38,238.84375,338.3125
20140309,6.05254936,3.25265908,1713.06311,119.011238,301.841644,7.79E-07,0,2014.91016,9.91E-06,282.615509,2014.90479,31.4509258,0,37.4113197,282.615509,0,0,-46.8934288,1.28E-05,2.06E-06,0.005383745,942.59,9.8,13.18,5.5,0.26,4.97,1.13,0.74,-0.26,8771012,9931414,8.96875,28.96875,36.0625,240.25,350.1875
20140310,6.05226135,9.76338482,1713.11169,111.925972,300.791992,1.00E-06,0,2013.93042,8.85E-06,284.237,2013.90369,29.112978,0,39.2332764,284.237,0,0,-33.8098221,1.18E-05,1.95E-06,0.026766952,938.91,10.86,13.89,5.69,0.54,6.86,0.87,0.34,-0.12,7374569,8352130,10.28125,29.75,35.75,228.03125,352.53125
20140311,6.00595999,8.31552124,1713.05139,51.2355118,300.201355,1.48E-06,0,2013.26282,1.48E-05,285.040222,2013.25281,43.5026512,0,-49.8390656,285.040222,0,0,-49.2547455,1.76E-05,1.39E-06,0.010132905,936.48,10.11,13.05,6.56,0.22,5.17,1.56,-1.5,-0.01,3817159.5,4324883,13.59375,34.34375,39.375,216.84375,343.28125
20140312,5.83130503,0.753414094,1712.8551,156.96817,297.282898,1.33E-07,0,2010.13904,2.90E-05,284.53717,2010.13794,86.482811,0,-3.30364394,284.53717,0,0,-73.0381241,3.51E-05,5.97E-06,0.001153334,942.26,9.74,15.58,4.61,0,-1.31,2.67,-2.65,-0.3,15395520,17448790,16.09375,39,44.4375,216.21875,328
20140313,5.84323359,-2.78870201,1712.46106,154.074722,294.859436,6.48E-09,0,2007.32068,1.81E-05,283.952179,2007.32043,56.8547668,0,29.8767872,283.952179,0,0,-70.1372223,2.31E-05,4.97E-06,0.000166019,946.03,10.66,16.41,5.83,0,1.98,1.34,-0.34,-0.47,14584156,16533549,15.5,37.84375,44.3125,222.03125,314.4375
20140314,5.82515812,5.21492863,1711.97437,190.767548,293.218018,-1.28E-07,0,2005.19409,1.61E-05,284.700745,2005.19165,50.7931328,0,56.3897591,284.700745,0,0,-78.3662109,2.06E-05,4.64E-06,0.001767499,943.5,10.4,16.73,5.57,0,4.41,1.62,1.24,-0.26,16634899,18863442,15.125,36.15625,42,220.125,306.34375
20140315,5.8314724,5.52577543,1711.42249,141.484116,292.063293,1.51E-07,0,2003.4873,1.12E-05,285.443542,2003.48596,36.233696,0,27.1731682,285.443542,0,0,-72.5510864,1.47E-05,3.29E-06,0.001533005,941.21,10.8,16.97,5.76,0,6.23,1.09,0.58,-0.11,14874835,16872588,15.15625,35.34375,41,213.59375,301.03125
20140316,5.8262949,8.86560154,1710.81604,120.54081,291.25946,3.34E-07,0,2002.07996,9.32E-06,286.177948,2002.07495,30.0737171,0,27.7751331,286.177948,0,0,-53.8201828,1.22E-05,2.54E-06,0.004490345,938.14,11.91,17.3,5.66,0,7.75,1.35,0.58,-0.25,15325972,17393288,14.59375,34.25,40,208.78125,292.53125
20140317,5.73253155,21.6077633,1710.16589,181.137192,289.743347,1.12E-07,0,1999.90979,1.97E-05,290.115845,1999.90906,65.9189301,0,33.4390678,290.115845,0,0,-60.1642876,2.67E-05,6.86E-06,0.000612878,935,16.03,22.44,6.73,0.04,9.74,1.51,-1.46,-0.26,16322843,18534990,13.8125,33.65625,39.4375,209.65625,282.40625
20140318,5.79042387,9.36699486,1709.43994,93.2766876,288.757324,6.43E-07,0,1998.20447,9.83E-06,289.219574,1998.19714,33.6574745,0,3.87278152,289.219574,0,0,-46.3785057,1.36E-05,3.18E-06,0.007241918,933.07,15.55,21.37,8.35,0,10.96,1.02,-0.23,-0.59,12673485,14399998,12.78125,32.65625,38.75,219.25,274.90625
20140319,5.58958292,7.91606522,1708.70093,116.509697,287.1922,2.18E-06,0,1995.89612,3.75E-05,289.451752,1995.89307,114.172447,0,-42.7078934,289.451752,0,0,-37.1337585,4.63E-05,6.66E-06,0.002947726,940.55,15.13,19.25,9.73,0.14,-0.3,3.86,-3.85,-0.2,8351865,9493892,11.5625,30.875,37.25,232.25,274.15625
20140320,5.64201164,-18.0781708,1707.85645,69.2748184,284.781311,9.06E-07,0,1992.64587,1.66E-05,283.417328,1992.63818,50.7711716,0,1.55811453,283.417328,0,0,-35.0328331,2.06E-05,3.04E-06,0.007998267,948.31,10.24,12.55,7.35,0.15,-1.25,1.45,-0.94,-0.3,7675457,8730118,10.375,28.5,34.90625,241.4375,280.6875
20140321,5.75387669,-10.142705,1706.9209,48.516243,284.877808,1.49E-06,0,1991.81299,5.80E-06,282.09848,1991.79883,19.9472542,0,15.7382011,282.09848,0,0,-22.9725552,8.09E-06,7.97E-07,0.014264518,944.15,8.51,10.18,7.44,1.03,5.42,1.02,0.89,-0.37,4600592,5235676,9.34375,26.15625,32.21875,238.4375,288.96875
20140322,5.75007439,-11.2599125,1706.00098,82.2271576,285.180847,1.41E-06,0,1991.20129,6.73E-06,281.756287,1991.18127,23.6012001,0,23.1706448,281.756287,0,0,-46.7198715,9.57E-06,1.43E-06,0.019519674,942.02,9.19,11.97,5.29,0.89,5.27,1.15,0.89,-0.37,7260246,8266786,8.4375,24.1875,29.875,224.625,289.53125
20140323,5.69351625,5.27639961,1705.09827,135.001495,284.86145,1.11E-06,0,1989.96472,1.04E-05,284.409027,1989.95984,35.8602066,0,44.5224495,284.409027,0,0,-49.3382607,1.45E-05,3.00E-06,0.005059556,941.69,10.51,14.91,5.84,0.08,5.79,1.02,0.74,-0.26,10324164,11761464,7.75,22.71875,28.125,208.8125,280.625
20140324,5.67186594,1.89703512,1704.18823,144.321884,284.235321,1.28E-07,0,1988.42627,1.09E-05,284.802185,1988.42285,35.7285385,0,48.4119759,284.802185,0,0,-58.2831345,1.45E-05,3.50E-06,0.002731567,938.17,11,14.84,6.69,0.01,6.1,0.88,0.64,-0.03,10480992,11946734,7.3125,21.71875,26.90625,195.21875,267.1875
20140325,5.68454456,8.82202053,1703.25891,114.293709,283.908386,4.09E-07,0,1987.17212,7.92E-06,286.003479,1987.16687,25.994442,0,32.9323044,286.003479,0,0,-46.5398407,1.05E-05,2.21E-06,0.004763464,936.73,11.76,17.33,7.15,0,7.29,1.38,1.14,-0.08,15518730,17698810,6.9375,20.90625,25.84375,184.09375,252.375
20140326,5.66670609,8.4281311,1702.32214,138.413681,283.408325,6.91E-07,0,1985.73535,1.08E-05,287.17981,1985.73083,36.974659,0,38.6696129,287.17981,0,0,-54.3390274,1.50E-05,3.53E-06,0.004924454,934.63,13.13,17.95,8.44,0.01,8.38,1.31,0.95,-0.16,12677578,14465912,6.59375,20.21875,24.90625,177.40625,238.71875
20140327,5.8191824,9.08575058,1701.38574,64.5983658,284.492737,1.14E-06,0,1985.89368,4.05E-06,287.763824,1985.8783,15.333828,0,-5.31481314,287.763824,0,0,-45.4916573,6.22E-06,1.03E-06,0.015124607,932.49,12.75,18.16,7.27,2.11,9.64,1.27,-1.14,-0.36,10632608,12140282,6.34375,19.5625,24.0625,176.53125,228.25
20140328,5.64054489,8.51963139,1700.48877,146.727798,283.888885,3.17E-07,0,1984.37878,1.43E-05,289.034302,1984.37756,50.3179512,0,21.2593632,289.034302,0,0,-66.6308441,2.04E-05,5.81E-06,0.001080477,932.95,16.19,22.91,8.57,0,8.87,1.35,-1.22,-0.51,15381160,17571024,8.5625,22.4375,25.6875,177.90625,223.125
20140329,5.95227623,18.9526272,1699.54761,171.297882,284.003662,7.39E-07,0,1983.57532,1.42E-05,291.380402,1983.55115,50.9276619,0,56.2130928,291.380402,0,0,-45.1987648,2.06E-05,5.68E-06,0.024049869,932.71,17.54,23.31,10.89,8.5,12.1,1.33,0.62,-0.46,16189728,18504120,8.96875,23.15625,27.625,179.09375,222.34375
20140330,5.90953112,-1.67746127,1698.73315,86.8651886,288.446381,3.11E-06,0,1987.19189,9.18E-06,288.33609,1987.17993,35.4311028,0,8.53559971,288.33609,0,0,-44.5814362,1.44E-05,2.07E-06,0.012277648,934.97,12.8,16.25,9,2.15,10.52,1.67,-1.66,-0.03,4666682,5336514,10.84375,26.3125,29.90625,181.25,226.625
20140331,5.64330721,3.42621469,1698.05139,187.756744,286.812744,2.75E-07,0,1984.86548,2.38E-05,288.971802,1984.86401,80.6883469,0,40.8329163,288.971802,0,0,-62.8100853,3.27E-05,8.66E-06,0.001359717,937.63,14.75,19.5,9.69,0.22,6.85,1.62,-1.57,-0.16,11190368,12804248,12.96875,30.8125,35.09375,191.28125,234.3125
20140401,5.75055647,7.18255091,1697.49207,142.922699,285.395813,5.09E-07,0,1982.90857,1.40E-05,289.140045,1982.88794,50.097702,0,40.5000763,289.140045,0,0,-45.1390381,2.03E-05,5.75E-06,0.020594318,935.27,14.62,19.46,10.41,0.24,9.17,1.09,0.94,-0.37,13685104,15667706,12.40625,29.71875,35.15625,205.5625,239.78125
20140402,5.79730892,0.554539263,1697.10986,103.105324,286.205963,1.98E-06,0,1983.34167,7.38E-06,288.338135,1983.31543,31.2020893,0,15.9049892,288.338135,0,0,-55.4452209,1.27E-05,3.28E-06,0.025927071,936.81,13.74,18.79,7.41,1.37,11.12,0.77,-0.09,-0.26,10916096,12504492,11.34375,27.6875,32.90625,204.34375,245
20140403,5.73691654,6.51400232,1696.73425,166.731369,285.706024,1.96E-06,0,1982.44922,1.77E-05,289.37674,1982.44019,64.2315903,0,46.4264297,289.37674,0,0,-49.5590096,2.60E-05,6.39E-06,0.008901388,942.15,15.13,20.68,9.82,0.97,8.91,1.7,-1.63,-0.18,14078162,16134828,11,27.65625,32.6875,194.34375,248.125
20140404,5.80566263,-6.49826574,1696.3468,68.3772812,286.111694,-1.06E-06,0,1982.50623,4.95E-06,286.608093,1982.4585,13.4685707,0,18.9646797,286.608093,0,0,-42.4461479,5.46E-06,1.57E-06,0.047787,939.74,13.37,17.95,7.6,0.28,9.71,0.84,0.05,-0.28,9887160,11337962,10.53125,27.09375,32.75,194.875,246.625
20140405,5.77146244,6.82723093,1695.97705,139.579498,286.012115,2.15E-06,0,1982.02795,1.07E-05,288.769867,1981.98901,44.3965874,0,38.1935616,288.769867,0,0,-50.1587143,1.80E-05,5.18E-06,0.038829893,939.65,15.14,19.66,9.3,0.25,9.98,1.04,-0.72,-0.45,11377898,13054556,11.1875,26.875,32.15625,196.9375,243.3125
20140406,5.89570141,6.71474695,1695.61511,146.812775,287.205475,2.21E-06,0,1982.87231,6.86E-06,288.790253,1982.82043,29.0425396,0,78.4730377,288.790253,0,0,-32.5802917,1.18E-05,2.70E-06,0.05179378,938.12,14.59,17.57,12.23,1.89,11.96,1.06,0.93,-0.49,9581438,10999368,11.5,26.53125,31.875,193.5,242.0625
20140407,5.72032452,6.43452883,1695.31348,148.763916,286.877472,1.78E-06,0,1982.19727,1.34E-05,289.980408,1982.19141,53.142189,0,22.6488285,289.980408,0,0,-66.5377808,2.15E-05,6.36E-06,0.006333274,936.87,15.52,20.7,10.27,0.4,11.22,1.14,0.76,-0.02,11856724,13618750,10.96875,25.375,30.6875,186.28125,241.78125
