time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,LueRO,GuangRO,runoff
20101116,6.71383286,-9.17232132,1992.26135,96.4966278,334.289154,8.71E-08,0,2326.55493,1.10E-05,282.955383,2326.54956,33.0054588,0,18.9435215,282.955383,0,0,-53.718071,1.34E-05,2.26E-06,0.004396697,955.61,10.59,14.81,4.45,0,6.05,1.27,0.31,0.24,8806002,9841836,9.40625,29.804688,36.570312,183.55469,269.375,620.4453
20101117,6.69836092,-6.73348713,1991.69006,80.8451996,333.192322,1.01E-07,0,2324.89062,9.29E-06,283.171112,2324.88257,27.6222725,0,9.36927605,283.171112,0,0,-50.5870056,1.12E-05,1.81E-06,0.008179121,954.39,10.08,14.51,5.16,0.02,6.26,1.27,-0.93,0.42,6791500,7589588,9.2890625,29.421875,36.023438,178.78906,260.23438,621.16406
20101118,6.69345903,-15.8553562,1990.5083,100.719131,332.499084,4.00E-07,0,2323.01245,1.32E-05,281.554688,2323.00732,38.9155502,0,6.76890707,281.554688,0,0,-70.8953705,1.58E-05,2.20E-06,0.005106111,956.34,9.19,15.69,2.81,0.04,3.56,2.39,-2.26,0.39,8904466,9949264,9.1953125,29.101562,35.601562,175.25,250.375,604.4531
20101119,6.68279696,-5.70105362,1989.19482,116.884651,331.958832,-7.38E-08,0,2321.15942,1.08E-05,282.063324,2321.15503,31.2105999,0,23.836153,282.063324,0,0,-67.5356903,1.27E-05,1.89E-06,0.005717982,950.34,10,15.12,3.5,0.01,5.82,1.79,0.53,-0.95,11369924,12702288,9.125,28.859375,35.296875,172.4375,241.75781,580.1953
20101120,6.6625905,4.93213367,1987.89917,116.036064,331.357574,2.21E-07,0,2319.25977,1.70E-05,284.28186,2319.25708,48.5081444,0,-10.8516436,284.28186,0,0,-73.4378891,1.97E-05,2.48E-06,0.003088894,945.65,11.44,15.83,6.32,0,4.96,2.05,-1.87,0.08,10138396,11325068,9.046875,28.617188,35.015625,170.34375,235.21094,556.3281
20101121,6.6621213,-20.3598309,1985.56311,99.1251068,330.831116,5.26E-09,0,2316.39551,1.90E-05,280.838043,2316.39453,52.7318001,0,-7.81379747,280.838043,0,0,-74.5777969,2.14E-05,2.37E-06,0.001329246,951.14,9.5,16.05,4.54,0,-0.75,3.32,-3.21,-0.28,11946262,13342604,8.96875,28.351562,34.695312,168.75,230.64062,537.4453
20101122,6.67722368,11.3962564,1984.02209,96.880661,330.776978,7.00E-07,0,2314.82202,1.01E-05,284.826172,2314.79932,30.4837952,0,17.3861752,284.826172,0,0,-37.5992393,1.24E-05,1.56E-06,0.022939956,948.98,11.5,15.51,4.79,0.24,6.83,1.8,0.46,-1.3,9982296,11147632,8.875,28.078125,34.359375,167.16406,227.28125,524.03906
20101123,6.66680336,-2.92949963,1982.83362,59.2157707,330.687042,1.56E-06,0,2313.54297,8.65E-06,284.484711,2313.52075,27.5672932,0,-10.8493214,284.484711,0,0,-45.4308014,1.12E-05,9.70E-07,0.022292804,950.34,11.82,14.66,8.57,0.26,6.62,2.19,-1.58,-0.47,5095106,5689320,8.8046875,27.828125,34.054688,165.64844,224.92188,514.6406
20101124,6.64342308,-2.22453094,1981.13721,115.478218,330.217926,7.45E-08,0,2311.35669,1.48E-05,284.674561,2311.35425,45.0153961,0,8.98823071,284.674561,0,0,-63.6983299,1.83E-05,3.34E-06,0.00154878,954.91,12.03,17.69,6.72,0,5.1,1.72,-1.4,-0.67,11372682,12697040,8.734375,27.617188,33.789062,164.14844,223.03906,508.10938
20101125,6.66044331,-6.74067831,1979.90112,45.9072113,330.11438,4.19E-07,0,2310.05981,6.30E-06,283.703461,2310.01562,18.1468372,0,-0.736744344,283.703461,0,0,-35.2415199,7.36E-06,6.40E-07,0.044305932,954.56,11.28,15.25,7.23,0.8,8.47,1.48,-0.5,-0.58,6680652,7457724,8.65625,27.375,33.5,162.79688,221.16406,503.1328
20101126,6.63560581,-1.09049594,1978.68042,95.5604172,329.774017,1.11E-06,0,2308.47119,9.85E-06,284.790405,2308.45386,32.8495979,0,14.4057226,284.790405,0,0,-49.393322,1.33E-05,2.36E-06,0.016765608,952.64,12.04,16.53,6.99,0.24,8.46,1.16,-0.17,0.29,7981368,8908380,8.578125,27.109375,33.179688,161.39062,219.28906,498.60156
20101127,6.65754271,-5.65835953,1977.54053,42.3241692,329.762115,1.33E-06,0,2307.33081,6.09E-06,283.871002,2307.30273,19.4343357,0,-5.09006119,283.871002,0,0,-33.6432304,7.88E-06,4.56E-07,0.028185437,953.66,10.8,13.94,7.86,2.46,8.08,2.04,-2.01,-0.18,3052082,3406208,8.4921875,26.851562,32.867188,160.05469,217.64844,494.26562
20101128,6.62343025,-11.4524679,1976.1582,103.250267,329.395599,2.80E-07,0,2305.55713,1.20E-05,282.601044,2305.55396,36.4604836,0,9.29195881,282.601044,0,0,-68.9517822,1.48E-05,2.47E-06,0.003287256,955.26,10.6,15.13,4.18,0.11,4.36,1.03,-0.91,-0.01,6323960,7056812,8.421875,26.632812,32.601562,159.57812,218.60938,491.7422
20101129,6.62257338,-4.15317535,1974.82874,74.1232452,329.056854,3.72E-08,0,2303.89136,9.25E-06,283.059998,2303.88647,26.2815685,0,4.59437418,283.059998,0,0,-47.4006729,1.07E-05,1.36E-06,0.005717859,954.48,9.38,14.83,4.12,0.02,5.64,1.11,-0.49,0.2,7279388,8121448,8.34375,26.390625,32.304688,159.67969,220.5,493.97656
20101130,6.61040592,-7.26980543,1973.44214,105.653549,328.663025,-6.79E-09,0,2302.1084,1.10E-05,282.65451,2302.10596,32.6268387,0,10.6767282,282.65451,0,0,-69.6201706,1.32E-05,2.24E-06,0.00315426,953.53,10.76,16.2,4.59,0,5.64,1.1,0.07,0.05,10030118,11189188,8.265625,26.132812,31.992188,158.03906,217.94531,496.78906
20101201,6.61094427,-9.99060154,1972.24097,90.1217651,328.422913,-6.14E-09,0,2300.66846,8.87E-06,281.974304,2300.66431,25.9873772,0,11.1628122,281.974304,0,0,-62.9655914,1.05E-05,1.67E-06,0.004608108,952.14,10.29,15.46,4.89,0.03,6.44,1.34,0.07,0.14,8152366,9093400,8.1796875,25.882812,31.6875,155.83594,214.49219,493.95312
20101202,6.60355043,-2.1300776,1971.27417,97.8197174,328.192596,9.01E-08,0,2299.47217,8.55E-06,282.719574,2299.46631,25.848156,0,15.7291956,282.719574,0,0,-58.365612,1.05E-05,1.84E-06,0.005384212,955.84,10.44,16.28,4.71,0.03,6.22,1.05,-0.35,0.22,10100388,11264528,8.1015625,25.625,31.375,153.98438,211.61719,486.78125
20101203,6.63524818,-7.39466476,1970.5083,27.6840687,328.46402,1.37E-07,0,2299.0144,2.60E-06,281.660034,2298.97266,7.05467176,0,0.101025827,281.660034,0,0,-27.9258041,2.86E-06,1.20E-07,0.042056892,952.06,9.56,13.01,6.15,0.06,7.12,1.63,-0.74,-0.28,3706770,4133784,8.0234375,25.375,31.070312,152.49219,209.125,479.0547
20101204,6.61575031,-0.483458787,1969.68872,70.1294785,328.461975,6.06E-07,0,2298.16943,6.52E-06,283.247314,2298.15112,19.9054375,0,8.38507938,283.247314,0,0,-42.3201866,8.07E-06,9.42E-07,0.018841773,947.58,10.08,14.39,6.3,0,7.16,1.23,-0.45,-0.39,7198512,8026348,7.953125,25.15625,30.820312,151.09375,207.01562,472.3828
20101205,6.59994602,-6.29680395,1967.57422,109.746407,328.219513,4.89E-07,0,2295.79688,4.12E-05,282.77359,2295.79419,108.67836,0,-77.953186,282.77359,0,0,-85.3200531,4.41E-05,2.39E-06,0.003143982,953.79,11.17,15.81,6.46,0,-6.04,5.59,-5.55,-0.23,10784792,12023292,7.875,24.9375,30.570312,149.64062,204.82812,466.35156
20101206,6.59303761,-22.2362366,1964.41516,90.1514206,327.774963,7.15E-10,0,2292.19019,2.58E-05,278.859131,2292.1897,65.9215927,0,-33.5746765,278.859131,0,0,-80.0520935,2.67E-05,8.86E-07,0.000145511,961.7,7.49,12.64,2.76,0,-7.12,3.62,-3.55,-0.33,9693006,10804636,7.796875,24.695312,30.28125,148.33594,202.58594,460.8672
20101207,6.57970095,-20.1276474,1962.70239,113.374977,327.342133,1.63E-10,0,2290.04468,1.46E-05,277.670013,2290.04492,39.3828125,0,7.13157129,277.670013,0,0,-86.9931412,1.60E-05,1.42E-06,0.000120533,957.96,6.58,13,0.79,0,-3.82,1.6,-0.92,0.61,11455980,12768200,7.7265625,24.453125,29.984375,147.11719,200.6875,456.10938
20101208,6.57893467,-9.12645626,1961.54492,111.819756,327.07489,-1.74E-08,0,2288.62012,1.08E-05,278.388855,2288.62012,29.7039299,0,11.3049059,278.388855,0,0,-79.9333725,1.20E-05,1.30E-06,0.000236833,951.17,6.83,12.71,0.31,0,-0.31,1.22,-0.15,-0.22,11285316,12576332,7.6484375,24.210938,29.6875,145.79688,199.01562,451.95312
20101209,6.58522701,-6.95440054,1960.45801,80.5519257,327.015289,-6.56E-08,0,2287.47559,8.18E-06,278.920624,2287.47412,22.148838,0,3.23111963,278.920624,0,0,-62.1260109,8.98E-06,8.62E-07,0.002293341,946,6.91,13.79,0.1,0,1.74,1.6,-1.24,0.09,10193252,11357632,7.5703125,23.976562,29.398438,144.42188,197.35156,448.0078
20101210,6.5748682,5.98599577,1959.26331,108.007469,326.862823,8.60E-08,0,2286.12915,1.34E-05,281.719757,2286.12646,37.4209175,0,2.90282679,281.719757,0,0,-61.6864967,1.52E-05,1.65E-06,0.003029602,947.83,8.94,15.52,0.93,0.03,2.08,1.44,-1.3,-0.08,8454868,9418976,7.5,23.734375,29.109375,142.98438,195.54688,443.95312
20101211,6.57874107,3.12704396,1958.00317,61.6825294,326.71701,4.42E-07,0,2284.74072,1.05E-05,282.197754,2284.7207,28.4535313,0,7.31460762,282.197754,0,0,-22.7825394,1.15E-05,6.20E-07,0.020489473,946.82,8.09,10.46,4.87,0.96,4.7,1.18,0.08,-0.7,2699622,3007180,7.421875,23.5,28.820312,141.54688,193.67188,439.85156
20101212,6.57251501,-1.81266034,1956.98914,64.928215,326.632874,8.97E-07,0,2283.63916,9.19E-06,282.490479,2283.62207,26.9921131,0,2.42638564,282.490479,0,0,-37.3257256,1.09E-05,8.62E-07,0.017272841,944.82,8.73,12.03,5.1,0.06,4.46,1.2,-0.61,0.1,4615570,5140968,7.3515625,23.273438,28.539062,140.25,192.01562,435.8672
20101213,6.58126688,5.18946171,1955.77625,88.3714447,326.519043,-3.71E-09,0,2282.32031,1.18E-05,284.063507,2282.2959,32.6034775,0,11.0006819,284.063507,0,0,-39.5727997,1.32E-05,1.44E-06,0.024997547,949.42,10.56,14.72,4.38,0.93,5.85,1.59,0.32,-0.74,8716054,9706872,7.28125,23.054688,28.265625,138.96094,190.60938,432.14062
20101214,6.8093977,-17.1449108,1954.80334,48.6051254,328.241608,2.77E-06,0,2283.0769,8.54E-06,280.405914,2283.04541,28.5207176,0,18.0854607,280.405914,0,0,-19.1556129,1.16E-05,2.55E-07,0.031928785,953.26,5.57,8.82,2.03,7.72,2.5,4.11,-3.98,-0.95,1765396,1965976,7.21875,22.867188,28.046875,138.20312,191.50781,430.09375
20101215,6.65265512,-43.6452599,1953.97766,57.3989067,330.144989,9.27E-07,0,2284.12671,2.00E-05,273.023102,2284.12256,51.6362495,0,-12.5916071,273.023102,0,0,-62.0202751,2.09E-05,9.38E-14,0.004085249,964.64,0.84,3.72,-4.67,0.38,-11.85,4.53,-4.22,-0.69,5101996,6014600,7.15625,22.664062,27.8125,138.09375,196.47656,435.78906
20101216,6.61742878,-35.8238525,1953.22278,113.252113,329.185059,6.92E-09,0,2282.40845,1.14E-05,271.564941,2282.4082,28.1803818,0,28.3619461,271.564941,0,0,-92.5333405,1.14E-05,1.01E-13,0.000619391,959.16,-0.58,4.52,-5.95,0,-9.06,1.58,0.07,0.71,10989120,12854828,7.0859375,22.4375,27.539062,136.80469,197.80469,447.83594
20101217,6.60075188,-8.11542797,1952.92847,115.862236,328.461395,-5.68E-10,0,2281.39038,7.40E-06,273.077606,2281.39014,18.2571144,0,24.4533882,273.077606,0,0,-81.2600632,7.40E-06,2.35E-09,0.000525437,952.07,0.04,4.84,-5.9,0,-4.53,1.43,-0.59,0.38,10529752,12269476,7.015625,22.21875,27.265625,135.07812,194.10938,451.64062
20101218,6.58994293,3.28656125,1952.45557,81.2563553,327.877625,1.49E-09,0,2280.33374,8.72E-06,276.931396,2280.33325,22.2722626,0,3.41260171,276.931396,0,0,-52.2849274,9.03E-06,3.08E-07,0.000463213,951.31,4.61,10.62,-2.89,0,-1.94,1.21,-0.24,0.35,9691764,11213128,6.9453125,22.015625,27.164062,133.71875,189.58594,444.26562
20101219,6.57984829,-6.73016644,1951.69556,110.258804,327.360016,-6.89E-08,0,2279.05688,1.08E-05,276.971924,2279.05591,28.7349129,0,4.41576004,276.971924,0,0,-83.8376389,1.17E-05,9.29E-07,0.001368489,954.6,4.37,11.93,-1.83,0,-1.15,1.44,-0.35,-0.73,10373944,11884104,6.8984375,21.898438,26.992188,133.14844,186.125,432.64062
20101220,6.57363605,-7.28362513,1950.93652,106.7929,326.955139,5.02E-08,0,2277.8938,8.55E-06,277.165222,2277.8916,23.5598526,0,10.5479374,277.165222,0,0,-79.9709854,9.55E-06,9.51E-07,0.00216534,951.96,4.29,11.98,-2.64,0,-0.36,1.4,-0.82,0.74,10406480,11815860,6.828125,21.679688,26.703125,133.27344,184.67188,422.16406
20101221,6.57644749,-6.18207073,1950.14307,104.619644,326.740967,-1.27E-07,0,2276.8877,7.38E-06,276.777527,2276.88379,19.0561829,0,14.9214382,276.777527,0,0,-76.8204575,7.73E-06,4.76E-07,0.003603437,951.41,4.33,11.46,-2.62,0,0.44,1.65,-0.21,-0.74,10862984,12253368,6.7578125,21.484375,26.4375,132.375,183.78125,415.29688
20101222,6.56597948,8.6320343,1949.2876,94.9194489,326.497589,1.36E-07,0,2275.78809,1.01E-05,279.626678,2275.78516,27.1945953,0,1.94733906,279.626678,0,0,-57.130085,1.10E-05,7.99E-07,0.002940518,948.8,6.84,12.1,-2.37,0,0.64,1.5,-1.31,0.08,9151484,10277308,6.8671875,21.5,26.335938,130.50781,182.15625,410.83594
20101223,6.64170504,7.27164316,1948.13586,74.2763748,326.621887,4.22E-07,0,2274.78076,1.22E-05,281.558167,2274.75806,33.0338364,0,4.07511759,281.558167,0,0,-29.8950729,1.34E-05,7.80E-07,0.023050787,951.04,7.95,12.39,4.8,1.66,0.88,2.81,-2.72,-0.46,4961282,5551460,6.75,21.304688,26.203125,128.9375,180.05469,406.51562
20101224,6.70677662,-18.7190952,1947.69971,17.6725903,328.74527,1.52E-06,0,2276.4751,5.61E-06,276.5448,2276.44482,17.5952759,0,-9.4047718,276.5448,0,0,-28.2097054,7.13E-06,5.47E-10,0.030204902,956.14,3.88,5.4,2.35,2.37,-0.26,2.84,-2.48,-1.24,2401684,2680016,6.6953125,21.132812,26.023438,128.10938,178.36719,402.25
20101225,6.59557772,-25.30266,1947.09131,108.677513,328.243378,5.84E-08,0,2275.33545,1.22E-05,274.84082,2275.33496,31.1296082,0,17.9681873,274.84082,0,0,-84.8953934,1.26E-05,3.64E-07,0.000736672,958.19,4.29,8.96,-0.86,0,-5.81,1.63,-1.49,-0.03,10559140,11778504,6.59375,20.898438,25.757812,127.63281,177.21094,398.54688
20101226,6.58797503,-3.24024105,1946.62915,97.5456085,327.649078,-3.24E-08,1.87E-07,2274.27979,7.81E-06,276.604645,2274.27856,19.695507,0,25.9925938,276.604645,0,2.80E-05,-55.0940857,7.99E-06,2.09E-07,0.001613447,953.43,3.98,8.63,-0.96,0,-0.73,1.31,0.46,-0.64,9448206,10537328,6.515625,20.671875,25.460938,126.33594,175.60938,395.23438
20101227,6.58411741,-10.7239103,1946.1908,76.7590256,327.250824,2.55E-07,0,2273.44775,5.43E-06,275.658722,2273.44116,14.3208084,0,14.1422892,275.658722,0,0,-59.0209923,5.81E-06,1.17E-07,0.006087382,951.95,2.99,8.74,-2.03,0,-0.64,1.42,-0.99,0.31,7340998,8186548,6.453125,20.46875,25.210938,124.78125,173.99219,391.8203
20101228,6.57529354,2.44566345,1945.6416,92.9967194,326.89624,9.57E-09,0,2272.54175,7.13E-06,277.683167,2272.53809,18.5148048,0,14.4611597,277.683167,0,0,-57.5606155,7.51E-06,3.64E-07,0.003945508,951.91,4,9.19,-1.67,0,0.18,1.55,-0.58,-0.18,7765154,8659332,6.390625,20.265625,24.96875,123.44531,172.29688,388.29688
20101229,6.56534529,-7.64992142,1944.36511,71.2686234,326.569946,1.59E-07,0,2270.93677,2.48E-05,277.467438,2270.9353,61.5192528,0,-35.0984955,277.467438,0,0,-52.5082283,2.49E-05,1.54E-08,0.001757799,957.62,5.03,7.71,1.39,0,-11.43,4.39,-4.37,-0.28,3278660,3656036,6.328125,20.078125,24.726562,122.1875,170.42188,384.48438
20101230,6.5539403,-4.62477303,1942.75073,97.3701019,326.082458,7.62E-09,0,2268.83374,1.25E-05,277.006958,2268.8335,31.7111759,0,7.91130877,277.006958,0,0,-62.3643799,1.29E-05,3.84E-07,0.000460071,956.67,4.57,9.49,0.7,0.1,-5.96,1.7,-1.04,-0.63,10773336,12014904,6.265625,19.882812,24.484375,120.953125,168.49219,380.4453
20101231,6.64267254,4.72964621,1941.83569,60.875721,326.285034,8.06E-07,0,2268.14624,9.33E-06,279.366364,2268.12036,25.2383652,0,12.540122,279.366364,0,0,-18.3641586,1.02E-05,9.50E-08,0.025476895,952.94,3.94,5.71,1.76,7.27,0.75,2,-1.66,-1.02,2036288,2273200,6.203125,19.679688,24.242188,119.765625,166.82812,376.8047
20110101,6.79171324,-19.5662479,1941.75305,16.4405651,329.171387,1.57E-06,0.000188877,2270.98999,4.43E-06,274.966003,2270.92456,14.7999353,0,9.25714493,274.966003,5.50E-09,0.028331578,-11.9430628,6.01E-06,4.03E-14,0.037225772,952.97,0.88,1.86,-0.73,8.08,-0.91,2.49,-1.39,-2.04,1328700,1578296,6.140625,19.492188,24.015625,118.67969,166.28906,375.57812
20110102,6.62342453,-22.4245148,1942.26184,77.7427216,329.236908,9.23E-07,0.001938763,2271.80347,7.80E-06,273.539948,2271.49902,21.5241032,9.20E-07,21.6889286,273.539948,2.85E-08,0.290815085,-56.359848,8.76E-06,6.64E-09,0.013942372,956.6,0.5,3.1,-2.35,0.17,-3.9,1.69,0.51,-1.25,5126216,8042856,6.0859375,19.296875,23.78125,117.640625,165.82031,377.82812
20110103,6.60671997,-13.9958639,1942.58655,81.3194275,328.417969,7.13E-07,0.001379979,2271.22363,7.52E-06,273.723938,2271.00464,20.3052826,2.33E-07,14.7847195,273.723938,8.51E-09,0.206998244,-59.7442436,8.24E-06,2.48E-09,0.012051561,957,0.07,3.44,-3.13,0.04,-4.23,1.51,-0.83,-0.2,3701814,5377632,6.0234375,19.109375,23.546875,116.59375,164.03906,378.27344
20110104,6.59610987,-4.75256872,1942.6748,85.0321884,327.819305,6.51E-07,0.000820488,2270.63745,7.28E-06,274.666779,2270.49365,19.5801659,1.88E-07,16.3530598,274.666779,-3.52E-09,0.123074532,-53.5440445,7.93E-06,1.15E-08,0.020292277,954.32,1.66,5.29,-1.73,0.11,-2.29,1.36,-0.14,-0.58,5536746,7546656,5.96875,18.921875,23.3125,115.5,162.14062,373.73438
20110105,6.58139944,-11.4972601,1942.19482,99.4218063,327.317688,8.07E-07,0.000501157,2269.59253,1.68E-05,274.19281,2269.51245,43.3245735,6.03E-07,-11.9691114,274.19281,7.87E-08,0.075174592,-79.1455917,1.76E-05,1.08E-13,0.004898995,959.49,2.02,6.13,-2.1,0.02,-8.12,3.29,-3.23,-0.32,5409282,6923764,5.90625,18.734375,23.09375,114.328125,160.79688,367.60938
20110106,6.59771252,4.50930834,1941.40576,97.7507706,326.92041,2.97E-07,0.000276507,2268.38892,1.08E-05,276.027069,2268.32617,27.4904442,2.54E-07,24.0495014,276.027069,1.40E-08,0.041476637,-41.5474854,1.12E-05,7.51E-15,0.021263354,961.75,1.8,5,-1.6,0.28,-4.74,1.34,-0.58,-0.78,6253158,7660008,5.84375,18.546875,22.859375,113.171875,159.57812,362.60938
20110107,6.61118269,-15.4295578,1941.31458,34.8047256,327.306976,7.16E-07,0.000206948,2268.69531,3.40E-06,274.283813,2268.62134,10.1489506,0,2.74370337,274.283813,-3.59E-09,0.03104277,-37.3147316,4.11E-06,2.24E-10,0.042727809,956.27,2.48,5.42,-0.25,0.42,-0.56,1.35,0.27,-0.17,5424002,6490084,5.796875,18.359375,22.640625,112.078125,157.875,358.45312
20110108,6.57322931,-0.614329457,1940.72009,89.0166779,326.942322,1.33E-06,0.000185423,2267.70093,2.19E-05,276.405823,2267.66284,57.4193726,2.69E-07,-29.6986065,276.405823,2.90E-08,0.027814146,-61.6988754,2.33E-05,3.88E-08,0.010666381,958.02,3.65,7.6,-0.27,0.03,-8.28,4.2,-4.13,-0.22,6620708,7719572,5.734375,18.1875,22.421875,110.96875,156.25,354.375
20110109,6.62723255,-2.77911568,1939.50537,68.4207382,326.770966,1.16E-06,4.20E-05,2266.30176,1.39E-05,275.889038,2266.27637,37.1488991,0,5.09628344,275.889038,9.05E-09,0.006297812,-28.9002647,1.51E-05,6.70E-14,0.019071929,960.2,1.58,3.74,-0.25,4.86,-6.15,2.67,-2.16,-1.17,5595390,6408372,5.671875,18,22.203125,109.921875,154.71875,350.78125
20110110,6.59086227,-13.0529356,1938.95398,60.7717972,327.263245,1.05E-06,0,2266.2251,1.65E-05,274.975403,2266.21729,43.3593597,0,-21.582901,274.975403,0,0,-52.0599747,1.76E-05,1.34E-13,0.007917183,958.7,0.98,3.76,-2.21,2.08,-6.63,2.92,-2.68,-0.41,2749604,4248632,5.625,17.828125,21.984375,108.90625,153.3125,348.125
20110111,6.55748796,-17.9080677,1938.1488,118.137703,326.550842,5.64E-09,0,2264.7002,1.28E-05,273.927704,2264.7002,32.0710564,0,14.3805218,273.927704,0,0,-89.5951309,1.30E-05,2.32E-07,0.000588907,955.09,1.59,6.56,-3.77,0,-8.45,1.4,-0.05,-0.26,9635864,13851160,5.5625,17.640625,21.765625,107.84375,151.82812,345.65625
20110112,6.55608225,2.57754755,1937.73914,100.162659,326.137299,3.72E-07,3.65E-09,2263.88306,9.32E-06,275.459869,2263.87671,24.000124,0,11.7067432,275.459869,0,5.48E-07,-61.8737717,9.73E-06,3.85E-08,0.006586483,952.25,1.41,5.05,-3.99,0,-4.26,1.73,-1.23,-0.13,7189104,9582532,5.515625,17.46875,21.546875,106.828125,150.32812,342.07812
20110113,6.56533813,5.3421216,1937.24194,81.3412323,325.950348,6.67E-07,0,2263.21338,9.10E-06,277.434814,2263.19287,24.5378571,0,9.19915581,277.434814,0,0,-42.2529068,9.95E-06,1.80E-07,0.021148887,952.66,3.41,6.98,-2.28,0.48,-1.14,1.46,-0.6,-0.36,5238018,6587520,5.453125,17.296875,21.328125,105.796875,148.9375,338.32812
20110114,6.55765343,-6.22060728,1936.41077,78.3732758,325.828735,1.31E-06,0,2262.24756,2.09E-05,277.193542,2262.23999,55.0867729,0,-31.4694309,277.193542,0,0,-60.9865646,2.23E-05,1.22E-07,0.008023038,960.43,4.24,8.32,-0.72,0.22,-8.22,4.26,-4.17,-0.61,5579388,6671092,5.40625,17.15625,21.390625,104.953125,147.95312,334.89062
20110115,6.56270599,-2.77436185,1935.05774,116.868446,325.488708,4.07E-08,0,2260.55273,1.34E-05,276.213898,2260.54688,33.56493,0,24.047163,276.213898,0,0,-62.0194702,1.36E-05,2.00E-07,0.006227411,960.79,2.93,6.41,-1.21,1.61,-6.18,1.65,-0.79,-0.71,9336896,10780408,5.34375,16.984375,21.09375,104.1875,147.0625,332.04688
20110116,6.75813723,-5.49920845,1934.93823,22.8880959,327.594513,6.76E-07,0,2262.58374,2.45E-06,275.903778,2262.53271,7.72951698,0,4.00373411,275.903778,0,0,-16.656395,3.13E-06,3.32E-09,0.050978262,957.36,1.82,3.39,0.68,7.92,0.74,1.75,-0.25,-1.09,2463908,3190516,5.296875,16.8125,20.8125,103.21875,146.46875,330.34375
20110117,6.63782978,-17.7231102,1935.39478,61.8548393,328.469421,1.32E-06,7.74E-06,2263.90576,6.25E-06,274.275421,2263.86426,18.6897488,0,17.9612522,274.275421,0,0.001160651,-42.9249344,7.58E-06,5.05E-10,0.040294979,957.84,0.6,3.74,-3.24,1.67,-1.71,1.41,0.2,-1.15,4117650,5875448,5.25,16.65625,20.59375,102.296875,146.875,332.0625
20110118,6.62093449,-14.9070873,1935.73682,70.0172501,328.11264,1.35E-06,2.98E-06,2263.8772,7.00E-06,273.348938,2263.8501,20.625597,3.12E-09,13.2198,273.348938,0,0.000447271,-51.0755959,8.36E-06,8.46E-09,0.027177719,955.77,-0.29,3.45,-3.83,0.73,-3.76,1.77,-0.05,-0.68,5443310,7482648,5.1875,16.484375,20.390625,101.296875,146.125,335.67188
20110119,6.58865881,-11.0379934,1935.8252,88.2390366,327.505524,8.98E-07,4.82E-08,2263.34912,9.22E-06,273.755646,2263.3313,24.9537086,2.21E-10,15.1803179,273.755646,0,7.23E-06,-59.1452217,1.01E-05,2.98E-09,0.018402621,956.94,0.59,4.24,-4.04,0.63,-4.01,1.21,-0.56,-0.31,6504710,8580616,5.140625,16.3125,20.1875,100.21875,143.95312,334.21875
20110120,6.56197262,-6.69202375,1935.79504,110.327766,326.790527,2.45E-07,1.52E-07,2262.59229,8.61E-06,274.36319,2262.58545,22.2548676,1.85E-10,24.018013,274.36319,0,2.28E-05,-70.7438889,9.02E-06,1.70E-07,0.006705367,957.26,1.06,5.34,-4.23,0.04,-4.1,1.01,0.31,-0.23,7986514,10130148,5.09375,16.15625,19.984375,99.1875,141.92188,328.70312
20110121,6.55852175,-2.12106299,1935.59216,103.656174,326.284332,4.09E-07,2.02E-07,2261.88599,8.14E-06,274.858185,2261.87695,21.3083687,6.48E-17,22.3925819,274.858185,0,3.02E-05,-62.0768013,8.64E-06,9.31E-08,0.009518672,956,0.93,4.98,-3.2,0.02,-3.07,1.22,-0.26,0.19,7502250,9124664,5.03125,16,19.796875,98.203125,140.0625,322.53125
