time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,runoff
20191121,4.60978889,3.77594066,565.621399,50.2077713,216.952118,2.48E-06,0,782.586304,5.75E-06,279.82843,782.573364,21.7104931,0,13.6356306,279.82843,0,0,-11.0755501,8.80E-06,5.73E-07,0.012786362,877.75,5.8,8.99,0.41,0.55,2.99,1.76,1.64,0.01,7234330,8338696,12.203125,35.867188,43.71875
20191122,4.61511755,-7.73828793,565.189331,41.6240768,217.097229,2.46E-06,0,782.307556,4.82E-06,279.476501,782.286377,19.2872639,0,9.09416294,279.476501,0,0,-20.9879055,7.82E-06,5.37E-07,0.021016665,875.56,6.2,8.29,3.39,0.76,3.72,1.47,0.98,0.11,4541522,5171740,11.28125,33.890625,41.375
20191123,4.60483646,-1.37970543,564.777588,80.621933,216.959549,3.38E-06,0,781.7453,1.56E-05,280.914093,781.737061,50.2286186,0,9.34243202,280.914093,0,0,-22.4320011,2.04E-05,1.40E-06,0.008194043,880.75,6.26,11.15,0.76,2.01,1.18,2.32,-1.45,0.09,7101884,8047212,10.578125,32.671875,39.953125
20191124,4.83527327,-35.0813332,564.379883,21.9432411,218.521164,2.93E-06,5.43E-06,782.924133,9.17E-06,272.997772,782.901062,30.1739807,6.65E-08,2.8434391,272.997772,0,0.000813803,-24.0096779,1.22E-05,1.36E-07,0.022254476,889.39,-0.12,2.2,-2.08,3.68,-6.87,2.22,-2.03,-0.53,3369860,3966892,11.6484375,35.164062,41.75
20191125,4.68300581,-9.13367748,564.223938,39.7728653,219.263702,2.35E-06,7.02E-09,783.515747,3.92E-06,274.565338,783.48761,15.716404,4.42E-09,30.3739204,274.565338,0,1.05E-06,-2.80639744,6.37E-06,1.02E-07,0.0281542,882.46,1.62,3.32,-1.86,0.44,-1.99,1.29,1.01,-0.64,4345248,5721668,11.328125,34.617188,42.40625
20191126,4.67186356,-3.41354275,564.154907,32.004921,219.265808,7.93E-07,0,783.430359,3.60E-06,276.730682,783.420654,11.3473644,0,9.97833157,276.730682,0,0,-14.090704,4.60E-06,2.10E-07,0.009616553,882.54,3.03,5.82,-0.21,0.65,0.22,0.62,-0.32,-0.16,3657890,4652944,10.6015625,32.929688,40.398438
20191127,4.6557374,-7.1587472,564.081665,42.078167,219.130524,1.26E-06,0,783.219788,5.97E-06,276.997772,783.21228,18.8880348,0,14.6470194,276.997772,0,0,-15.7036076,7.66E-06,4.33E-07,0.007554123,885.19,3.45,7.31,-0.71,0.13,-0.01,1.23,0.66,-0.62,6335416,7830080,10.5703125,33.195312,39.9375
20191128,4.79029465,-13.6759214,563.991455,22.2651939,219.572067,3.85E-06,0,783.587585,4.55E-06,275.053955,783.563599,20.9785595,0,15.6859016,275.053955,0,0,0.722515702,8.51E-06,1.04E-07,0.024018042,880.49,2.13,3.9,0.97,2.03,-0.72,1.75,1.3,-1.14,2655174,3198268,10.578125,32.914062,39.625
20191129,4.77528334,-9.32744122,564.055664,22.9170341,220.695816,4.16E-06,0,784.783386,4.21E-06,275.463226,784.751404,20.8624077,0,5.69716024,275.463226,0,0,-5.68608761,8.46E-06,9.35E-08,0.031936765,881.03,2.37,4.06,0.17,1.96,-0.21,1.13,-0.39,-0.21,2510512,3041624,10.71875,33.296875,39.945312
20191130,4.61828232,-16.1395245,564.204834,59.1252975,220.071243,2.05E-06,3.78E-08,784.282104,1.33E-05,274.392517,784.276062,39.0203476,3.70E-16,-8.02645016,274.392517,0,5.67E-06,-44.2781181,1.58E-05,5.24E-07,0.00604173,884.78,0.19,3.56,-2.99,1.24,-4.82,2.29,-2.24,0.24,5802158,7114124,10.6875,33.429688,40.546875
20191201,4.59529305,-20.951664,564.174072,115.508896,218.870483,1.64E-08,0,783.045044,1.08E-05,273.309906,783.044617,29.3283501,0,23.207695,273.309906,0,0,-83.9295883,1.19E-05,1.03E-06,0.00046396,887.65,0.64,5.27,-3.04,0,-7.63,1.46,-1.32,-0.33,9833260,12210060,10.34375,32.359375,39.671875
20191202,4.61145878,-9.87151814,563.993774,116.893303,218.213821,8.91E-10,0,782.207825,6.63E-06,273.796143,782.207458,18.7082825,0,29.5245838,273.796143,0,0,-78.5294037,7.58E-06,9.50E-07,0.000222822,886.07,1.06,5.69,-2.34,0,-6.28,0.78,-0.05,-0.37,10186522,12338608,10,31.289062,38.164062
20191203,4.61412954,-3.8243444,563.746765,109.040367,217.844742,4.34E-10,0,781.591675,5.11E-06,274.76181,781.59137,14.631979,0,25.8991852,274.76181,0,0,-72.331604,5.93E-06,8.26E-07,0.000177478,886.41,1.84,6.47,-1.92,0,-3.76,0.78,-0.36,-0.2,10076488,11914528,9.7109375,30.492188,37.0625
20191204,4.60287094,-4.00650692,563.463501,99.9647369,217.509506,3.08E-10,0,780.973145,5.70E-06,275.664886,780.973022,16.4037857,0,20.2758141,275.664886,0,0,-67.2925262,6.65E-06,9.55E-07,0.000148412,889.09,2.52,7.09,-2.11,0,-3.65,0.82,-0.51,-0.18,8688674,10087788,9.53125,30.03125,36.421875
20191205,4.60214901,1.86429238,563.149292,111.993401,217.218811,8.60E-09,0,780.370056,4.87E-06,276.792358,780.368164,14.4127502,0,27.8135986,276.792358,0,0,-67.8929901,5.84E-06,9.67E-07,0.001931092,889.13,2.84,7.67,-2.01,0,-2.44,0.82,0.19,-0.31,10310888,11811140,9.359375,29.585938,35.921875
20191206,4.6160078,0.545517504,562.824646,42.6068649,217.170654,5.05E-07,0,780.008362,3.54E-06,277.176666,779.9953,10.6409092,0,13.2120705,277.176666,0,0,-18.2043705,4.31E-06,2.65E-07,0.013031818,886.25,3.15,5.78,-0.03,0.39,-0.41,1.49,1.32,-0.15,5567672,6314172,9.2578125,29.273438,35.507812
20191207,4.62445784,-9.65897465,562.513489,31.8802662,217.242981,6.58E-07,0,779.770142,1.80E-06,276.33432,779.756653,6.45044136,0,5.50696039,276.33432,0,0,-29.5913277,2.62E-06,1.57E-07,0.013642788,885.69,2.27,5.31,-2.67,0.07,-0.24,0.84,0.03,0.05,4924358,5547652,9.15625,29,35.195312
20191208,4.60485983,-15.1694546,562.216797,82.6705322,217.115784,1.11E-07,0,779.334534,4.10E-06,274.743866,779.332642,11.94063,0,15.6720581,274.743866,0,0,-70.232933,4.84E-06,6.28E-07,0.001934034,884.3,2.2,7.54,-2.79,0,-3.68,0.89,-0.3,-0.49,8246202,9246392,9.0625,28.71875,34.859375
20191209,4.59375811,-2.32948732,561.908691,110.370033,216.867035,3.23E-09,0,778.776306,5.04E-06,276.013336,778.775757,14.781703,0,20.3633213,276.013336,0,0,-77.5502777,5.99E-06,9.47E-07,0.000632156,880.29,3.6,9.15,-1.63,0,-2.48,0.87,0.04,-0.4,10842502,12110132,9.078125,28.875,34.8125
20191210,4.58182001,-6.09107542,561.5802,110.299828,216.56044,3.62E-09,0,778.141052,5.68E-06,276.127167,778.140503,16.882246,0,16.332386,276.127167,0,0,-83.1777344,6.84E-06,1.16E-06,0.00042754,879.65,3.57,9.66,-2.21,0,-2.75,0.91,-0.25,-0.4,10812642,12038972,9.1875,28.84375,34.851562
20191211,4.59588003,11.5321178,561.22876,108.709145,216.31337,3.49E-07,0,777.561829,6.36E-06,278.836823,777.542114,19.2796307,0,28.2789345,278.836823,0,0,-49.6030922,7.82E-06,1.10E-06,0.019735804,879.22,3.9,9.27,-1.23,0.22,-0.57,0.84,0.2,-0.35,10601530,11775992,9.640625,29.320312,35.109375
20191212,4.66572332,-1.38655543,560.907104,15.2848806,216.994049,1.90E-06,0,777.9375,1.56E-06,278.101257,777.901123,8.71395493,0,2.1844337,278.101257,0,0,-5.77375793,3.53E-06,7.25E-08,0.03640369,878.98,4.16,5.47,1.27,1.09,2.66,0.85,0.44,-0.22,2279696,2528228,10.6640625,30.757812,36.289062
20191213,4.68682766,5.4174037,560.658081,32.6773796,217.302002,1.38E-06,0,778.003052,2.89E-06,279.755127,777.9599,11.202877,0,12.828907,279.755127,0,0,-3.22396445,4.54E-06,2.72E-07,0.04297832,880.26,5.2,6.98,3.23,2.06,3.45,0.69,0.31,0.05,3152582,3490508,10.8203125,31.40625,37.242188
20191214,4.73795795,-6.82089901,560.501953,24.6564083,218.204285,3.39E-06,0,778.733154,3.38E-06,278.354523,778.706238,17.0748081,0,16.7225189,278.354523,0,0,2.31405354,6.92E-06,1.56E-07,0.026899615,874.79,4.73,6.59,3.16,1.71,3.2,1.64,1.26,-1.02,1596556,1765344,12.4609375,35.789062,40.90625
20191215,4.73618364,-6.32169724,560.51355,18.3980026,219.2285,2.35E-06,0,779.787292,1.93E-06,277.172089,779.742126,10.7033138,0,13.4905739,277.172089,0,0,-0.524106681,4.34E-06,6.58E-08,0.045209296,874.05,3.31,5.8,-1.3,1.85,1.88,1.06,0.26,-0.42,2170068,2396448,14.015625,40.703125,46.78125
20191216,4.58976173,-5.92240238,560.60498,55.1727486,218.726593,1.08E-06,0,779.335999,1.59E-05,277.75592,779.331543,43.724514,0,-7.28059196,277.75592,0,0,-24.6563396,1.77E-05,7.86E-07,0.004383927,879.11,2.71,6.44,-0.94,1.07,-2.84,1.91,-1.88,-0.25,6320006,7021740,13.9375,41.59375,49.328125
20191217,4.58111191,-12.908639,560.533203,60.45784,217.546768,2.47E-06,1.84E-07,778.088257,1.38E-05,275.716736,778.079834,41.5239944,0,1.07142735,275.716736,0,2.77E-05,-30.7766514,1.68E-05,5.79E-07,0.008277572,883.9,1.19,3.85,-1.15,0.93,-6.06,2.06,-1.99,-0.39,5959770,6627048,12.90625,39.40625,47.296875
20191218,4.58875561,-20.8161221,560.334961,96.0082626,216.969879,1.49E-07,8.90E-10,777.306946,5.49E-06,273.687622,777.304993,15.3629055,0,28.2219028,273.687622,0,1.33E-07,-73.2452927,6.23E-06,5.91E-07,0.002058213,883.5,1.1,5.29,-1.99,0,-5.13,0.97,-0.6,-0.39,9152688,10363240,11.9375,36.78125,44.234375
20191219,4.60546255,-10.2951927,560.094299,63.2701683,216.819153,1.67E-09,0,776.919739,3.09E-06,273.874695,776.913269,8.23308086,0,24.7110214,273.874695,0,0,-40.6208191,3.34E-06,2.49E-07,0.006263422,881.62,1.07,5.12,-2.94,0.05,-3.12,0.95,0.5,-0.2,7800650,8777212,11,33.890625,40.953125
20191220,4.60488749,-6.16335821,559.848938,53.8414192,216.735703,5.64E-07,2.15E-08,776.596436,2.94E-06,274.172302,776.584595,9.01650238,0,23.3105793,274.172302,0,3.22E-06,-27.6759262,3.66E-06,1.48E-07,0.0117849,879.58,0.86,3.37,-2.82,0.08,-2.2,0.87,0.4,-0.15,5255160,5892996,10.28125,31.546875,38.1875
20191221,4.59720039,-8.74130344,559.600464,83.1712341,216.587448,1.43E-07,0,776.190674,3.56E-06,274.137512,776.187683,10.1853218,0,20.9477425,274.137512,0,0,-60.7750359,4.13E-06,4.24E-07,0.002745163,877.69,0.95,5.76,-3.11,0,-2.5,0.98,0.46,-0.36,8696554,9727748,9.75,29.828125,36.140625
20191222,4.60471773,2.28729057,559.346863,44.240654,216.521362,1.96E-07,0,775.879883,3.22E-06,275.851715,775.868225,8.79871559,0,18.6334305,275.851715,0,0,-14.5181808,3.57E-06,1.55E-07,0.011650433,874.2,1.54,5.54,-2.66,1.34,-1.51,1.21,0.79,-0.07,8443966,9409200,9.390625,28.75,34.796875
20191223,4.59469509,-2.14543796,559.09845,53.1899796,216.444168,4.70E-07,0,775.548706,3.70E-06,276.162506,775.54248,10.982152,0,14.2170649,276.162506,0,0,-30.1335506,4.45E-06,2.84E-07,0.006096879,876.91,1.96,6.55,-1.14,0.13,-1.08,1.07,0.67,-0.23,8266752,9467152,9.09375,28.015625,33.9375
20191224,4.64643097,0.663513422,558.849976,29.2095222,216.578781,1.56E-06,0,775.466797,2.86E-06,276.854492,775.428833,11.2081785,0,13.7314558,276.854492,0,0,-3.60416126,4.54E-06,1.20E-07,0.038015366,875.26,2.69,4.31,0.29,1.13,0.1,1.04,0.55,-0.33,2946890,3337308,8.875,27.5,33.296875
20191225,4.56857777,-27.4279709,558.660645,37.7054634,216.656357,2.02E-06,1.09E-08,775.326599,1.43E-05,273.05191,775.316895,40.7274818,1.60E-10,-27.8254452,273.05191,0,1.63E-06,-52.2499161,1.65E-05,2.04E-07,0.009572513,883.25,-0.9,3.55,-5.39,1.4,-8.06,2.63,-2.6,0.32,3751818,4247592,9.15625,28.21875,33.796875
20191226,4.54806948,-23.4097595,558.420898,103.128975,215.809647,2.21E-09,0,774.230835,7.82E-06,271.679657,774.230591,20.3237209,0,25.5802689,271.679657,0,0,-80.6340103,8.24E-06,4.14E-07,0.000290786,884.7,-0.84,2.69,-4.96,0,-10.54,0.86,-0.46,-0.12,9416488,10760008,8.90625,27.578125,33.53125
20191227,4.54217863,-1.11187887,558.101807,107.922203,215.356552,8.87E-10,0,773.458557,7.57E-06,273.328064,773.458374,20.1692123,0,10.8263731,273.328064,0,0,-78.0342865,8.18E-06,6.03E-07,0.000196478,879.6,0.82,5.51,-2.53,0,-7.64,1.07,0.67,-0.42,10442662,11867324,8.640625,26.859375,32.640625
20191228,4.54926395,10.7737627,557.746277,99.8327484,215.032913,2.19E-07,0,772.783997,6.43E-06,275.773682,772.779114,17.6512394,0,19.4108982,275.773682,0,0,-51.9874458,7.16E-06,5.10E-07,0.004845587,875.58,1.02,5.54,-1.86,0.15,-3.67,1.38,1.23,-0.26,10461104,11812124,8.515625,26.515625,32.140625
20191229,4.56852007,-10.6150169,557.385071,34.3313675,215.129562,1.04E-06,0,772.523682,5.15E-06,274.290588,772.514526,15.539443,0,-20.1302338,274.290588,0,0,-49.5479431,6.30E-06,1.09E-07,0.009046231,879.88,0.25,5.18,-4.16,0.15,-4.79,1.14,-0.74,-0.13,5837034,6591940,8.421875,26.265625,31.828125
20191230,4.52538443,2.2486856,557.023743,106.473892,214.666992,7.67E-07,0,771.697266,9.03E-06,275.701965,771.690735,25.9333878,0,24.2709389,275.701965,0,0,-54.0102501,1.05E-05,7.21E-07,0.006507621,885.71,0.8,6.24,-4.08,0.12,-6.81,1.14,-0.77,-0.6,10193262,11451584,8.34375,26.015625,31.546875
20191231,4.58969641,-7.47626638,556.64624,23.8362617,214.816574,2.03E-06,0,771.483032,3.93E-06,274.418976,771.462708,14.8563509,0,16.890976,274.418976,0,0,0.43278411,6.02E-06,6.35E-08,0.020204471,881.73,0.66,2.71,-0.74,0.41,-2.3,1.45,1.14,-0.79,3301698,3722824,8.265625,25.765625,31.25
20200101,4.58833265,-2.93345547,556.831055,29.4030857,215.209595,1.17E-06,0,772.067932,1.96E-06,275.142487,772.040588,7.90720892,0,14.8094616,275.142487,0,0,-9.61896706,3.21E-06,6.77E-08,0.027299309,879.73,1.33,3.78,-1.06,0.33,-1.45,0.79,0.37,-0.41,3764936,4260616,8.1875,25.515625,30.953125
20200102,4.5733552,-8.25506973,556.317749,56.0799217,215.191132,1.05E-06,0,771.518433,3.46E-06,275.034363,771.508972,11.8006897,0,10.1214352,275.034363,0,0,-42.4194069,4.78E-06,2.74E-07,0.009505579,882.53,1.87,5.98,-1.41,0.03,-1.85,0.81,-0.67,-0.23,8054912,9082060,8.109375,25.3125,30.703125
20200103,4.55048752,-0.914664507,555.810364,100.825027,214.89653,1.44E-08,0,770.707642,4.95E-06,275.833496,770.706848,13.7874584,0,25.780468,275.833496,0,0,-62.1680603,5.59E-06,6.26E-07,0.00076019,881.16,2.96,7.84,-1.53,0,-1.77,0.74,0.09,-0.36,9693048,10855636,8.046875,25.078125,30.4375
20200104,4.65399456,4.1937561,555.295288,44.0650177,215.031967,8.13E-07,0,770.348633,3.39E-06,276.766449,770.327148,10.7875175,0,23.920126,276.766449,0,0,-5.15624619,4.37E-06,1.73E-07,0.02138537,875.12,2.46,5.61,-0.37,2.51,0.27,1.05,0.92,-0.33,4829364,5384192,8,24.90625,30.203125
20200105,4.70130253,-3.9127059,554.902893,15.6073179,216.366348,2.68E-06,0,771.306152,2.98E-06,276.213989,771.269165,14.0899878,0,4.07011795,276.213989,0,0,-1.36354506,5.71E-06,4.72E-08,0.036908452,875.26,1.57,4.39,-0.2,2.32,0,1.06,-1.03,-0.12,2954496,3376232,8.90625,27.5,32.703125
20200106,4.57717991,-15.945425,554.650879,35.5210915,216.363373,1.80E-06,1.46E-07,771.021729,9.30E-06,273.919983,771.014221,27.8673573,5.75E-09,-13.3683596,273.919983,0,2.20E-05,-36.9772911,1.13E-05,1.94E-07,0.007422696,877.1,0.06,3.08,-2.24,0.37,-5.09,1.92,-1.82,-0.47,5458828,6399888,9.453125,29.59375,35.8125
20200107,4.56176615,-8.21225452,554.353699,111.307259,215.682541,3.90E-08,0,770.037292,5.60E-06,274.006805,770.036255,15.1601791,0,33.9102898,274.006805,0,0,-70.4440689,6.15E-06,5.06E-07,0.00103302,878.55,0.99,5.45,-2.7,0.01,-5.28,0.9,-0.53,-0.4,10726586,12514908,9.109375,28.421875,35.140625
20200108,4.65327644,-0.151817635,554.009094,24.5669289,215.803085,1.35E-06,0,769.8479,2.24E-06,274.765503,769.812073,8.94630432,0,12.8925219,274.765503,0,0,-2.87559009,3.63E-06,4.63E-08,0.035727397,876.72,0.76,3.55,-1.44,0.45,-2.76,0.71,-0.19,-0.42,4225846,4877560,8.671875,26.796875,33.015625
20200109,4.62697268,-5.86299801,553.729736,23.3224449,216.137009,2.28E-06,0,769.904846,3.01E-06,274.578674,769.866699,13.1561146,0,9.12526989,274.578674,0,0,-6.90544033,5.33E-06,4.93E-08,0.038075782,876.63,0.63,3.41,-1.57,0.8,-2.73,0.87,-0.78,-0.28,4259470,4943432,8.296875,25.78125,31.515625
20200110,4.56966257,-16.2481003,553.474182,67.6024399,215.762314,1.89E-06,4.93E-07,769.252014,7.34E-06,273.610504,769.23645,23.49683,5.67E-09,14.050889,273.610504,0,7.40E-05,-46.3131905,9.53E-06,2.96E-07,0.015463324,878.51,-0.12,3.45,-2.34,1.13,-4.81,1.36,-1.22,-0.51,6368182,7481444,8.03125,25.046875,30.59375
20200111,4.54025793,10.1952896,553.161133,114.019051,215.163788,3.26E-07,0,768.328674,7.47E-06,276.241577,768.32489,20.5416737,0,22.5890713,276.241577,0,0,-60.6785774,8.33E-06,5.28E-07,0.003807232,876.81,1.46,6.46,-2.41,0.1,-3.35,1.36,1.22,-0.35,10713280,12626756,7.8125,24.453125,29.875
20200112,4.6410203,-7.32033539,552.81073,20.513916,215.414368,1.08E-06,0,768.252991,1.91E-06,274.821899,768.225037,7.44929123,0,4.48798895,274.821899,0,0,-15.9001932,3.02E-06,2.98E-08,0.027904593,875.04,0.52,4.38,-2.99,1.44,-2.52,1.02,-0.64,-0.66,3857714,4585444,7.640625,24,29.296875
20200113,4.55723619,-6.42509604,552.495239,68.2214279,215.115952,6.26E-07,7.63E-08,767.619934,4.69E-06,274.77243,767.611267,13.7795734,3.78E-10,21.8865318,274.77243,0,1.15E-05,-38.9834137,5.59E-06,2.72E-07,0.008731493,876.88,0.47,5.09,-2.99,0.02,-4.88,1.06,-0.48,-0.77,8689194,10234756,7.546875,23.703125,28.953125
20200114,4.704669,-3.16762614,552.145935,30.4001713,215.452042,1.70E-06,6.14E-07,767.622437,3.66E-06,274.493439,767.597961,13.3546152,0,19.8991203,274.493439,0,9.21E-05,-0.309007078,5.41E-06,5.00E-08,0.024359306,873.87,0.62,3.09,-2.67,1.16,-2.18,1.53,1.05,-0.95,3661150,4264624,7.46875,23.453125,28.625
20200115,4.64356852,-19.1258125,551.946045,21.6079369,216.372269,1.40E-06,4.78E-06,768.351379,2.34E-06,272.858093,768.318359,9.29325962,5.07E-08,8.1164093,272.858093,0,0.000716748,-23.3281841,3.77E-06,3.51E-08,0.032331873,877.69,-0.08,2.98,-2.47,0.54,-3.73,1.04,-0.79,-0.51,3311434,3985456,7.40625,23.5,28.578125
20200116,4.57721281,-7.43694878,551.804565,104.918716,215.908005,5.28E-07,0,767.717224,4.33E-06,273.464264,767.712646,12.8342094,0,36.764534,273.464264,0,0,-62.7555504,5.20E-06,3.42E-07,0.004627928,879.97,1.45,5.67,-2.15,0.01,-4.51,0.59,-0.11,-0.35,10694844,12730276,7.328125,23.140625,28.296875
20200117,4.57141209,5.44632149,551.589661,74.3884811,215.42131,1.81E-08,0,767.01416,4.04E-06,274.712006,767.010986,10.6681261,0,22.4342384,274.712006,0,0,-35.8304176,4.33E-06,2.65E-07,0.003154082,878.97,1.32,5.27,-1.48,0.21,-3.03,0.6,0.07,-0.21,7395658,8623048,7.265625,22.859375,27.9375
20200118,4.65482759,-18.2710934,551.370544,33.4239883,215.844589,1.40E-06,0,767.2229,7.73E-06,272.767151,767.215088,22.7525864,0,-10.9153843,272.767151,0,0,-39.8693924,9.22E-06,9.13E-08,0.007764153,881.57,-0.8,1.98,-3.66,2.2,-5.02,1.54,-1.49,-0.29,4114308,4971692,7.1875,22.65625,27.671875
20200119,4.53802013,-6.54325676,551.166016,105.245621,215.143234,2.31E-08,2.74E-08,766.309998,7.53E-06,273.336395,766.309448,19.7959518,0,30.858078,273.336395,0,4.12E-06,-61.1304703,8.03E-06,4.73E-07,0.000734287,879.24,1.01,5.14,-3.53,0,-8.12,0.78,-0.5,-0.17,9928216,12214812,7.125,22.453125,27.578125
20200120,4.51513433,13.6440496,550.86084,109.16291,214.351639,5.17E-07,0,765.227661,9.03E-06,276.284363,765.212585,24.9782257,0,30.9751015,276.284363,0,0,-39.5569458,1.01E-05,5.80E-07,0.015182868,875.98,1.83,6.12,-0.87,0.13,-3.4,1.26,1.07,-0.34,8723902,10477284,7.046875,22.25,27.25
20200121,4.53971434,-3.45877576,550.469849,71.5654068,213.889648,4.63E-07,0,764.365601,4.96E-06,275.770233,764.359497,14.156992,0,28.7154541,275.770233,0,0,-32.159359,5.74E-06,3.16E-07,0.006079912,875.07,2.64,5,-0.11,0.66,-0.9,0.91,0.4,-0.07,5454812,6424788,7.046875,22.4375,27.359375
20200122,4.52622414,4.40882111,550.04895,91.6627579,213.64296,1.96E-07,0,763.694641,4.90E-06,277.014099,763.692017,13.7481756,0,33.2020187,277.014099,0,0,-40.2972755,5.57E-06,4.83E-07,0.002742307,876.13,3.46,8.01,-0.23,0.63,-0.43,0.87,0.02,-0.08,8920248,10401680,7.15625,22.5,27.4375
20200123,4.60995913,2.75974917,549.631409,70.3801117,213.883087,2.09E-06,0,763.526123,8.03E-06,277.30838,763.514587,25.7813568,0,21.2380238,277.30838,0,0,-20.5987778,1.05E-05,3.30E-07,0.011637824,879.67,1.6,4.8,-0.93,1.77,-1.43,1.32,-1.24,-0.36,4451830,5194296,7.53125,23.65625,28.3125
20200124,4.62816668,-16.8912258,549.302063,49.9474411,214.567841,1.36E-06,6.11E-06,763.890503,7.09E-06,273.952576,763.869812,21.3427162,1.23E-08,11.171463,273.952576,0,0.00091698,-34.3253708,8.65E-06,1.96E-07,0.019644575,883.42,-0.01,3.74,-2.9,1.76,-3.76,1.61,-1.5,-0.51,4657720,5679316,7.5625,23.59375,28.65625
20200125,4.54546165,-6.69613171,549.02832,71.0579071,214.231598,1.10E-06,4.14E-06,763.284485,4.62E-06,274.000549,763.259888,14.5908337,7.26E-08,34.0444717,274.000549,0,0.000620725,-29.110878,5.92E-06,1.94E-07,0.023943679,880.58,0.92,4.18,-2.21,0.45,-3.68,0.68,0.09,-0.15,7408084,9072396,7.25,22.90625,28.03125
20200126,4.55377197,-2.49582243,548.710693,71.7884979,213.90509,1.81E-06,1.79E-05,762.641785,5.68E-06,274.360382,762.615723,18.9099941,8.01E-08,34.1721458,274.360382,0,0.002679876,-21.1692734,7.67E-06,1.81E-07,0.023307044,877.42,0.99,3.94,-2.21,0.59,-3.67,0.82,0.64,-0.14,7351650,8943376,7,22.15625,27.21875
20200127,4.53590393,-20.6063194,548.375488,69.6529465,213.726212,8.04E-07,2.89E-07,762.109619,3.97E-06,272.852448,762.101624,12.2904348,5.28E-08,29.675766,272.852448,0,4.34E-05,-48.3009682,4.98E-06,2.07E-07,0.007844201,876.85,0.8,4.04,-2.47,0.43,-5.31,0.71,-0.15,-0.01,7288606,8825808,6.84375,21.71875,26.65625
20200128,4.51060534,-7.24180269,548.013367,123.830254,213.265244,4.11E-08,0,761.279602,5.56E-06,273.412415,761.278625,15.0168839,0,38.0833588,273.412415,0,0,-77.9705429,6.09E-06,4.82E-07,0.000971945,879.43,1.42,5.82,-2.57,0,-6.29,0.73,-0.3,0.15,11861358,14125296,6.71875,21.40625,26.28125
20200129,4.48945999,-2.4651444,547.601379,123.540794,212.72493,2.95E-09,0,760.326599,6.79E-06,274.123566,760.326111,18.306673,0,27.7725887,274.123566,0,0,-79.9269638,7.42E-06,6.33E-07,0.000302873,880.66,2.07,7.09,-2.36,0,-7.2,0.81,-0.38,-0.17,12733394,14879052,6.65625,21.1875,26
20200130,4.47066212,17.4372368,547.140015,130.983307,212.136795,3.58E-08,0,759.280823,8.72E-06,277.147919,759.276611,23.3105469,0,29.3905773,277.147919,0,0,-60.83144,9.45E-06,6.97E-07,0.004032556,877.86,2.86,8.19,-2.32,0.14,-3.99,1.26,0.78,-0.49,12860956,14813712,6.59375,20.96875,25.71875
20200131,4.72557878,2.55705476,546.663574,34.9439964,213.095978,1.32E-06,0,759.790833,3.30E-06,276.573395,759.759583,11.5898924,0,16.3233318,276.573395,0,0,-4.47222805,4.70E-06,8.67E-08,0.031267993,876.84,1.8,4.13,-0.38,5.18,-0.36,0.75,0.52,-0.45,4258224,4914952,6.5625,20.84375,25.5625
20200201,4.61250067,-5.06954241,546.441162,33.5010834,214.506546,2.10E-06,0,760.973083,4.27E-06,276.064301,760.947693,15.9343586,0,-3.98942351,276.064301,0,0,-26.6338463,6.46E-06,9.24E-08,0.02540113,878.29,1.98,5.92,-3.07,1.7,-0.74,0.94,-0.3,0.07,5766458,7170716,7.5625,24.21875,29
20200202,4.46802521,-18.7750359,546.309631,99.9189301,213.517487,2.96E-08,0,759.827576,1.18E-05,273.812775,759.827087,30.7605782,0,22.8798027,273.812775,0,0,-65.061264,1.25E-05,6.16E-07,0.000428573,882.31,1.22,5.57,-2.83,0,-8.17,1.41,-1.14,-0.5,9286342,11248540,7.75,24.96875,31.15625
