time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,runoff
20150224,4.39243793,-8.16941929,518.970459,83.7343903,205.501556,1.54E-06,0,724.481323,5.77E-06,275.949097,724.472107,18.836834,0,22.9275837,275.949097,0,0,-50.1465874,7.64E-06,3.21E-07,0.009293065,860.73,1.98,7.23,-2.92,1.6,-0.71,1.39,-0.7,-0.62,6056320,7001262,11.25
20150225,4.25775766,1.3683157,518.98999,167.590134,204.519089,6.12E-08,0,723.509583,1.27E-05,277.158051,723.509155,34.1700592,0,59.411129,277.158051,0,0,-72.6361923,1.39E-05,1.12E-06,0.000515805,861.9,3.39,10.27,-2.99,0.01,-4.91,1.57,-0.49,-1.17,13721726,15713938,10.5625
20150226,4.42545128,9.17188358,518.872375,104.752617,204.207565,1.51E-06,0,723.091919,7.76E-06,278.272827,723.079773,24.0906487,0,58.2065125,278.272827,0,0,-13.276185,9.77E-06,5.02E-07,0.011983519,858.2,3.06,6.87,-0.61,3.05,0.11,1.86,0.72,-1.52,5362816,6107682,9.5
20150227,4.61637115,-13.9675617,518.880859,33.4624939,206.516541,1.87E-06,0.001175261,725.587708,4.43E-06,274.724701,725.397278,15.6526985,0,22.7556324,274.724701,9.65E-08,0.17628935,-8.76058292,6.44E-06,4.79E-08,0.014036756,863.2,1.16,4.41,-1.91,5.24,0.19,1.57,-0.82,-1.15,3978684,4558306,9.40625
20150228,4.38528156,-33.3104324,519.152283,107.018959,206.620911,7.93E-07,0.005245072,726.564026,8.45E-06,271.141846,725.773071,23.206913,6.63E-08,46.8758278,271.141846,1.83E-06,0.78676337,-65.0160446,1.12E-05,1.69E-07,0.00410681,871.18,-0.46,2.17,-2.77,0.91,-9.38,1.64,-1.09,-0.63,9496868,11362556,9.53125
20150301,4.36422396,5.66710377,519.385803,144.975586,205.975189,7.47E-07,0.002951368,725.810364,7.21E-06,274.141937,725.361023,20.9167614,4.51E-06,50.7991829,274.141937,1.66E-07,0.442707747,-65.6099167,8.65E-06,5.23E-07,0.006729241,865.34,1.35,5.4,-2.47,0.02,-5.75,1.05,0.69,-0.19,11061150,13210028,8.8125
20150302,4.24640322,8.30528355,519.563171,157.051392,205.016724,1.24E-06,0.000860713,724.711792,1.90E-05,276.839233,724.579895,52.6695137,2.43E-06,22.1489658,276.839233,2.72E-07,0.129107788,-72.1264648,2.16E-05,1.07E-06,0.002815915,863.04,3.05,9.05,-2.88,0.01,-8.91,1.93,-1.71,-0.71,10574728,12429382,8.0625
20150303,4.25037909,3.11936116,519.559753,164.879349,203.680374,9.10E-07,0.000476676,723.315369,1.34E-05,276.080383,723.239868,37.0416412,3.41E-07,78.4892273,276.080383,1.02E-07,0.071502209,-45.8197632,1.51E-05,7.01E-07,0.003807605,862.33,2.02,6.73,-3.17,1.77,-7.02,1.63,0.25,-1.01,13591124,15753474,7.75
20150304,4.38841105,-13.1152239,519.424255,33.1205025,203.89299,6.04E-07,0.010692125,724.925232,4.29E-06,272.69165,723.3172,12.1266003,0,25.3806839,272.69165,9.75E-07,1.60384583,-5.92327642,5.89E-06,2.20E-08,0.004180812,862.38,-0.78,1.23,-2.85,7.1,-3.78,1.41,-0.08,-1.29,3446474.2,4413896,7.65625
20150305,4.44504833,-7.23816061,519.35437,128.735214,204.728531,8.70E-07,0.009279282,725.485901,5.62E-06,274.089569,724.082764,16.7544231,1.51E-05,67.6214676,274.089569,1.81E-07,1.39191914,-45.6142769,6.97E-06,3.05E-07,0.011124269,864.2,0.86,3.63,-1.63,0.16,-3.59,0.76,0.35,0.05,8322438,12498627,7.59375
20150306,4.38049316,3.84202647,519.405518,176.014191,204.910004,1.08E-06,0.003316599,724.821838,7.06E-06,275.647369,724.315552,21.7976131,8.33E-06,76.0182495,275.647369,4.31E-08,0.49750042,-71.260788,8.88E-06,6.99E-07,0.008839267,862.98,3.22,9.25,-1.27,0,-2.21,1.12,0.8,0.2,13069859,17995464,7.28125
20150307,4.35657787,10.0819511,519.453308,167.124252,204.638031,1.05E-06,0.000850403,724.237549,7.29E-06,278.090759,724.091309,22.8429203,2.99E-06,77.1845551,278.090759,-5.82E-09,0.127563298,-55.9572525,9.26E-06,9.23E-07,0.018586164,862.56,4.9,10.04,-1.06,0.37,0.21,1.14,0.4,0.14,11083091,14043019,7.75
20150308,4.25833511,14.5038424,519.46167,177.373245,204.019424,1.27E-06,0.000109081,723.502502,1.17E-05,280.151855,723.480896,35.8863792,7.15E-07,51.3393822,280.151855,9.30E-10,0.01636257,-75.3893051,1.46E-05,1.56E-06,0.005081935,866.41,5.64,13.5,-0.52,0.02,-0.56,1.5,-1.03,-0.75,13774924,16451372,9.9375
20150309,4.34313107,-0.515434861,519.378418,105.417946,203.648972,2.43E-06,0,723.03479,1.19E-05,277.977051,723.027405,37.0066605,0,50.5241051,277.977051,0,0,-18.4060192,1.50E-05,6.41E-07,0.007357614,870.53,2.69,6.71,0.19,1.89,-4.24,2.27,-1.51,-1.69,8648407,10068643,11.40625
20150310,4.44705343,-6.51355791,519.293945,59.5270729,204.413071,1.35E-06,0,723.729187,4.00E-06,276.506195,723.706909,13.62994,0,38.1423035,276.506195,0,0,-14.2725916,5.53E-06,1.74E-07,0.02217821,869.77,1.16,3.99,-3.15,5.43,-0.39,1.05,-0.41,-0.66,3711473,4574998,11.6875
20150311,4.27661657,4.84934807,519.289185,177.503357,204.123383,5.76E-07,0,723.417236,9.14E-06,278.775085,723.412415,27.3255692,0,68.0354233,278.775085,0,0,-77.2915573,1.11E-05,1.37E-06,0.004639547,867.32,4.77,11.35,-1.97,0,-1.78,1.06,0.51,-0.03,15468801,19009144,11.84375
20150312,4.2869215,4.89282942,519.228027,142.572357,203.55217,7.30E-07,0,722.784729,6.41E-06,279.201385,722.780212,19.8779202,0,60.7560005,279.201385,0,0,-57.043644,8.06E-06,9.23E-07,0.004487118,863.17,6.02,11.35,-0.79,0.01,1.83,1.23,0.51,0.24,12635265,14895905,11.46875
20150313,4.1566329,26.2551651,519.091064,187.974228,202.410461,3.63E-07,0,721.503601,1.97E-05,284.393005,721.501526,56.6535072,0,41.663414,284.393005,0,0,-63.393837,2.30E-05,2.87E-06,0.002055747,864.18,9.6,17.21,0.04,0.02,1.28,1.27,-0.33,-0.97,15841537,18212876,10.71875
20150314,4.18071985,10.4948282,518.821533,172.904388,201.128098,2.86E-07,0,719.960266,1.25E-05,283.455505,719.949585,36.7732353,0,68.1768417,283.455505,0,0,-57.4562187,1.49E-05,2.10E-06,0.010619829,864.06,9.23,15.48,2.53,0.78,1.76,1.19,0.17,-0.62,16499704,18773654,10.0625
20150315,4.26588726,5.79558897,518.484741,91.249794,201.1082,1.83E-06,0,719.608887,6.43E-06,282.576233,719.593018,22.4414062,0,30.9825401,282.576233,0,0,-32.0306931,9.10E-06,8.37E-07,0.015899794,862.2,8.62,13.52,4.91,0.42,5.05,1.43,1.2,-0.46,9369608,10621781,9.78125
20150316,4.2691164,14.7773876,518.150818,121.762833,201.099274,2.18E-06,0,719.275208,7.40E-06,284.675293,719.250061,26.7485161,0,53.2616158,284.675293,0,0,-26.9708233,1.08E-05,1.26E-06,0.025063453,858.93,10.01,14.86,5.34,1.19,7.58,1.18,0.34,-0.16,8951805,10134265,9.3125
20150317,4.4930706,5.01155663,517.826172,96.2705994,202.105225,2.68E-06,0,719.947144,9.02E-06,283.753326,719.931396,31.3586254,0,47.9466705,283.753326,0,0,-11.958416,1.27E-05,1.01E-06,0.015719723,858.83,8.93,12.67,5.33,6.72,7.05,1.39,-1.19,-0.51,5806445.5,6571626.5,8.90625
20150318,4.42067432,1.8558557,517.687134,99.9619904,203.653366,2.99E-06,0,721.35553,9.44E-06,282.440643,721.340576,33.1514778,0,50.2859955,282.440643,0,0,-14.6682682,1.34E-05,1.01E-06,0.014992548,861.27,8.05,12.36,5.45,4.75,4.51,1.78,-1.51,-0.91,9758779,11045594,13.09375
20150319,4.74289703,-19.0467033,517.931885,24.1864414,207.762619,1.80E-06,0,725.710388,3.62E-06,277.558533,725.694336,13.5882902,0,2.95786428,277.558533,0,0,-26.6945057,5.51E-06,8.56E-08,0.015840668,866.46,3.57,6.58,-0.19,4.9,2.28,1.67,-1.38,-0.88,5218910,5908709,16.03125
20150320,4.32354116,1.40888572,518.548828,146.476028,206.940002,8.63E-07,0,725.491455,1.15E-05,280.337982,725.488586,35.1970253,0,46.3460312,280.337982,0,0,-63.524147,1.43E-05,1.86E-06,0.002636991,868.77,7.64,14.23,0.29,0.01,0.33,1.26,-0.21,-0.78,16022557,18146832,17.65625
20150321,4.2965498,8.7124691,518.873901,186.97966,205.53743,3.88E-07,0,724.413208,1.20E-05,282.155579,724.411072,36.484333,0,70.3599548,282.155579,0,0,-71.4178696,1.48E-05,2.44E-06,0.001901275,866.15,9.18,15.17,1.52,0.09,2.69,1.7,1.18,-0.21,18008192,20395460,16.6875
20150322,4.86661911,4.68227434,519.142395,153.552444,208.155182,1.58E-06,0,727.320923,1.05E-05,281.979095,727.297546,33.1218719,0,86.029274,281.979095,0,0,-29.7213573,1.34E-05,1.31E-06,0.023379304,867.59,7.56,15.41,1.02,13.22,4.91,1.2,-0.48,-0.53,10794894,12226634,14.96875
20150323,4.6129775,8.89158916,520.019409,150.580734,209.658371,2.31E-06,0,729.695068,1.03E-05,283.064941,729.677734,35.949276,0,65.4424438,283.064941,0,0,-40.2946701,1.46E-05,1.98E-06,0.017250521,870.45,8.21,13.88,2.63,6.91,4.08,1.06,0.13,-0.89,12988226,14715030,21.96875
20150324,4.79614449,2.81718922,521.204163,85.6043854,213.039597,2.90E-06,0,734.264709,7.06E-06,281.758911,734.243774,26.4813652,0,37.4046631,281.758911,0,0,-18.8988419,1.07E-05,7.71E-07,0.020948129,869.42,7.61,11.17,5.16,4.3,5.02,1.25,0.72,-0.22,9947208,11293568,27.125
20150325,4.76452541,-2.55035615,522.756348,41.8398056,214.256958,2.82E-06,0,737.035889,4.20E-06,280.864532,737.013367,17.954916,0,20.786211,280.864532,0,0,-5.65128136,7.28E-06,2.55E-07,0.022562416,868.21,6.85,9.41,5.06,3.14,5.89,1.57,0.02,-1.16,3374056,3826880,28.4375
20150326,4.51994228,11.7000456,524.267578,111.453239,212.894379,2.66E-06,0,737.179443,8.23E-06,283.589783,737.161865,30.3704643,0,53.9008217,283.589783,0,0,-15.4767828,1.23E-05,1.42E-06,0.01748368,870.17,8.62,11.98,5.4,1.1,6.14,1.21,0.19,-1.08,5857932,6641842,27.84375
20150327,4.56270695,-3.2286849,525.445312,52.4394455,212.096954,1.39E-06,0,737.561035,3.19E-06,281.753357,737.541931,12.436512,0,12.8133726,281.753357,0,0,-30.4206753,5.04E-06,4.62E-07,0.018796742,868.4,8.01,12.01,3.3,1.09,6.79,0.83,0.34,0.03,5389442,6112280,25.59375
20150328,4.44586325,16.5453701,526.324158,207.265656,210.334824,1.08E-06,0,736.680725,1.60E-05,285.800812,736.658813,52.9721146,0,75.886795,285.800812,0,0,-61.858696,2.15E-05,4.44E-06,0.021743337,863.49,11.54,18.61,3.9,5.97,5.11,1.36,0.94,-0.6,18318706,20774252,23.125
20150329,4.35580158,20.9128971,526.825317,199.879166,208.940491,1.30E-06,0,735.774963,1.42E-05,287.761688,735.765808,48.3666039,0,65.2075958,287.761688,0,0,-65.3844452,1.96E-05,4.08E-06,0.009153398,857.97,12.35,18.61,6.96,0.35,7.66,1.9,1.72,-0.2,18671122,21178108,22.34375
20150330,4.44347,17.4676037,527.051025,110.761147,208.010269,2.87E-06,0,735.084045,1.09E-05,288.395447,735.061279,39.983429,0,37.2991257,288.395447,0,0,-16.0061684,1.62E-05,2.45E-06,0.022738386,853.85,13.54,17.1,9.27,2.39,10.87,1.91,1.31,-0.61,10569046,11990142,20.375
20150331,4.80065298,14.1749239,527.265381,46.1213646,209.645508,3.45E-06,0,736.935364,5.25E-06,288.697632,736.910889,22.8556671,0,6.3993454,288.697632,0,0,-2.69022799,9.27E-06,5.70E-07,0.02446348,852.81,14.68,17.84,12.05,4.47,13.72,1.4,-0.06,-1.38,4709508,5343464,19.125
20150401,5.42740679,-15.9364748,528.597107,32.8713112,222.296143,2.24E-06,0,750.913025,3.85E-06,283.820343,750.89325,15.6988382,0,4.48110771,283.820343,0,0,-28.6422272,6.36E-06,2.76E-07,0.019774456,851.1,10.31,13.89,4.25,27.62,10.17,1.04,-0.6,-0.67,2690250,3053102,24.96875
20150402,4.55322313,20.5203285,531.047607,212.813812,219.873169,2.14E-07,0,750.921387,2.10E-05,288.813293,750.920715,71.6856079,0,29.1459999,288.813293,0,0,-91.4546661,2.91E-05,7.82E-06,0.000588474,850.33,13.18,21.93,6.08,0,7.23,1.6,0.89,-0.47,20293508,23036602,43.5
20150403,4.84536266,-4.77273417,532.679749,135.486343,218.202011,2.80E-06,0,750.903137,1.24E-05,285.005859,750.881653,44.0849495,0,64.0417709,285.005859,0,0,-32.1396599,1.79E-05,2.71E-06,0.021374669,852.11,12.42,19.64,6.26,13.4,9.17,1.43,-0.13,-0.67,14465666,16424242,43.59375
20150404,5.01977634,-12.6199427,534.186035,102.788536,219.175613,4.26E-06,0,753.377258,1.09E-05,281.745697,753.36145,41.3457489,0,64.9962234,281.745697,0,0,-9.07352734,1.68E-05,1.57E-06,0.015639098,859.44,7.64,12.98,2.41,9.17,5.61,2.12,-1.65,-0.89,6944436,7888628,46.6875
20150405,4.82310152,-4.8499794,535.921692,169.974167,220.208847,2.82E-06,0,756.139343,1.83E-05,281.635681,756.130493,60.1500511,0,85.5158234,281.635681,0,0,-29.1611881,2.44E-05,3.23E-06,0.0087841,863.49,7.46,12.58,2.08,6.85,1.45,2.32,-1.41,-1.74,13651204,15616264,50.90625
20150406,4.82587671,-13.6842155,537.673218,54.8780098,221.023666,3.52E-06,0,758.714722,8.57E-06,278.285126,758.696838,31.1813908,0,24.4254723,278.285126,0,0,-12.9536476,1.26E-05,5.54E-07,0.017814172,868.68,4.08,7.4,1.74,4.23,1.31,1.63,-1.12,-1.16,7430274,9254404,52.28125
20150407,4.62769556,-6.30987978,539.23053,121.407333,218.977646,2.71E-06,0,758.222473,1.03E-05,279.522827,758.208191,36.1128387,0,53.7992706,279.522827,0,0,-37.8067932,1.46E-05,1.62E-06,0.014299364,868.93,5.67,9.64,2.84,0.53,1.31,1.52,1.29,-0.56,10380918,12469724,50.5625
20150408,4.56192303,0.295842707,540.25,144.529266,216.638474,1.34E-06,0,756.898499,8.84E-06,280.575531,756.888489,29.9523163,0,73.3472366,280.575531,0,0,-40.9286346,1.21E-05,1.96E-06,0.010007789,866.17,6.74,9.95,3.08,0.03,2.77,1.08,0.58,0.34,9543540,11141426,46.59375
20150409,4.4890461,7.69393492,540.752197,191.626251,214.485367,8.39E-07,0,755.241821,1.46E-05,282.952057,755.237488,48.6952553,0,72.0855103,282.952057,0,0,-63.1474876,1.97E-05,4.31E-06,0.004300947,866.95,9.85,15.49,3.32,0.09,2.74,1.31,-0.48,-0.73,17255080,19828838,42.03125
20150410,4.70600414,9.87012863,540.864685,201.043625,214.07692,1.42E-06,0,754.985718,1.43E-05,284.186096,754.94165,47.7132492,0,88.3759384,284.186096,0,0,-55.0830116,1.93E-05,3.66E-06,0.044119261,867.36,10.59,16.35,5.46,1.93,5.96,1.35,0.86,-0.3,18974592,21647524,37.65625
20150411,4.60104227,-6.31396055,541.058411,121.862793,214.59343,3.09E-06,0,755.660828,1.54E-05,281.564453,755.651855,51.6457634,0,6.91843319,281.564453,0,0,-69.6203384,2.09E-05,2.47E-06,0.009000735,871.36,8.76,13.56,0.4,1.8,1.95,1.27,-0.86,-0.1,11159096,12700804,38.65625
20150412,4.37200785,-10.7675972,541.108459,235.384552,212.353043,1.17E-08,0,753.46167,2.10E-05,279.718964,753.461426,62.7614822,0,83.6472855,279.718964,0,0,-99.7419434,2.54E-05,4.46E-06,0.000213187,873.06,7.01,13.11,-0.33,0,-5.41,1.94,-1.68,-0.35,21809182,24815288,36.71875
20150413,4.3474164,5.64912605,540.794861,242.813431,210.228745,4.78E-10,0,751.023682,1.77E-05,281.987061,751.023621,56.4346504,0,76.7202225,281.987061,0,0,-104.003052,2.29E-05,5.17E-06,7.77E-05,868.36,8.25,14.54,2.46,0,-3.09,1.22,-0.2,-0.85,23255556,26460964,33.03125
20150414,4.36129475,14.9895258,540.264282,206.835052,208.756134,1.19E-07,0,749.041748,1.30E-05,285.141388,749.020508,44.01754,0,80.6463852,285.141388,0,0,-67.1783676,1.78E-05,4.70E-06,0.021377772,861.15,12.27,17.85,5.48,0.01,6.29,1.41,0.8,0.48,18453410,20999094,29.5
20150415,4.26038027,23.2272243,539.607117,237.722397,207.12471,5.45E-07,0,746.7323,2.05E-05,288.465759,746.73175,71.0835342,0,48.097393,288.465759,0,0,-95.3094177,2.88E-05,7.82E-06,0.000490636,861.07,14.56,21.8,5.23,0,6.91,1.51,0.23,0.31,22635948,25762884,26.40625
20150416,4.19192266,20.9747181,538.788147,224.508591,205.097672,4.19E-07,0,743.887695,2.21E-05,290.015503,743.885681,74.6441803,0,66.4568405,290.015503,0,0,-62.4295006,3.03E-05,7.79E-06,0.001888277,857.07,15.11,22.49,8.88,0.02,8.48,2.16,1,-1.23,21401432,24381788,23.5625
20150417,4.67598724,4.22588348,537.82373,78.980545,205.549713,4.08E-06,0,743.392456,8.85E-06,287.526825,743.373352,36.8349266,0,23.1719437,287.526825,0,0,-14.7553482,1.49E-05,2.01E-06,0.019019468,854.22,13.32,17.2,10.11,7.43,10.72,1.06,-0.12,-0.76,6409070,7308802,21.03125
20150418,5.04283953,-13.7580824,537.332092,49.0293961,212.91658,5.14E-06,0,750.266235,1.05E-05,282.475342,750.248596,40.9604721,0,9.98195839,282.475342,0,0,-11.8480816,1.66E-05,9.56E-07,0.017595002,860.29,8.23,11,5.52,13.3,5.89,2.08,-1.96,-0.2,4480360,5114848,25.90625
20150419,4.50753069,-4.32342339,537.827515,154.15242,215.159454,1.25E-06,0,752.989563,1.67E-05,283.178375,752.986938,56.9682388,0,39.9365005,283.178375,0,0,-61.5698891,2.31E-05,5.16E-06,0.002580176,862.76,9.72,15.2,3.56,0.09,3.7,1.85,-1.18,-0.88,13588824,15528318,35.96875
20150420,4.78482962,6.03850365,538.220093,184.851471,214.639587,3.17E-06,0,752.877563,1.41E-05,284.86087,752.859619,53.6761665,0,70.3815994,284.86087,0,0,-54.756546,2.18E-05,4.46E-06,0.017887577,863.62,11.26,16.62,5.89,8.75,6.37,1.24,0.63,0.15,16287242,18630144,35.65625
20150421,4.42307425,5.13540363,538.678772,225.860062,213.972549,6.62E-07,0,752.652893,2.04E-05,285.034149,752.651184,70.4496155,0,77.4078598,285.034149,0,0,-72.8634567,2.86E-05,7.46E-06,0.001614272,867.42,11.54,16.28,6.9,0.74,3.92,1.28,-0.7,-0.54,21023316,24072754,38.5
20150422,4.37858677,-2.27545786,538.707336,137.606796,211.445465,6.37E-07,0,750.154175,1.76E-05,284.074097,750.152832,58.9860954,0,18.4358101,284.074097,0,0,-62.4622002,2.39E-05,5.69E-06,0.001388188,867.72,11.38,15.58,6.74,0.06,4.02,1.48,1.3,-0.11,13540096,15518526,36.40625
20150423,4.38144207,10.3403912,538.395203,198.32634,209.720734,6.31E-09,0,748.116943,1.19E-05,286.076416,748.115906,43.463871,0,74.021553,286.076416,0,0,-70.4947586,1.76E-05,5.69E-06,0.001015952,867.59,12.58,16.82,8.03,0,6.93,1.05,0.44,0.48,15911842,18254880,32.71875
20150424,4.38285208,14.3318758,537.899536,229.656967,208.361603,1.39E-06,0,746.274841,1.50E-05,288.353302,746.261108,60.9563942,0,77.4452362,288.353302,0,0,-76.9219437,2.47E-05,8.32E-06,0.013659352,868.19,13.57,20.61,6.78,0.24,7.98,0.82,0.28,-0.36,19990352,22956752,29.25
20150425,4.62834978,7.46955156,537.302856,190.973419,209.215134,2.51E-06,0,746.535522,1.29E-05,287.50174,746.518005,49.0110741,0,78.0521317,287.50174,0,0,-56.4407387,1.99E-05,4.46E-06,0.017490279,866.31,13.19,19.48,7.48,2.04,9.67,1.2,0.92,-0.22,19152180,22016118,26.21875
20150426,4.35455942,7.71387815,536.819763,192.150238,208.610825,1.70E-06,0,745.439819,1.31E-05,288.008575,745.430481,52.9988937,0,62.6685104,288.008575,0,0,-68.7666245,2.15E-05,6.67E-06,0.009246182,863.01,14.42,19.74,9.84,0.06,9.69,1.55,1.04,0.56,16559868,19055556,25.0625
20150427,4.28597355,15.3931293,536.255554,234.489731,206.844986,4.15E-07,0,743.103027,1.54E-05,290.115753,743.100464,62.0337334,0,72.813324,290.115753,0,0,-84.2450562,2.52E-05,9.31E-06,0.002491306,861.23,17.55,23.71,11.09,0,9.94,1.23,0.5,0.5,22613744,26047724,22.96875
20150428,4.21936226,16.9160652,535.527588,249.803436,204.860413,9.82E-08,0,740.388855,1.79E-05,291.70462,740.387817,72.3502655,0,66.4659119,291.70462,0,0,-94.0690842,2.93E-05,1.13E-05,0.000878799,861.3,18.35,25.31,9.34,0,9.83,1.21,0.63,0.12,23346430,26918672,20.5625
20150429,4.15623951,18.5445309,534.612244,240.037827,202.765594,1.42E-06,0,737.385315,2.09E-05,292.641541,737.377808,84.4200134,0,58.9677582,292.641541,0,0,-78.1044388,3.42E-05,1.19E-05,0.007482145,860.32,17.32,24.15,10.97,0.03,10.54,1.91,1.42,-0.77,21836798,25203518,18.34375
20150430,5.10973597,-5.75388145,533.580078,170.818802,207.534775,6.75E-06,0,741.129395,1.87E-05,288.952087,741.114807,73.4061127,0,74.063652,288.952087,0,0,-29.1197243,2.98E-05,4.34E-06,0.01455153,859.69,15.66,21.88,8.96,17.26,12.4,1.68,-0.04,-0.2,14846906,17153056,16.96875
20150501,4.53291512,-13.3306561,533.535156,96.9980011,211.882507,1.70E-06,0,745.421692,1.19E-05,284.334137,745.417786,42.8403435,0,-3.02686477,284.334137,0,0,-70.5098038,1.74E-05,3.75E-06,0.004006206,860.93,10.64,15.93,5.07,1.06,6.38,1.41,-1.04,-0.75,12991774,15025142,23.375
20150502,4.3497076,16.0816803,533.74646,239.357681,209.30011,1.61E-06,0,743.053101,2.30E-05,289.623413,743.04657,91.0111084,0,59.1667824,289.623413,0,0,-73.0999222,3.69E-05,1.23E-05,0.006549699,860.77,15.64,22.46,10.36,1.1,7.2,1.49,0.37,-0.83,23228976,26891432,24.21875
20150503,4.37929392,-3.44472051,533.63208,135.56752,208.339142,1.80E-06,0,741.974854,1.40E-05,286.234772,741.971069,51.0520935,0,37.7356987,286.234772,0,0,-50.2197762,2.07E-05,4.94E-06,0.003670605,865.18,12.71,17.39,8.32,0.22,6.81,1.73,-1.4,-0.92,16018406,18562744,23.0625
20150504,4.31098461,-0.336807579,533.379395,203.1315,206.761566,1.52E-06,0,740.144592,1.31E-05,286.824951,740.14093,54.1273918,0,79.6886978,286.824951,0,0,-69.6556091,2.19E-05,7.28E-06,0.00366433,862.98,13.18,19.53,7.38,0.03,6.75,1.4,1.03,-0.46,19275784,22360144,21.28125
20150505,4.36785173,0.324281543,532.999756,156.311066,206.086014,1.78E-06,0,739.094055,1.01E-05,286.409149,739.085938,41.2557297,0,61.5206299,286.409149,0,0,-53.2103119,1.67E-05,4.86E-06,0.008288958,858.37,12.89,17.79,8.11,0.59,8.89,1.24,0.56,0.7,13314402,15460436,19.15625
20150506,4.26324177,13.9408779,532.563354,246.545654,204.903687,7.98E-07,0,737.475952,1.55E-05,289.221649,737.467041,64.4649658,0,83.9252319,289.221649,0,0,-84.2077332,2.61E-05,9.88E-06,0.008912645,858.55,15.24,22.3,7.75,0.19,9.01,1.61,0.61,0.06,23083760,26831704,17.65625
20150507,4.72166872,-11.1661158,532.141724,138.422897,207.528381,4.71E-06,0,739.693604,1.08E-05,285.282837,739.670105,47.0407486,0,49.803215,285.282837,0,0,-52.7538681,1.91E-05,3.55E-06,0.023516404,861.5,11.68,19.21,3.68,9.51,7.51,1.2,-0.84,-0.34,11706500,13621068,16.46875
20150508,4.28324795,16.3952141,531.976501,257.679108,206.926956,4.77E-07,0,738.910278,1.75E-05,289.301483,738.90332,75.2608261,0,68.6463242,289.301483,0,0,-97.3681946,3.05E-05,1.25E-05,0.006850166,859.38,14.94,22.44,8.36,0,6.77,1.26,0.64,-0.16,24189440,28174036,17.96875
20150509,4.21096659,19.4795856,531.60791,251.679657,204.78241,3.11E-07,0,736.392151,1.92E-05,291.648468,736.390076,77.3572922,0,61.6403694,291.648468,0,0,-93.1984329,3.14E-05,1.18E-05,0.001848762,856.65,16.5,22.51,10.38,0.05,10.4,1.95,1.62,-0.08,23696574,27628044,17.09375
20150510,4.45648241,-29.5452976,531.121521,113.552254,205.053116,4.52E-06,0,736.1875,1.47E-05,282.211853,736.174683,54.876976,0,31.0745811,282.211853,0,0,-57.1627693,2.22E-05,3.07E-06,0.012887093,864.89,8.56,16.9,1.71,3.11,3.74,1.79,-1.66,-0.6,11490024,13410336,15.34375
20150511,4.1844368,-0.005615553,530.649414,262.343384,203.644806,6.72E-08,0,734.294739,1.85E-05,284.727936,734.294312,70.0841675,0,90.8609161,284.727936,0,0,-101.398155,2.84E-05,9.90E-06,0.000467972,863.71,12.39,17.13,6.86,0.02,-0.17,1.56,-0.61,0.32,24738834,28902052,14.34375
20150512,4.16619062,12.8403168,530.01355,256.218353,201.94313,1.10E-09,0,731.956787,1.58E-05,288.095551,731.956604,63.6310425,0,85.4668503,288.095551,0,0,-94.2747269,2.58E-05,1.00E-05,9.87E-05,857.82,14.29,19.85,7.25,0,5.84,1.65,1.27,0.28,24339628,28464628,13.15625
20150513,4.16994762,20.7325077,529.233704,251.197449,200.725891,3.34E-09,0,729.960632,1.23E-05,291.125549,729.959595,53.3208847,0,103.264595,291.125549,0,0,-73.8703995,2.16E-05,9.28E-06,0.00103423,855.37,17.41,22.89,11.7,0,11.1,1.19,0.74,0.03,23538086,27555326,11.84375
20150514,4.36860657,6.00294065,528.39325,184.553864,200.904312,4.52E-06,0,729.317505,1.49E-05,290.211792,729.297546,67.4127426,0,62.6509972,290.211792,0,0,-48.4929924,2.73E-05,7.90E-06,0.019937486,860.61,16.38,23.17,8.67,1.13,11.01,1.35,-1.16,-0.61,15762046,18471338,10.625
