time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,runoff
20141201,6.62808371,-6.46665812,1831.52637,26.1551628,327.190521,9.26E-07,0,2158.75439,7.27E-06,282.919861,2158.7168,20.458231,0,2.55944467,282.919861,0,0,-9.60116482,8.29E-06,9.57E-08,0.037499663,971.96,8.65,9.34,8.23,3.51,5.17,2.69,-1.86,-1.87,1298048,1460988,13.2578125,36.367188,44.257812,209.71094,316.71875,651.91406,662.5625
20141202,6.59525347,-2.29259396,1831.59985,55.8469353,327.164215,2.50E-06,0,2158.80664,8.36E-06,284.552094,2158.76416,28.2522907,0,7.04751062,284.552094,0,0,-22.8405819,1.15E-05,5.95E-07,0.04263838,968.13,10.8,12.71,8.56,0.08,5.82,2.18,-0.75,-0.86,3161254,3558416,11.9765625,32.929688,40.046875,199.36719,303.5078,628.53906,641.1875
20141203,6.55765152,-30.1710758,1830.71167,78.5254364,326.655487,3.26E-07,0,2157.36865,2.07E-05,279.632233,2157.36719,54.5469818,0,-12.3895931,279.632233,0,0,-66.5574188,2.21E-05,1.08E-06,0.001415898,975.29,8.1,12.82,3.4,0.04,-2.95,3.77,-3.62,-0.7,6792676,7645648,11.1875,31.304688,37.914062,187.55469,291.64062,606.8281,618.6953
20141204,6.54556227,-7.29785776,1829.95923,99.2911224,325.983124,-3.76E-10,0,2155.94287,1.22E-05,280.950287,2155.94238,33.023838,0,13.6598377,280.950287,0,0,-59.9009018,1.34E-05,1.20E-06,0.000546981,974.79,9.18,11.46,4.39,0.73,4.45,1.6,-0.32,-1.27,5715120,6432532,10.3046875,29.375,35.765625,178.88281,278.71094,587.83594,598.4844
20141205,6.54170895,4.11056805,1829.54736,66.0780182,325.564178,4.38E-08,0,2155.12329,8.39E-06,283.128235,2155.11108,22.3450928,0,10.0132561,283.128235,0,0,-29.5982494,9.06E-06,6.25E-07,0.011740908,971.11,10.12,12.71,8.14,0.01,5.54,1.21,-0.09,-0.47,4242852,4775928,9.546875,27.640625,33.679688,170.35156,263.10156,568.5781,579.5625
20141206,6.53922892,-15.5492258,1829.06274,37.2539482,325.332703,9.64E-07,0,2154.40649,1.29E-05,281.246948,2154.39526,34.8845024,0,-24.9492149,281.246948,0,0,-42.8788376,1.41E-05,3.03E-07,0.010961668,972.14,9.57,12.14,6.04,0.01,0.66,2.74,-2.7,0.14,2159256,2430352,9.125,26.789062,32.515625,163.09375,249.16406,547.65625,559.1875
20141207,6.51600027,-13.5250969,1828.13281,93.1248398,324.76532,1.98E-08,0,2152.89941,1.24E-05,280.004456,2152.89795,33.7079697,0,4.49190569,280.004456,0,0,-68.4494934,1.37E-05,1.28E-06,0.001231783,973.03,8.14,13.92,3.12,0.07,-0.2,1.61,-0.93,-0.44,9479812,10670296,8.890625,26.367188,31.984375,158.65625,238.36719,529.0547,539.4375
20141208,6.57674265,8.25668526,1827.64636,58.5714912,324.903381,7.03E-07,0,2152.58691,5.95E-06,283.211334,2152.5498,17.212019,0,10.1141453,283.211334,0,0,-22.9755859,6.98E-06,3.21E-07,0.037256394,970.06,9.68,12.86,4.1,0.34,5.14,1.99,-0.75,-1.38,5270254,5931860,8.734375,26.039062,31.59375,155.78906,229.375,514.53125,523.33594
20141209,6.62432575,-18.0812473,1827.30029,14.3714094,326.136078,1.85E-06,0,2153.45825,1.34E-05,280.00296,2153.43652,37.6357765,0,-25.6792183,280.00296,0,0,-20.5077858,1.53E-05,2.66E-09,0.021873368,974.9,7.23,8.75,5.66,2.89,-0.62,3.85,-3.44,-1.03,1308484,1472780,9.078125,26.851562,32.203125,156.38281,228.91406,504.4297,510.9922
20141210,6.54147148,-10.3471575,1825.96375,96.6142731,325.797852,4.93E-07,0,2151.76611,2.52E-05,279.95929,2151.76147,64.5982666,0,-8.69523335,279.95929,0,0,-51.0577011,2.62E-05,5.43E-07,0.004552112,977.52,7.07,9.71,5.65,0,-6.03,3.27,-3.15,-0.62,6772592,7622732,8.90625,26.96875,33.265625,162.55469,236.60938,506.9375,507.8125
20141211,6.53184032,-19.6734371,1824.76282,81.6421356,325.271423,2.59E-07,0,2150.03833,1.53E-05,277.975067,2150.03467,38.9648361,0,0.152949795,277.975067,0,0,-62.2071953,1.58E-05,2.71E-07,0.004081199,979.54,5.1,9.31,0.96,0,-3.54,2.49,-1.54,-0.61,5583992,6284928,8.65625,26.21875,32.484375,165.10156,239.14844,517.46094,515.6406
20141212,6.51406765,-19.0318737,1824.04529,108.870247,324.701263,3.06E-08,0,2148.74731,1.19E-05,277.069153,2148.74634,31.5626144,0,15.5928764,277.069153,0,0,-80.751709,1.28E-05,8.30E-07,0.000783327,979.98,4.85,10.05,-0.42,0,-3.72,1.66,-0.66,-0.38,10959194,12335280,8.5,25.578125,31.453125,161.39062,237.54688,521.09375,522.4375
20141213,6.51284218,-9.90965939,1823.50659,101.490952,324.323273,4.38E-09,0,2147.8313,9.73E-06,277.734161,2147.8291,25.4872704,0,18.2676582,277.734161,0,0,-67.6447067,1.03E-05,5.98E-07,0.001512911,976.4,5.15,9.92,-0.39,0,-0.51,1.4,-0.45,-0.61,9684490,10900528,8.40625,25.1875,30.734375,155.85938,232.89062,515.34375,520.5469
20141214,6.50402594,3.51343274,1822.90308,99.7369843,324.006409,1.05E-07,0,2146.91333,1.38E-05,280.048279,2146.90991,36.1095924,0,-4.69700718,280.048279,0,0,-64.7979507,1.46E-05,7.24E-07,0.003964082,971.95,6.79,10.34,0.22,0,-0.29,2.18,-1.57,-0.02,8460770,9523272,8.328125,24.9375,30.359375,151.17188,225.59375,503.98438,511.5
20141215,6.50178766,-11.7167873,1821.07617,90.6846695,323.745941,1.64E-08,0,2144.82251,3.10E-05,278.42981,2144.82202,76.8795853,0,-33.5507927,278.42981,0,0,-59.0774689,3.12E-05,1.84E-07,0.0004038,981.44,5.53,9.57,3.44,0,-11.65,5.74,-5.72,-0.32,6100324,6866244,8.28125,24.78125,30.125,148.14062,217.51562,490.1875,498.59375
20141216,6.49424982,-20.2418041,1819.2616,84.9707565,323.39679,4.99E-10,0,2142.65845,1.57E-05,276.54483,2142.6582,39.322094,0,1.15911853,276.54483,0,0,-64.7428284,1.59E-05,2.87E-07,0.000171596,984.28,4.82,10.16,0.18,0,-7.31,2.4,-1.7,1.27,10262156,11554232,8.1875,24.53125,29.875,146.375,210.73438,476.9375,485.0625
20141217,6.49520969,-5.14011526,1818.38892,105.630081,323.210388,5.35E-09,0,2141.60352,1.02E-05,277.679993,2141.6001,26.5048599,0,16.4517632,277.679993,0,0,-67.8042221,1.07E-05,5.33E-07,0.004133076,978.94,5.53,10.06,1.48,0,-2.02,1.26,-0.04,-0.06,10985540,12372580,8.109375,24.28125,29.5625,144.78125,205.85938,466.28125,473.34375
20141218,6.48849058,-16.2583275,1817.71277,94.8630905,323.057678,1.08E-07,0,2140.77271,8.89E-06,276.839142,2140.77026,23.8559399,0,12.6591921,276.839142,0,0,-74.6164551,9.67E-06,6.71E-07,0.002286859,977.03,4.29,10.32,-1.57,0,-1.56,1.44,-0.45,0.62,8785396,9897748,8.03125,24.046875,29.265625,143.28125,202.34375,458.21875,464.20312
20141219,6.49037313,-7.51653337,1817.03613,104.64006,322.95752,-2.37E-08,0,2139.99487,8.32E-06,277.193573,2139.99414,21.8806171,0,19.9570789,277.193573,0,0,-70.3152847,8.87E-06,5.72E-07,0.001278516,973.5,4.27,10.21,-1.88,0,-0.67,1.6,-0.82,-0.65,10554532,11894592,7.953125,23.8125,28.984375,141.85938,199.51562,451.82812,457.0625
20141220,6.48877382,2.98226953,1816.07739,85.9445343,322.920227,6.23E-08,0,2138.99902,1.82E-05,279.429657,2138.99731,45.9315758,0,-28.4188938,279.429657,0,0,-65.4448242,1.86E-05,3.66E-07,0.001514172,974.89,7.3,11.18,-0.41,0,-4.3,4.14,-4.03,-0.55,6983002,7871964,7.875,23.59375,28.703125,140.45312,197.0625,446.1875,451
20141221,6.47491455,-17.4333858,1814.63525,108.916313,322.614136,2.25E-09,0,2137.24976,1.42E-05,276.46402,2137.24927,36.7571983,0,7.3607192,276.46402,0,0,-82.2341461,1.49E-05,6.58E-07,0.000357285,978.36,4.12,10.2,-0.78,0,-6.84,2.12,-1.45,-0.98,11099368,12516440,7.796875,23.359375,28.421875,139.07812,194.89062,441.07812,445.60938
20141222,6.48266554,-0.605276704,1813.76819,60.625309,322.536438,2.28E-07,0,2136.31104,1.04E-05,278.38916,2136.30493,26.5467434,0,-8.33042336,278.38916,0,0,-43.0115356,1.08E-05,9.20E-08,0.006451078,970.22,5.66,9.19,1.29,0.03,-1.54,2.61,-2.26,-0.01,4367196,4926552,7.71875,23.125,28.140625,137.78125,193,436.57812,440.875
20141223,6.47277641,-8.19086647,1812.96924,106.701622,322.350616,1.51E-08,0,2135.323,9.39E-06,278.447998,2135.32031,25.7491837,0,11.7937889,278.447998,0,0,-77.3516846,1.04E-05,1.03E-06,0.003143631,971.57,5.98,12.58,0.13,0,0.64,1.72,-0.45,0.6,10607204,11968948,7.65625,22.90625,27.890625,136.45312,191.20312,432.39062,436.54688
20141224,6.51713848,16.4738617,1812.23767,93.1259613,322.432495,1.61E-07,0,2134.69116,8.86E-06,282.271271,2134.66992,24.143692,0,17.8088188,282.271271,0,0,-34.6809006,9.79E-06,7.66E-07,0.021031397,973.53,8.27,12.36,-0.02,1.13,3.3,1.5,-0.86,-0.24,8382732,9461752,7.59375,22.71875,27.640625,135.10938,189.3125,428.1875,432.3125
20141225,6.55161858,-1.4800334,1811.85962,23.5344658,323.539093,5.84E-07,0,2135.45459,2.22E-06,281.103302,2135.39893,6.92534399,0,4.40455866,281.103302,0,0,-13.6859732,2.81E-06,3.48E-09,0.055872712,972.54,7.58,9.33,6.37,0.25,4.96,2.07,-1.09,-1.68,3286000,3710204,7.59375,22.71875,27.5625,134.45312,187.85938,424.01562,428.17188
20141226,6.51154327,-10.9351559,1811.54712,50.3248672,323.720947,1.33E-06,0,2135.2937,5.91E-06,279.936066,2135.26831,18.4021416,0,5.08600569,279.936066,0,0,-37.7812767,7.46E-06,2.15E-07,0.025593855,973.44,6.73,9.35,3.23,0.43,3.97,1.78,-1.1,-0.88,3211412,3627044,7.546875,22.71875,27.578125,135.29688,187.8125,420.53125,424.35938
20141227,6.50011206,-16.4973907,1811.09521,66.7995529,323.519623,2.53E-07,0,2134.61914,7.80E-06,277.857574,2134.61499,20.9005222,0,3.58948064,277.857574,0,0,-58.8164558,8.47E-06,4.23E-07,0.004252424,978.29,5.46,12.93,-1.08,0.01,0.68,1.57,-1.3,0.51,6593824,7449552,7.4375,22.34375,27.265625,135.5625,188.09375,418.73438,421.71875
20141228,6.4894433,-9.26361275,1810.57397,108.411903,323.214355,-4.54E-08,0,2133.79028,8.95E-06,278.200592,2133.78833,24.1824322,0,13.1036463,278.200592,0,0,-80.3908234,9.80E-06,9.02E-07,0.00200751,975.77,5.36,12.58,-1.37,0,1.31,1.77,0.21,-1.06,10939754,12363536,7.359375,22.078125,26.90625,134.03125,187.3125,417.82812,420.45312
20141229,6.49216461,-8.5416708,1810.17139,72.053894,323.052704,-8.87E-08,0,2133.22949,5.29E-06,277.609222,2133.22412,13.5750933,0,5.06131601,277.609222,0,0,-61.9578323,5.50E-06,2.98E-07,0.005424204,968.47,5.37,11.64,-0.56,0,1.64,2.12,-1.68,-0.14,10291456,11634764,7.34375,21.984375,26.71875,131.89062,186.07812,415.64062,418.85938
20141230,6.47823238,-1.65164447,1809.72742,108.183601,322.769745,1.41E-07,0,2132.50073,8.14E-06,279.229492,2132.49707,22.9895096,0,11.82722,279.229492,0,0,-75.0155716,9.32E-06,1.04E-06,0.00352244,971.13,6.35,13.78,0.35,0,2.16,1.54,-0.83,0.6,10671414,12067888,7.296875,21.8125,26.546875,129.92188,184.14062,412.07812,415.89062
20141231,6.48039579,3.00885463,1809.06616,95.8671417,322.585999,5.07E-09,0,2131.65381,9.86E-06,280.022644,2131.6521,26.298933,0,11.1549644,280.022644,0,0,-55.3925934,1.07E-05,8.02E-07,0.001673005,976.43,7.36,12.79,1.14,0,2.56,2.02,-1.12,-0.92,9621860,10884332,7.21875,21.59375,26.296875,128.39062,181.65625,407.67188,411.84375
20150101,6.49284744,3.58382201,1808.19519,33.2633095,322.568787,3.41E-07,0,2130.79248,6.06E-06,280.923828,2130.7644,15.9390326,0,1.3154062,280.923828,0,0,-12.4226542,6.46E-06,5.83E-08,0.028452525,975.35,7.87,9.84,6.07,0.02,2.39,1.84,-1.32,-0.94,2549766,2885224,7.140625,21.390625,26.03125,127.125,179.35938,403,407.28125
20150102,6.47783947,-10.294445,1807.12732,69.7559128,322.475037,6.89E-07,0,2129.61353,6.47E-06,279.894562,2129.60278,19.1702938,0,6.98353767,279.894562,0,0,-53.9052277,7.77E-06,6.11E-07,0.011104967,972.72,7.54,12.24,4.1,0,3.21,1.39,-0.14,-0.17,5445704,6163932,7.078125,21.1875,25.796875,125.96875,177.8125,398.6875,402.8125
20150103,6.47755098,5.55819941,1806.09741,65.7856674,322.306885,1.07E-07,0,2128.42456,5.84E-06,281.533783,2128.40405,15.730094,0,14.664197,281.533783,0,0,-29.823904,6.38E-06,4.26E-07,0.020255311,965.95,7.25,10.79,4.23,0.03,3.66,1.26,-0.83,-0.42,5974666,6765036,7.015625,21,25.546875,124.859375,176.26562,395.0625,398.84375
20150104,6.51390123,5.24838018,1805.07166,31.0353947,322.573822,1.80E-06,0,2127.6709,1.04E-05,282.282959,2127.64575,30.2453957,0,-12.1611109,282.282959,0,0,-7.69856453,1.23E-05,6.44E-08,0.025412707,960.27,9.08,10.12,6.32,0.22,2.87,2.75,-2.7,-0.1,2296070,2600608,6.953125,20.8125,25.328125,123.78125,174.45312,391.54688,395.25
20150105,6.47971773,-7.97723007,1802.85193,29.9845104,322.530426,7.47E-07,0,2125.38843,2.58E-05,281.115814,2125.38306,65.918129,0,-54.2265739,281.115814,0,0,-26.2825794,2.67E-05,2.00E-07,0.006057867,967.64,9.22,11.21,5.27,0.28,-5.96,4.63,-4.55,-0.42,1767348,2002220,7.125,21,25.453125,123.03125,173.1875,387.75,391.45312
20150106,6.46598625,-15.8780098,1800.97583,99.6911469,322.164764,2.45E-07,0,2123.14551,1.13E-05,279.217834,2123.13989,30.5115681,0,18.3681221,279.217834,0,0,-66.6986313,1.24E-05,8.49E-07,0.004836484,972.28,6.24,10.73,1.15,0,1.13,2.02,-0.53,-1.28,9018562,10221008,7.09375,20.96875,25.5,123.5625,172.78125,384.64062,388
20150107,6.46530724,4.46646738,1799.86365,96.529953,321.829773,6.19E-08,0,2121.69995,7.85E-06,280.826294,2121.6936,21.4256287,0,20.3651047,280.826294,0,0,-50.2565346,8.69E-06,7.74E-07,0.006418488,976.56,6.96,10.4,1.02,0.06,2.74,1.11,-0.66,0.52,8038308,9113056,6.921875,20.640625,25.171875,123.796875,172.26562,382.89062,385.64062
20150108,6.48590326,-18.6359196,1798.90466,33.9096947,322.046204,5.00E-07,0,2120.97583,3.70E-06,277.893555,2120.95117,10.5286131,0,-1.28457057,277.893555,0,0,-43.3176613,4.27E-06,6.60E-08,0.024983561,978.5,6.51,12.02,1.16,0.06,2.86,1.67,-0.26,-0.07,6529278,7404308,6.828125,20.40625,24.875,122.671875,171.32812,381.75,384.28125
20150109,6.46045732,-6.42025995,1797.90747,89.5112457,321.823181,2.75E-07,0,2119.73804,6.98E-06,278.741913,2119.73047,19.4543114,0,10.3148317,278.741913,0,0,-66.1612167,7.89E-06,6.36E-07,0.00732754,977.48,6.16,11.47,0.75,0,2.88,1.36,-0.08,0.21,8061416,9144868,6.78125,20.234375,24.65625,121.109375,170.48438,380.07812,382.85938
20150110,6.45562744,-1.45967388,1796.88123,74.985405,321.57782,1.88E-07,0,2118.46851,6.59E-06,279.548401,2118.45947,17.8529263,0,17.2187576,279.548401,0,0,-41.3678246,7.24E-06,4.55E-07,0.009368681,975.7,7.21,11.93,0.43,0,3.24,1.14,-0.56,0.27,9142826,10375236,6.71875,20.09375,24.46875,119.78125,169.26562,377.75,380.78125
20150111,6.45301628,2.19251752,1795.77625,76.571106,321.374023,1.39E-07,0,2117.1543,7.35E-06,280.648621,2117.1499,19.6767006,0,15.6663237,280.648621,0,0,-39.03088,7.98E-06,4.87E-07,0.00405235,975.74,7.62,11.65,3.51,0,3.73,1.16,-0.29,0.3,6369068,7229776,6.65625,19.921875,24.25,118.5625,167.65625,374.95312,378.21875
20150112,6.45405912,-6.69354773,1794.65625,67.2795029,321.240601,5.90E-07,0,2115.91138,6.92E-06,280.091003,2115.89697,19.8137569,0,9.32906055,280.091003,0,0,-44.836174,8.03E-06,5.20E-07,0.014488015,974.89,7.07,12.35,2.12,0,2.61,1.41,-0.62,-0.08,7817400,8876956,6.609375,19.75,24.03125,117.359375,165.9375,371.5,375.09375
20150113,6.45339394,3.32321739,1793.5752,69.6697845,321.142548,5.94E-07,0,2114.74219,6.22E-06,280.998291,2114.71802,17.8966904,0,6.67863131,280.998291,0,0,-41.7621346,7.26E-06,4.40E-07,0.024466842,972.78,8.13,12.17,2.67,0.09,3.4,1.78,-0.9,-0.72,6986730,7936192,6.5625,19.578125,23.828125,116.234375,164.32812,367.625,371.375
20150114,6.44503832,7.91530466,1792.40796,85.2194138,320.92865,5.41E-07,0,2113.34985,8.84E-06,283.068542,2113.33667,25.7315674,0,13.3071747,283.068542,0,0,-38.2592239,1.04E-05,1.05E-06,0.013156948,973.1,8.82,13.12,4.67,0.02,3.5,1.33,-0.67,-0.33,7883168,8956952,6.5,19.40625,23.625,115.125,162.92188,363.9375,367.54688
20150115,6.47329044,-13.3037319,1791.19043,58.6463928,321.196564,9.19E-07,0,2112.39868,6.76E-06,280.274628,2112.38843,20.0673027,0,-0.676328182,280.274628,0,0,-52.5741196,8.14E-06,4.54E-07,0.011752233,973.47,8.21,12.67,2.59,0.08,4.07,2.15,-2.04,0.18,5372882,6106628,6.4375,19.234375,23.4375,114.1875,161.64062,360.85938,364.1875
20150116,6.44164705,1.92015016,1789.83862,108.681908,320.935913,8.49E-08,0,2110.77808,1.14E-05,281.456787,2110.77441,31.932312,0,15.3948631,281.456787,0,0,-59.4236107,1.29E-05,1.45E-06,0.003519983,974.56,9.86,14.45,2.13,1.5,4.33,1.48,-0.04,-0.8,10489498,11925848,6.390625,19.078125,23.25,113.5,160.48438,358.20312,361.25
20150117,6.56855536,-8.50053215,1788.94409,19.3776321,322.170532,2.36E-07,0,2111.16138,1.30E-06,279.890869,2111.11475,3.79725242,0,-3.01095605,279.890869,0,0,-27.1017132,1.54E-06,7.22E-09,0.046753936,975.15,6.95,9.06,1.7,4.78,5.42,2.26,-1.81,-0.91,1309162,1489012,6.328125,18.921875,23.0625,113,159.79688,356.29688,359.14062
20150118,6.45207834,-7.23412657,1788.00415,114.912247,322.011261,5.81E-07,0,2110.02124,1.12E-05,279.843811,2110.01562,32.3033676,0,14.9449415,279.843811,0,0,-74.8972321,1.31E-05,1.32E-06,0.005875474,976.66,7.39,12.96,1.38,0,1.85,1.35,-0.07,-0.27,11783192,13405988,6.28125,18.921875,23.03125,112.40625,161.3125,357.14062,358.875
20150119,6.4625206,-1.92583871,1786.98376,77.2826157,321.673828,1.30E-07,0,2108.67383,7.36E-06,280.621857,2108.65796,19.8851929,0,10.3759785,280.621857,0,0,-48.9489288,8.06E-06,5.67E-07,0.016224358,970.79,7.48,12.11,2.19,0.3,3.91,1.69,-0.76,-0.6,7170060,8160548,6.28125,18.75,22.890625,111.859375,162.57812,361.23438,361.625
20150120,6.44503546,-4.98446369,1785.74329,118.169548,321.299072,4.45E-07,0,2107.04785,1.13E-05,280.565704,2107.04248,32.773632,0,10.7821426,280.565704,0,0,-79.6009445,1.33E-05,1.54E-06,0.005465755,972.22,7.47,14.75,0.54,0,2.04,2.25,-1.8,1.25,10785718,12279380,6.234375,18.640625,22.734375,111.40625,161.95312,363.07812,364.375
20150121,6.43088531,-0.610127389,1784.37,121.169853,320.81955,-7.65E-09,0,2105.19019,1.23E-05,280.840179,2105.18945,34.3018684,0,11.5283031,280.840179,0,0,-75.9442062,1.39E-05,1.63E-06,0.000576543,971.12,7.8,14.58,0.08,0,2.02,1.91,-0.27,-1.05,12431012,14157620,6.171875,18.484375,22.5625,110.703125,159.98438,360.85938,363.875
20150122,6.4314127,-0.32202372,1783.0376,92.9473419,320.507996,-4.88E-09,0,2103.54712,9.44E-06,281.320892,2103.54517,26.0442562,0,8.1669569,281.320892,0,0,-59.0586243,1.06E-05,1.13E-06,0.001494685,965.92,9.34,15.08,4,0,3.87,2.13,-1.56,-1.06,9678092,11026256,6.109375,18.296875,22.34375,109.578125,157.42188,355.40625,359.92188
20150123,6.48481131,18.4705105,1781.7052,90.1315308,320.456116,-7.16E-08,0,2102.18066,1.00E-05,284.798462,2102.16113,27.4681225,0,13.5735807,284.798462,0,0,-30.6009426,1.11E-05,1.20E-06,0.019431781,960.56,10.95,13.63,5.76,0.47,5.52,2.13,-1.22,-1.32,5323414,6066756,6.0625,18.140625,22.140625,108.40625,155.4375,348.71875,353.79688
20150124,6.51604128,-2.46940422,1780.84583,22.5148277,321.756897,5.95E-07,0,2102.64478,2.11E-06,282.904541,2102.60303,6.90163422,0,1.88669622,282.904541,0,0,-16.1989384,2.80E-06,9.31E-08,0.042142883,964.65,10.76,13.65,8.77,0.48,7.75,1.79,-1.35,-0.7,2211078,2520556,6.640625,19.21875,23.015625,108,154.60938,343.09375,347.70312
20150125,6.48395109,4.58668566,1780.17603,44.1875725,321.996399,9.82E-07,0,2102.20044,4.78E-06,284.084808,2102.17236,15.0638123,0,7.87231112,284.084808,0,0,-16.6648865,6.11E-06,3.41E-07,0.028072231,968.18,10.05,12.13,8.81,0.51,7.13,1.81,-1.05,-1.3,2915384,3324312,6.46875,18.984375,23.3125,109.859375,155.42188,339.51562,343.09375
20150126,6.50256014,9.97636795,1779.34497,70.9693985,321.735687,8.11E-07,0,2101.10913,8.27E-06,286.089935,2101.08105,24.966713,0,11.7766867,286.089935,0,0,-24.2469139,1.01E-05,1.04E-06,0.028493924,967.41,11.74,14.94,9.34,1.52,8.5,1.84,-1.09,-1.02,4761714,5432440,6.234375,18.65625,22.765625,112.21875,156.07812,338.53125,340.73438
20150127,6.76198912,-15.0789261,1779.00952,13.5763788,324.743011,9.09E-07,0,2103.79785,2.15E-06,281.369659,2103.75293,7.55801153,0,14.9640284,281.369659,0,0,-6.14369059,3.06E-06,5.60E-09,0.045283485,965.94,7.29,8.98,4.62,10.67,5.39,3.57,-2.84,-2,967178,1103736,6.25,18.90625,23.03125,116.234375,160.0625,341.65625,341.9375
20150128,6.62012625,-20.3203735,1779.56799,13.9061728,326.355408,1.73E-06,0,2105.94995,7.71E-06,277.827545,2105.92334,23.2919884,0,1.93713069,277.827545,0,0,-9.00271225,9.44E-06,6.87E-14,0.026501751,968.55,3.87,4.24,3.6,3.51,0.51,3.38,-2.56,-2.17,1465520,1673000,6.84375,21.09375,25.875,125.59375,173.79688,357.03125,351.79688
20150129,6.51350546,-11.3852148,1779.53259,69.3958359,324.952423,5.01E-07,0,2104.49707,1.12E-05,278.151489,2104.48535,29.1573219,0,12.580287,278.151489,0,0,-39.0429192,1.18E-05,7.24E-08,0.012036528,974.62,4.55,8.87,1.91,0.09,-2.22,2.21,-0.99,-1.49,7477720,8540056,6.671875,20.59375,26.5625,136.70312,187.21875,390.82812,377.76562
20150130,6.64493465,-12.0113096,1779.61475,27.8855476,325.057098,9.20E-07,0,2104.70874,3.70E-06,277.256104,2104.67188,11.3866816,0,16.6080265,277.256104,0,0,-11.903388,4.62E-06,3.64E-14,0.036805131,976.35,3.09,4.27,1.95,5.24,0.61,2.69,-1.65,-2.03,2599304,2969532,6.34375,19.484375,25,137.82812,192.8125,422.3125,411.65625
20150131,6.55416012,-12.5398312,1779.94897,42.3931961,325.182831,1.24E-06,0,2105.16919,5.56E-06,277.052429,2105.13208,16.7847061,0,10.2867794,277.052429,0,0,-27.8666019,6.81E-06,1.50E-09,0.037306722,977.47,2.52,6.67,-1.12,0.81,-0.39,2.26,-0.21,-2.08,4410228,5055352,6.109375,18.75,23.875,131.10938,196.71875,436.8125,434.28125
20150201,6.50667,-11.2671156,1780.05896,69.7632599,324.265961,1.10E-06,0,2104.35278,6.81E-06,277.21933,2104.32471,19.6042957,0,21.0069981,277.21933,0,0,-40.4243431,7.95E-06,3.72E-08,0.027788373,974.98,3.77,7.16,-1.05,0.05,-0.06,1.62,0.35,-1.38,6734258,7715492,5.96875,18.21875,23.03125,123.578125,196.09375,439.5625,442.4375
20150202,6.47000599,-5.06456995,1779.96863,89.9733963,323.195068,8.02E-07,0,2103.1792,8.81E-06,278.273834,2103.16382,24.8475952,0,14.5902166,278.273834,0,0,-55.5992546,1.01E-05,4.61E-07,0.015478316,975.38,4.7,8.74,0.54,0,-0.39,1.51,-1.23,0.08,8020234,9183984,5.875,17.84375,22.359375,117.421875,190.04688,433.23438,439.96875
20150203,6.45400095,-3.04051256,1779.37915,119.701225,322.279846,1.56E-07,0,2101.66138,1.15E-05,279.050232,2101.65869,31.600687,0,24.4969883,279.050232,0,0,-66.6437988,1.28E-05,1.11E-06,0.002458912,978.41,5.36,10.48,-0.02,0,0.49,1.64,-0.72,0.01,9489412,10863240,5.84375,17.609375,21.890625,113.015625,181.4375,419.26562,429.14062
20150204,6.44327402,-0.317269862,1778.33679,122.118217,321.586151,9.92E-08,0,2099.9248,1.51E-05,279.56839,2099.92285,40.4913826,0,14.7767096,279.56839,0,0,-67.1624527,1.64E-05,1.26E-06,0.001840477,978.08,7.06,12.13,-0.32,0,-0.81,2.1,-1.66,-0.82,11835958,13549616,5.78125,17.5,21.625,110.1875,173.78125,400.0625,411.9375
20150205,6.4372282,-6.22176218,1777.17957,114.242546,321.037048,1.36E-07,0,2098.22681,1.22E-05,278.788177,2098.2168,32.9476433,0,20.3841038,278.788177,0,0,-67.1312714,1.34E-05,1.07E-06,0.010138154,976.5,5.59,11.2,-0.34,0.01,-0.46,1.9,-0.34,-1.16,10711972,12264900,5.71875,17.28125,21.34375,108.90625,168.34375,381.46875,392.6875
