time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,runoff
20170618,3.9505918,9.78658676,482.02948,196.246567,188.262268,2.13E-06,0,670.325989,1.16E-05,295.632629,670.291687,75.2572403,0,48.7638245,295.632629,0,0,-62.4371758,3.05E-05,1.68E-05,0.034237817,857.28,20.84,25.72,15.53,0.28,14.9,1.18,0.86,0.15,20910436,24610460,16.34375,36.625
20170619,4.1116786,8.06775093,481.535919,212.339386,187.732407,2.61E-06,0,669.323242,1.44E-05,295.950195,669.268311,86.8429642,0,48.3532333,295.950195,0,0,-69.0776367,3.52E-05,1.82E-05,0.054899506,857.46,20.58,27.38,14.74,7.41,16.05,0.8,0.27,0,21214800,24967124,14.875,33.8125
20170620,4.06480169,7.59667158,481.02536,217.791061,187.435287,2.50E-06,0,668.486023,1.55E-05,295.725433,668.460571,88.5122223,0,54.1001854,295.725433,0,0,-67.5812988,3.59E-05,1.79E-05,0.025359349,855.71,19.77,25.96,14.43,3.13,15.56,1.05,0.39,-0.71,19402768,22833408,14.90625,36.125
20170621,4.32636976,4.82698107,480.550171,170.031128,189.072342,4.89E-06,0,669.702759,1.39E-05,294.908905,669.62262,70.9557571,0,41.5883598,294.908905,0,0,-52.6607208,2.88E-05,9.95E-06,0.080255806,855.54,19.52,24.69,14.74,3.37,16.09,1.39,0.91,-0.28,17520858,20617248,16,38.375
20170622,3.86319733,12.6230221,480.172546,235.216064,187.561462,1.93E-06,0,667.749207,1.26E-05,297.14325,667.734009,100.104469,0,42.3243904,297.14325,0,0,-80.1592102,4.06E-05,2.60E-05,0.015210897,856.46,21.9,28.27,15.62,0.05,14.91,0.97,0.5,-0.26,23152776,27242668,18.03125,41.03125
20170623,4.01532316,0.009899525,479.709381,188.70401,186.92186,3.60E-06,0,666.644348,2.32E-05,294.834412,666.631226,106.401176,0,14.1636667,294.834412,0,0,-68.1348495,4.31E-05,1.64E-05,0.013077419,857.75,21.04,26.41,14.23,0.18,11.56,1.58,-1.16,-0.93,20168360,23729336,17.34375,39.3125
20170624,3.69218469,4.00768471,479.135742,229.075302,184.075974,4.31E-08,0,663.213379,1.81E-05,295.33728,663.211792,104.08989,0,39.9556961,295.33728,0,0,-81.0236359,4.22E-05,2.41E-05,0.001662936,858.15,21.43,26.77,14.72,0,9.29,1.43,-0.79,-0.81,21856046,25713844,15.96875,35.96875
20170625,3.67380786,7.44517183,478.311646,209.449188,181.635361,1.44E-08,0,659.949036,1.41E-05,295.878296,659.946899,87.0290909,0,33.2148361,295.878296,0,0,-81.7559128,3.53E-05,2.12E-05,0.002004729,859.3,21.16,27.14,14.53,0,9.94,1.15,-0.07,-0.73,19665442,23135572,14.53125,33.1875
20170626,3.6409688,5.24303818,477.309784,220.002777,179.864487,8.57E-07,0,657.183716,1.33E-05,295.798035,657.174316,78.0714722,0,54.939167,295.798035,0,0,-81.7509766,3.17E-05,1.75E-05,0.009419483,860.07,20.88,26.09,14.44,0.24,12.54,1.45,1.23,-0.19,20114940,23662660,13.125,30.65625
20170627,3.62178016,3.68432784,476.213104,197.00235,178.78685,5.64E-07,0,655.008606,1.14E-05,295.121613,655,60.4159126,0,56.7756996,295.121613,0,0,-76.1259155,2.45E-05,1.26E-05,0.00863796,859.84,20.09,24.83,13.28,0.16,12.81,1.8,1.48,-0.37,20003716,23530020,11.90625,28.53125
20170628,3.62380242,12.9247952,475.061035,215.837326,177.757462,1.24E-06,0,652.848267,1.33E-05,297.080627,652.818604,71.5135269,0,64.4015121,297.080627,0,0,-66.9992599,2.90E-05,1.45E-05,0.029779155,859.31,21.15,26.36,16.27,1.51,14.29,1.61,1.3,-0.36,20628312,24262256,10.875,26.8125
20170629,3.90530157,1.87038851,473.926544,147.329132,179.026398,5.20E-06,0,653.019653,1.24E-05,295.158295,652.953003,63.9802055,0,25.9100094,295.158295,0,0,-55.5695381,2.59E-05,8.30E-06,0.06670294,857.96,20.28,24.74,15.04,1.82,14.01,1.25,0.83,-0.72,15102610,17763492,10.03125,25.65625
20170630,4.11756182,-0.987877488,472.980682,155.367615,181.764603,7.03E-06,0,654.804688,1.28E-05,294.080963,654.745178,65.998764,0,33.7558174,294.080963,0,0,-56.5995026,2.68E-05,6.90E-06,0.059408046,856.72,19.89,25.23,13.42,3.95,14.61,1.05,0.63,-0.66,16730324,19676932,10.15625,25.53125
20170701,3.69858599,11.4104538,472.208069,220.878677,180.727722,1.30E-06,0,652.948425,1.19E-05,296.654175,652.93573,77.88797,0,54.8558578,296.654175,0,0,-76.7189484,3.16E-05,1.83E-05,0.012620674,855.32,21.32,27.56,14.69,0.13,13.85,1.31,0.89,-0.66,22917686,26951184,11.84375,27.8125
20170702,3.64932942,16.295042,471.322388,213.693222,179.116638,1.36E-06,0,650.45697,1.26E-05,298.497589,650.438965,78.9766693,0,49.8822021,298.497589,0,0,-68.5352859,3.20E-05,1.81E-05,0.017935121,856.72,23.26,28.53,16.96,0.17,14.69,1.32,0.95,-0.52,21105918,24818056,12.0625,28.375
20170703,3.60298944,12.5816593,470.339142,203.316345,177.725281,1.93E-06,0,648.081848,1.39E-05,298.994629,648.064514,81.2938232,0,44.302742,298.994629,0,0,-65.1396408,3.30E-05,1.71E-05,0.017425092,857.81,23.86,29.29,17.26,1.4,14.5,0.92,0.64,-0.42,19413838,22826816,11.3125,27.03125
20170704,4.02626467,6.94277048,469.307892,119.62159,178.250061,3.19E-06,0,647.663635,9.98E-06,297.91153,647.557922,53.3154831,0,21.1685295,297.91153,0,0,-38.2035294,2.16E-05,8.45E-06,0.105693087,857.39,23.48,28.98,18,8.95,15.98,1.55,1.09,-0.55,17299768,20340068,10.5,26.09375
20170705,4.99285936,-4.07220078,468.901031,48.7979355,191.129303,1.09E-05,0,660.41687,3.48E-06,294.321564,660.030334,37.9681892,0,1.44176757,294.321564,0,0,-13.4610291,1.54E-05,1.02E-06,0.386538863,857.96,19.05,20.37,17.73,18.6,18.25,0.86,-0.01,-0.52,4208342,4947692,10.84375,27.6875
20170706,4.02111864,-3.57794952,469.545349,179.619736,191.761719,8.19E-06,0,661.350708,1.39E-05,294.753021,661.307068,115.791237,0,-14.4888325,294.753021,0,0,-81.8882904,4.69E-05,2.49E-05,0.043648716,857.19,20.96,26.94,14.73,1.16,13.06,1.08,-0.51,-0.7,19230656,22609088,13.609375,35.8125
20170707,3.83549523,10.1282406,469.70932,247.052887,187.332291,1.15E-08,0,657.043091,1.34E-05,297.242554,657.041565,115.585487,0,26.0725803,297.242554,0,0,-95.2685547,4.69E-05,3.34E-05,0.001498038,857.3,23.14,29.92,16.29,0,12.16,1.01,-0.05,-0.4,24633920,28958292,13.765625,37.015625
20170708,3.78950572,4.81763554,469.448334,190.910126,184.468658,5.98E-09,0,653.918762,1.11E-05,296.461151,653.916992,81.4550018,0,22.9687939,296.461151,0,0,-81.6659927,3.30E-05,2.19E-05,0.001765827,857,22.7,26.84,18.64,0,15.4,0.8,0.35,0.42,13867774,16301364,12.4375,33.109375
20170709,3.73448467,5.25286102,468.969482,190.991516,182.189682,1.04E-08,0,651.161316,1.10E-05,296.558899,651.15918,77.4998245,0,25.9485664,296.558899,0,0,-82.2914581,3.14E-05,2.04E-05,0.002131569,856.45,24.69,31.74,18.19,0,13.1,1.44,0.19,0.39,22935564,26958756,11.15625,29.578125
20170710,3.67555737,6.09651899,468.30835,191.333344,180.216965,1.27E-08,0,648.527588,1.11E-05,296.690491,648.52533,74.0182266,0,27.3255386,296.690491,0,0,-83.8897324,3.00E-05,1.89E-05,0.002252512,857.24,25.47,33.47,18.37,0.83,14.07,1.38,0.7,0.21,23813970,27989264,10.109375,27.03125
20170711,3.68527198,16.0032654,467.495117,228.732986,178.612259,1.31E-06,0,646.149231,1.38E-05,299.112732,646.1073,85.6110153,0,51.5110207,299.112732,0,0,-75.6083298,3.47E-05,1.96E-05,0.041863341,858.51,24.48,31.74,17.17,0.91,16.79,1.86,1.54,-0.16,23382612,27480248,9.375,25.359375
20170712,3.70577383,8.08961296,466.611328,188.070053,178.029892,3.54E-06,0,644.673035,1.26E-05,298.291138,644.641296,71.3673172,0,46.6362915,298.291138,0,0,-61.9770203,2.89E-05,1.28E-05,0.03181145,857.34,23.58,29.04,18.35,1.13,17.11,2.49,2.32,-0.24,21110550,24808884,8.890625,24.34375
20170713,3.73624635,6.67302132,465.726776,179.498184,177.847916,5.43E-06,0,643.635315,1.11E-05,297.98468,643.574646,68.0861435,0,51.5092773,297.98468,0,0,-53.2307281,2.76E-05,1.11E-05,0.060640208,855.67,22.67,28.31,18.14,2.09,17.61,2.06,1.79,-0.46,18241514,21435094,8.59375,23.796875
20170714,3.75351977,9.68133545,464.861176,169.912125,177.851944,5.72E-06,0,642.776367,9.68E-06,298.697479,642.713013,64.787529,0,45.3585815,298.697479,0,0,-50.0845985,2.63E-05,1.09E-05,0.063277394,856.46,22.95,28.89,18.47,1.53,18.09,1.47,1.18,-0.24,18707382,21980990,8.484375,23.6875
20170715,4.21187735,2.05943894,464.099579,153.122757,180.521133,8.24E-06,0,644.717224,1.24E-05,297.378876,644.620667,70.3531418,0,33.7201385,297.378876,0,0,-46.993885,2.85E-05,7.86E-06,0.096541695,858.42,22.04,28.1,17.24,3.8,17.99,1.23,0.84,-0.47,16433154,19307182,8.484375,23.609375
20170716,4.25823736,3.31104183,463.613281,152.558258,183.156754,9.77E-06,0,646.963318,1.03E-05,297.027985,646.769897,73.157196,0,36.346962,297.027985,0,0,-39.7451668,2.97E-05,9.55E-06,0.193296671,859.66,21.81,27.44,17.52,5.65,17.91,1.43,1.05,-0.7,16618104,19538978,9.203125,24.625
20170717,4.22707415,3.08715224,463.385284,106.902176,186.067581,1.49E-05,0,649.684509,6.90E-06,296.234589,649.45282,65.2531738,0,13.3367014,296.234589,0,0,-25.2231007,2.65E-05,4.63E-06,0.231661066,859.46,21.74,25.59,19.18,4.49,18.23,2.11,1.79,-0.92,15057150,17716618,11.03125,27.609375
20170718,4.03923845,6.89052629,463.363495,140.089218,186.585266,1.35E-05,0,650.060364,7.63E-06,297.257782,649.948853,74.4663315,0,25.7194157,297.257782,0,0,-33.0092125,3.02E-05,9.09E-06,0.111588337,858.35,22.2,26.4,19.13,1.67,18.64,2.18,2.09,-0.22,13763614,16206680,13.546875,31.0625
20170719,3.88089585,12.1783104,463.289398,160.87558,185.051147,4.29E-06,0,648.42157,9.74E-06,299.166168,648.340515,75.4957733,0,32.8110237,299.166168,0,0,-40.3879623,3.06E-05,1.66E-05,0.081038922,856.37,23.82,28.66,20.06,0.94,18.87,1.81,1.68,0.02,15737412,18542794,13.84375,31.609375
20170720,3.83930826,10.1196566,463.054657,169.735626,183.438232,5.49E-06,0,646.563416,9.71E-06,299.603149,646.49292,79.3412628,0,32.615921,299.603149,0,0,-47.6575584,3.22E-05,1.70E-05,0.070533387,857.4,24.39,29.52,19.13,0.56,18.69,1.65,1.44,0.11,17748154,20927390,12.953125,29.984375
20170721,3.76917791,10.3891459,462.690399,187.130417,181.565292,4.95E-06,0,644.332458,1.14E-05,300.08252,644.255615,86.9953384,0,39.6423302,300.08252,0,0,-50.1053543,3.53E-05,1.89E-05,0.076762348,859.08,24.73,29.35,20.38,1.15,19.02,2.02,1.9,-0.1,17768164,20966026,12.03125,28.34375
20170722,3.80582237,5.50307322,462.213409,159.373199,180.654938,8.61E-06,0,642.937195,9.78E-06,299.133698,642.868286,76.0724411,0,31.9823036,299.133698,0,0,-45.8152084,3.08E-05,1.25E-05,0.068861567,860.1,23.91,28.18,19.33,1.66,19.4,2.24,2.04,-0.41,16627968,19634570,11.15625,27.078125
20170723,3.72883224,3.19495177,461.665039,179.628006,179.581329,6.49E-06,0,641.272217,1.14E-05,298.716614,641.246216,80.0833435,0,36.3340302,298.716614,0,0,-60.0146065,3.25E-05,1.45E-05,0.025861528,858.69,23.63,29.31,17.64,1.24,18.47,2.24,1.9,-0.45,19121746,22596116,10.375,26.125
20170724,3.56472325,8.72175026,461.014252,205.409637,177.727371,1.72E-06,0,638.753967,1.43E-05,299.675842,638.741455,84.2253265,0,44.5952644,299.675842,0,0,-67.8666611,3.41E-05,1.81E-05,0.012358486,857.59,24.34,30.09,18.1,0.87,17.72,1.93,1.54,-0.47,20707328,24486682,9.703125,25.421875
20170725,3.55968547,11.2395267,460.239197,196.420914,176.406006,5.11E-06,0,636.697998,1.37E-05,300.25647,636.645264,79.7108688,0,47.3249168,300.25647,0,0,-58.1452217,3.23E-05,1.35E-05,0.052797619,856.63,24.71,29.49,20.64,1.55,18.65,2.54,2.36,-0.5,19863316,23505966,9.1875,24.703125
20170726,3.6697638,6.98639107,459.409576,171.421173,176.131821,1.10E-05,0,635.64917,1.14E-05,299.891968,635.541382,78.9241028,0,39.9712906,299.891968,0,0,-45.5423813,3.20E-05,9.61E-06,0.107755728,856.36,24.37,29.7,19.99,1.35,19.19,2.29,1.92,-0.64,17239620,20415430,8.859375,24.234375
20170727,4.16774321,-1.1762768,458.666138,127.749519,178.783386,1.62E-05,0,637.634644,9.73E-06,298.044189,637.449585,76.7315979,0,21.2881584,298.044189,0,0,-30.912035,3.11E-05,5.15E-06,0.1851082,858.97,23.51,30.52,18.08,10.16,19.26,1.32,0.25,0.2,16832992,19947662,8.65625,23.921875
20170728,4.57098389,1.95877814,458.204773,138.455704,182.669937,1.16E-05,0,641.075562,1.26E-05,297.713501,640.874634,83.0001755,0,21.4172287,297.713501,0,0,-32.0799637,3.37E-05,9.46E-06,0.200869843,861.03,22.22,26.99,18.78,15.84,18.17,0.97,-0.47,-0.68,13234664,15694066,11.09375,26.96875
20170729,4.17153931,-3.49769211,458.516388,108.170586,189.333237,1.13E-05,0,647.957581,6.72E-06,296.053528,647.849548,64.7139816,0,-0.701649487,296.053528,0,0,-47.6523895,2.62E-05,8.26E-06,0.107928291,859.05,21.27,26.32,17.88,6.83,18.23,0.83,-0.18,-0.61,10696040,12693628,18.1875,39.203125
20170730,3.87693,6.06068802,458.993652,186.083389,186.661652,1.94E-06,0,645.674927,1.11E-05,298.073761,645.655334,85.0947495,0,26.666193,298.073761,0,0,-68.2616196,3.45E-05,2.15E-05,0.019610867,856.32,22.71,29.11,16.88,0.3,16.23,1.09,-0.58,-0.79,19187144,22788302,20.65625,45.453125
20170731,3.80350685,7.11358547,459.034851,180.900543,184.103134,1.40E-06,0,643.156738,1.05E-05,298.511383,643.137939,76.243721,0,32.7364616,298.511383,0,0,-64.8055496,3.09E-05,1.90E-05,0.01874952,856,23.05,28.05,17.2,1.03,17.05,1.27,0.54,-0.83,18586070,22089148,19.1875,42.453125
20170801,3.7190876,10.1881523,458.812897,190.977692,181.616776,1.19E-06,0,640.456055,1.25E-05,299.463165,640.429749,84.8940506,0,33.6778297,299.463165,0,0,-62.2161331,3.44E-05,2.08E-05,0.026397683,856.59,23.97,29.62,19.3,0.1,16.15,1.13,-0.06,-0.94,19340896,23002384,17.296875,38.421875
20170802,3.68657422,5.89728785,458.412628,147.55307,179.811447,1.90E-06,0,638.240784,9.82E-06,299.035492,638.223877,64.1727295,0,21.7737579,299.035492,0,0,-55.7049217,2.60E-05,1.43E-05,0.016700676,855.08,24.55,29.43,18.89,0.37,16.66,0.85,-0.25,-0.47,16996194,20228816,15.828125,35.125
20170803,3.5858736,11.6496029,457.879517,191.063828,177.857651,1.45E-06,0,635.752686,1.33E-05,300.710236,635.737061,82.2959747,0,32.7475204,300.710236,0,0,-64.3714142,3.34E-05,1.86E-05,0.015501097,854.59,25.72,31.73,19.68,0.25,17.47,1.1,0.59,-0.69,20696414,24650034,14.484375,32.421875
20170804,3.77852511,5.5615654,457.23703,167.526047,177.540146,4.20E-06,0,634.816528,1.30E-05,299.684692,634.776917,68.7562256,0,38.9196281,299.684692,0,0,-54.2884293,2.79E-05,1.07E-05,0.039334804,856.46,25.06,31.09,19.61,3.6,18.68,1.17,0.72,-0.74,18114738,21590518,13.203125,30.140625
20170805,3.62785959,12.2752342,456.595428,170.087692,176.829453,3.39E-06,0,633.506287,1.09E-05,301.040649,633.424805,65.5791321,0,44.1853294,301.040649,0,0,-48.0471497,2.66E-05,1.23E-05,0.081391528,857.48,25.24,30.4,20.66,0.8,19.37,1.49,1.21,-0.45,18396258,21942344,12.265625,29.40625
20170806,4.37225294,2.15396404,456.013794,138.145767,180.058762,9.30E-06,0,636.226257,1.36E-05,299.335785,636.072571,73.5435333,0,24.0803432,299.335785,0,0,-38.3748703,2.98E-05,6.88E-06,0.1536856,857.16,24.65,30.56,20.34,10.14,19.72,1.21,0.65,-0.44,16558216,19763378,11.75,28.84375
20170807,5.21948099,-26.797678,456.740112,29.9006672,198.680588,1.14E-05,0,655.665161,4.66E-06,291.654785,655.420715,42.2241173,0,-15.3612261,291.654785,0,0,-29.8419037,1.71E-05,1.04E-06,0.244440705,858.21,18.2,23.26,13.93,18.26,16.15,1.36,-0.97,-0.65,5411464,6463494,15.984375,36.125
20170808,4.04891872,4.25460339,459.092316,202.100235,196.478729,2.96E-06,0,655.589355,1.53E-05,296.521973,655.571045,123.747261,0,-3.6845758,296.521973,0,0,-77.7803421,5.02E-05,3.19E-05,0.018320309,857.72,23.76,29.08,17.31,0,13.21,1.08,-1.04,0.09,22013326,26313306,23.53125,49.84375
20170809,3.91018391,-1.05483997,460.51239,206.088547,191.227631,1.05E-06,0,651.752991,1.66E-05,295.736511,651.73999,115.830551,0,9.41054821,295.736511,0,0,-81.9019928,4.70E-05,2.93E-05,0.012963852,856.72,23.34,29.07,16.16,0,10.99,1.43,-0.36,0.06,22119386,26459194,23.921875,51.078125
20170810,3.86801934,9.99937344,461.081757,202.04071,187.361343,9.77E-07,0,648.45813,1.37E-05,297.703796,648.442993,96.9587708,0,23.198122,297.703796,0,0,-71.8805161,3.93E-05,2.47E-05,0.015052024,856.27,23.33,29.39,17.09,0.14,14.58,1.61,1.21,-0.23,19728366,23616906,21.71875,46.03125
20170811,3.77841473,-2.51032448,461.115143,185.179733,184.587128,5.73E-07,0,645.709656,1.27E-05,295.97702,645.702209,78.7081909,0,39.9351349,295.97702,0,0,-69.0509796,3.19E-05,1.86E-05,0.007397721,857.22,22.44,27.36,18.25,0.02,13.46,1.61,1.38,0.11,19049790,22819048,19.6875,41.65625
20170812,3.80417776,7.63537407,460.888641,174.481705,182.609268,1.28E-06,0,643.544189,1.04E-05,297.429382,643.497803,67.8615952,0,39.4196167,297.429382,0,0,-59.5630455,2.75E-05,1.59E-05,0.046288751,857.36,22.54,27.91,17.08,0.26,14.38,1.01,0.67,-0.33,17668550,21179896,17.84375,37.828125
20170813,4.17113972,-2.01251554,460.606537,167.391983,183.964508,7.77E-06,0,644.627991,1.45E-05,295.975861,644.571106,79.8682098,0,28.312973,295.975861,0,0,-61.2247276,3.24E-05,1.01E-05,0.056932006,858.95,21.89,28.27,15.88,3.53,16.16,1.03,0.26,-0.79,18784318,22534628,17.75,36.078125
20170814,3.76459956,8.31051731,460.3909,185.814301,182.653061,1.19E-06,0,643.066467,1.06E-05,297.71286,643.044006,71.9217758,0,40.9177055,297.71286,0,0,-64.662384,2.92E-05,1.74E-05,0.022492586,859.14,22.73,28.62,16.72,0.15,15.51,1.09,0.55,-0.84,18416796,22109688,17.71875,35.71875
20170815,3.81942344,5.2882576,460.052917,155.866074,181.511444,4.57E-06,0,641.62323,8.54E-06,297.432892,641.564331,59.2013893,0,42.3519821,297.432892,0,0,-49.0233116,2.40E-05,1.09E-05,0.058883186,859.06,22.63,26.56,18.71,1.59,17.14,1.19,0.92,-0.4,15707014,18870776,16.453125,33.9375
20170816,3.76272941,6.75426817,459.650879,156.78067,180.534897,4.38E-06,0,640.233459,9.72E-06,298.039062,640.185791,63.5154495,0,36.6644936,298.039062,0,0,-49.8465424,2.58E-05,1.16E-05,0.04765515,857.76,23.14,28.11,18.88,0.64,17.04,1.62,1.34,-0.63,17619428,21151488,15.234375,31.953125
20170817,3.83684778,3.7899313,459.187164,127.675797,180.102234,8.71E-06,0,639.38855,7.42E-06,297.503723,639.289246,58.9136505,0,25.6228523,297.503723,0,0,-39.3497238,2.39E-05,7.76E-06,0.099151246,857.2,22.61,26.54,18.56,2.41,17.98,2.01,1.68,-0.74,14474560,17364434,14.078125,30.34375
20170818,3.85608387,5.45924425,458.734161,129.030106,180.373932,1.04E-05,0,639.19397,7.61E-06,297.792694,639.108215,62.3206596,0,25.4998055,297.792694,0,0,-35.7480812,2.53E-05,7.21E-06,0.085875876,857.86,22.13,26.63,18.89,3.43,18.85,1.72,1.29,-0.75,12939706,15509706,13.328125,29.375
20170819,4.21511984,3.88518953,458.341949,115.236656,182.15593,9.49E-06,0,640.644958,9.62E-06,297.674316,640.497803,61.3516579,0,18.1917381,297.674316,0,0,-31.8096008,2.49E-05,5.77E-06,0.147055954,858.78,22.43,26.51,18.42,5.22,19.01,1.35,0.79,-0.62,11687910,13997986,12.84375,28.8125
20170820,4.77375126,-4.32823372,458.448181,91.1461029,190.006348,1.39E-05,0,648.685547,8.90E-06,295.766571,648.454407,64.4803162,0,10.5170765,295.766571,0,0,-20.4814701,2.61E-05,3.30E-06,0.23100695,859.14,20.64,25.88,17.82,26.17,19.18,0.74,-0.29,0.19,9171720,10975252,14.78125,31.15625
20170821,4.70544386,2.10138607,459.709747,72.6927032,195.659348,1.13E-05,0,655.697449,4.92E-06,295.71228,655.368958,45.7365837,0,6.76090956,295.71228,0,0,-18.0897503,1.85E-05,2.37E-06,0.328340858,857.09,20.69,23.49,18.63,14.28,19.41,0.71,0.18,-0.6,6419030,7675288,21.078125,45.796875
20170822,4.95735168,-9.28580666,461.845184,67.5275345,203.012375,1.45E-05,0,665.030151,7.26E-06,293.989899,664.857544,59.6490059,0,-1.11332715,293.989899,0,0,-18.2841454,2.42E-05,2.45E-06,0.172581702,860.85,19.71,24.77,15.74,13.64,17.86,1.49,-0.66,-0.01,6188358,7393898,23.875,57.46875
20170823,4.14628744,0.844077289,464.567963,141.249954,200.528671,1.90E-06,0,665.119629,1.61E-05,295.024506,665.096558,87.2366943,0,13.8062935,295.024506,0,0,-39.3618851,3.54E-05,1.74E-05,0.022984125,863.36,20.2,24.8,15.6,0,13.8,1.75,-1.48,-0.9,14065384,16792832,30.859375,71.109375
20170824,4.05001163,0.643340528,466.434479,117.820885,196.073624,8.18E-07,0,662.521912,1.39E-05,295.187714,662.507935,71.3321304,0,10.2770519,295.187714,0,0,-35.5709229,2.89E-05,1.42E-05,0.013836536,863.41,20.79,26.11,16.76,0.01,14.07,1.39,-1.04,-0.84,14209318,16952512,30.53125,70.078125
20170825,4.62867928,-13.3106003,467.772583,42.4914055,196.688339,1.24E-05,0,664.653381,6.84E-06,291.323059,664.460876,51.1991539,0,-2.15875268,291.323059,0,0,-6.76568031,2.08E-05,1.50E-06,0.192438483,863.44,17.87,21.51,15.28,4.97,13.62,1.54,-1.02,-1.11,6056446,7218584,27.484375,62.390625
20170826,4.55393505,3.89234471,469.452026,39.4425507,199.851028,1.06E-05,0,669.567078,2.02E-06,293.269562,669.30304,33.5820541,0,-6.64374542,293.269562,0,0,-8.60477257,1.36E-05,1.01E-06,0.264039725,859.86,18.17,19.95,15.38,6.11,17.27,1.59,0.71,-1.34,4520562,5383682,28.046875,61.265625
20170827,4.77869892,-1.89757407,471.339325,77.6741104,201.297012,1.45E-05,0,672.858459,7.22E-06,294.051605,672.636292,64.6431656,0,2.30100656,294.051605,0,0,-12.6344194,2.62E-05,4.48E-06,0.222138792,860.99,20.03,24.31,15.97,4.78,17.55,1.54,0.51,-0.35,10110726,12031716,28.015625,61.53125
20170828,4.81826973,-4.32373524,473.595795,59.9567986,204.577118,1.38E-05,0,678.39801,6.76E-06,292.515198,678.172791,59.1370926,0,-3.43433046,292.515198,0,0,-8.57791042,2.40E-05,3.43E-06,0.225103781,864.47,15.74,18.8,13.28,7.71,13.48,1.79,-1.54,-0.9,5113800,6076610,32.453125,68.328125
20170829,4.97607946,-8.7771101,476.238312,59.6226692,207.471375,1.40E-05,0,683.925537,6.96E-06,291.424683,683.709717,60.2357063,0,-1.97374821,291.424683,0,0,-10.1424036,2.44E-05,3.45E-06,0.21584639,864.9,13.34,14.62,12.51,17.55,12.8,1.41,-1.28,-0.54,2355432,2798260,38.203125,78.609375
20170830,4.66642094,-12.6863489,479.365967,36.5416031,210.460052,7.61E-06,0,690.088623,2.69E-06,289.053314,689.825989,27.3377304,0,1.16678095,289.053314,0,0,-20.7218781,1.11E-05,7.81E-07,0.262593031,864.62,13.07,14.64,11.53,6.27,12.72,1.19,-0.94,-0.71,2492030,2958624,45.484375,94.21875
20170831,4.30708694,7.44882727,482.208282,176.592087,205.816635,3.62E-06,0,688.037292,1.05E-05,293.51474,688.025024,84.3490372,0,23.2973557,293.51474,0,0,-61.4930611,3.42E-05,2.01E-05,0.012346158,861.83,16.79,22.99,12.11,0.05,13.45,0.88,0.27,-0.35,13209624,15679866,51.3125,104.21875
20170901,4.39169979,-10.5775194,484.193909,41.6511841,203.471481,4.51E-06,0,687.844116,3.09E-06,290.066681,687.665283,23.0847263,0,1.17215359,290.066681,0,0,-27.974411,9.36E-06,1.76E-06,0.178713351,860.45,15.94,19.43,11.59,0.25,13.08,0.74,-0.13,-0.65,5538208,6566966,46.859375,96.3125
20170902,4.27826214,12.3680668,485.700409,171.29393,200.40567,3.65E-06,0,686.181641,1.14E-05,294.303802,686.105957,78.7860413,0,30.6448479,294.303802,0,0,-49.4921837,3.19E-05,1.69E-05,0.075556427,859.99,18.54,24.36,12.63,0.53,12.98,0.78,0,-0.63,17083428,20239022,42.4375,86.28125
