time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,LangRO,JinRO,runoff
20130726,5.70868206,6.19530869,765.634155,220.479156,285.124847,2.72E-07,0,1050.76306,2.91E-05,303.229431,1050.75916,204.948715,0,-26.322464,303.229431,0,0,-35.657238,8.31E-05,5.37E-05,0.004043601,964.42,31.98,37,28.31,0.04,23.73,2.19,0.72,-1.54,20750872,24471024,130.59375,343.90625,408.15625,1548.3438,2440.0938,5850.5312,5961.2344,7603.2344,8160.4688
20130727,5.6282773,8.13051033,763.613037,214.271011,280.868042,4.80E-07,0,1044.49658,2.80E-05,303.699829,1044.4812,205.169006,0,-33.3202858,303.699829,0,0,-34.2914467,8.32E-05,5.47E-05,0.015518126,965.6,32.83,37.41,28.34,0,22.68,2.24,0.7,-1.57,20225140,23851746,118.59375,316.5,375.90625,1475.7969,2257.9688,5463.1406,5552.797,7036.6094,7674.547
20130728,5.79747725,2.52916837,761.190308,187.740509,279.136475,2.41E-06,0,1040.35205,2.48E-05,302.776184,1040.32666,166.18576,0,-12.1196432,302.776184,0,0,-31.1508751,6.74E-05,4.01E-05,0.02524687,967.64,32.32,36.86,26.84,1.05,22.95,2.48,0.17,-0.32,19227974,22676388,109.515625,290.85938,346.3125,1397.1406,2119.2656,5160.3594,5239.172,6575.9688,7164.9688
20130729,5.87231255,-3.13559985,758.919373,187.765839,280.825073,2.87E-06,0,1039.75781,2.29E-05,300.957123,1039.74438,135.378998,0,20.3181896,300.957123,0,0,-35.2049866,5.49E-05,2.91E-05,0.013377749,969.14,30.28,34.71,25.95,0.12,21.23,2.37,-0.78,1.3,18573338,21905102,108.15625,278.70312,329.67188,1298.8594,1982.7969,4899.875,4969.9844,6222.078,6734.3438
20130730,5.65375519,7.39174128,756.839905,208.569366,279.178131,8.26E-07,0,1036.02441,2.33E-05,302.366821,1036.01819,154.407837,0,6.65949678,302.366821,0,0,-40.1057663,6.26E-05,3.84E-05,0.006383001,965.37,31.33,35.74,27.47,0.01,22.83,1.83,0.2,-1.16,19209414,22656544,99.046875,253.76562,302.03125,1200.9062,1834.8438,4672.6406,4737.3594,5941.1562,6396.7188
20130731,5.68188429,8.31719208,754.611511,211.109314,277.407837,1.12E-06,0,1032.03137,2.54E-05,303.436676,1032.01941,165.122955,0,0.043786824,303.436676,0,0,-37.628212,6.69E-05,4.04E-05,0.011999399,962.92,33.33,38.93,26.92,7.57,23.31,2.07,-0.15,-0.72,20049154,23646830,88.875,227.45312,270.89062,1086.125,1680.1875,4430.375,4506.1094,5657.1875,6104.9844
20130801,6.17848015,-7.8851862,752.266296,99.3990936,281.177277,4.37E-06,0,1033.54907,1.08E-05,299.668243,1033.4436,64.1724472,0,18.1802406,299.668243,0,0,-24.9363766,2.60E-05,1.09E-05,0.105555028,967.42,26.88,30.83,24.45,14.44,24.34,1.17,-0.29,-0.72,7772510,9167428,83.5,212.20312,251.73438,984.9219,1530.0469,4100.953,4194.2656,5364.2344,5831.0156
20130802,5.88460636,1.01908815,750.238403,155.976532,282.860779,5.90E-06,0,1033.12891,1.57E-05,300.503815,1033.099,114.218796,0,3.7688663,300.503815,0,0,-36.9662857,4.63E-05,2.47E-05,0.029720942,970.18,28,31.29,25.29,0.5,23.24,1.39,-0.54,-0.86,17088884,20156980,76.578125,196.01562,232.82812,905.375,1397.2188,3769.6562,3855.5469,5027.1406,5569.297
20130803,5.82730722,7.24583244,748.31073,188.774811,281.535461,3.81E-06,0,1029.86743,2.23E-05,301.787231,1029.84619,142.529999,0,5.38453102,301.787231,0,0,-33.6118164,5.78E-05,3.17E-05,0.021242078,970.98,29.61,33.46,26.83,1.91,23.59,1.52,1.17,-0.77,17735574,20920390,69.265625,177.46875,211.23438,812.5625,1267.5938,3478.4062,3557.5625,4636.6406,5235.0312
20130804,5.63940239,1.7334125,746.256165,166.664154,279.545471,1.23E-06,0,1025.80713,2.80E-05,301.19281,1025.80164,156.491272,0,-25.1783028,301.19281,0,0,-33.6182442,6.34E-05,3.42E-05,0.00552287,968.25,30.33,34.81,26.65,0.17,21.08,2.98,2.38,-1.39,16589264,19569630,63.640625,161.5,191.46875,731.5,1133.2344,3148.5,3229.7344,4228.922,4823.1562
20130805,5.47154999,9.07482719,743.882874,221.079681,275.544525,3.25E-08,0,1019.42822,3.16E-05,302.834564,1019.42743,189.744614,0,-15.8517542,302.834564,0,0,-38.1095505,7.69E-05,4.53E-05,0.000788854,963.15,32.49,37.56,28.49,0,21.28,3.15,1.62,-2.17,21137056,24934266,56.984375,145.73438,172.95312,670.5156,1017.4375,2821.7031,2891.7969,3800.4375,4377.8125
20130806,5.31155634,12.2912178,741.076599,214.177231,271.481445,9.05E-07,0,1012.56287,4.05E-05,304.152527,1012.55804,216.801727,0,-51.534832,304.152527,0,0,-36.6170616,8.79E-05,4.65E-05,0.004795976,963.12,35.01,39.19,31.35,0.02,20.42,4.03,3.14,-1.91,20294182,23940800,55.65625,137.59375,162.90625,633.78125,950.8594,2599.7031,2633.2656,3405.3594,3917.0938
20130807,5.44277954,-8.59521103,737.884827,205.092865,268.27887,2.81E-06,0,1006.17804,3.47E-05,301.451721,1006.16376,192.771912,0,-13.2479172,301.451721,0,0,-34.1809387,7.82E-05,4.07E-05,0.014358148,967.65,30.36,40.13,21.29,0.89,19.97,4.33,-0.57,0.84,17627386,20794892,71.671875,177.40625,204.71875,679.7969,1079.3906,2762.3438,2686.1406,3232.7969,3506.5312
20130808,5.54268456,-10.8191795,734.731445,118.516273,269.417419,1.33E-06,0,1004.15649,1.42E-05,297.439484,1004.1488,70.9021378,0,26.7649002,297.439484,0,0,-31.6634007,2.87E-05,1.32E-05,0.007621301,972.62,26.46,30.9,21.94,0,17.95,2.43,-0.55,1.22,16585382,19566428,86.609375,216.14062,251.5,855.375,1302.8281,3293.3281,3182.2656,3709.8906,3386.0938
20130809,5.46054506,8.80051041,731.874634,149.597321,269.372833,4.33E-07,0,1001.25305,1.70E-05,300.819427,1001.2475,92.1006775,0,11.7887707,300.819427,0,0,-36.8991623,3.73E-05,1.99E-05,0.005640871,969.43,29.78,34.58,25.42,0.07,21.74,1.97,-1.54,-1.1,16550684,19526502,88.75,218.14062,256.51562,921.9844,1485.8594,3722.2031,3667.8125,4439.297,3840.9219
20130810,5.54117537,8.35660744,729.129883,184.737885,268.941528,1.38E-06,0,998.091919,2.30E-05,302.299744,998.07135,128.330994,0,8.31958675,302.299744,0,0,-39.7297668,5.20E-05,2.77E-05,0.020505909,968.37,32.53,37.48,26.86,0.64,21.19,1.55,0.6,0.07,19430148,22924222,81.140625,198.90625,235.3125,855.2969,1487.1094,3794.1562,3828.8594,4822.3906,4529.2812
20130811,5.66935205,4.97785234,726.509338,188.291641,269.308746,2.48E-06,0,995.840942,2.47E-05,302.195679,995.817993,135.956345,0,8.64556313,302.195679,0,0,-38.7156677,5.51E-05,2.80E-05,0.022894526,969.43,31.32,37.11,25.62,3.82,22.56,2.16,0.99,0.16,19087242,22520508,73.6875,181.375,214.46875,773.7344,1365.7031,3534.8438,3617.2812,4753.0625,4909.328
20130812,5.81197596,-2.1053195,724.195679,128.012375,271.841949,2.91E-06,0,996.083984,1.38E-05,300.315918,996.037659,76.0628738,0,21.4181767,300.315918,0,0,-32.6369591,3.08E-05,1.42E-05,0.046405051,970.46,28.25,31.1,25.44,1.31,23.34,1.43,-0.53,1,11429192,13484958,69.421875,173.29688,204.5,716.78125,1256.0156,3228.6875,3296.8125,4438.9844,4853.5625
20130813,5.68521214,5.56403875,722.250854,175.513199,272.391937,2.49E-06,0,994.651855,2.15E-05,301.512177,994.642944,116.599236,0,14.2555952,301.512177,0,0,-39.0903015,4.73E-05,2.33E-05,0.009002839,968.16,30.58,34.25,26.87,0.4,23.1,1.33,-0.77,-0.46,18468802,21792484,63.59375,159.625,189.65625,676.28125,1162.9062,3004.4844,3055.25,4124.1562,4557.453
20130814,5.50055552,10.5903006,720.332581,201.444305,270.431915,7.43E-07,0,990.769775,2.33E-05,303.39856,990.764465,142.842545,0,5.4121542,303.39856,0,0,-42.5975647,5.79E-05,3.39E-05,0.005329758,966.77,33.05,38.01,28.94,0.46,22.09,1.37,-0.69,-0.24,19609216,23138816,56.984375,143.90625,170.84375,623.6094,1077.3438,2786.8594,2838.3594,3826.0625,4214.7656
20130815,5.3247323,7.08459473,718.183044,209.111938,267.275452,4.92E-07,0,985.468323,2.76E-05,303.441895,985.458557,163.538528,0,-3.05430341,303.441895,0,0,-41.5445328,6.63E-05,3.82E-05,0.009816241,966.18,33.29,38.71,27.86,0.11,21.1,1.98,-0.18,-1.36,19953760,23546180,52.125,130.76562,155.34375,570.3281,995.7344,2573.25,2625.5938,3534.6719,3890.5312
20130816,5.53966904,5.58491087,715.797913,188.75206,265.990814,1.93E-06,0,981.819092,2.17E-05,303.313751,981.788879,128.63269,0,18.1313629,303.313751,0,0,-36.4057732,5.22E-05,2.85E-05,0.030345779,965.73,33.11,38.19,27.2,0.05,21.72,2.15,-0.22,-1.11,18249042,21531870,47.578125,119.5625,142.35938,526.4375,914.2969,2359.8125,2411.9219,3242.5781,3591.8906
20130817,5.40127611,4.77980852,713.487854,193.514999,265.540283,1.82E-06,0,979.043579,2.23E-05,302.985565,979.028198,125.078888,0,23.4987888,302.985565,0,0,-40.1549454,5.07E-05,2.66E-05,0.015446219,966.94,32.59,37.74,27.81,0.19,22.78,1.81,-0.25,0.02,18583070,21923062,43.453125,108.421875,129.45312,483.60938,841.5469,2160.7031,2212.2969,2962.4844,3299.5781
20130818,5.30835009,6.41866446,711.162292,202.758209,263.692322,1.40E-06,0,974.878296,2.38E-05,303.617798,974.854736,139.961807,0,16.701437,303.617798,0,0,-39.6777039,5.67E-05,3.15E-05,0.023671676,968.29,32.77,38.87,27.1,0.03,20.9,2.15,0.28,-0.79,18704004,22063022,39.515625,98.640625,117.984375,442.1875,772.90625,1972.3125,2021.2344,2702.5781,3023.1406
20130819,5.6261158,-0.240096897,708.821228,185.664658,264.389282,1.92E-06,0,973.230103,2.57E-05,302.137024,973.210632,126.186592,0,20.2175217,302.137024,0,0,-39.5035858,5.12E-05,2.35E-05,0.019574596,969.61,31.89,37.3,27.18,2.35,21.1,1.35,0.21,0.02,17257286,20354028,35.734375,89.125,106.796875,406.28125,708.6875,1802.6094,1847.6875,2470.5781,2767.2188
20130820,5.64234734,1.73736799,706.751099,173.657196,265.953583,3.94E-06,0,972.727661,2.07E-05,301.645508,972.704773,106.107704,0,27.5339737,301.645508,0,0,-38.274807,4.30E-05,1.83E-05,0.022933353,970.14,31.71,35.26,27.71,0.01,20.79,1.03,-0.3,0.5,16300460,19223228,32.390625,80.890625,96.984375,372.75,653.59375,1662.0625,1700.4375,2273.75,2538.75
20130821,5.56419945,4.81863403,704.90509,180.458694,266.214844,1.56E-06,0,971.132141,2.21E-05,302.449554,971.119873,116.213593,0,21.7776718,302.449554,0,0,-37.6472931,4.71E-05,2.34E-05,0.012184005,968.77,31.54,35.79,27.13,0.35,21.94,1.43,-0.6,-0.03,15784044,18611494,29.171875,72.8125,87.53125,343.25,604.3594,1543.2969,1579.2656,2114.5156,2346.9219
20130822,5.27298594,6.08490562,703.076843,187.919952,264.22406,1.23E-06,0,967.306213,2.70E-05,303.102722,967.300842,138.257172,0,2.60964656,303.102722,0,0,-40.9687309,5.61E-05,2.78E-05,0.005281189,966.92,32.76,36.56,28.38,0.04,21.82,1.74,-1.51,0.71,17451012,20574974,26.1875,65.28125,78.609375,314.57812,558.3281,1430.4062,1465.1406,1968.7656,2188.4844
20130823,5.05459547,7.19194221,701.048523,210.090729,260.794556,2.23E-07,0,961.845032,3.85E-05,303.785828,961.84314,179.234604,0,-21.2069702,303.785828,0,0,-44.8724632,7.27E-05,3.40E-05,0.001968119,965.5,34.28,39.62,29.14,0,19.38,3.75,-3.54,-1.08,19466242,22948118,23.75,59.140625,71.375,289.28125,513.65625,1324.6562,1359.5938,1832.5312,2046.6406
20130824,5.65379238,-5.38379431,698.84375,133.76561,260.403412,5.67E-06,0,959.300171,1.97E-05,300.905212,959.247253,101.434151,0,15.24226,300.905212,0,0,-22.4796696,4.11E-05,1.58E-05,0.052996662,968.19,28.57,36.9,25.24,14.65,22.11,2.63,-1.6,-1.21,11971224,14111294,21.546875,53.734375,65.234375,268.25,471.20312,1217.5469,1253.4688,1699.7969,1916.8281
20130825,5.89977837,-3.75343728,697.106873,76.3478241,267.954254,4.76E-06,0,965.11084,9.65E-06,299.514954,965.06134,46.9734421,0,9.54166603,299.514954,0,0,-23.5816021,1.90E-05,4.64E-06,0.049729511,970.07,27.38,30.01,25.83,8.88,24.2,1.62,-1.34,-0.56,8868936,10451736,19.421875,48.765625,59.59375,248.67188,435.57812,1120.5938,1153.9688,1570.75,1794.8125
20130826,5.43461227,7.72206068,695.930237,173.57962,267.428955,4.02E-06,0,963.370361,2.53E-05,302.152313,963.359314,125.424278,0,7.82612133,302.152313,0,0,-32.6032982,5.09E-05,2.15E-05,0.011139485,967.26,30.45,34.44,27.08,0.2,22.53,2.19,0.78,-0.54,15642898,18433208,17.765625,44.96875,55.109375,231.8125,409.60938,1041.8438,1070.2344,1457.2656,1675.1406
20130827,5.18338537,10.7534838,694.546265,202.667572,263.600311,6.97E-07,0,958.155823,3.29E-05,303.994629,958.146851,164.398865,0,-4.84379959,303.994629,0,0,-32.3580322,6.67E-05,3.31E-05,0.009271485,964.96,33.4,37.98,29.54,0.03,21.13,3.12,2.54,-1.57,19296288,22735950,16.828125,43.640625,53.265625,220.1875,396.625,993.9844,1011.09375,1362.7031,1560.5625
20130828,5.87670898,-6.27070379,692.871765,169.387619,263.395203,2.97E-06,0,956.281006,3.86E-05,301.596069,956.26709,160.619156,0,-14.4977732,301.596069,0,0,-29.5504932,6.51E-05,2.36E-05,0.014038047,967.96,29.34,36.5,23.29,15.21,21.43,3.65,-1.69,0.1,14565900,17160026,27.703125,73.484375,81.171875,233.78125,415.1875,999.5625,998.375,1298.5781,1460.7344
20130829,6.01269388,-9.18096447,691.6604,84.9583359,270.054382,4.51E-06,0,961.778442,1.17E-05,298.079834,961.714783,57.0779648,0,21.5678787,298.079834,0,0,-15.4926119,2.31E-05,6.98E-06,0.0636876,972.94,24.79,26.49,23.5,3.45,20.18,1.21,-0.31,0.09,5633240,6636258,33.546875,87.3125,102.4375,301.92188,447.76562,1052.8125,1039.4375,1296.1094,1389.2344
20130830,6.3505311,-10.5717707,691.251831,66.0626297,277.233429,6.16E-06,0,968.580566,7.81E-06,296.68457,968.485291,43.095787,0,20.6277828,296.68457,0,0,-12.9146242,1.75E-05,3.50E-06,0.095313847,973.96,23.85,25.01,23.08,16.33,21.91,1.03,-0.09,-0.92,3680440,4335186,31.703125,81.828125,97.84375,347.23438,474.04688,1090.1094,1081.4531,1370.1562,1367.5156
20130831,5.78082848,-12.4525557,691.792542,46.4698105,279.480164,4.12E-06,0,971.299744,1.29E-05,295.233124,971.272705,52.4918671,0,-0.830733776,295.233124,0,0,-7.26221132,2.13E-05,4.31E-06,0.027058777,975.64,22.46,23.41,21.97,3.28,18.83,1.69,-0.38,-1.5,2007448,2364230,28.84375,74.828125,89.515625,345.01562,506.70312,1130.3125,1117.7656,1427.875,1410.2969
20130901,6.4291544,-7.97672796,692.243652,59.360424,280.193329,1.17E-06,0,972.500671,1.07E-05,295.283752,972.43689,45.0111046,0,11.4381886,295.283752,0,0,-10.890563,1.82E-05,6.42E-06,0.063747883,975.84,23.16,28.1,20.92,28.89,18.78,2.05,-1.02,-1.45,8858678,10431136,34.28125,79.109375,90.8125,325.10938,517.53125,1180.2656,1168.2969,1451.9531,1468.5
20130902,6.25480747,-12.524724,694.37207,24.559248,290.644836,4.94E-06,0,985.112183,3.95E-06,293.347229,985.016846,24.1529179,0,4.48043203,293.347229,0,0,-8.45008945,9.79E-06,9.02E-07,0.095291883,977.4,20.88,21.45,20.21,9.38,18.27,1.07,-0.17,-0.9,1870960,2202884,36.109375,84,97.265625,313.23438,516.4375,1205.2188,1202.8906,1487.0156,1512.1875
20130903,6.01902962,-6.46685123,697.118469,56.8863487,287.700562,5.00E-06,0,984.889526,7.78E-06,294.293549,984.819031,42.5176468,0,8.70302582,294.293549,0,0,-12.1350813,1.72E-05,4.46E-06,0.070467927,976.95,20.67,21.63,19.42,7.79,19.09,1.34,-0.89,-0.96,1272880,1498504,35.03125,85.265625,99.171875,312.51562,507.73438,1204.2656,1210.0781,1520.0156,1557.9375
20130904,6.34704971,-14.2844925,699.390564,24.730732,289.098114,3.35E-06,0,988.606689,2.36E-06,291.923737,988.488831,15.3268423,0,11.5378132,291.923737,0,0,-12.1519871,6.21E-06,5.10E-07,0.117966518,978.75,19.17,20.07,18.39,15.25,17.81,1.63,-1.53,-0.28,1545152,1818788,32.5625,79.625,93.8125,316.40625,494.73438,1180.3906,1192,1522,1599.9688
20130905,6.34052038,-9.1438303,701.831848,32.5337524,290.044708,3.61E-06,0,992.006592,3.20E-06,292.087708,991.876648,19.5814209,0,6.15948725,292.087708,0,0,-15.9362907,7.94E-06,1.13E-06,0.130059168,981.73,19.31,19.83,18.5,10.51,17.57,0.84,-0.42,0.09,2287040,2691772,32.421875,78.109375,90.78125,311.6875,486.70312,1164.0156,1171.7812,1494.6406,1622.2031
20130906,6.26202345,-5.58012247,704.385803,46.4631119,291.047455,3.86E-06,0,995.558655,3.77E-06,292.719604,995.433167,23.1622124,0,11.1169386,292.719604,0,0,-17.7640972,9.39E-06,1.76E-06,0.125439018,982.45,19.41,20.1,18.6,10.81,18.06,1.06,0.46,-0.4,2083062,2451384,30.75,74.21875,87.28125,310.92188,474.92188,1160.4844,1164.4531,1464.0156,1614.0625
20130907,6.29597664,-2.48860955,706.730042,57.6597557,290.159241,4.94E-06,0,996.963074,7.96E-06,293.470398,996.889099,41.8165359,0,6.93423557,293.470398,0,0,-11.3969469,1.70E-05,4.05E-06,0.073813595,979.49,20.03,21.93,18.85,6.61,17.15,1.95,-1.49,-0.92,4923954,5793644,28.046875,67.921875,80.515625,308.39062,463.10938,1162.9062,1164.9219,1440.1719,1589.4531
20130908,6.82215643,-2.50810003,709.316467,34.8628349,295.642273,2.37E-06,0,1005.09937,2.94E-06,293.515106,1004.95892,15.8688488,0,10.5553045,293.515106,0,0,-10.9445133,6.43E-06,1.13E-06,0.140596151,979.57,20.35,21.42,19.15,11.55,18.81,0.82,0.11,0.12,2717774,3197480,31.8125,79.65625,91.515625,312.07812,466.25,1173.6875,1173.0625,1426.4844,1566.9062
20130909,6.41836405,2.24479914,713.156372,91.7396469,299.245148,4.38E-06,0,1012.46198,9.86E-06,295.222992,1012.40155,52.432415,0,16.7098942,295.222992,0,0,-20.3510151,2.13E-05,7.02E-06,0.06041516,977.93,21.66,24.04,20.05,1.45,18.88,0.95,0.27,-0.57,5630758,6623800,30.953125,79.015625,94.34375,335.84375,475.71875,1198.4062,1193.5781,1432.375,1556.4531
20130910,6.2545743,4.17770863,716.756897,112.159584,296.9104,3.20E-06,0,1013.71735,1.24E-05,296.250092,1013.66736,64.1719284,0,17.3679352,296.250092,0,0,-26.4407005,2.60E-05,1.04E-05,0.050044708,977.58,22.85,26.11,20.47,6.95,19.6,0.84,0.3,-0.35,9381722,11034714,28.125,71.65625,86.03125,334.34375,480.95312,1221.4531,1218.3906,1451.2188,1556.7031
20130911,6.32462931,-2.80473685,719.569397,68.4392624,295.501343,3.38E-06,0,1015.14117,6.60E-06,295.031586,1015.0708,34.7960014,0,13.6912575,295.031586,0,0,-22.7575703,1.41E-05,4.13E-06,0.070406616,979.44,22.4,25.17,19.94,4.23,20.05,1.43,1.02,0.05,8354464,9825286,27.578125,69.5625,82.828125,316.8125,481.42188,1226.4688,1228.8438,1464.3906,1568.7812
20130912,6.08878851,-4.34879208,721.864136,115.728767,293.628235,2.80E-06,0,1015.51105,1.29E-05,294.970947,1015.49237,64.3702469,0,17.2041321,294.970947,0,0,-38.5032387,2.61E-05,1.04E-05,0.018655241,979.68,21.98,26.02,17.3,0.15,18.52,1.47,1.35,-0.1,11759942,13828486,26.078125,66.296875,79.625,306.96875,468.35938,1221.9844,1226.4844,1461.4062,1580.0312
20130913,5.93639612,2.6427021,723.233154,143.453049,289.957947,6.69E-07,0,1013.19611,1.66E-05,296.050964,1013.19104,80.248085,0,11.7708368,296.050964,0,0,-48.7900009,3.25E-05,1.53E-05,0.005030931,976.16,22.46,27.42,18.71,0,18.45,1.7,-0.39,-1.16,15935694,18736418,23.65625,60.390625,73.140625,294.39062,445.32812,1203.4531,1213.3125,1445.25,1575.5
20130914,5.80673981,12.637352,723.553772,190.50621,286.184296,3.74E-08,0,1009.73914,2.03E-05,298.762024,1009.73822,106.490326,0,20.0504971,298.762024,0,0,-51.3219986,4.32E-05,2.28E-05,0.001045181,973.15,25.06,29.67,21.01,0,20.59,1.26,-0.99,-0.42,17849654,20984124,21.25,54.484375,66.359375,276,422.07812,1161.9375,1178.7031,1415.8438,1555.0938
20130915,5.67216396,11.3624868,723.208252,185.313995,282.468964,3.98E-07,0,1005.68005,2.97E-05,300.133453,1005.67731,135.256165,0,-18.3223572,300.133453,0,0,-57.0180931,5.48E-05,2.47E-05,0.002779234,970.68,27.53,32.1,23.42,0.03,20.79,2.47,1.13,-1.9,17528236,20603688,19.15625,49.640625,60.59375,257.21875,396.9375,1103.5469,1125.3594,1367.3281,1521.4062
20130916,5.79537964,10.1051559,722.405518,190.094696,278.969543,7.33E-07,0,1001.38324,3.17E-05,300.365784,1001.37494,145.352951,0,-7.26613617,300.365784,0,0,-41.8996735,5.89E-05,2.65E-05,0.008157151,969.1,28.86,32.66,25.47,1.07,20.28,3.66,1.86,-3.02,18294336,21483864,18.21875,48.984375,59.109375,242.65625,374.9375,1040.1719,1063.0938,1302.9844,1473.0156
20130917,6.38897896,6.52898836,721.572632,126.986397,283.079407,2.56E-06,0,1004.67133,2.45E-05,300.12616,1004.65186,98.3086243,0,-3.31620574,300.12616,0,0,-25.4640427,3.99E-05,1.28E-05,0.019273933,970.44,27.51,31.47,24.24,2.38,22.99,2.38,0.13,-1.53,13873730,16277154,17.140625,47.28125,57.90625,238.90625,368.4375,1004.1875,1017.5781,1245.1094,1414.7656
20130918,5.99051809,5.07754612,721.348633,130.834167,285.637421,1.37E-06,0,1006.99823,2.38E-05,300.346832,1006.98615,101.311615,0,-3.28826213,300.346832,0,0,-27.734314,4.11E-05,1.59E-05,0.012178372,972.83,28.04,32.13,24.52,3.4,22.98,2.28,0.57,-1.61,12600876,14769834,23.4375,54.375,62.484375,260.60938,395.375,1067.3594,1045.1719,1240.8281,1365.2031
20130919,5.79619312,-5.37676287,721.113892,136.6689,283.493286,1.12E-06,0,1004.6123,2.11E-05,298.34137,1004.60712,95.7789993,0,7.83466482,298.34137,0,0,-38.4376793,3.88E-05,1.66E-05,0.005127983,975.49,26.65,31.56,21.39,0,20.75,2.03,-1.21,-0.58,13928140,16310154,38.59375,95.828125,104.390625,381.04688,469.14062,1346.8438,1264.3125,1372.7188,1354.25
20130920,5.71486568,1.42925727,720.600403,168.070053,281.090637,5.14E-07,0,1001.69531,2.01E-05,298.438019,1001.69104,91.7727966,0,24.9043274,298.438019,0,0,-49.9621353,3.72E-05,1.66E-05,0.004287294,975.38,25.59,29.85,21.9,0.01,20.39,2.02,-0.18,-0.26,15165968,17742954,47.28125,120.03125,138.29688,562.9375,597.6719,1776.2031,1675.5,1702.9219,1453.4375
20130921,5.66985512,3.16167879,719.839111,169.420059,278.792084,3.42E-07,0,998.636902,1.77E-05,299.224274,998.631409,88.0889053,0,28.7427654,299.224274,0,0,-49.4250793,3.57E-05,1.77E-05,0.005765819,973.63,26.22,30.13,21.71,0.02,21.34,0.85,0.25,0.39,14479130,16923458,52.203125,129.92188,150.4375,666.7031,764.9531,2120.7031,2054.2188,2125.5,1741.5938
20130922,5.63462782,3.79590535,718.855957,162.225449,277.045135,8.34E-07,0,995.906006,2.07E-05,299.217926,995.901184,91.7881775,0,15.8231049,299.217926,0,0,-50.8187141,3.72E-05,1.57E-05,0.004863907,971.92,26.1,31.12,21.26,0.06,20.47,1.93,-0.67,-1.04,16036908,18726582,48.546875,121.203125,142.01562,675.8594,881.90625,2294.1719,2265.25,2441.9375,2137.2188
20130923,5.44901848,-0.445170522,717.669495,180.448898,274.474792,4.42E-07,0,992.147156,3.53E-05,298.725677,992.144287,135.71228,0,1.43551564,298.725677,0,0,-43.7510719,5.50E-05,1.93E-05,0.002853133,973.87,26.53,31.58,22.6,0.19,16.8,3.97,-3.88,0.24,16131624,18819546,57.640625,151.3125,172.01562,722.5781,919.4844,2340.7344,2335.125,2581.6875,2453.4375
20130924,5.55464888,-5.77474976,716.163513,120.754433,272.723846,3.51E-06,0,988.904419,2.53E-05,296.886139,988.887451,100.775085,0,2.54892826,296.886139,0,0,-23.2076588,4.09E-05,1.20E-05,0.017056651,978.57,24.98,28.69,22.25,0.45,15.58,3.73,-3.49,-1.19,8833205,10295362,60.65625,163.78125,190.76562,877.9844,978.46875,2402.6562,2386.9844,2621.2969,2608.1562
20130925,5.58863688,-13.1557369,714.642944,72.8571091,272.616455,3.58E-06,0,987.28363,1.73E-05,294.086548,987.259583,64.831131,0,5.91509342,294.086548,0,0,-15.2711048,2.63E-05,5.35E-06,0.024258301,983.41,23.12,27.16,20.41,0.17,14.58,2.37,-1.13,-1.12,8465710,9857688,54.609375,149.67188,176.73438,889.03125,1086.2969,2557.6719,2530.9844,2696.9688,2673.0469
