time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,LangRO,JinRO,WuRO,DongRO,runoff
20130630,7.87551308,2.32110381,884.766663,82.5453339,354.652863,7.01E-06,0,1239.47961,1.55E-05,301.208435,1239.41956,89.7832642,0,-31.6894073,301.208435,0,0,-22.1330223,3.64E-05,1.39E-05,0.060129799,956.29,28.81,31.55,25.39,11.14,24.41,2.63,1.29,-2.09,11948666,14093636,16.375,45.75,56.46875,360.71875,612.53125,1870.1562,1853.0625,2477.2188,2566.4062,6405.9375,6397.7188
20130701,7.60776377,4.59028149,886.507446,69.0945358,365.128937,5.79E-06,0,1251.67004,1.87E-05,300.977478,1251.63635,89.2057343,0,-48.9729843,300.977478,0,0,-24.262722,3.62E-05,1.17E-05,0.033714652,956.49,28.72,30.72,25.76,4.15,23.67,2.85,1.57,-2.31,9822460,11586364,17.1875,54.96875,71.1875,403.875,656.0625,2388.6875,2286,3158.8438,2856.5625,8241.844,8116.25
20130702,7.22613573,7.89248848,889.116028,212.330536,358.932343,1.20E-06,0,1248.05408,4.07E-05,302.401093,1248.04834,217.021072,0,-47.7672539,302.401093,0,0,-35.1862793,8.80E-05,4.61E-05,0.00569876,958.33,29.98,33.28,26.92,0.04,22.27,3.29,2.27,-2.29,19882104,23452984,35.8125,95.6875,115.375,510.96875,759,3120.0625,3017.0938,3947.1562,3517.4375,10390.531,10308.594
20130703,7.06544209,8.43045521,889.935364,231.032028,352.004822,3.87E-08,0,1241.94128,4.48E-05,302.763611,1241.94006,246.113892,0,-66.0914841,302.763611,0,0,-42.579422,9.98E-05,5.49E-05,0.001128357,956.29,30.39,33.71,27.58,0.09,22.68,3.34,2.13,-2.41,21408872,25254764,52.265625,138.85938,166.51562,617.3281,875.40625,3552.3594,3518.4531,4544.7812,4269.328,11642.141,11614.609
20130704,7.19550896,4.49715042,889.598816,179.014999,347.540283,1.08E-06,0,1237.19556,2.57E-05,302.320099,1237.13892,173.636246,0,-28.0253506,302.320099,0,0,-28.9120007,7.04E-05,4.36E-05,0.056473665,956.34,29.78,34.42,24.58,12.29,23.84,2.57,-0.03,-0.38,18170642,21435688,56.078125,145.5625,178.9375,702.21875,972.53125,3689.7969,3702.6562,4783.7344,4801.7812,12174.016,12181
20130705,7.55030203,-9.95618916,889.373962,36.1843185,356.954132,2.64E-06,0,1246.49268,3.51E-06,297.856689,1246.328,29.1090527,0,-5.43310738,297.856689,0,0,-22.4632664,1.18E-05,5.65E-06,0.164599344,961.05,24.33,25.34,23.01,9.23,23.2,1.64,0.91,0.46,4312824,5087728,66.34375,168.5625,200.0625,788.5,1081.25,3755.3594,3767.625,4790.7656,5012.6406,12167.5625,12203.297
20130706,7.23378134,11.4935417,890.070435,186.954315,355.68985,4.27E-06,0,1245.78418,1.89E-05,302.00943,1245.76038,130.7108,0,1.31948161,302.00943,0,0,-43.4251137,5.30E-05,2.99E-05,0.023952613,959.3,27.52,30.52,24.16,0.54,23.83,0.98,0.06,-0.71,17508768,20656580,61.296875,156.9375,190.78125,814.25,1158.4688,3889.2969,3896.3906,4827.2656,5033.672,11844.031,11893.156
20130707,7.0807848,15.4521675,890.331177,220.341782,351.339447,1.42E-06,0,1241.67639,3.89E-05,304.377747,1241.67065,222.674545,0,-62.750515,304.377747,0,0,-44.9650421,9.03E-05,5.00E-05,0.005759146,957.06,30.48,33.78,27.51,0.11,23.88,2.47,1.24,-1.94,21291418,25120116,54.484375,140.79688,169.98438,734.6875,1144.875,3865.3281,3917.9844,4843.453,5056.172,11475.8125,11522.406
20130708,6.88780451,5.81971502,889.502014,221.283279,344.565918,3.77E-07,0,1234.07104,5.09E-05,303.039124,1234.06787,290.169952,0,-111.638626,303.039124,0,0,-36.9341049,0.000117644,6.63E-05,0.003119943,955.72,30.86,34.61,27.48,0.02,22.31,4.13,2.81,-2.87,20142404,23765692,52.03125,134.875,161.59375,682.875,1061.0938,3618.5938,3698.8125,4674.078,5028.1875,11088.3125,11136.234
20130709,6.77277613,4.97850227,887.275085,219.501877,338.088196,9.00E-07,0,1225.36853,4.49E-05,302.677063,1225.36328,275.40567,0,-95.5867615,302.677063,0,0,-34.7041588,0.000111658,6.59E-05,0.005251959,955.19,30.42,33.91,27.37,0.03,21.57,4.26,2.52,-3.33,17686876,20869432,61.28125,169.92188,199.46875,781.15625,1042.4844,3542.4844,3552.0156,4399.125,4831.8906,10586.156,10639.422
20130710,6.76268673,4.6957593,884.311829,210.191269,334.195648,1.65E-06,0,1218.51978,2.90E-05,302.463379,1218.50757,206.950195,0,-33.817234,302.463379,0,0,-32.3627472,8.39E-05,5.33E-05,0.012256664,958.79,29.94,34.41,25.4,0.36,22.4,3.05,1.85,-1.98,19524592,23038432,73.375,211.54688,247.07812,1008.03125,1200.2656,4033.5,3924.1562,4431.6562,4596.922,10241.422,10273.031
20130711,6.76046515,5.14842415,881.292908,194.636215,332.919373,1.76E-06,0,1214.2262,2.21E-05,302.397919,1214.21216,165.073044,0,-10.1010351,302.397919,0,0,-34.5145607,6.69E-05,4.31E-05,0.013888141,961.5,30.2,33.8,26.08,0.17,22.7,2.54,1.5,-1.67,20580538,24285340,77.171875,218.70312,257.32812,1160.5938,1443.9688,4776.125,4659.9375,5035.3594,4692.75,10567.016,10549.0625
20130712,6.69770288,7.38003826,878.357544,220.940567,330.936096,2.66E-07,0,1209.29883,2.33E-05,302.995544,1209.29321,188.457001,0,-12.9001179,302.995544,0,0,-38.0012817,7.64E-05,5.28E-05,0.005187031,960.9,30.41,34.58,26.11,0.01,22.88,2.32,0.83,-1.58,21089868,24886868,77.234375,214.14062,250.67188,1225.4844,1596.2656,5241,5194.3594,5722.1562,5270.0312,11513.047,11465.969
20130713,6.67264318,10.5307646,875.384888,218.830643,329.27652,1.56E-06,0,1204.68201,2.52E-05,304.325592,1204.66138,180.370651,0,-18.9501286,304.325592,0,0,-46.8803711,7.31E-05,4.64E-05,0.020623691,960.02,30.87,35.28,26.21,0.06,24.52,1.53,0.36,-0.59,21308512,25146096,99.625,233.59375,266.20312,1216.7812,1632.2969,5333.6094,5349.297,6040.7344,5872.4062,12317.406,12295.016
20130714,6.60886335,9.2130518,872.359375,216.762924,327.952881,1.69E-06,0,1200.31775,3.24E-05,304.605713,1200.3125,198.587128,0,-43.0352859,304.605713,0,0,-51.9983902,8.05E-05,4.65E-05,0.00552139,958.77,31.29,36.25,27.51,0.07,23.79,2.05,1.04,-0.91,21327902,25169868,121.359375,247.1875,278.32812,1184.6719,1595.7969,5178.2656,5231.578,6013.4375,6121.2812,12447.828,12466.4375
20130715,6.53479099,6.98167753,869.203247,220.981461,324.923676,1.35E-08,0,1194.12756,2.99E-05,304.25235,1194.12671,213.866196,0,-45.6865883,304.25235,0,0,-45.8216591,8.67E-05,5.68E-05,0.000602205,957.69,33.06,38.43,27.93,0,21.69,2.34,0.75,-1.49,21012268,24798634,114.8125,234.125,266.84375,1126.2656,1534.4062,4895.8125,4966.7188,5790.0312,6061.9688,12047.203,12090.828
20130716,6.87179565,1.82746112,865.984863,188.241852,326.192413,5.47E-07,0,1192.27393,1.66E-05,302.806641,1192.17712,124.558235,0,27.4320126,302.806641,0,0,-34.4258995,5.05E-05,3.34E-05,0.09669181,960.17,29.46,35.78,25.88,7.09,24.21,1.72,0.24,-0.13,18721040,22093364,108.296875,228.375,261.48438,1098.25,1477.375,4617.7812,4682.25,5479.2812,5834.6562,11388.4375,11444.422
20130717,6.87117481,5.19675493,863.660889,185.346054,330.936066,6.66E-06,0,1194.61597,2.68E-05,303.127014,1194.5968,173.615128,0,-29.3102264,303.127014,0,0,-35.8434944,7.04E-05,3.70E-05,0.01905803,957.19,31.24,34.61,27.11,0.58,22.73,3.05,1.02,-2.57,17104380,20184196,124.828125,242.5625,271.42188,1185.8906,1505.8438,4602.5938,4601.2812,5306.6875,5559.328,10695.891,10748.719
20130718,7.74087524,-5.53474331,861.891968,82.1052094,339.700623,1.23E-06,0,1201.75525,9.20E-06,300.543732,1201.59253,58.6936722,0,4.27985573,300.543732,0,0,-24.676939,2.38E-05,1.34E-05,0.16267997,959.33,27.96,33.12,24.46,36.27,23.77,1.79,0.78,-0.4,11945172,14094922,148.21875,298.48438,333.03125,1364.9531,1694.0312,4930.2188,4872.6875,5640.6094,5501.1406,10436.734,10453.5625
20130719,7.40128088,-3.20250511,863.026123,92.4603195,353.130615,6.87E-06,0,1216.26038,9.10E-06,299.611786,1216.15662,72.0144348,0,0.304154009,299.611786,0,0,-23.33955,2.92E-05,1.32E-05,0.103651673,962.22,26.42,29.93,24.28,9.6,23.76,1.6,1.42,0.26,12315752,14530992,136.29688,282.0625,325.92188,1429.2031,1888.3438,5276.8125,5247.6875,6344.3594,5924.25,11038.953,11006.219
20130720,7.32687235,4.48199558,864.924744,147.157318,353.374451,4.53E-06,0,1218.35669,1.43E-05,301.018646,1218.29907,109.268181,0,3.09691286,301.018646,0,0,-30.3065662,4.43E-05,2.55E-05,0.057508618,961.08,27.95,30.83,25.49,2.41,24.09,1.37,-0.1,-0.45,16402922,19352020,119.921875,250.09375,289.45312,1307.8438,1893.0781,5266.75,5309.0938,6731.7344,6540.422,12029.594,11989.594
20130721,7.13578749,9.36310291,866.363953,175.698044,350.819733,3.62E-06,0,1217.19299,3.72E-05,302.942932,1217.18372,211.501114,0,-82.4776306,302.942932,0,0,-37.3092842,8.57E-05,4.49E-05,0.009342948,957.57,30.98,34.37,26.96,0.27,22.7,3,1.75,-1.87,19554126,23069106,178.76562,423.60938,489.23438,1590.7344,2102.5,5330.5938,5303.1875,6707.297,6826.7188,12715.609,12693.797
20130722,7.33374357,3.39848566,866.937988,177.842743,347.670837,-2.21E-07,0,1214.73291,1.90E-05,302.2164,1214.60876,143.190826,0,-1.32667172,302.2164,0,0,-32.5804329,5.81E-05,3.92E-05,0.124093734,959.28,28.92,34.23,24.91,10.67,24.3,1.92,0.69,0.04,14327112,16901798,200.75,509.76562,601.125,2055.3594,2710.6719,6145.547,5988.5625,7044.2812,6906.4844,13141.234,13128.203
20130723,7.07764149,4.56174135,867.457336,165.165421,348.492462,4.49E-06,0,1215.96509,2.19E-05,302.254822,1215.94971,151.985977,0,-29.9932728,302.254822,0,0,-38.6105843,6.16E-05,3.52E-05,0.015303273,960.3,29.17,33,25.5,0.23,23.97,1.74,0.28,-0.98,16732680,19737756,186.1875,478.34375,570.375,2093.1875,3047.4844,6850.2188,6769.7812,7930.2656,7385,13808.828,13776.422
20130724,6.87863159,8.09653282,867.643616,225.12204,342.586792,2.06E-07,0,1210.2323,4.21E-05,303.338043,1210.23059,246.242996,0,-73.0475464,303.338043,0,0,-43.8300056,9.98E-05,5.76E-05,0.001883827,957.61,31.71,36.34,27.78,0.01,21.25,3.06,1.74,-2.16,21897460,25828564,162.59375,418.60938,499.54688,1877.9375,2952.5781,6788.5156,6842.047,8409.422,8112.703,14743.094,14705.141
20130725,6.78613043,8.28773212,866.863586,223.071671,336.423645,3.39E-07,0,1203.2926,3.10E-05,303.66626,1203.28735,220.473206,0,-45.8632278,303.66626,0,0,-40.1703072,8.94E-05,5.80E-05,0.005385007,957.24,31.67,36.75,26.73,0,22.32,2.57,1.11,-1.59,21842080,25761406,144.1875,373.10938,444.26562,1672.0469,2690.3906,6338.6562,6445.203,8155.1562,8401.594,15217.906,15218.4375
20130726,6.68906975,6.77967691,865.285645,217.554611,331.687042,1.64E-07,0,1196.97485,2.97E-05,303.983246,1196.97266,222.646194,0,-54.5207863,303.983246,0,0,-42.6503601,9.03E-05,6.04E-05,0.002196654,958.42,31.83,36.85,27.74,0.07,22.88,2.21,0.67,-1.96,20691628,24403026,130.59375,343.90625,408.15625,1548.3438,2440.0938,5850.5312,5961.2344,7603.2344,8160.4688,14865.391,14911.484
20130727,6.61562538,5.83907986,863.172607,216.93602,327.734711,3.01E-07,0,1190.91736,2.72E-05,303.872925,1190.90747,207.092667,0,-35.2250061,303.872925,0,0,-39.2294159,8.40E-05,5.65E-05,0.010029201,959.66,32.34,36.85,27.96,0,22.38,2.17,0.6,-1.7,20404452,24062748,118.59375,316.5,375.90625,1475.7969,2257.9688,5463.1406,5552.797,7036.6094,7674.547,14021.969,14088.984
20130728,6.64526176,4.31812334,860.834351,195.377106,325.887726,2.25E-06,0,1186.74646,2.27E-05,303.452362,1186.72217,170.184067,0,-16.1805573,303.452362,0,0,-37.0574455,6.90E-05,4.40E-05,0.024424577,961.62,31.94,36.61,26.98,0.74,23.12,1.88,0.33,-0.57,19704524,23235816,109.515625,290.85938,346.3125,1397.1406,2119.2656,5160.3594,5239.172,6575.9688,7164.9688,13092.031,13160.4375
20130729,6.74065876,-2.19459367,858.596741,198.821716,327.080688,2.35E-06,0,1185.69202,1.91E-05,301.865662,1185.67737,130.356583,0,30.1212215,301.865662,0,0,-40.5411339,5.29E-05,3.14E-05,0.014612406,963.13,29.99,34.79,25.55,2.24,22.87,1.74,0.03,1.3,18816100,22186648,108.15625,278.70312,329.67188,1298.8594,1982.7969,4899.875,4969.9844,6222.078,6734.3438,12281.953,12341.641
20130730,6.63414049,7.89849901,856.573669,194.44519,326.471527,7.80E-07,0,1183.05103,2.07E-05,303.118073,1183.04517,144.454865,0,0.013841424,303.118073,0,0,-42.0728874,5.86E-05,3.71E-05,0.005798131,959.31,30.94,35.44,26.95,0.04,23.34,1.61,0.03,-1.35,19162636,22594162,99.046875,253.76562,302.03125,1200.9062,1834.8438,4672.6406,4737.3594,5941.1562,6396.7188,11705.125,11750.625
20130731,6.56204176,8.12115574,854.507263,217.878952,324.280792,9.47E-07,0,1178.802,2.65E-05,304.236816,1178.78796,182.165253,0,-16.2525673,304.236816,0,0,-43.8480453,7.39E-05,4.64E-05,0.013972523,956.9,33.14,38.62,27.4,4.63,22.4,1.94,0.85,-0.74,21165206,24953858,88.875,227.45312,270.89062,1086.125,1680.1875,4430.375,4506.1094,5657.1875,6104.9844,11307.094,11345.75
20130801,6.91589975,-6.45362329,852.011597,119.174156,327.058563,2.58E-06,0,1179.18066,1.02E-05,300.735474,1179.07043,69.3235626,0,21.6705914,300.735474,0,0,-34.6377296,2.81E-05,1.53E-05,0.110486373,961.24,27.26,31.55,24.11,16.9,24.25,0.82,-0.22,0.12,9768468,11517022,83.5,212.20312,251.73438,984.9219,1530.0469,4100.953,4194.2656,5364.2344,5831.0156,10936.953,10977.375
20130802,6.85710049,-0.707168341,849.662659,159.69696,330.57016,6.48E-06,0,1180.28357,1.12E-05,300.792572,1180.23303,101.240654,0,18.7712517,300.792572,0,0,-40.3919106,4.10E-05,2.34E-05,0.050705526,964.07,27.83,31.09,24.74,0.97,23.53,1.09,-0.54,-0.55,16941224,19971044,76.578125,196.01562,232.82812,905.375,1397.2188,3769.6562,3855.5469,5027.1406,5569.297,10604.328,10642.75
20130803,6.75348234,6.84789038,847.631409,183.697906,329.881897,4.51E-06,0,1177.53381,1.99E-05,302.356079,1177.51306,142.727142,0,-4.67796612,302.356079,0,0,-38.7984314,5.79E-05,3.35E-05,0.020517431,965,29.24,33.75,26.27,3.22,23.48,1.33,0.87,-0.84,17356676,20458870,69.265625,177.46875,211.23438,812.5625,1267.5938,3478.4062,3557.5625,4636.6406,5235.0312,10294.781,10333.547
20130804,6.61650515,1.81977344,845.489868,156.653732,327.473206,4.27E-07,0,1172.96765,2.59E-05,301.698669,1172.96301,152.336014,0,-34.9172974,301.698669,0,0,-37.4140472,6.18E-05,3.54E-05,0.004593104,962.39,29.65,34.39,26.33,1.1,21.29,2.57,2.03,-1.2,15337824,18079032,63.640625,161.5,191.46875,731.5,1133.2344,3148.5,3229.7344,4228.922,4823.1562,9873.297,9920.281
20130805,6.49461794,10.2789125,843.032532,216.916214,323.444519,8.55E-08,0,1166.47815,3.29E-05,303.646271,1166.47717,198.106598,0,-35.2455978,303.646271,0,0,-43.7735176,8.03E-05,4.73E-05,0.001102384,957.34,32.42,37.39,28.02,0,21.18,2.97,2.1,-1.82,20438062,24087488,56.984375,145.73438,172.95312,670.5156,1017.4375,2821.7031,2891.7969,3800.4375,4377.8125,9264.453,9321.578
20130806,6.35301876,12.5224018,840.169617,215.80162,318.963928,3.47E-09,0,1159.13379,4.14E-05,304.987427,1159.13367,223.20491,0,-63.6424484,304.987427,0,0,-43.7144928,9.05E-05,4.91E-05,0.000271581,957.42,34.46,38.72,30.36,0.03,20.33,3.89,3.46,-1.65,20617686,24298840,55.65625,137.59375,162.90625,633.78125,950.8594,2599.7031,2633.2656,3405.3594,3917.0938,8522.266,8582.922
20130807,6.30028248,-4.70342207,836.913086,211.005524,314.715454,1.40E-06,0,1151.63794,3.32E-05,303.126343,1151.62866,194.800018,0,-22.2590771,303.126343,0,0,-43.1833992,7.90E-05,4.44E-05,0.009418041,961.46,31.29,40.24,21.8,0.1,20.09,3.65,1.03,1.15,19558404,23049602,71.671875,177.40625,204.71875,679.7969,1079.3906,2762.3438,2686.1406,3232.7969,3506.5312,7789.922,7842.8125
20130808,6.39590263,-9.56901741,833.584473,135.995514,314.809509,1.09E-06,0,1148.39868,1.51E-05,298.919495,1148.39404,76.4595642,0,29.0619049,298.919495,0,0,-40.0376358,3.10E-05,1.48E-05,0.004708577,966.46,26.62,30.46,22.18,0,18.23,2.03,0.04,1.2,16440374,19372496,86.609375,216.14062,251.5,855.375,1302.8281,3293.3281,3182.2656,3709.8906,3386.0938,7419.6562,7436.047
20130809,6.34737825,9.94253922,830.477295,183.748749,314.250793,4.29E-07,0,1144.7334,1.98E-05,302.620972,1144.72791,114.467873,0,14.0159445,302.620972,0,0,-45.3156319,4.64E-05,2.62E-05,0.005296618,963,31.02,35.97,26.7,0.12,20.86,1.27,-0.24,-0.78,18102036,21330850,88.75,218.14062,256.51562,921.9844,1485.8594,3722.2031,3667.8125,4439.297,3840.9219,7847.8438,7812.797
20130810,6.33343649,7.24106455,827.436401,203.563446,312.975403,1.72E-06,0,1140.43018,2.42E-05,303.325592,1140.41187,141.198624,0,8.43206787,303.325592,0,0,-46.6917038,5.72E-05,3.14E-05,0.018344034,962.37,32.51,37.81,26.59,1.3,20.16,1.97,1.67,-0.29,20266122,23878642,81.140625,198.90625,235.3125,855.2969,1487.1094,3794.1562,3828.8594,4822.3906,4529.2812,8662.359,8625.891
20130811,6.36172771,5.7696023,824.453308,195.539474,312.452972,2.06E-06,0,1136.92932,2.44E-05,303.359131,1136.90637,137.198624,0,6.17651415,303.359131,0,0,-46.3967209,5.56E-05,2.92E-05,0.023014996,963.4,30.89,37.23,25.74,9.92,22.27,1.83,1.1,0.37,19632798,23130832,73.6875,181.375,214.46875,773.7344,1365.7031,3534.8438,3617.2812,4753.0625,4909.328,9030.828,9037.4375
20130812,6.54949617,-3.4018445,821.743835,132.725555,315.065735,2.83E-06,0,1136.83813,1.26E-05,301.020538,1136.80945,70.712204,0,27.1209526,301.020538,0,0,-38.2950172,2.87E-05,1.32E-05,0.028553197,964.24,28.52,31.34,25.79,1.37,23.75,1.23,-0.62,0.89,12146060,14309256,69.421875,173.29688,204.5,716.78125,1256.0156,3228.6875,3296.8125,4438.9844,4853.5625,8754.578,8796.344
20130813,6.44929457,6.53388596,819.379456,186.431854,315.329803,1.66E-06,0,1134.71631,2.09E-05,302.690796,1134.70923,117.309097,0,17.2894878,302.690796,0,0,-45.2954102,4.76E-05,2.50E-05,0.006989581,961.95,30.68,34.06,27.25,0.53,23.32,1.12,-0.93,0.05,18914092,22281666,63.59375,159.625,189.65625,676.28125,1162.9062,3004.4844,3055.25,4124.1562,4557.453,8188.7812,8236.922
20130814,6.3291111,9.09740639,817.050598,203.920624,313.466309,6.68E-07,0,1130.521,2.55E-05,304.138367,1130.51697,145.227631,0,2.02004099,304.138367,0,0,-47.5757866,5.89E-05,3.28E-05,0.00409141,960.65,32.79,38.21,27.53,0.05,21.18,1.13,-0.04,-0.42,19730452,23241544,56.984375,143.90625,170.84375,623.6094,1077.3438,2786.8594,2838.3594,3826.0625,4214.7656,7657.172,7696.422
20130815,6.24187374,6.63718987,814.564209,208.807693,310.53476,2.27E-07,0,1125.10754,2.94E-05,304.089569,1125.099,160.389725,0,-3.24945927,304.089569,0,0,-45.0311241,6.50E-05,3.54E-05,0.008517646,960.13,33,38.51,27.72,0.87,20.69,1.8,0.03,-1.48,20222794,23820134,52.125,130.76562,155.34375,570.3281,995.7344,2573.25,2625.5938,3534.6719,3890.5312,7209.5156,7243.3125
20130816,6.39943361,5.8438673,811.959839,186.716705,310.082489,2.32E-06,0,1122.08215,2.61E-05,304.305206,1122.04224,132.871902,0,2.04204297,304.305206,0,0,-45.9618988,5.39E-05,2.54E-05,0.039815918,959.82,32.29,37.91,25.77,0.3,21.28,1.92,0.17,-0.72,18143022,21363816,47.578125,119.5625,142.35938,526.4375,914.2969,2359.8125,2411.9219,3242.5781,3591.8906,6758.75,6795
20130817,6.33864689,3.62321329,809.56073,195.128143,310.556061,2.59E-06,0,1120.14209,2.11E-05,303.46756,1120.11646,115.573868,0,31.4807987,303.46756,0,0,-44.4490929,4.69E-05,2.32E-05,0.025351737,961.04,31.98,37.43,26.29,0.42,21.99,1.88,0.16,0.54,18947988,22305144,43.453125,108.421875,129.45312,483.60938,841.5469,2160.7031,2212.2969,2962.4844,3299.5781,6261.703,6302.2188
20130818,6.26694155,6.08617449,807.274536,196.14389,309.87326,2.14E-06,0,1117.17188,2.22E-05,304.063721,1117.14783,123.535675,0,21.4692497,304.063721,0,0,-45.0512123,5.01E-05,2.58E-05,0.024024354,962.4,32.17,38.51,26.68,0.01,20.9,1.72,0.54,-0.31,19141608,22526800,39.515625,98.640625,117.984375,442.1875,772.90625,1972.3125,2021.2344,2702.5781,3023.1406,5757.2812,5798.172
20130819,6.36753941,0.891211867,805.0354,191.380539,309.814117,1.75E-06,0,1114.86035,2.54E-05,303.014404,1114.84949,123.659668,0,22.7306805,303.014404,0,0,-44.1012306,5.01E-05,2.30E-05,0.010886436,963.66,31.61,37.03,27.42,0.1,20.48,1.42,1.01,0.02,17231680,20272842,35.734375,89.125,106.796875,406.28125,708.6875,1802.6094,1847.6875,2470.5781,2767.2188,5281.375,5321.0625
20130820,6.38638926,1.68577838,802.960327,158.182404,310.453003,2.78E-06,0,1113.43457,1.95E-05,302.406189,1113.41333,97.2325287,0,18.2905159,302.406189,0,0,-40.9728317,3.94E-05,1.71E-05,0.021252668,964.13,31.15,34.95,26.57,1.01,20.47,0.99,-0.1,0.14,15943080,18751814,32.390625,80.890625,96.984375,372.75,653.59375,1662.0625,1700.4375,2273.75,2538.75,4847.8438,4884.672
20130821,6.53268385,3.16912961,801.096436,180.184128,312.493561,2.25E-06,0,1113.60376,2.11E-05,302.770874,1113.58972,103.424156,0,30.6164436,302.770874,0,0,-42.9724464,4.19E-05,1.86E-05,0.013813209,962.7,31.6,35.7,27.56,0.16,21.02,1.19,-0.02,-0.56,17017032,20009704,29.171875,72.8125,87.53125,343.25,604.3594,1543.2969,1579.2656,2114.5156,2346.9219,4483.953,4515.8594
20130822,6.22823048,8.58673477,799.368103,182.935089,310.65686,1.87E-06,0,1110.03064,2.95E-05,304.445282,1110.02515,142.83075,0,-16.5665379,304.445282,0,0,-48.0827103,5.79E-05,2.65E-05,0.005668101,960.83,32.23,36.07,27.92,0.09,21.66,1.53,-1.04,0.81,17291104,20325448,26.1875,65.28125,78.609375,314.57812,558.3281,1430.4062,1465.1406,1968.7656,2188.4844,4191.578,4219.953
20130823,6.09676266,8.48274231,797.416199,199.873642,307.19162,6.49E-07,0,1104.61218,3.75E-05,305.09613,1104.60779,170.141113,0,-26.1826496,305.09613,0,0,-47.4368553,6.90E-05,3.08E-05,0.004345767,959.17,34.2,39.38,29.13,0.01,19.53,2.7,-2.61,-0.04,18480704,21716872,23.75,59.140625,71.375,289.28125,513.65625,1324.6562,1359.5938,1832.5312,2046.6406,3934.2344,3961.7656
20130824,6.60942078,-8.10467529,795.344788,96.0583954,308.328094,3.45E-06,0,1103.75671,1.39E-05,300.839294,1103.67285,63.1794739,0,15.927392,300.839294,0,0,-25.0590515,2.56E-05,8.26E-06,0.083804928,962.04,27.55,34.58,25.08,14.53,22.43,1.91,-1.06,-0.87,9330464,10960974,21.546875,53.734375,65.234375,268.25,471.20312,1217.5469,1253.4688,1699.7969,1916.8281,3692.4375,3720.8438
20130825,6.77489758,-2.56703925,794.034607,89.455246,317.498505,5.74E-06,0,1111.60559,9.07E-06,300.491516,1111.53308,51.8417282,0,10.4194622,300.491516,0,0,-29.7590141,2.10E-05,6.21E-06,0.072434634,963.79,27.87,31.95,25.47,8.56,24.43,1.02,-0.61,-0.61,12157008,14278570,19.421875,48.765625,59.59375,248.67188,435.57812,1120.5938,1153.9688,1570.75,1794.8125,3462.9375,3491.4688
20130826,6.39910173,8.87265778,793.19519,182.401154,316.577728,3.17E-06,0,1109.78174,2.63E-05,303.150055,1109.77307,134.602066,0,-1.04425895,303.150055,0,0,-39.9662399,5.46E-05,2.51E-05,0.008774009,961.22,31.06,35.12,27.4,0.14,21.94,2.24,1.62,-0.94,17863434,20974270,17.765625,44.96875,55.109375,231.8125,409.60938,1041.8438,1070.2344,1457.2656,1675.1406,3246.25,3274.3594
20130827,6.21742153,12.1736708,792.065002,205.076324,312.089111,3.26E-07,0,1104.15747,3.71E-05,305.12146,1104.15405,175.958893,0,-23.3691406,305.12146,0,0,-40.3103447,7.13E-05,3.40E-05,0.003354403,959.18,33.33,38.24,29.14,0.19,20.61,3.11,2.45,-1.65,19588420,22992216,16.828125,43.640625,53.265625,220.1875,396.625,993.9844,1011.09375,1362.7031,1560.5625,3044.3906,3070.9062
